no-8x8dct,no-cabac,no-deblock,no-fast-pskip,no-mbtree,no-mixed-refs,no-weightb,rc-lookahead,ref,PERF
0,0,0,1,1,0,0,155,9,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,3.0,5479.37
0.0,0.0,0.0,0.0,0.0,1.0,1.0,96.0,1.0,3802.04
1.0,0.0,1.0,0.0,1.0,1.0,0.0,185.0,2.0,5567.87
0,1,1,0,0,1,1,162,4,-1
0,1,1,0,1,1,0,134,1,-1
1,1,0,0,1,0,0,142,2,-1
0,1,0,0,1,0,1,163,8,-1
1,1,1,0,0,0,0,132,4,-1
0,1,1,0,0,1,1,111,9,-1
0,1,1,0,1,1,1,230,7,-1
1,1,0,0,1,0,1,126,1,-1
1,0,1,1,1,1,0,68,3,-1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,123.0,2.0,5419.97
0,1,0,0,1,1,1,249,2,-1
1,0,0,0,0,0,0,139,6,-1
0,0,1,1,0,1,0,70,2,-1
1,1,0,0,0,1,1,230,2,-1
0,1,0,0,0,0,0,127,4,-1
1,1,0,0,0,1,0,131,2,-1
1,1,0,1,0,0,1,128,1,-1
1,1,0,1,1,0,1,109,2,-1
0,1,1,0,1,1,0,248,6,-1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,89.0,7.0,3665.7
0,1,1,1,1,0,1,160,3,-1
0,0,1,1,0,1,1,240,1,-1
0,1,1,1,1,1,1,144,9,-1
1,0,1,1,1,1,1,221,9,-1
0,1,1,0,1,0,1,234,6,-1
1,1,1,1,1,1,0,219,9,-1
0,1,1,0,1,1,0,197,1,-1
1,1,1,1,0,0,1,141,3,-1
0,0,1,1,1,1,1,95,4,-1
1,1,0,0,1,0,1,105,7,-1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,233.0,2.0,3664.42
0.0,0.0,1.0,0.0,0.0,1.0,0.0,74.0,6.0,3650.27
0,0,1,0,1,0,0,211,9,-1
0,0,0,1,1,0,1,77,2,-1
0,1,1,1,1,0,0,243,3,-1
1,1,1,1,0,0,1,247,7,-1
1,1,0,1,0,0,0,233,3,-1
0,1,0,0,1,0,1,82,4,-1
0,1,1,1,0,1,1,89,4,-1
1,1,0,1,0,1,1,111,5,-1
0,0,1,0,0,0,1,185,1,-1
1,0,0,0,0,0,1,173,9,-1
0,0,0,0,1,0,0,74,2,-1
1,1,0,1,1,0,0,222,4,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,41.0,3.0,5557.23
1,1,1,0,1,1,0,40,2,-1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,190.0,2.0,5429.33
0,0,0,1,1,1,1,190,3,-1
1,0,1,1,0,0,1,150,2,-1
0,1,1,1,0,1,1,154,3,-1
0,0,1,1,0,1,1,168,3,-1
1,0,0,0,0,0,1,47,2,-1
1,0,0,0,1,0,1,223,3,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,141.0,7.0,5471.02
0.0,0.0,0.0,0.0,1.0,1.0,0.0,207.0,7.0,5396.29
1,1,0,1,0,0,0,88,6,-1
0,0,1,1,1,1,0,249,1,-1
0,1,0,0,0,1,1,246,3,-1
1,1,0,0,1,0,1,142,8,-1
0,0,0,1,1,1,1,245,6,-1
0,0,0,0,1,0,1,95,7,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,116.0,8.0,5464.44
1.0,0.0,0.0,0.0,1.0,1.0,0.0,208.0,6.0,5467.22
1,0,0,1,0,1,0,108,5,-1
1,0,1,1,0,0,1,82,7,-1
1,0,1,0,1,0,1,212,2,-1
1,1,1,0,0,1,0,224,7,-1
1,1,1,1,1,0,0,133,8,-1
0,0,1,0,1,0,1,110,5,-1
0,0,1,1,0,1,0,116,5,-1
1,0,0,1,0,0,1,110,7,-1
1,0,1,1,1,1,1,203,4,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,131.0,8.0,3626.82
1,0,1,1,0,0,1,246,4,-1
0,1,1,1,0,1,0,216,1,-1
0,0,1,1,1,1,1,195,3,-1
1,1,0,1,0,1,0,168,3,-1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,215.0,5.0,5403.87
0,0,1,1,0,1,1,164,4,-1
0,1,1,1,0,0,0,202,7,-1
1,1,1,0,1,1,1,158,9,-1
1,0,1,1,0,1,1,95,1,-1
1,0,0,1,0,1,1,105,5,-1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,223.0,6.0,5467.22
0,1,0,0,1,0,1,59,2,-1
1,0,0,1,1,1,1,227,6,-1
1,1,0,0,1,0,1,215,1,-1
1,0,1,1,1,0,0,103,9,-1
1,0,1,1,0,0,1,204,1,-1
1,1,0,0,0,1,0,152,4,-1
0,1,0,1,1,1,0,185,9,-1
1,0,0,1,0,1,0,83,6,-1
0,0,1,1,0,1,0,180,3,-1
1,0,0,1,1,0,1,178,8,-1
0,1,0,0,0,0,1,99,8,-1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,194.0,5.0,3692.4
0,0,0,1,1,0,1,57,2,-1
1,0,0,1,1,0,0,124,3,-1
1,1,0,0,1,1,1,133,6,-1
0,1,0,0,0,0,1,173,8,-1
0,0,0,1,0,1,0,46,3,-1
0,0,1,0,1,0,1,111,4,-1
1,1,1,1,0,0,1,162,8,-1
0,0,0,1,1,0,0,105,6,-1
1,0,1,0,0,0,0,58,7,-1
1,1,0,0,1,1,0,102,6,-1
0,0,1,1,1,0,1,165,5,-1
0,0,1,1,1,1,1,114,1,-1
0,1,0,0,0,0,1,65,4,-1
1,0,1,0,1,0,0,86,5,-1
0,1,0,1,1,0,1,48,9,-1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,68.0,1.0,3917.03
0,1,0,0,0,1,0,220,7,-1
1,1,0,1,1,1,0,69,4,-1
0,0,0,0,1,0,1,238,7,-1
0,1,1,1,0,1,1,102,6,-1
0,1,0,1,1,1,1,196,9,-1
1,1,1,1,1,1,1,210,5,-1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,157.0,2.0,5565.85
0,1,0,0,1,1,0,70,1,-1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,73.0,3.0,3653.96
0,0,1,0,0,0,0,95,2,-1
0,0,1,1,0,1,0,133,6,-1
0,1,1,0,1,0,1,110,7,-1
1,0,0,1,1,0,0,86,3,-1
0,0,0,1,1,1,1,61,3,-1
0,1,1,0,1,1,0,74,5,-1
1,0,1,1,1,0,0,55,9,-1
0,0,0,1,1,1,1,66,3,-1
1,0,1,1,0,0,0,148,5,-1
1,1,0,1,0,0,1,79,2,-1
0,1,1,0,1,0,0,88,2,-1
0,0,0,0,0,0,1,40,1,-1
0,1,0,1,1,0,1,242,7,-1
0,0,0,1,1,1,1,215,7,-1
0,0,0,1,0,0,1,187,9,-1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,41.0,5.0,3653.71
0,1,0,0,1,0,1,118,4,-1
0,1,1,0,1,1,1,156,4,-1
0,0,1,0,0,0,1,101,3,-1
0,1,0,1,1,1,0,185,4,-1
1,0,0,1,0,0,0,161,7,-1
1,1,1,1,0,1,0,224,7,-1
1,0,1,1,0,1,1,139,2,-1
1,1,0,1,0,0,1,199,1,-1
0,1,1,0,1,1,1,190,5,-1
1,0,1,1,1,0,0,234,9,-1
1,0,1,0,0,0,1,147,9,-1
0,1,0,1,1,1,0,122,1,-1
1,1,0,1,1,0,1,103,9,-1
1,1,0,1,0,1,1,109,7,-1
0,1,1,0,1,1,0,150,9,-1
0,1,1,0,1,1,1,227,1,-1
0,0,0,1,1,1,0,156,7,-1
0,1,1,1,1,1,0,48,4,-1
1,1,0,0,1,1,0,232,2,-1
1,1,0,0,1,1,0,125,2,-1
0,1,0,1,1,0,0,245,5,-1
1,0,1,1,1,1,1,197,5,-1
1,1,1,0,0,0,0,199,6,-1
1,1,1,1,1,1,0,104,2,-1
1,1,0,0,1,1,1,220,8,-1
0,1,0,1,1,1,0,181,1,-1
1,1,0,0,1,1,1,53,5,-1
0,0,1,1,0,1,1,168,4,-1
0,0,1,0,0,0,1,228,4,-1
1,0,0,0,0,0,0,138,9,-1
0,1,0,1,0,1,1,107,8,-1
0,1,1,1,1,0,0,159,4,-1
1,0,1,0,0,0,1,126,4,-1
1,0,1,1,1,1,1,62,4,-1
0,1,0,0,1,1,1,121,1,-1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,161.0,8.0,3634.4
1,0,0,1,0,1,0,183,7,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,138.0,3.0,5557.23
1,1,0,0,0,0,0,161,9,-1
0,0,0,0,1,0,0,45,1,-1
1,1,1,1,0,0,1,153,8,-1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,2.0,3666.05
1,1,0,0,1,1,1,210,1,-1
1,1,1,0,1,0,0,154,4,-1
0,1,0,0,0,0,1,171,2,-1
0,0,0,1,1,1,1,58,6,-1
0,1,0,0,1,0,1,124,3,-1
0,0,1,0,1,0,1,74,5,-1
0,0,0,0,1,0,0,111,9,-1
1.0,0.0,1.0,0.0,0.0,1.0,1.0,146.0,2.0,3711.97
0,0,1,1,1,0,0,63,4,-1
1,1,1,1,1,1,0,231,6,-1
0,1,0,0,1,1,0,53,2,-1
1,1,0,0,0,1,0,126,2,-1
1,1,1,1,0,0,1,230,7,-1
1,1,0,0,0,1,1,122,1,-1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,117.0,8.0,3667.8
0,0,1,1,0,0,0,186,8,-1
1,0,1,1,1,0,1,239,6,-1
1,1,1,0,0,0,0,165,2,-1
1,1,0,0,0,1,1,204,2,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,126.0,4.0,5473.64
0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,1.0,3818.34
1.0,0.0,0.0,0.0,0.0,1.0,1.0,195.0,9.0,3663.12
0.0,0.0,0.0,0.0,0.0,1.0,1.0,165.0,3.0,3630.45
1,1,1,1,1,1,0,182,4,-1
0,1,1,1,1,1,0,60,5,-1
1,1,0,1,1,0,1,172,1,-1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,67.0,7.0,5470.09
0.0,0.0,0.0,0.0,1.0,1.0,0.0,173.0,7.0,5396.29
0,1,1,0,1,1,1,138,7,-1
1,0,1,1,0,1,1,127,3,-1
0,1,0,1,1,0,0,179,5,-1
0,0,1,1,0,0,0,60,8,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,66.0,3.0,5479.37
0,0,1,1,0,1,0,97,6,-1
0,1,1,1,0,1,1,186,7,-1
1,0,1,0,1,0,0,110,2,-1
1,0,1,1,1,1,0,78,8,-1
0,1,1,1,1,1,0,233,7,-1
1,1,0,0,0,1,0,177,6,-1
1,0,0,0,0,0,0,63,9,-1
1,1,0,1,0,0,1,201,6,-1
0,1,0,1,0,0,1,98,8,-1
1,0,1,1,1,0,1,211,8,-1
0,1,0,1,0,1,1,152,5,-1
0,1,0,1,1,1,0,137,2,-1
0,1,0,0,1,0,0,131,9,-1
0,1,0,1,1,0,1,189,7,-1
0,1,1,1,1,0,1,166,5,-1
0,1,0,1,0,0,1,93,5,-1
0,1,0,1,1,0,0,147,1,-1
1,1,1,1,1,1,1,170,3,-1
1,1,1,1,0,0,1,145,1,-1
1,0,0,1,0,1,0,71,4,-1
1,0,1,1,1,1,0,229,6,-1
0,0,1,0,0,0,1,187,4,-1
0,0,1,1,0,1,0,155,4,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,1.0,3788.54
0,0,1,0,0,0,0,158,3,-1
1,0,0,1,0,0,0,194,3,-1
0,1,1,1,1,1,1,241,8,-1
0,0,0,1,0,1,1,60,4,-1
0,1,0,1,0,1,0,138,7,-1
1,0,0,0,0,0,1,250,9,-1
0,1,0,1,1,0,0,93,5,-1
1,1,0,1,1,1,0,108,2,-1
0,0,1,1,0,1,1,211,2,-1
0,1,0,1,0,0,0,154,6,-1
1,1,0,1,0,0,1,42,3,-1
0,0,0,0,1,0,0,216,5,-1
0,0,0,1,1,0,1,142,6,-1
1,1,0,0,1,1,0,196,7,-1
1,1,0,1,1,1,1,104,5,-1
1,1,1,0,1,1,1,70,7,-1
1,1,0,1,1,0,0,69,8,-1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,150.0,6.0,5467.22
0,1,0,0,1,0,0,222,2,-1
0,1,1,0,0,0,0,221,9,-1
0,1,0,1,0,1,1,112,8,-1
1,1,0,1,1,1,0,231,8,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,183.0,2.0,5494.9
1,0,1,0,1,0,1,130,7,-1
1,1,0,1,0,1,1,100,6,-1
0,1,1,0,1,1,1,158,4,-1
0,1,0,1,0,0,0,113,6,-1
0,1,1,1,1,0,1,224,8,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,8.0,3617.95
1,1,0,0,1,1,1,126,6,-1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,232.0,6.0,5470.37
0,1,1,0,1,1,1,191,1,-1
0,1,0,0,1,1,0,249,5,-1
0,1,0,0,1,1,1,164,9,-1
1,0,0,1,0,1,1,223,8,-1
1,0,1,1,1,1,0,47,8,-1
1,1,0,0,0,1,1,153,4,-1
1,1,1,0,1,1,0,245,1,-1
1,0,0,1,1,0,0,154,6,-1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,61.0,6.0,5467.22
1,1,1,0,0,0,0,118,8,-1
0,1,0,1,1,0,1,182,7,-1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,171.0,4.0,5557.63
1,0,0,1,1,1,1,165,1,-1
0,1,1,0,1,1,0,59,7,-1
0,1,1,0,0,1,0,217,6,-1
1,0,0,1,1,0,1,69,2,-1
1,0,0,1,0,1,1,190,1,-1
0,1,1,1,1,0,1,92,4,-1
0,0,1,1,0,0,1,129,3,-1
0,0,0,1,1,0,1,43,4,-1
0,1,0,1,0,0,0,56,1,-1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,133.0,2.0,5565.85
0,1,1,0,0,1,1,102,5,-1
1,1,1,0,1,1,1,121,2,-1
1,1,1,0,1,0,1,106,1,-1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,204.0,1.0,3838.45
1,0,1,1,1,1,1,92,3,-1
1,0,1,1,0,1,1,188,3,-1
0,1,1,0,0,0,1,195,3,-1
1,0,0,0,1,0,0,228,1,-1
0,0,1,1,0,0,1,132,4,-1
1,1,0,0,1,1,1,201,1,-1
1,0,1,1,1,0,1,102,2,-1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,189.0,7.0,5396.46
1.0,0.0,0.0,0.0,0.0,1.0,1.0,154.0,3.0,3676.67
0,1,0,1,0,1,0,166,6,-1
0,1,1,1,0,0,1,68,4,-1
1,1,1,1,0,1,1,176,4,-1
0,0,0,0,0,0,1,103,2,-1
1,1,0,0,1,1,0,244,8,-1
1,0,1,1,1,1,0,113,9,-1
0,1,0,0,1,1,1,194,3,-1
1,1,1,0,0,0,0,182,4,-1
1,0,0,1,1,1,1,46,4,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,58.0,9.0,5529.93
0,0,0,0,0,0,1,200,1,-1
1,1,0,1,1,0,1,156,6,-1
0,0,0,1,0,1,0,169,8,-1
1,1,1,0,0,1,1,146,6,-1
1,1,0,1,1,1,1,178,6,-1
0,1,0,1,1,1,1,176,9,-1
1,1,0,0,0,0,0,123,8,-1
0,1,1,1,0,0,1,138,2,-1
1,1,1,1,1,0,1,79,1,-1
1,1,0,0,1,0,0,195,4,-1
1,1,1,0,1,0,1,245,8,-1
0,0,0,1,0,1,1,212,3,-1
0,1,1,0,1,1,0,205,5,-1
1,1,0,0,1,0,1,59,5,-1
0,1,0,0,0,1,0,139,4,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,173.0,7.0,5535.86
0,0,1,1,0,1,0,197,2,-1
0,1,0,0,0,1,1,157,5,-1
0,0,1,1,0,0,1,97,2,-1
0,1,1,0,0,1,1,124,2,-1
1,1,1,1,0,0,1,164,7,-1
0,1,1,1,0,0,0,159,6,-1
1,1,1,1,1,0,1,199,5,-1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,192.0,4.0,5410.3
1,1,1,1,0,0,1,111,7,-1
0,0,0,1,0,0,0,73,9,-1
0,1,1,0,0,0,1,71,7,-1
1,0,1,0,1,0,1,113,8,-1
1,1,1,0,0,1,0,111,7,-1
1,1,0,1,1,1,0,130,2,-1
0,1,0,1,0,0,0,232,1,-1
0,0,0,1,1,0,1,113,8,-1
0,1,0,1,0,0,0,126,3,-1
1,0,0,1,0,1,1,50,1,-1
0,0,0,1,1,0,1,249,5,-1
1,1,1,1,0,0,1,151,9,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,75.0,8.0,5464.44
0,1,1,1,1,0,0,154,8,-1
1,1,1,1,0,0,0,236,7,-1
1,1,1,0,0,1,0,130,8,-1
1,1,1,0,0,0,0,93,1,-1
0,0,0,0,0,0,1,52,4,-1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,161.0,2.0,3712.24
1,0,1,0,0,0,0,201,6,-1
1,1,1,1,1,0,0,198,9,-1
0,1,1,1,0,1,1,192,8,-1
0,0,1,1,0,1,1,152,8,-1
0,1,1,0,0,1,1,196,1,-1
1,0,1,0,1,0,1,154,3,-1
1,0,0,1,0,1,0,149,6,-1
0,1,0,0,1,0,0,81,5,-1
0,1,1,1,1,0,1,170,6,-1
1,0,0,1,0,0,1,119,3,-1
1,0,0,1,1,0,0,103,8,-1
0,0,0,1,0,1,0,130,8,-1
1,1,1,0,0,0,0,65,4,-1
0,1,0,0,1,0,0,217,3,-1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,123.0,9.0,5387.3
0,0,0,0,1,0,1,43,5,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,249.0,5.0,5473.93
0,0,0,1,1,0,1,61,3,-1
1,0,0,1,1,0,0,136,6,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,228.0,2.0,3635.85
1,1,0,1,0,1,1,147,9,-1
0,1,0,0,1,0,0,134,6,-1
0,0,0,1,1,1,1,143,5,-1
1,1,1,0,0,1,1,205,6,-1
0,1,1,0,1,1,1,105,9,-1
1,1,0,0,0,0,0,54,3,-1
0,1,0,0,0,0,1,121,3,-1
0,0,1,1,1,0,0,149,3,-1
0,1,1,0,1,0,0,246,2,-1
0,1,0,0,0,0,1,68,1,-1
1,0,0,0,1,0,1,130,7,-1
1,0,1,1,0,1,0,204,2,-1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,5.0,3670.63
0,1,1,0,0,1,0,148,6,-1
0,0,0,0,0,0,0,174,2,-1
1,1,0,0,1,0,0,78,9,-1
1,1,1,0,1,0,0,243,7,-1
1,0,0,1,1,0,0,165,1,-1
1,1,0,0,0,1,1,198,8,-1
0,0,0,0,0,0,1,198,5,-1
1,1,0,0,1,1,1,72,9,-1
0,1,1,1,0,0,0,187,7,-1
1,1,1,0,0,0,1,249,7,-1
0,1,1,1,0,0,1,112,9,-1
1,1,0,0,0,0,1,200,8,-1
0,0,0,1,0,0,0,47,9,-1
1,0,0,0,1,0,1,246,9,-1
0,1,0,0,1,0,0,108,7,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,113.0,2.0,5567.87
1,0,1,1,0,0,1,152,5,-1
0,1,1,0,1,0,1,77,1,-1
0,0,1,0,0,0,0,184,6,-1
0,1,1,1,0,1,1,189,7,-1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,141.0,4.0,5473.06
0,1,0,0,1,0,1,198,1,-1
0,1,1,1,1,1,1,45,1,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,126.0,2.0,3638.66
1.0,0.0,0.0,0.0,0.0,1.0,0.0,154.0,6.0,3670.41
1,1,0,1,1,1,0,206,9,-1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,79.0,4.0,5478.91
1,0,0,1,0,1,0,106,3,-1
0,1,0,1,0,0,0,204,4,-1
0,0,1,1,1,0,1,56,8,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,111.0,3.0,3639.18
0,1,1,0,1,1,1,200,7,-1
0,1,1,0,0,1,0,228,7,-1
1,1,1,1,0,0,1,195,4,-1
0,1,0,1,1,1,1,49,6,-1
1,1,0,1,1,0,0,126,8,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,245.0,3.0,5557.23
1,1,1,0,0,0,0,196,5,-1
0,1,1,1,0,0,0,55,3,-1
1,1,1,1,0,1,0,231,7,-1
0,0,1,0,0,0,1,249,4,-1
0,1,1,0,1,1,1,152,7,-1
1,1,0,1,0,1,0,102,1,-1
1,1,0,0,0,1,0,246,1,-1
1,0,0,1,0,1,0,84,8,-1
1,0,0,1,1,1,0,199,9,-1
1,1,1,0,0,1,0,120,7,-1
0,1,1,0,1,1,1,147,5,-1
0,1,0,1,1,0,1,163,9,-1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,159.0,5.0,3669.62
1,0,0,1,1,0,0,49,9,-1
1,0,1,0,1,0,0,77,7,-1
1,1,0,0,1,1,1,151,7,-1
1,1,0,1,1,1,1,177,4,-1
0,0,1,0,1,0,0,43,4,-1
1,1,1,1,1,1,1,214,2,-1
1,1,0,0,0,1,0,233,5,-1
0,1,1,0,0,1,0,173,1,-1
0,1,0,0,0,0,1,217,6,-1
1,1,0,0,0,0,1,208,9,-1
0,1,1,0,1,0,0,127,7,-1
0,1,0,1,0,1,0,167,8,-1
0,1,1,1,1,0,1,185,5,-1
1,0,1,0,1,0,1,214,7,-1
0,1,1,0,1,0,1,62,9,-1
1,1,1,0,0,0,0,50,4,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,191.0,4.0,5473.64
0.0,0.0,0.0,0.0,1.0,1.0,1.0,112.0,7.0,5396.46
0,0,1,0,0,0,1,192,6,-1
1,1,1,0,1,1,1,118,6,-1
1,0,0,1,1,0,0,191,3,-1
0,1,0,1,0,1,0,108,8,-1
0,0,1,1,0,1,0,51,3,-1
1,1,0,1,0,0,1,179,4,-1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,168.0,7.0,5468.78
0,1,0,1,1,1,1,83,7,-1
1,0,0,1,0,1,0,209,9,-1
0,1,0,1,0,1,1,54,8,-1
1,1,1,1,0,1,0,148,3,-1
1,0,1,1,0,0,1,62,9,-1
1,0,0,1,0,0,0,130,8,-1
1,1,1,1,1,0,0,175,4,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,138.0,2.0,5567.87
0,1,1,0,0,0,1,110,6,-1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,171.0,8.0,5539.73
1,1,1,0,1,1,0,93,2,-1
0,1,1,0,1,0,0,205,2,-1
1,1,0,0,1,0,1,176,1,-1
1,1,1,0,1,0,1,131,5,-1
0,1,1,1,1,0,0,245,2,-1
1,1,0,0,1,0,0,147,4,-1
1,1,0,0,0,0,0,88,3,-1
0,1,1,1,1,0,1,96,4,-1
0,0,0,1,0,0,0,70,3,-1
0,1,1,0,0,1,0,136,4,-1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,85.0,7.0,5462.36
1,1,0,0,1,1,1,118,2,-1
1,0,0,0,0,0,1,142,9,-1
0,1,0,0,0,1,0,141,1,-1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,90.0,7.0,3636.44
0,0,1,1,0,1,0,182,6,-1
0,0,1,0,0,0,1,174,1,-1
0,1,0,0,0,1,0,53,9,-1
0,0,0,1,0,0,0,152,5,-1
0,1,0,0,1,0,1,114,3,-1
0,1,1,0,0,0,0,114,1,-1
1,1,0,0,0,0,0,164,7,-1
0,0,1,0,1,0,0,235,4,-1
1,1,0,0,0,0,1,246,1,-1
1,1,1,0,1,1,1,79,2,-1
0,0,0,1,1,0,1,155,8,-1
0,0,0,1,0,0,1,227,7,-1
1,1,0,0,0,0,1,73,2,-1
0,1,0,1,0,1,0,125,3,-1
1,0,0,0,1,0,1,162,5,-1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,223.0,1.0,5588.89
0,1,0,1,0,0,0,41,1,-1
1,1,1,1,1,0,0,189,9,-1
0,0,1,1,1,1,1,132,4,-1
0,0,0,1,0,0,0,63,9,-1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,162.0,5.0,3669.62
0,1,0,0,0,1,1,68,8,-1
0,1,0,0,0,0,1,78,3,-1
0,1,1,0,0,1,1,126,1,-1
0,1,1,1,0,0,1,239,6,-1
0,1,1,0,1,1,0,118,7,-1
1,1,1,0,0,1,0,57,9,-1
1,0,0,1,0,1,0,170,1,-1
0,1,1,0,0,0,1,139,5,-1
1,0,0,0,0,0,0,172,5,-1
1,1,0,1,0,1,0,177,2,-1
1,1,1,1,1,1,1,76,1,-1
1,1,1,1,0,1,0,139,3,-1
0,1,0,1,1,0,0,189,6,-1
0,1,1,0,0,1,0,92,9,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,160.0,4.0,5553.34
1,1,1,0,1,1,0,121,2,-1
1,1,1,1,0,1,0,244,3,-1
1,0,1,0,1,0,1,134,9,-1
0,0,0,1,0,1,0,151,1,-1
1,1,0,0,0,1,0,193,3,-1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,134.0,4.0,3675.44
1,0,0,0,0,0,0,107,8,-1
0,0,0,0,0,0,0,246,2,-1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,142.0,3.0,3672.86
1,0,1,1,1,1,1,132,3,-1
0,1,1,1,0,1,0,160,9,-1
1,0,0,0,0,0,1,141,7,-1
1,1,1,0,1,1,1,115,7,-1
1,1,0,0,0,1,0,154,4,-1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,108.0,5.0,5472.4
0,1,1,0,0,0,0,250,8,-1
1,0,0,0,1,0,0,174,7,-1
0,0,0,1,1,1,1,125,2,-1
0,1,0,1,1,0,1,145,1,-1
0,1,0,1,1,1,0,188,3,-1
0,1,0,0,1,1,1,239,2,-1
0,1,0,1,1,1,1,50,6,-1
0,0,1,0,0,0,1,215,3,-1
0,1,1,1,1,0,0,149,8,-1
1,1,0,1,0,0,0,133,8,-1
1,0,1,1,0,0,1,122,1,-1
1,0,0,0,0,0,1,214,9,-1
0,0,0,1,1,1,1,69,8,-1
0,0,0,1,1,0,0,56,4,-1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,131.0,6.0,5543.3
1,1,1,1,1,0,1,80,8,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,104.0,9.0,3622.75
0,1,0,0,0,0,1,121,7,-1
1,0,1,1,0,1,1,247,8,-1
0,0,1,1,0,0,0,166,7,-1
1,1,1,1,1,1,0,137,2,-1
1,1,0,1,1,1,1,69,3,-1
0,0,1,1,1,0,1,194,7,-1
1,1,0,1,1,1,1,242,2,-1
1,1,0,1,0,0,1,189,1,-1
1.0,0.0,1.0,0.0,0.0,1.0,1.0,119.0,2.0,3710.82
0,1,0,0,0,0,1,79,5,-1
0,0,0,1,1,0,1,153,4,-1
1,1,0,1,1,0,0,119,4,-1
1,1,1,0,0,1,0,52,7,-1
0,1,1,0,1,0,1,107,4,-1
0,0,1,1,1,0,1,89,6,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,185.0,8.0,5464.44
1,1,1,1,1,1,0,169,7,-1
1,1,1,0,1,1,0,75,3,-1
1,1,0,0,1,1,0,199,9,-1
1,1,1,0,1,1,0,207,2,-1
1,0,1,1,1,0,1,200,2,-1
1,0,1,1,0,1,1,192,9,-1
1,0,1,1,0,1,1,130,8,-1
1,1,1,1,1,0,1,220,4,-1
1,0,0,0,0,0,0,187,5,-1
0,0,0,1,0,1,1,195,9,-1
1,1,0,0,1,0,0,150,8,-1
1,0,1,0,1,0,0,243,2,-1
1,0,1,1,0,1,1,164,4,-1
