executorCores,executorMemory,memoryFraction,memoryStorageFraction,defaultParallelism,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,ioCompressionCodec,reducerMaxSizeInFlight,shuffleFileBuffer,serializer,PERF
3,1285,0.3536156011524504,0.3590850132456621,3,True,False,True,True,lzf,23,27,org.apache.spark.serializer.KryoSerializer,3233
3,1212,0.5693765336005638,0.2671300847499448,2,True,False,False,False,lzf,13,26,org.apache.spark.serializer.KryoSerializer,3215
4,1182,0.5160511351098538,0.3788488747701936,4,True,False,False,False,lzf,23,41,org.apache.spark.serializer.KryoSerializer,3204
3,1117,0.370220800452481,0.4275173753762289,3,False,False,True,True,lzf,14,19,org.apache.spark.serializer.KryoSerializer,3197
3,1148,0.5671464615084685,0.3065798958114631,4,True,False,False,False,lzf,8,38,org.apache.spark.serializer.KryoSerializer,3187
3,1260,0.3093505419152487,0.3523333383976965,3,True,False,True,True,lzf,22,25,org.apache.spark.serializer.KryoSerializer,3186
3,1191,0.5381227744228061,0.3692518998144759,4,True,False,False,False,lzf,20,44,org.apache.spark.serializer.KryoSerializer,3156
3,1106,0.3774617501202854,0.392376881482258,3,False,False,True,True,lzf,16,19,org.apache.spark.serializer.KryoSerializer,3153
3,1209,0.4993825492137934,0.31049949860284004,2,True,False,False,False,lzf,8,30,org.apache.spark.serializer.KryoSerializer,3140
3,1228,0.5136434646085899,0.5137765813504698,5,True,False,False,False,lzf,45,48,org.apache.spark.serializer.KryoSerializer,3137
