executorCores,executorMemory,memoryFraction,memoryStorageFraction,defaultParallelism,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,ioCompressionCodec,reducerMaxSizeInFlight,shuffleFileBuffer,serializer,PERF
4,3347,0.41999037880685297,0.6667366934152793,5,true,true,false,false,lzf,8,60,org.apache.spark.serializer.JavaSerializer,2989.0
2,1686,0.1639590198688964,0.54440625549384,9,false,false,true,true,lzf,58,26,org.apache.spark.serializer.JavaSerializer,2292.0
4,3009,0.43018577660165636,0.8631668243414087,11,true,false,false,false,lzf,79,43,org.apache.spark.serializer.JavaSerializer,3153.0
3,1417,0.29346861288351334,0.2386427914818957,2,true,true,false,true,lz4,93,15,org.apache.spark.serializer.JavaSerializer,3053.0
3,2701,0.27349085477485047,0.4394529208516297,8,true,true,true,false,lzf,40,18,org.apache.spark.serializer.KryoSerializer,2984.0
2,4042,0.8459774067748165,0.8714288428020699,11,false,false,false,true,snappy,59,15,org.apache.spark.serializer.KryoSerializer,3132.0
4,2412,0.2340788166747795,0.2269558822242953,10,false,false,true,true,lzf,78,31,org.apache.spark.serializer.JavaSerializer,3113.0
4,3380,0.26304508755118966,0.5315837362382808,7,true,true,false,false,lz4,19,54,org.apache.spark.serializer.KryoSerializer,3245.0
4,1831,0.7770014299047825,0.8830897415768647,7,false,false,true,false,lzf,50,29,org.apache.spark.serializer.JavaSerializer,3073.0
2,2393,0.4150720053862754,0.5896489279686338,4,false,false,false,true,lz4,66,39,org.apache.spark.serializer.JavaSerializer,2312.0
3,2041,0.22005429733606557,0.8348239739816312,7,false,true,false,true,snappy,96,24,org.apache.spark.serializer.JavaSerializer,3241.0
4,3148,0.14674471527626567,0.4641488122463676,4,false,false,true,true,lz4,36,48,org.apache.spark.serializer.KryoSerializer,2406.0
2,1928,0.3945245136848565,0.26837375011165954,10,true,false,true,false,lzf,56,32,org.apache.spark.serializer.KryoSerializer,2297.0
3,2897,0.614311262645739,0.7720109835027791,8,true,true,true,false,snappy,10,43,org.apache.spark.serializer.JavaSerializer,3171.0
