executorCores,executorMemory,memoryFraction,memoryStorageFraction,defaultParallelism,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,ioCompressionCodec,reducerMaxSizeInFlight,shuffleFileBuffer,serializer,PERF
1.0,1527.0,0.7763394059653291,0.12761104061052236,7.0,False,False,False,True,lz4,47.0,38.0,org.apache.spark.serializer.KryoSerializer,353.5291442871094
2.0,1551.0,0.22094424196716095,0.35161082742682137,9.0,False,True,True,True,snappy,13.0,42.0,org.apache.spark.serializer.JavaSerializer,626.89404296875
2.0,2243.0,0.8692435283740632,0.8479910171917979,8.0,True,True,False,True,lz4,63.0,47.0,org.apache.spark.serializer.KryoSerializer,809.6890869140625
1.0,2774.0,0.4775951129089627,0.5953292820190847,12.0,False,False,True,True,lzf,29.0,49.0,org.apache.spark.serializer.KryoSerializer,353.7091369628906
2.0,1856.0,0.4401209654321127,0.3678197490897098,4.0,True,False,True,True,lz4,34.0,15.0,org.apache.spark.serializer.JavaSerializer,856.6451416015625
1.0,2988.0,0.3868887366985837,0.6433994644122103,7.0,True,True,False,False,lzf,94.0,47.0,org.apache.spark.serializer.JavaSerializer,563.7930297851562
4.0,2757.0,0.7001461473911162,0.4832471756162198,11.0,True,False,True,True,snappy,33.0,60.0,org.apache.spark.serializer.KryoSerializer,916.841064453125
4.0,2622.0,0.8337858774379622,0.4115195358822081,1.0,False,True,False,True,snappy,27.0,43.0,org.apache.spark.serializer.KryoSerializer,960.753173828125
3.0,2282.0,0.381593285170276,0.7109468261356727,2.0,False,True,False,True,lz4,49.0,39.0,org.apache.spark.serializer.KryoSerializer,994.152587890625
2.0,2385.0,0.4076612208469682,0.52240686737627,8.0,True,False,True,True,lzf,76.0,45.0,org.apache.spark.serializer.JavaSerializer,803.0409545898438
1.0,1527.0,0.7763394059653291,0.12761104061052236,7.0,False,False,False,True,lz4,47.0,38.0,org.apache.spark.serializer.KryoSerializer,353.5291442871094
2.0,1551.0,0.22094424196716095,0.35161082742682137,9.0,False,True,True,True,snappy,13.0,42.0,org.apache.spark.serializer.JavaSerializer,626.89404296875
2.0,2243.0,0.8692435283740632,0.8479910171917979,8.0,True,True,False,True,lz4,63.0,47.0,org.apache.spark.serializer.KryoSerializer,809.6890869140625
1.0,2774.0,0.4775951129089627,0.5953292820190847,12.0,False,False,True,True,lzf,29.0,49.0,org.apache.spark.serializer.KryoSerializer,353.7091369628906
2.0,1856.0,0.4401209654321127,0.3678197490897098,4.0,True,False,True,True,lz4,34.0,15.0,org.apache.spark.serializer.JavaSerializer,856.6451416015625
1.0,2988.0,0.3868887366985837,0.6433994644122103,7.0,True,True,False,False,lzf,94.0,47.0,org.apache.spark.serializer.JavaSerializer,563.7930297851562
4.0,2757.0,0.7001461473911162,0.4832471756162198,11.0,True,False,True,True,snappy,33.0,60.0,org.apache.spark.serializer.KryoSerializer,916.841064453125
4.0,2622.0,0.8337858774379622,0.4115195358822081,1.0,False,True,False,True,snappy,27.0,43.0,org.apache.spark.serializer.KryoSerializer,960.753173828125
3.0,2282.0,0.381593285170276,0.7109468261356727,2.0,False,True,False,True,lz4,49.0,39.0,org.apache.spark.serializer.KryoSerializer,994.152587890625
2.0,2385.0,0.4076612208469682,0.52240686737627,8.0,True,False,True,True,lzf,76.0,45.0,org.apache.spark.serializer.JavaSerializer,803.0409545898438
1.0,2815.0,0.8440336842005157,0.13543039630952997,12.0,False,False,False,True,lz4,48.0,11.0,org.apache.spark.serializer.KryoSerializer,372.65130615234375
2.0,1551.0,0.7783528662753334,0.1,12.0,False,True,False,False,lzf,13.0,43.0,org.apache.spark.serializer.JavaSerializer,561.6847534179688
1.0,2244.0,0.6098135980652548,0.1,7.0,True,True,False,True,lz4,63.0,48.0,org.apache.spark.serializer.JavaSerializer,538.4716796875
1.0,2796.0,0.6807311670404742,0.4238855658392998,7.0,False,False,True,True,lzf,61.0,64.0,org.apache.spark.serializer.KryoSerializer,444.0445861816406
2.0,1855.0,0.1,0.9,3.0,True,True,True,True,lz4,34.0,16.0,org.apache.spark.serializer.KryoSerializer,775.64501953125
2.0,1811.0,0.5352474350211185,0.1,8.0,True,False,False,False,lz4,96.0,47.0,org.apache.spark.serializer.JavaSerializer,567.0694580078125
4.0,2757.0,0.822265496624012,0.9,11.0,True,False,True,False,snappy,34.0,60.0,org.apache.spark.serializer.KryoSerializer,907.0454711914062
