executorCores,executorMemory,memoryFraction,memoryStorageFraction,defaultParallelism,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,ioCompressionCodec,reducerMaxSizeInFlight,shuffleFileBuffer,serializer,PERF
4.0,2600.0,0.6629598772695637,0.3320250183036331,8.0,True,True,False,True,snappy,62.0,52.0,org.apache.spark.serializer.JavaSerializer,2949.4755859375
4.0,1443.0,0.2612342241392188,0.7330898239293208,1.0,False,False,True,True,lzf,72.0,50.0,org.apache.spark.serializer.JavaSerializer,3396.99365234375
3.0,3864.0,0.4888091970750766,0.3351317708538275,7.0,True,False,False,False,snappy,88.0,49.0,org.apache.spark.serializer.JavaSerializer,2605.94482421875
3.0,3487.0,0.2849758687533637,0.1210901878538354,8.0,False,False,False,True,snappy,21.0,31.0,org.apache.spark.serializer.KryoSerializer,2883.7822265625
1.0,2352.0,0.896874490928285,0.8639314381000819,5.0,False,True,False,False,snappy,32.0,18.0,org.apache.spark.serializer.JavaSerializer,1641.1201171875
4.0,2600.0,0.6629598772695637,0.3320250183036331,8.0,True,True,False,True,snappy,62.0,52.0,org.apache.spark.serializer.JavaSerializer,2949.4755859375
4.0,1443.0,0.2612342241392188,0.7330898239293208,1.0,False,False,True,True,lzf,72.0,50.0,org.apache.spark.serializer.JavaSerializer,3396.99365234375
3.0,3864.0,0.4888091970750766,0.3351317708538275,7.0,True,False,False,False,snappy,88.0,49.0,org.apache.spark.serializer.JavaSerializer,2605.94482421875
3.0,3487.0,0.2849758687533637,0.1210901878538354,8.0,False,False,False,True,snappy,21.0,31.0,org.apache.spark.serializer.KryoSerializer,2883.7822265625
1.0,2352.0,0.896874490928285,0.8639314381000819,5.0,False,True,False,False,snappy,32.0,18.0,org.apache.spark.serializer.JavaSerializer,1641.1201171875
3.0,3804.0,0.9,0.1,9.0,True,True,False,False,snappy,62.0,52.0,org.apache.spark.serializer.JavaSerializer,2420.266845703125
