executorCores,executorMemory,memoryFraction,memoryStorageFraction,defaultParallelism,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,ioCompressionCodec,reducerMaxSizeInFlight,shuffleFileBuffer,serializer,PERF
1.0,3896.0,0.2612679353512374,0.7991656715953049,7.0,False,True,False,False,snappy,72.0,22.0,org.apache.spark.serializer.KryoSerializer,3000.7587890625
1.0,1591.0,0.197660795112916,0.7584373028259787,12.0,True,False,True,False,lzf,73.0,63.0,org.apache.spark.serializer.JavaSerializer,1473.93115234375
2.0,3581.0,0.4144840389721053,0.6473899362813061,4.0,False,True,True,True,snappy,36.0,11.0,org.apache.spark.serializer.KryoSerializer,2599.991943359375
3.0,2643.0,0.3887376729905804,0.25421176442873056,11.0,False,False,False,False,lz4,59.0,33.0,org.apache.spark.serializer.KryoSerializer,3103.46630859375
2.0,3698.0,0.3015519981626141,0.4319570421512763,10.0,False,True,False,False,lzf,43.0,62.0,org.apache.spark.serializer.JavaSerializer,2997.4833984375
4.0,3880.0,0.3820909687100288,0.6506763393215531,7.0,False,False,True,True,lzf,69.0,12.0,org.apache.spark.serializer.JavaSerializer,3364.22607421875
3.0,3946.0,0.4277740674261338,0.4999465004874363,1.0,False,False,False,False,lzf,45.0,64.0,org.apache.spark.serializer.KryoSerializer,2945.74462890625
2.0,1327.0,0.7208029175873641,0.3137709439759402,10.0,True,False,False,True,lzf,42.0,46.0,org.apache.spark.serializer.JavaSerializer,1772.8662109375
1.0,3113.0,0.7047143682557162,0.2366874976120473,1.0,True,False,False,False,lz4,48.0,26.0,org.apache.spark.serializer.JavaSerializer,3068.4580078125
3.0,1248.0,0.22639506954701424,0.13367458928082618,11.0,True,True,True,True,snappy,15.0,44.0,org.apache.spark.serializer.JavaSerializer,2569.2490234375
1.0,3896.0,0.2612679353512374,0.7991656715953049,7.0,False,True,False,False,snappy,72.0,22.0,org.apache.spark.serializer.KryoSerializer,3000.7587890625
1.0,1591.0,0.197660795112916,0.7584373028259787,12.0,True,False,True,False,lzf,73.0,63.0,org.apache.spark.serializer.JavaSerializer,1473.93115234375
2.0,3581.0,0.4144840389721053,0.6473899362813061,4.0,False,True,True,True,snappy,36.0,11.0,org.apache.spark.serializer.KryoSerializer,2599.991943359375
