executorCores,executorMemory,memoryFraction,memoryStorageFraction,defaultParallelism,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,ioCompressionCodec,reducerMaxSizeInFlight,shuffleFileBuffer,serializer,PERF
4,3312,0.7731204184424989,0.7759667072997829,7,false,true,false,true,lzf,76,44,org.apache.spark.serializer.JavaSerializer,3284.0
4,1290,0.21737604992801485,0.7913541720281689,6,false,false,true,false,snappy,72,34,org.apache.spark.serializer.JavaSerializer,2907.0
1,2585,0.5805456361382233,0.11554132327001554,8,true,false,true,true,snappy,79,53,org.apache.spark.serializer.KryoSerializer,2312.0
1,2829,0.21545630905810134,0.17932424253969526,3,false,false,true,true,lzf,39,34,org.apache.spark.serializer.JavaSerializer,2253.0
1,1547,0.13904305287023125,0.7203144947277753,6,false,false,true,false,lzf,47,13,org.apache.spark.serializer.KryoSerializer,1413.0
4,1488,0.4030473457143662,0.27720477115760433,3,false,false,false,false,snappy,83,9,org.apache.spark.serializer.KryoSerializer,3080.0
2,1309,0.7846193839355958,0.7836184654117035,7,false,false,true,false,snappy,88,46,org.apache.spark.serializer.JavaSerializer,2035.0
2,2943,0.6697533955586227,0.16390194944303005,10,false,false,false,true,lzf,96,11,org.apache.spark.serializer.JavaSerializer,2242.0
1,2202,0.706932859147561,0.11704347481218864,6,true,true,false,false,lz4,68,14,org.apache.spark.serializer.KryoSerializer,1615.0
2,2421,0.4383956974514761,0.13790037737664093,7,false,false,true,true,snappy,29,49,org.apache.spark.serializer.KryoSerializer,2234.0
2,4034,0.641965481071881,0.1579019595548048,8,true,false,true,true,snappy,75,23,org.apache.spark.serializer.JavaSerializer,3252.0
4,2753,0.7483109254303062,0.2791640658683406,7,true,false,true,false,snappy,79,59,org.apache.spark.serializer.JavaSerializer,2636.0
3,1405,0.20834566550199957,0.23503470916128394,2,true,true,true,true,snappy,72,44,org.apache.spark.serializer.JavaSerializer,3199.0
1,3645,0.26659420508452547,0.5901577688646896,1,false,false,false,true,snappy,75,17,org.apache.spark.serializer.KryoSerializer,3210.0
4,3295,0.7668497816310375,0.19501903349168598,9,true,false,true,false,snappy,75,8,org.apache.spark.serializer.KryoSerializer,3137.0
1,1889,0.7710797278612498,0.2934815886426172,2,false,false,true,true,snappy,89,25,org.apache.spark.serializer.KryoSerializer,1681.0
3,4030,0.6957557098709427,0.4026765212625717,6,true,true,false,false,lzf,76,47,org.apache.spark.serializer.KryoSerializer,3167.0
2,3526,0.6520426273794157,0.5751733812479038,12,true,false,false,true,lzf,94,39,org.apache.spark.serializer.KryoSerializer,2874.0
3,3387,0.7487422901093612,0.6268779138667738,10,false,false,false,true,lz4,12,12,org.apache.spark.serializer.KryoSerializer,3108.0
1,1947,0.41831940872136075,0.6511021477114418,2,true,false,false,true,lzf,20,9,org.apache.spark.serializer.JavaSerializer,1641.0
2,3504,0.6405151962915931,0.7487394560479719,6,false,true,false,false,snappy,11,57,org.apache.spark.serializer.JavaSerializer,3290.0
3,1241,0.12688716025084565,0.24035650520504,4,true,true,true,true,lzf,49,37,org.apache.spark.serializer.JavaSerializer,3094.0
2,3321,0.16169888263798562,0.39391482530905075,2,true,true,true,false,lz4,39,12,org.apache.spark.serializer.JavaSerializer,2269.0
1,3169,0.7871889522689965,0.784754169472581,8,false,true,true,true,snappy,58,31,org.apache.spark.serializer.KryoSerializer,2324.0
