executorCores,executorMemory,memoryFraction,memoryStorageFraction,defaultParallelism,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,ioCompressionCodec,reducerMaxSizeInFlight,shuffleFileBuffer,serializer,PERF
3.0,1070.0,0.6325490023216683,0.17232915469364238,9.0,True,False,True,True,lzf,9.0,11.0,org.apache.spark.serializer.KryoSerializer,-1.0
3.0,1589.0,0.7075948795137894,0.6973069858982706,1.0,False,False,True,False,snappy,13.0,11.0,org.apache.spark.serializer.KryoSerializer,-1.0
3.0,1289.0,0.6716402184475068,0.41796683789017364,6.0,True,False,True,True,lz4,13.0,12.0,org.apache.spark.serializer.KryoSerializer,-1.0
3.0,1138.0,0.6430293827691435,0.2484538467865397,8.0,True,False,True,True,lzf,10.0,12.0,org.apache.spark.serializer.KryoSerializer,-1.0
3.0,1288.0,0.6669733159079071,0.39872664958121645,7.0,True,False,True,True,lzf,14.0,12.0,org.apache.spark.serializer.KryoSerializer,-1.0
3.0,1284.0,0.6707185393230782,0.4188950277473735,6.0,True,False,True,True,lz4,12.0,12.0,org.apache.spark.serializer.KryoSerializer,-1.0
3.0,1182.0,0.6451685656849605,0.28663842336406475,7.0,True,False,True,True,lzf,8.0,11.0,org.apache.spark.serializer.KryoSerializer,-1.0
2.0,1079.0,0.677112085840747,0.5009826716654983,6.0,True,False,False,True,lz4,16.0,31.0,org.apache.spark.serializer.KryoSerializer,-1.0
2.0,1024.0,0.5788687818868256,0.6000937746920013,5.0,True,False,False,True,lz4,16.0,22.0,org.apache.spark.serializer.KryoSerializer,-1.0
2.0,1024.0,0.6059906018041478,0.4101365061784384,8.0,True,False,True,True,lz4,10.0,17.0,org.apache.spark.serializer.KryoSerializer,-1.0
2.0,1024.0,0.5967099875715925,0.5203455650361553,6.0,True,False,False,True,lz4,15.0,26.0,org.apache.spark.serializer.KryoSerializer,-1.0
2.0,1213.0,0.7457335492456368,0.4569970878887018,6.0,True,False,True,True,lz4,14.0,35.0,org.apache.spark.serializer.KryoSerializer,-1.0
2.0,1024.0,0.6166710266543456,0.568613119682513,6.0,True,False,False,True,lz4,15.0,23.0,org.apache.spark.serializer.KryoSerializer,-1.0
