executorCores,executorMemory,memoryFraction,memoryStorageFraction,defaultParallelism,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,ioCompressionCodec,reducerMaxSizeInFlight,shuffleFileBuffer,serializer,PERF
4,2019,0.4064389353142016,0.5963749848088672,7,true,false,false,true,snappy,36,20,org.apache.spark.serializer.JavaSerializer,3226.0
2,3081,0.45537792138202127,0.6007247241064215,11,false,false,true,true,lz4,36,48,org.apache.spark.serializer.JavaSerializer,2414.0
2,3237,0.4736581589496345,0.5684376316344618,3,false,true,false,true,lz4,61,41,org.apache.spark.serializer.KryoSerializer,2491.0
3,2991,0.15613321691795898,0.1270828444767699,5,true,true,true,false,lz4,34,57,org.apache.spark.serializer.JavaSerializer,3049.0
3,4058,0.7817877967993739,0.337673345006435,4,true,true,false,false,lzf,21,54,org.apache.spark.serializer.JavaSerializer,2881.0
1,2010,0.42267777789023897,0.2890296661459675,1,false,false,false,false,lz4,76,33,org.apache.spark.serializer.JavaSerializer,1853.0
3,1988,0.7031157036383666,0.6054542558953162,7,false,false,false,false,lzf,70,16,org.apache.spark.serializer.JavaSerializer,3090.0
3,1648,0.10734112580502853,0.47531225449047776,4,true,true,true,true,lzf,54,51,org.apache.spark.serializer.KryoSerializer,2941.0
1,2252,0.6736438015947805,0.3155768764512679,2,false,true,false,false,snappy,64,48,org.apache.spark.serializer.JavaSerializer,1835.0
2,1294,0.8509262614956714,0.7398175850818867,7,false,true,true,false,snappy,67,29,org.apache.spark.serializer.KryoSerializer,2279.0
2,1353,0.16038636529081113,0.2868202533855039,1,true,false,true,true,lzf,78,45,org.apache.spark.serializer.KryoSerializer,2471.0
2,2981,0.19855044413266487,0.23358514491945126,4,false,false,true,false,lz4,70,14,org.apache.spark.serializer.KryoSerializer,2321.0
2,1643,0.5873318531174541,0.7760130689625848,12,false,true,true,false,lz4,51,36,org.apache.spark.serializer.KryoSerializer,2228.0
4,3034,0.4231764794064239,0.350872219615495,3,true,true,false,true,lzf,55,45,org.apache.spark.serializer.KryoSerializer,3190.0
4,2465,0.4126553187790669,0.4304231102030247,5,false,true,true,false,snappy,13,56,org.apache.spark.serializer.KryoSerializer,2998.0
4,2086,0.7006789796355735,0.28524203389084485,12,false,false,true,false,lz4,9,44,org.apache.spark.serializer.KryoSerializer,3090.0
2,3664,0.812119818667527,0.735552957316966,8,false,false,false,false,lz4,69,56,org.apache.spark.serializer.KryoSerializer,3099.0
2,2147,0.5679149474611268,0.7126344575132165,4,true,true,true,true,snappy,62,50,org.apache.spark.serializer.KryoSerializer,2302.0
4,1736,0.604910634990083,0.7687346444023009,4,false,false,false,false,snappy,65,17,org.apache.spark.serializer.JavaSerializer,3144.0
4,3745,0.4244452122590927,0.5505321348561577,3,true,true,false,true,lz4,19,55,org.apache.spark.serializer.KryoSerializer,2456.0
1,4068,0.3868644577657845,0.35327714592458603,3,false,true,false,true,lzf,44,10,org.apache.spark.serializer.JavaSerializer,3357.0
4,1445,0.6722321206906898,0.5980500412194308,1,false,false,false,false,snappy,26,32,org.apache.spark.serializer.KryoSerializer,3279.0
2,2943,0.569488895170126,0.1419521687201189,6,true,true,true,false,lz4,52,8,org.apache.spark.serializer.JavaSerializer,2236.0
2,4057,0.5602300052791265,0.35982726913862295,4,true,false,false,false,snappy,62,41,org.apache.spark.serializer.KryoSerializer,2933.0
4,3642,0.3836016147128165,0.28525287062670435,6,true,false,false,false,lz4,57,42,org.apache.spark.serializer.JavaSerializer,2835.0
1,1662,0.5081071713735767,0.7116253076388355,9,false,false,false,true,lzf,71,63,org.apache.spark.serializer.JavaSerializer,1288.0
1,3733,0.27151198100217133,0.13632796376375866,3,true,false,true,true,lzf,19,15,org.apache.spark.serializer.KryoSerializer,3290.0
