executorCores,executorMemory,memoryFraction,memoryStorageFraction,defaultParallelism,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,ioCompressionCodec,reducerMaxSizeInFlight,shuffleFileBuffer,serializer,PERF
3,1024,0.11053905127498331,0.11355452537824601,12,True,True,True,True,snappy,17,61,org.apache.spark.serializer.JavaSerializer,924
2,1024,0.1,0.17551713738954222,12,True,True,True,False,snappy,20,64,org.apache.spark.serializer.JavaSerializer,685
3,1159,0.4159940412814449,0.43445866026143054,8,True,True,True,False,lzf,14,39,org.apache.spark.serializer.JavaSerializer,977
3,1062,0.23861829796952921,0.3065988123223237,12,True,True,True,False,snappy,17,53,org.apache.spark.serializer.JavaSerializer,867
3,1024,0.15991334807855234,0.17518055197428034,12,True,True,True,False,snappy,17,58,org.apache.spark.serializer.JavaSerializer,864
4,1024,0.1,0.1,1,False,False,False,True,lz4,47,8,org.apache.spark.serializer.KryoSerializer,962
1,1024,0.9,0.9,5,True,False,True,False,snappy,8,8,org.apache.spark.serializer.JavaSerializer,371
4,3307,0.1,0.1,1,False,True,False,True,lz4,50,8,org.apache.spark.serializer.KryoSerializer,1013
4,1024,0.1,0.1,1,False,False,False,True,lz4,96,35,org.apache.spark.serializer.KryoSerializer,1058
4,1024,0.12546884613532766,0.2519196563058619,1,False,False,False,True,lz4,38,8,org.apache.spark.serializer.KryoSerializer,1011
1,1024,0.9,0.9,1,True,False,True,False,snappy,8,29,org.apache.spark.serializer.JavaSerializer,453
1,1024,0.9,0.9,1,True,False,True,False,snappy,8,30,org.apache.spark.serializer.JavaSerializer,477
4,1024,0.287549437705763,0.20856432402713299,2,True,False,True,True,lz4,42,8,org.apache.spark.serializer.KryoSerializer,927
4,1287,0.1,0.1,4,True,True,True,True,lz4,87,8,org.apache.spark.serializer.KryoSerializer,863
4,1043,0.1,0.1,1,True,True,True,True,lz4,96,8,org.apache.spark.serializer.KryoSerializer,953
4,4096,0.1,0.1,1,False,False,False,True,lz4,96,64,org.apache.spark.serializer.KryoSerializer,1020
4,4096,0.1,0.1,1,False,False,False,False,lz4,96,61,org.apache.spark.serializer.KryoSerializer,994
3,1024,0.9,0.8197813314793451,5,True,False,True,True,snappy,8,31,org.apache.spark.serializer.KryoSerializer,979
2,1024,0.9,0.9,9,True,True,True,True,snappy,8,23,org.apache.spark.serializer.KryoSerializer,692
3,1024,0.9,0.8407470603967057,7,True,True,True,False,snappy,8,29,org.apache.spark.serializer.JavaSerializer,941
3,1024,0.5059230098509826,0.2944300043638156,2,True,False,True,True,lzf,12,15,org.apache.spark.serializer.KryoSerializer,994
2,1024,0.5704737871825134,0.4153311049735109,5,True,True,True,True,lzf,14,15,org.apache.spark.serializer.JavaSerializer,685
3,1024,0.503475400811536,0.28984572762905986,2,True,False,True,True,lzf,11,15,org.apache.spark.serializer.KryoSerializer,1005
3,1024,0.5560548016372588,0.3883249046741222,4,True,False,True,True,lzf,13,15,org.apache.spark.serializer.JavaSerializer,938
3,1024,0.5368430191749292,0.35234198176615683,4,True,False,True,True,lzf,13,15,org.apache.spark.serializer.KryoSerializer,1015
4,1024,0.9,0.1,1,True,False,False,True,lz4,39,8,org.apache.spark.serializer.KryoSerializer,848
4,1024,0.9,0.1,1,True,False,False,True,lz4,39,8,org.apache.spark.serializer.KryoSerializer,1009
4,1024,0.9,0.1,1,True,False,True,True,lz4,32,8,org.apache.spark.serializer.KryoSerializer,936
1,1024,0.42748417577883324,0.5514054404768228,8,True,False,True,True,lzf,8,13,org.apache.spark.serializer.KryoSerializer,387
1,1101,0.1,0.9,12,True,False,True,False,snappy,8,33,org.apache.spark.serializer.JavaSerializer,408
4,1772,0.9,0.35573357848507753,5,True,False,True,True,snappy,14,32,org.apache.spark.serializer.KryoSerializer,975
