executorCores,executorMemory,memoryFraction,memoryStorageFraction,defaultParallelism,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,ioCompressionCodec,reducerMaxSizeInFlight,shuffleFileBuffer,serializer,PERF
2,1123,0.44092994140495545,0.5590481537927879,3,true,true,true,true,lz4,27,31,org.apache.spark.serializer.JavaSerializer,626.0
2,2823,0.7275056550754968,0.5764951502085292,4,false,false,false,false,lzf,73,49,org.apache.spark.serializer.KryoSerializer,689.0
3,1254,0.7127630190163486,0.6826663743267087,11,false,true,true,true,snappy,14,18,org.apache.spark.serializer.JavaSerializer,894.0
1,2097,0.5301003378433929,0.5328699518361624,5,false,false,false,false,snappy,79,21,org.apache.spark.serializer.JavaSerializer,492.0
3,1137,0.870300747028502,0.2647653629329684,8,false,true,false,true,lzf,70,44,org.apache.spark.serializer.JavaSerializer,940.0
3,3118,0.4393242675861997,0.30195094310641013,2,false,false,true,false,lz4,89,30,org.apache.spark.serializer.JavaSerializer,954.0
4,2290,0.3065949222494013,0.5842709676865394,2,true,false,true,true,lzf,22,49,org.apache.spark.serializer.KryoSerializer,990.0
4,2108,0.7592760994632949,0.499553328045819,5,false,true,false,true,lzf,35,47,org.apache.spark.serializer.KryoSerializer,1018.0
3,1092,0.8549162472731286,0.22460255711047827,8,true,false,true,true,lzf,44,44,org.apache.spark.serializer.KryoSerializer,944.0
1,3008,0.19086191889501292,0.41184800614988226,8,true,false,true,false,snappy,87,61,org.apache.spark.serializer.JavaSerializer,685.0
1,2686,0.7489040512613048,0.5137999384194688,12,true,true,false,false,lzf,77,18,org.apache.spark.serializer.JavaSerializer,647.0
1,3414,0.43057778964900495,0.3662765067346786,7,false,false,true,true,lzf,64,9,org.apache.spark.serializer.KryoSerializer,922.0
3,3004,0.11902531159394103,0.7756387675975438,3,false,true,false,false,lz4,89,10,org.apache.spark.serializer.JavaSerializer,884.0
2,1797,0.29384401735512694,0.11547008605974592,12,false,false,true,false,lz4,9,36,org.apache.spark.serializer.JavaSerializer,688.0
3,2084,0.8662977562483726,0.889152602199252,8,true,false,true,true,lzf,93,39,org.apache.spark.serializer.KryoSerializer,964.0
4,2814,0.5111391598893469,0.7181675916101563,3,false,false,false,true,lz4,77,21,org.apache.spark.serializer.JavaSerializer,842.0
4,2779,0.6615759142935013,0.6466970315402689,7,true,false,true,true,snappy,14,15,org.apache.spark.serializer.JavaSerializer,915.0
4,3706,0.38460987091014176,0.19590585159697202,7,false,true,false,false,lz4,28,38,org.apache.spark.serializer.JavaSerializer,995.0
3,2727,0.7829073585280445,0.631105594451883,11,false,false,true,false,lz4,38,38,org.apache.spark.serializer.JavaSerializer,926.0
2,2627,0.6258495762884719,0.1323282785222868,9,false,true,false,true,lzf,83,46,org.apache.spark.serializer.KryoSerializer,611.0
2,1288,0.22531549317788802,0.7240278297523203,12,false,true,true,true,lzf,52,45,org.apache.spark.serializer.JavaSerializer,681.0
2,4096,0.43352404273598244,0.6515130498848247,8,true,false,true,true,snappy,72,20,org.apache.spark.serializer.KryoSerializer,964.0
4,1909,0.24012156169853302,0.4621695287176947,5,true,true,false,true,snappy,73,32,org.apache.spark.serializer.KryoSerializer,782.0
3,1107,0.19252458909939005,0.2627452537946929,1,false,true,false,false,lzf,23,25,org.apache.spark.serializer.KryoSerializer,928.0
2,3749,0.2289736603596776,0.5596794572900302,8,false,false,false,true,snappy,45,18,org.apache.spark.serializer.KryoSerializer,977.0
2,3122,0.252048822684082,0.4509463289217268,1,true,false,false,false,lz4,59,40,org.apache.spark.serializer.JavaSerializer,636.0
4,2127,0.5990493523342236,0.835051181057838,5,true,true,false,false,snappy,33,31,org.apache.spark.serializer.KryoSerializer,974.0
3,2636,0.3069046524830872,0.5769387438155248,10,true,true,true,true,snappy,24,13,org.apache.spark.serializer.JavaSerializer,760.0
2,4003,0.21582020905056673,0.32554460374551547,9,true,true,false,false,lzf,19,32,org.apache.spark.serializer.JavaSerializer,1007.0
