executorCores,executorMemory,memoryFraction,memoryStorageFraction,defaultParallelism,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,ioCompressionCodec,reducerMaxSizeInFlight,shuffleFileBuffer,serializer,PERF
3,2979,0.5852996098601414,0.12025505394369357,10,true,false,false,true,snappy,93,31,org.apache.spark.serializer.JavaSerializer,828.0
3,1151,0.6588062452054826,0.1587188226743515,3,false,true,true,true,lz4,52,12,org.apache.spark.serializer.JavaSerializer,993.0
4,3554,0.5806892082851317,0.26906451250986574,4,false,false,false,true,lzf,22,47,org.apache.spark.serializer.KryoSerializer,931.0
4,1508,0.30272697156934864,0.20209869822534215,12,true,false,false,true,snappy,11,42,org.apache.spark.serializer.KryoSerializer,940.0
1,1681,0.1777369963697523,0.3219229027075424,11,false,false,false,false,lz4,81,45,org.apache.spark.serializer.KryoSerializer,390.0
4,3457,0.5246608501777209,0.18009554993036236,7,false,false,false,true,snappy,62,48,org.apache.spark.serializer.JavaSerializer,970.0
3,2332,0.497274898707487,0.49904456716442,5,false,true,false,true,lzf,37,55,org.apache.spark.serializer.JavaSerializer,957.0
3,3039,0.4216605633429201,0.13432947215968571,12,false,false,true,true,snappy,28,10,org.apache.spark.serializer.KryoSerializer,846.0
4,1052,0.5306117310190361,0.257111917080858,10,false,true,false,false,snappy,41,44,org.apache.spark.serializer.JavaSerializer,918.0
4,1510,0.14003449071890675,0.24873565335040226,7,false,true,true,false,lz4,48,31,org.apache.spark.serializer.JavaSerializer,923.0
3,3305,0.5588853345226616,0.583624448516835,3,false,true,false,false,lzf,89,50,org.apache.spark.serializer.KryoSerializer,967.0
4,1576,0.2578807778113994,0.10113065924915131,8,false,false,false,false,lz4,79,18,org.apache.spark.serializer.JavaSerializer,970.0
1,1224,0.6513287711297387,0.7645381265045829,6,true,false,false,false,snappy,36,56,org.apache.spark.serializer.KryoSerializer,413.0
3,3675,0.5776709161789445,0.46946083344574085,9,true,false,false,false,lz4,27,54,org.apache.spark.serializer.JavaSerializer,985.0
3,1447,0.8217732311335523,0.7841442249473414,9,true,false,true,true,lzf,10,14,org.apache.spark.serializer.KryoSerializer,801.0
3,1589,0.27055472840324,0.38105030537333273,6,true,true,false,true,lzf,67,33,org.apache.spark.serializer.JavaSerializer,953.0
2,3269,0.4599371175766357,0.5423781409387313,4,true,false,true,false,snappy,15,48,org.apache.spark.serializer.KryoSerializer,675.0
2,2756,0.10681189914082873,0.8149195664168584,11,true,true,false,false,snappy,69,63,org.apache.spark.serializer.JavaSerializer,628.0
2,1352,0.34428020239319884,0.8469161342226834,9,false,false,true,true,lz4,17,26,org.apache.spark.serializer.JavaSerializer,661.0
3,3439,0.45398307436321494,0.802665642151409,12,false,true,true,false,snappy,91,17,org.apache.spark.serializer.JavaSerializer,951.0
4,1125,0.7640007601966808,0.32028680268676546,8,false,false,false,true,lzf,33,56,org.apache.spark.serializer.KryoSerializer,855.0
1,1273,0.6376341026096709,0.36981810477777477,3,true,false,false,true,lz4,63,43,org.apache.spark.serializer.KryoSerializer,381.0
3,4040,0.42956492547757674,0.2589926691323481,3,false,false,false,false,lzf,94,64,org.apache.spark.serializer.KryoSerializer,1002.0
4,1254,0.8004850518948224,0.5289764741892142,9,false,false,true,false,lz4,42,45,org.apache.spark.serializer.JavaSerializer,959.0
3,4057,0.5962163183075774,0.8539734944898586,10,true,true,true,true,snappy,78,45,org.apache.spark.serializer.JavaSerializer,936.0
3,1879,0.43060948985736525,0.36111561004976356,8,false,false,false,true,lz4,77,44,org.apache.spark.serializer.KryoSerializer,914.0
3,2743,0.4556524115224039,0.7561586546915658,7,true,false,false,false,lz4,43,57,org.apache.spark.serializer.KryoSerializer,920.0
4,1839,0.40915472091883154,0.8150915880591824,6,false,true,false,true,lzf,49,51,org.apache.spark.serializer.JavaSerializer,983.0
1,1302,0.43194701550590453,0.5140204520747738,7,true,true,false,false,snappy,63,28,org.apache.spark.serializer.JavaSerializer,388.0
2,2624,0.6170922090284783,0.3321563882133137,12,true,true,true,false,lz4,60,26,org.apache.spark.serializer.KryoSerializer,644.0
4,3507,0.15571103005739906,0.7864634355212109,1,true,false,true,true,lzf,50,15,org.apache.spark.serializer.KryoSerializer,956.0
4,3331,0.3778952939498378,0.49071381730100483,5,true,false,false,true,lz4,36,30,org.apache.spark.serializer.KryoSerializer,860.0
2,1551,0.22094424196716098,0.35161082742682137,9,false,true,true,true,snappy,13,42,org.apache.spark.serializer.JavaSerializer,684.0
2,3670,0.26356624745127444,0.28907351893896294,1,true,false,true,true,lz4,74,21,org.apache.spark.serializer.KryoSerializer,923.0
1,3232,0.24678536527981754,0.3132893407962686,4,true,true,false,false,lzf,91,38,org.apache.spark.serializer.JavaSerializer,647.0
3,3863,0.8848995873156255,0.477023435439326,5,true,true,false,false,lz4,9,54,org.apache.spark.serializer.JavaSerializer,962.0
3,3496,0.6930282187802828,0.8999992517093269,7,true,false,true,false,lzf,65,12,org.apache.spark.serializer.JavaSerializer,825.0
3,2379,0.12040718244775404,0.18978402604515834,4,true,false,false,true,lzf,87,44,org.apache.spark.serializer.JavaSerializer,976.0
1,2823,0.3708455132959604,0.4122780778856735,5,true,true,false,true,lzf,62,12,org.apache.spark.serializer.KryoSerializer,691.0
1,3943,0.1836658845039307,0.270865251700835,4,false,false,false,true,lzf,27,22,org.apache.spark.serializer.KryoSerializer,939.0
1,2062,0.32835089082549185,0.44332313512407584,10,true,false,true,true,lz4,20,62,org.apache.spark.serializer.KryoSerializer,519.0
3,2338,0.8460167534381269,0.2869060645567092,9,true,true,false,false,snappy,96,22,org.apache.spark.serializer.JavaSerializer,945.0
4,1720,0.8176932895703496,0.17713832646219752,10,true,true,false,true,lz4,9,26,org.apache.spark.serializer.JavaSerializer,923.0
2,1160,0.5274573904051703,0.620362141778184,9,false,false,true,true,snappy,16,48,org.apache.spark.serializer.KryoSerializer,643.0
2,3795,0.21633009422011595,0.8009009434832562,9,true,false,false,false,snappy,33,54,org.apache.spark.serializer.KryoSerializer,977.0
2,2041,0.7525781774261652,0.8951965434610354,7,true,true,false,true,lz4,35,12,org.apache.spark.serializer.JavaSerializer,585.0
3,2658,0.44899195870450725,0.5037103131496637,6,false,false,false,false,lz4,16,40,org.apache.spark.serializer.KryoSerializer,981.0
1,1654,0.31528355514889905,0.387785250086745,1,false,true,false,false,lzf,77,9,org.apache.spark.serializer.JavaSerializer,440.0
3,2742,0.1838828483357137,0.3449946083503297,4,true,false,false,false,lz4,71,30,org.apache.spark.serializer.JavaSerializer,973.0
3,1550,0.5368227652447757,0.6982169728335579,12,true,false,false,false,lz4,80,57,org.apache.spark.serializer.KryoSerializer,968.0
1,1228,0.3591242383806703,0.5991633900715069,5,false,false,false,true,lzf,83,29,org.apache.spark.serializer.KryoSerializer,406.0
2,1857,0.8944297201508964,0.6819103156109867,5,false,true,true,false,lzf,21,9,org.apache.spark.serializer.JavaSerializer,680.0
3,1916,0.8393752349767555,0.3528364028886052,7,true,false,true,false,lz4,45,36,org.apache.spark.serializer.KryoSerializer,993.0
1,2950,0.30484342614419135,0.2697341756964349,3,false,true,true,true,snappy,46,41,org.apache.spark.serializer.KryoSerializer,616.0
1,3935,0.34401364975973747,0.10453364330411735,3,false,true,false,false,lzf,21,48,org.apache.spark.serializer.KryoSerializer,977.0
1,1656,0.4443369540860681,0.4636329178303519,12,false,false,true,true,lzf,70,42,org.apache.spark.serializer.JavaSerializer,421.0
1,3900,0.11752596912353362,0.7924943871034655,10,false,true,false,true,snappy,64,41,org.apache.spark.serializer.KryoSerializer,904.0
3,2204,0.6437656516670319,0.35276680601289045,1,true,true,false,false,snappy,21,21,org.apache.spark.serializer.KryoSerializer,937.0
2,1683,0.7734884698621679,0.44184764047603486,5,false,true,true,false,snappy,52,20,org.apache.spark.serializer.JavaSerializer,645.0
1,1068,0.6312647285886089,0.6699638243148822,4,false,false,false,true,lz4,37,22,org.apache.spark.serializer.KryoSerializer,429.0
4,1615,0.5375411338673103,0.6060331236652563,11,false,true,true,false,lz4,40,49,org.apache.spark.serializer.JavaSerializer,941.0
1,3749,0.4312474972286493,0.5388266518644621,1,false,true,false,true,lz4,50,45,org.apache.spark.serializer.KryoSerializer,980.0
1,1774,0.3963709877077689,0.10034233585993252,7,true,false,false,true,lz4,74,64,org.apache.spark.serializer.JavaSerializer,551.0
3,1529,0.1631642547102034,0.7543561816226181,1,true,true,true,false,snappy,56,50,org.apache.spark.serializer.JavaSerializer,991.0
3,1423,0.8420628563124506,0.7426103031570501,9,false,true,true,true,lzf,68,41,org.apache.spark.serializer.JavaSerializer,695.0
1,3060,0.30299862472690925,0.3470843558269363,2,true,true,true,false,snappy,80,30,org.apache.spark.serializer.JavaSerializer,694.0
