executorCores,executorMemory,memoryFraction,memoryStorageFraction,defaultParallelism,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,ioCompressionCodec,reducerMaxSizeInFlight,shuffleFileBuffer,serializer,PERF
2,2175,0.4629579209872542,0.6662987542546499,11,false,false,true,true,lzf,30,26,org.apache.spark.serializer.JavaSerializer,2324.0
1,1837,0.6225081714660782,0.38248496838078117,5,false,false,true,false,lz4,55,12,org.apache.spark.serializer.JavaSerializer,1653.0
3,3716,0.5719463331458968,0.7611121882206804,5,false,true,true,false,lz4,8,48,org.apache.spark.serializer.JavaSerializer,3356.0
3,1041,0.39008640128436634,0.45232201983829157,10,true,false,false,true,lz4,36,27,org.apache.spark.serializer.KryoSerializer,3204.0
2,1262,0.33529433542109627,0.48936329329321226,2,false,false,false,true,snappy,92,39,org.apache.spark.serializer.JavaSerializer,2365.0
1,2494,0.7681433942619572,0.2807311887526665,4,true,true,true,true,snappy,84,62,org.apache.spark.serializer.KryoSerializer,2420.0
3,1791,0.3248266690979088,0.5292044762132893,4,true,false,false,true,lzf,77,12,org.apache.spark.serializer.KryoSerializer,3256.0
3,1151,0.8333610427856272,0.6604058946775555,10,true,false,true,false,snappy,31,25,org.apache.spark.serializer.JavaSerializer,3117.0
3,1807,0.10176258880448925,0.3927018093375778,1,true,true,false,true,lz4,33,19,org.apache.spark.serializer.KryoSerializer,3335.0
1,1974,0.8724248315370228,0.5636345619859704,3,true,true,false,false,snappy,14,60,org.apache.spark.serializer.JavaSerializer,1941.0
4,2465,0.7786930080248389,0.621150685227833,1,true,true,false,true,snappy,58,22,org.apache.spark.serializer.KryoSerializer,3235.0
3,3928,0.29070710980727077,0.32186848634277104,12,false,false,true,false,lz4,55,21,org.apache.spark.serializer.JavaSerializer,2854.0
3,1969,0.41932465424400833,0.8892539709097792,12,true,false,false,true,lzf,39,21,org.apache.spark.serializer.JavaSerializer,3271.0
2,4032,0.3065995747062309,0.41569392893262513,10,true,true,false,false,lzf,26,19,org.apache.spark.serializer.KryoSerializer,3267.0
1,4051,0.7228040329182309,0.29387836112560917,7,false,false,false,false,lzf,42,61,org.apache.spark.serializer.JavaSerializer,2958.0
3,1940,0.8992433341639118,0.7333858796369985,9,false,false,false,true,lz4,56,62,org.apache.spark.serializer.KryoSerializer,3298.0
1,1736,0.6990032862783567,0.6320760764848946,5,false,true,true,true,lzf,79,44,org.apache.spark.serializer.KryoSerializer,1706.0
3,3389,0.32335052832469635,0.40644926818581784,11,false,true,false,true,lz4,21,41,org.apache.spark.serializer.JavaSerializer,3186.0
2,2034,0.2669045100783721,0.35139802317275415,3,true,false,true,true,lz4,72,49,org.apache.spark.serializer.KryoSerializer,2396.0
2,2955,0.5969775990456923,0.8173873546106989,6,false,true,true,false,lzf,17,29,org.apache.spark.serializer.JavaSerializer,2257.0
1,1488,0.7607808187612487,0.4106579769213893,8,true,false,true,false,snappy,42,31,org.apache.spark.serializer.JavaSerializer,1287.0
4,3309,0.6743066117657386,0.5968353174995892,8,true,true,false,false,lzf,62,29,org.apache.spark.serializer.KryoSerializer,3190.0
4,3674,0.24334022207861905,0.19090409184943305,8,false,true,true,false,lz4,10,33,org.apache.spark.serializer.KryoSerializer,3486.0
1,3442,0.24150012463793874,0.4061921793032338,2,false,false,true,true,lzf,51,53,org.apache.spark.serializer.KryoSerializer,3283.0
3,3790,0.7223895799425999,0.3294374488679206,5,false,true,true,true,lzf,48,32,org.apache.spark.serializer.KryoSerializer,3094.0
2,3134,0.5617735404454315,0.5867054458702474,11,true,true,true,true,snappy,82,13,org.apache.spark.serializer.KryoSerializer,2355.0
1,2621,0.4052126635495219,0.5115062147600747,7,false,false,false,true,lz4,22,30,org.apache.spark.serializer.KryoSerializer,2462.0
2,2368,0.5884609306615228,0.8270139760006474,10,true,true,true,true,lzf,59,12,org.apache.spark.serializer.JavaSerializer,2264.0
2,1434,0.36754572009718445,0.13983760749727756,3,true,true,false,true,lzf,91,55,org.apache.spark.serializer.JavaSerializer,2352.0
1,3506,0.769933852666875,0.5197257649157709,2,false,false,true,false,snappy,33,30,org.apache.spark.serializer.KryoSerializer,3333.0
4,1756,0.44850135110465017,0.3543142498671824,5,false,false,false,false,snappy,18,17,org.apache.spark.serializer.KryoSerializer,2530.0
4,1050,0.7398901294420677,0.4293507824150954,8,false,true,false,false,snappy,49,59,org.apache.spark.serializer.KryoSerializer,3132.0
1,2695,0.5302689492132705,0.28026233286198277,1,false,false,false,false,snappy,53,54,org.apache.spark.serializer.KryoSerializer,2400.0
3,1173,0.767887712300221,0.24294397567016796,2,false,true,false,false,lzf,12,19,org.apache.spark.serializer.JavaSerializer,3130.0
1,1855,0.8064881411091459,0.1746896397143738,5,true,false,true,true,lz4,58,25,org.apache.spark.serializer.KryoSerializer,1760.0
3,2488,0.45984071894377687,0.17021503966801124,6,true,true,false,false,lz4,94,48,org.apache.spark.serializer.KryoSerializer,3230.0
2,3921,0.6347792664272582,0.8044612625574954,3,true,false,true,false,lz4,47,23,org.apache.spark.serializer.KryoSerializer,2913.0
4,1200,0.420464962334435,0.27336303866439426,12,false,false,false,false,lz4,47,62,org.apache.spark.serializer.KryoSerializer,3270.0
4,3667,0.8702792694555014,0.5610126987009423,12,false,true,false,true,lzf,64,38,org.apache.spark.serializer.KryoSerializer,3090.0
2,3998,0.8273176061466085,0.8131387785757007,12,false,false,true,false,lz4,68,48,org.apache.spark.serializer.KryoSerializer,3256.0
4,3384,0.4096182250499295,0.3137017091156336,8,false,true,true,true,lzf,94,48,org.apache.spark.serializer.KryoSerializer,3346.0
1,2298,0.7952169954551235,0.8798717779257768,5,false,true,true,false,lzf,8,12,org.apache.spark.serializer.JavaSerializer,2435.0
