maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
16.0,4.0,563.0,825.0,3322.0,10.0,2.0,3137.0,3.0,52.0,38.0,5.0,1213.83056640625
16.0,3.0,598.0,659.0,3433.0,12.0,2.0,2042.0,5.0,44.0,30.0,5.0,1234.38134765625
18.0,3.0,737.0,82.0,3452.0,22.0,2.0,1035.0,5.0,53.0,23.0,5.0,1245.8182373046875
13.0,5.0,616.0,1646.0,3424.0,11.0,1.0,3193.0,3.0,52.0,6.0,5.0,1240.755126953125
17.0,4.0,702.0,474.0,3439.0,19.0,2.0,1646.0,4.0,54.0,19.0,5.0,1241.9664306640625
17.0,4.0,534.0,996.0,2366.0,12.0,3.0,2757.0,7.0,29.0,29.0,6.0,1245.8585205078125
17.0,4.0,585.0,937.0,2368.0,11.0,3.0,2684.0,6.0,29.0,24.0,5.0,1245.6937255859375
23.0,4.0,593.0,978.0,1753.0,15.0,3.0,2759.0,4.0,27.0,34.0,5.0,1242.337158203125
21.0,4.0,585.0,979.0,1824.0,15.0,3.0,2772.0,5.0,27.0,33.0,6.0,1243.64306640625
22.0,4.0,576.0,1001.0,2030.0,14.0,3.0,2734.0,4.0,29.0,34.0,6.0,1239.2279052734375
24.0,4.0,586.0,1042.0,2921.0,16.0,2.0,2812.0,6.0,39.0,29.0,6.0,1244.531005859375
25.0,4.0,605.0,1002.0,2944.0,16.0,2.0,2782.0,6.0,39.0,30.0,6.0,1243.67041015625
24.0,4.0,582.0,1025.0,2884.0,16.0,2.0,2859.0,5.0,39.0,29.0,6.0,1242.7772216796875
23.0,4.0,559.0,1099.0,2892.0,17.0,1.0,2862.0,6.0,39.0,28.0,5.0,1248.594482421875
25.0,4.0,588.0,1057.0,2946.0,16.0,2.0,2791.0,6.0,40.0,29.0,5.0,1245.3004150390625
20.0,4.0,670.0,1133.0,2941.0,14.0,2.0,2556.0,5.0,39.0,27.0,5.0,1241.0054931640625
21.0,4.0,675.0,1131.0,3004.0,15.0,2.0,2527.0,5.0,38.0,28.0,5.0,1242.1656494140625
22.0,4.0,662.0,1115.0,3037.0,15.0,2.0,2609.0,5.0,38.0,28.0,5.0,1242.436279296875
19.0,4.0,695.0,1171.0,3106.0,16.0,2.0,2486.0,5.0,37.0,29.0,5.0,1243.177001953125
20.0,4.0,681.0,1167.0,3038.0,15.0,2.0,2521.0,5.0,37.0,28.0,5.0,1242.5543212890625
21.0,4.0,599.0,966.0,2894.0,18.0,2.0,3146.0,4.0,43.0,25.0,5.0,1245.9000244140625
21.0,4.0,600.0,968.0,2877.0,18.0,2.0,3146.0,4.0,43.0,24.0,5.0,1246.4783935546875
21.0,4.0,605.0,961.0,2981.0,18.0,2.0,3156.0,4.0,43.0,25.0,5.0,1245.8538818359375
21.0,4.0,607.0,971.0,2835.0,18.0,2.0,3142.0,4.0,43.0,24.0,5.0,1246.40185546875
21.0,4.0,601.0,967.0,2888.0,18.0,2.0,3148.0,4.0,43.0,24.0,5.0,1246.47119140625
25.0,4.0,657.0,988.0,2595.0,19.0,2.0,2498.0,5.0,37.0,27.0,5.0,1248.885986328125
24.0,4.0,642.0,1053.0,2782.0,19.0,2.0,2775.0,5.0,40.0,27.0,5.0,1248.2645263671875
25.0,4.0,654.0,997.0,2624.0,19.0,2.0,2537.0,5.0,37.0,27.0,5.0,1248.9923095703125
25.0,4.0,660.0,996.0,2666.0,18.0,2.0,2578.0,5.0,38.0,27.0,5.0,1247.1546630859375
25.0,4.0,661.0,981.0,2660.0,18.0,2.0,2535.0,4.0,37.0,26.0,5.0,1246.2171630859375
20.0,4.0,664.0,965.0,2980.0,17.0,2.0,2770.0,5.0,40.0,26.0,6.0,1244.484130859375
21.0,4.0,653.0,982.0,3075.0,17.0,2.0,2839.0,5.0,38.0,26.0,6.0,1245.6060791015625
21.0,4.0,666.0,958.0,3069.0,16.0,2.0,2807.0,5.0,39.0,27.0,6.0,1242.9619140625
20.0,4.0,671.0,963.0,3024.0,16.0,2.0,2748.0,5.0,39.0,26.0,6.0,1243.396240234375
21.0,4.0,672.0,941.0,3012.0,17.0,2.0,2798.0,5.0,40.0,26.0,6.0,1244.4383544921875
23.0,4.0,694.0,1037.0,2925.0,18.0,2.0,2864.0,5.0,42.0,29.0,6.0,1243.165283203125
25.0,4.0,698.0,1078.0,2903.0,18.0,2.0,2884.0,5.0,42.0,28.0,6.0,1243.7745361328125
29.0,4.0,696.0,1225.0,2756.0,19.0,2.0,2967.0,5.0,43.0,29.0,6.0,1244.423095703125
23.0,4.0,705.0,1043.0,2855.0,18.0,2.0,2888.0,5.0,42.0,30.0,6.0,1242.5115966796875
28.0,4.0,689.0,1138.0,2947.0,19.0,2.0,2867.0,5.0,42.0,29.0,5.0,1245.9541015625
23.0,0.0,50.0,1023.0,2609.0,20.0,1.0,10.0,5.0,43.0,27.0,0.0,1258.3092041015625
22.0,0.0,50.0,1053.0,2731.0,19.0,1.0,10.0,5.0,41.0,26.0,0.0,1258.40771484375
23.0,0.0,50.0,990.0,2665.0,19.0,2.0,10.0,5.0,42.0,27.0,0.0,1257.6920166015625
23.0,0.0,50.0,1005.0,2605.0,19.0,1.0,10.0,5.0,43.0,27.0,0.0,1257.4398193359375
23.0,0.0,50.0,984.0,2500.0,19.0,2.0,10.0,5.0,45.0,28.0,0.0,1256.4105224609375
23.0,0.0,50.0,1016.0,2610.0,19.0,1.0,10.0,5.0,43.0,27.0,0.0,1257.443603515625
23.0,0.0,50.0,1029.0,2630.0,19.0,1.0,10.0,5.0,42.0,27.0,0.0,1257.7603759765625
23.0,0.0,50.0,982.0,2608.0,19.0,2.0,10.0,5.0,43.0,27.0,0.0,1257.3741455078125
23.0,0.0,50.0,1005.0,2591.0,20.0,1.0,10.0,5.0,43.0,28.0,0.0,1257.97607421875
23.0,0.0,50.0,1007.0,2655.0,19.0,1.0,10.0,5.0,42.0,27.0,0.0,1257.7528076171875
