maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
63.0,39.0,1552.0,2236.0,42799.0,138.0,10.0,37571.0,36.0,123.0,308.0,28.0,1130.6
78.0,15.0,6060.0,29629.0,27820.0,86.0,4.0,16616.0,4.0,331.0,333.0,29.0,1147.4
473.0,25.0,977.0,173.0,37829.0,78.0,2.0,18087.0,22.0,469.0,338.0,28.0,1191.6
169.0,23.0,1494.0,23861.0,32787.0,59.0,6.0,48564.0,21.0,411.0,414.0,15.0,1203.1
127.0,13.0,6485.0,2750.0,36181.0,69.0,9.0,21180.0,5.0,176.0,278.0,45.0,1142.9
489.0,13.0,7893.0,33965.0,26805.0,139.0,4.0,37779.0,35.0,197.0,438.0,13.0,1268.4
196.0,26.0,3785.0,16994.0,34516.0,75.0,5.0,25052.0,34.0,266.0,83.0,5.0,1193.3
298.0,43.0,4061.0,19373.0,48742.0,76.0,6.0,30372.0,20.0,326.0,443.0,20.0,1091.9
220.0,34.0,5550.0,42649.0,28621.0,32.0,8.0,38458.0,19.0,199.0,163.0,7.0,1114.2
46.0,20.0,6747.0,32689.0,24912.0,101.0,3.0,14817.0,34.0,240.0,51.0,18.0,1190.9
98.0,17.0,1850.0,28325.0,49815.0,64.0,1.0,9945.0,3.0,200.0,41.0,17.0,1188.8
26.0,22.0,6299.0,37840.0,2108.0,167.0,9.0,49570.0,5.0,162.0,293.0,46.0,1181.6
387.0,23.0,2217.0,49564.0,1410.0,175.0,1.0,39304.0,44.0,467.0,75.0,35.0,1189.9
142.0,22.0,6495.0,42961.0,1848.0,104.0,3.0,9384.0,7.0,274.0,488.0,13.0,1107.7
466.0,22.0,1133.0,31093.0,3875.0,195.0,4.0,24582.0,45.0,53.0,298.0,35.0,1168.0
162.0,13.0,3000.0,291.0,41520.0,15.0,9.0,47136.0,45.0,82.0,234.0,6.0,1103.4
478.0,28.0,5902.0,43479.0,43657.0,26.0,2.0,8798.0,41.0,307.0,93.0,41.0,1111.2
333.0,46.0,2138.0,49726.0,36955.0,135.0,9.0,7592.0,30.0,182.0,191.0,37.0,1172.9
33.0,48.0,370.0,25943.0,24809.0,42.0,9.0,11842.0,15.0,228.0,157.0,43.0,1172.1
5.0,25.0,5428.0,8567.0,585.0,46.0,6.0,12842.0,20.0,313.0,244.0,44.0,1156.9
390.0,46.0,7327.0,23978.0,45893.0,132.0,5.0,8227.0,40.0,464.0,3.0,37.0,1156.1
129.0,22.0,4635.0,45831.0,19905.0,162.0,10.0,20869.0,37.0,324.0,221.0,2.0,1068.5
431.0,42.0,2632.0,35844.0,16984.0,80.0,5.0,33550.0,45.0,199.0,131.0,18.0,1111.5
101.0,31.0,1487.0,18589.0,22146.0,32.0,9.0,2109.0,18.0,475.0,266.0,40.0,1133.1
249.0,33.0,1516.0,7934.0,23914.0,28.0,10.0,48313.0,34.0,499.0,405.0,44.0,1120.6
137.0,2.0,2841.0,36491.0,9501.0,172.0,10.0,985.0,36.0,108.0,497.0,7.0,1131.0
183.0,11.0,2994.0,31181.0,15977.0,84.0,4.0,22580.0,23.0,399.0,178.0,22.0,1143.5
392.0,36.0,4118.0,3386.0,36872.0,120.0,5.0,30933.0,1.0,360.0,415.0,20.0,1156.2
324.0,30.0,2607.0,45091.0,3142.0,108.0,6.0,26337.0,2.0,212.0,490.0,12.0,1187.2
305.0,16.0,7206.0,42292.0,21618.0,174.0,10.0,42189.0,42.0,241.0,17.0,33.0,1193.5
352.0,12.0,4861.0,48389.0,47482.0,30.0,9.0,25760.0,11.0,25.0,18.0,19.0,1222.3
448.0,4.0,4364.0,19221.0,45150.0,40.0,7.0,9087.0,18.0,73.0,315.0,12.0,1130.8
77.0,21.0,155.0,39694.0,18940.0,95.0,3.0,27733.0,31.0,359.0,484.0,28.0,1112.3
339.0,25.0,7969.0,7825.0,26628.0,80.0,6.0,39952.0,46.0,353.0,16.0,30.0,1154.2
308.0,38.0,468.0,17118.0,32583.0,122.0,5.0,26503.0,13.0,493.0,329.0,18.0,1113.5
472.0,15.0,5467.0,22956.0,22838.0,55.0,6.0,10942.0,36.0,7.0,476.0,16.0,1161.4
361.0,26.0,4159.0,26425.0,12798.0,200.0,9.0,35157.0,21.0,107.0,214.0,27.0,1111.9
356.0,44.0,1260.0,41703.0,6389.0,29.0,3.0,21738.0,38.0,23.0,258.0,31.0,1116.1
294.0,47.0,6804.0,342.0,34315.0,101.0,8.0,3947.0,25.0,380.0,4.0,30.0,1074.5
388.0,48.0,3706.0,6918.0,1939.0,78.0,3.0,18912.0,5.0,159.0,123.0,36.0,1185.1
214.0,25.0,1649.0,31699.0,27460.0,90.0,8.0,3256.0,42.0,24.0,307.0,31.0,1185.4
486.0,2.0,7716.0,42917.0,11632.0,192.0,4.0,18753.0,26.0,33.0,457.0,48.0,1189.2
185.0,37.0,5892.0,40071.0,11495.0,46.0,3.0,3384.0,6.0,319.0,447.0,19.0,1089.2
126.0,42.0,646.0,9127.0,47766.0,175.0,4.0,11994.0,2.0,291.0,17.0,45.0,1230.2
155.0,40.0,3079.0,18988.0,999.0,51.0,2.0,16275.0,9.0,163.0,100.0,39.0,1225.5
55.0,39.0,4255.0,26755.0,4502.0,127.0,1.0,27763.0,43.0,9.0,464.0,24.0,1087.0
345.0,48.0,1760.0,28030.0,41332.0,34.0,7.0,27821.0,10.0,272.0,123.0,37.0,1094.0
366.0,46.0,7153.0,8891.0,38079.0,141.0,1.0,35888.0,41.0,285.0,28.0,10.0,1049.2
388.0,7.0,6226.0,47665.0,44164.0,87.0,3.0,11061.0,2.0,40.0,241.0,22.0,1094.6
143.0,29.0,3446.0,21506.0,30230.0,75.0,7.0,9135.0,18.0,498.0,141.0,5.0,1103.0
221.0,13.0,1519.0,41675.0,43275.0,106.0,9.0,40203.0,28.0,401.0,13.0,50.0,1152.3
191.0,28.0,2404.0,41194.0,42098.0,152.0,9.0,13113.0,49.0,217.0,2.0,50.0,1199.2
204.0,37.0,7599.0,10501.0,6936.0,43.0,4.0,43586.0,43.0,371.0,33.0,36.0,1098.4
14.0,17.0,4540.0,14889.0,12164.0,27.0,4.0,21098.0,13.0,356.0,494.0,31.0,1169.3
392.0,24.0,6810.0,311.0,39766.0,160.0,1.0,10132.0,47.0,16.0,122.0,21.0,1200.9
256.0,3.0,793.0,42217.0,27940.0,173.0,9.0,30012.0,5.0,357.0,254.0,35.0,1250.2
465.0,27.0,6663.0,1018.0,43143.0,40.0,5.0,17152.0,14.0,275.0,147.0,29.0,1227.1
114.0,15.0,1563.0,41606.0,39759.0,161.0,3.0,7930.0,43.0,359.0,494.0,42.0,1147.2
32.0,1.0,7723.0,5112.0,11847.0,153.0,8.0,46730.0,31.0,432.0,299.0,8.0,1178.0
187.0,40.0,4638.0,1121.0,21479.0,174.0,9.0,11423.0,20.0,161.0,359.0,10.0,1191.2
474.0,38.0,4316.0,42646.0,3978.0,186.0,9.0,35230.0,20.0,144.0,37.0,16.0,1266.0
189.0,22.0,4390.0,21967.0,25212.0,142.0,7.0,36220.0,35.0,152.0,277.0,5.0,1190.8
235.0,37.0,47.0,2816.0,31811.0,4.0,8.0,11516.0,50.0,3.0,122.0,20.0,1125.9
333.0,4.0,7070.0,12967.0,46318.0,124.0,2.0,9119.0,31.0,82.0,155.0,20.0,1084.8
442.0,27.0,175.0,49602.0,615.0,194.0,10.0,41220.0,33.0,272.0,18.0,29.0,1114.7
245.0,37.0,6445.0,40251.0,44321.0,162.0,6.0,24870.0,15.0,58.0,203.0,7.0,1106.9
26.0,14.0,3374.0,16231.0,1023.0,62.0,9.0,22125.0,20.0,51.0,274.0,47.0,1107.8
132.0,14.0,5534.0,27669.0,33701.0,39.0,6.0,4600.0,17.0,463.0,62.0,27.0,1105.3
380.0,36.0,3876.0,16945.0,46363.0,156.0,5.0,41308.0,41.0,379.0,223.0,9.0,1122.6
419.0,49.0,7150.0,3753.0,1769.0,76.0,4.0,3778.0,29.0,256.0,275.0,28.0,1137.3
218.0,27.0,2865.0,36217.0,7771.0,180.0,9.0,9501.0,13.0,388.0,203.0,47.0,1158.7
282.0,21.0,649.0,13349.0,49581.0,89.0,5.0,18414.0,36.0,285.0,325.0,11.0,1172.9
308.0,49.0,2246.0,28541.0,38975.0,178.0,4.0,17329.0,42.0,462.0,84.0,14.0,1188.9
176.0,28.0,2673.0,2607.0,49754.0,36.0,8.0,49188.0,34.0,250.0,311.0,36.0,1143.1
415.0,21.0,4567.0,43472.0,32561.0,184.0,7.0,2395.0,50.0,277.0,12.0,31.0,1216.5
419.0,29.0,2600.0,46632.0,23109.0,63.0,7.0,37575.0,6.0,369.0,228.0,11.0,1203.1
333.0,34.0,3494.0,25666.0,27490.0,44.0,2.0,24205.0,49.0,239.0,139.0,29.0,1095.9
115.0,37.0,1894.0,35706.0,7431.0,44.0,8.0,5433.0,50.0,474.0,348.0,4.0,1171.1
41.0,12.0,4234.0,26501.0,31558.0,128.0,5.0,37840.0,6.0,232.0,269.0,17.0,1097.3
170.0,42.0,2675.0,34526.0,38271.0,185.0,3.0,11147.0,13.0,416.0,105.0,48.0,1140.4
49.0,48.0,6529.0,34294.0,27952.0,107.0,4.0,49317.0,3.0,500.0,283.0,44.0,1196.2
103.0,7.0,3196.0,47595.0,46403.0,13.0,7.0,11300.0,8.0,462.0,420.0,46.0,1112.7
292.0,19.0,1781.0,39580.0,43903.0,125.0,6.0,2782.0,46.0,232.0,249.0,41.0,1154.5
149.0,15.0,3851.0,40178.0,17239.0,73.0,3.0,23631.0,5.0,160.0,231.0,10.0,1111.2
10.0,26.0,4938.0,33156.0,957.0,42.0,10.0,4145.0,22.0,311.0,339.0,49.0,1135.6
303.0,29.0,6453.0,39057.0,41822.0,198.0,2.0,325.0,15.0,380.0,405.0,47.0,1152.2
311.0,26.0,907.0,36548.0,25795.0,97.0,2.0,33084.0,23.0,313.0,68.0,42.0,1113.1
494.0,3.0,2672.0,12115.0,10586.0,130.0,2.0,47315.0,22.0,385.0,103.0,23.0,1308.9
379.0,19.0,2875.0,17453.0,36386.0,154.0,2.0,13710.0,15.0,90.0,240.0,19.0,1201.9
454.0,46.0,644.0,46168.0,11842.0,48.0,7.0,1843.0,14.0,439.0,103.0,36.0,1146.5
398.0,19.0,690.0,1110.0,21055.0,144.0,1.0,32340.0,11.0,60.0,28.0,15.0,1079.2
278.0,30.0,4907.0,2829.0,21352.0,200.0,1.0,46433.0,46.0,336.0,341.0,9.0,1224.7
188.0,21.0,6642.0,10593.0,49788.0,185.0,10.0,21750.0,33.0,408.0,424.0,24.0,1157.4
173.0,44.0,6494.0,33083.0,40311.0,71.0,5.0,5911.0,17.0,438.0,223.0,42.0,1150.1
391.0,8.0,4008.0,28426.0,30783.0,178.0,5.0,7164.0,44.0,171.0,471.0,15.0,1234.0
460.0,26.0,5463.0,13912.0,14192.0,24.0,2.0,28790.0,20.0,195.0,295.0,20.0,1150.7
150.0,31.0,7307.0,5711.0,32633.0,55.0,9.0,16242.0,47.0,472.0,216.0,37.0,1161.4
389.0,24.0,1255.0,1078.0,37046.0,94.0,4.0,7402.0,2.0,135.0,196.0,44.0,1148.5
320.0,50.0,1998.0,32110.0,44593.0,195.0,7.0,2762.0,33.0,318.0,388.0,45.0,1142.3
156.0,12.0,7881.0,47949.0,38796.0,169.0,7.0,44348.0,22.0,232.0,243.0,41.0,1033.9
476.0,28.0,1783.0,16328.0,6630.0,139.0,6.0,6159.0,13.0,30.0,247.0,20.0,1223.2
406.0,2.0,5205.0,5609.0,16499.0,112.0,2.0,17557.0,30.0,247.0,433.0,2.0,1219.1
15.0,47.0,811.0,41781.0,10134.0,135.0,10.0,33522.0,33.0,301.0,430.0,41.0,1170.1
182.0,12.0,5446.0,7121.0,30164.0,6.0,2.0,46345.0,46.0,174.0,53.0,37.0,1037.2
398.0,6.0,3839.0,8293.0,24000.0,19.0,1.0,13979.0,18.0,261.0,97.0,9.0,1157.1
428.0,17.0,4922.0,22029.0,32846.0,122.0,3.0,29635.0,35.0,4.0,245.0,38.0,1169.3
247.0,30.0,4938.0,5881.0,43350.0,128.0,3.0,37492.0,42.0,33.0,275.0,41.0,1114.5
499.0,42.0,6843.0,41640.0,33857.0,107.0,9.0,6900.0,29.0,91.0,297.0,47.0,1004.5
325.0,44.0,4006.0,28213.0,1340.0,109.0,2.0,4110.0,11.0,475.0,383.0,43.0,1103.4
3.0,29.0,4254.0,33578.0,30625.0,191.0,9.0,36009.0,42.0,88.0,54.0,34.0,1195.0
377.0,46.0,6286.0,11090.0,47206.0,108.0,7.0,36777.0,3.0,176.0,342.0,8.0,1245.6
156.0,12.0,3236.0,2444.0,20175.0,19.0,1.0,2799.0,12.0,404.0,444.0,31.0,1100.8
405.0,44.0,110.0,47765.0,26981.0,33.0,4.0,36996.0,50.0,187.0,94.0,18.0,1181.8
389.0,33.0,2496.0,10888.0,6974.0,39.0,6.0,15330.0,33.0,101.0,174.0,36.0,1166.2
148.0,1.0,7891.0,6113.0,42025.0,2.0,10.0,41162.0,16.0,38.0,77.0,25.0,988.4
377.0,46.0,6839.0,16841.0,17902.0,71.0,9.0,40522.0,6.0,439.0,33.0,34.0,1170.7
303.0,21.0,5376.0,19956.0,16295.0,9.0,10.0,42247.0,36.0,11.0,423.0,18.0,1045.5
167.0,33.0,7923.0,3463.0,7654.0,10.0,3.0,12037.0,48.0,437.0,114.0,22.0,1036.6
482.0,31.0,1285.0,18707.0,25331.0,71.0,1.0,42052.0,50.0,147.0,284.0,5.0,1006.3
470.0,25.0,1378.0,4961.0,16645.0,186.0,6.0,1975.0,24.0,5.0,89.0,37.0,1112.7
150.0,10.0,1746.0,29246.0,42822.0,39.0,4.0,21534.0,29.0,445.0,346.0,29.0,1232.0
303.0,23.0,2648.0,7326.0,20964.0,163.0,4.0,30210.0,4.0,460.0,453.0,40.0,1092.3
54.0,49.0,5731.0,7073.0,31995.0,125.0,7.0,42263.0,27.0,222.0,7.0,19.0,1181.5
47.0,19.0,7037.0,17807.0,1287.0,186.0,8.0,30395.0,9.0,131.0,147.0,12.0,1161.2
442.0,37.0,7780.0,37337.0,22935.0,54.0,7.0,11132.0,16.0,100.0,266.0,13.0,1080.6
324.0,11.0,6458.0,4231.0,14235.0,104.0,9.0,11209.0,10.0,299.0,307.0,15.0,1130.3
48.0,13.0,4945.0,4518.0,49002.0,182.0,1.0,5607.0,14.0,131.0,328.0,28.0,1185.1
15.0,23.0,6775.0,7457.0,35830.0,198.0,10.0,45380.0,27.0,301.0,281.0,22.0,1131.5
121.0,17.0,726.0,27129.0,36756.0,99.0,7.0,11451.0,26.0,171.0,173.0,30.0,1224.0
254.0,2.0,5666.0,21279.0,12776.0,159.0,3.0,33238.0,50.0,221.0,414.0,29.0,1266.1
460.0,36.0,1206.0,37848.0,25210.0,37.0,4.0,36020.0,15.0,205.0,188.0,36.0,1117.8
309.0,27.0,2806.0,46879.0,100.0,3.0,5.0,703.0,32.0,391.0,141.0,12.0,1075.6
495.0,47.0,5426.0,48030.0,48612.0,140.0,1.0,5266.0,36.0,383.0,351.0,33.0,1137.4
354.0,2.0,2329.0,8446.0,27732.0,167.0,8.0,45382.0,19.0,322.0,229.0,25.0,1143.8
321.0,7.0,590.0,30383.0,15708.0,95.0,6.0,17937.0,15.0,443.0,273.0,30.0,1081.7
336.0,43.0,3018.0,5650.0,38257.0,161.0,10.0,36058.0,47.0,420.0,41.0,39.0,1289.0
207.0,28.0,915.0,5064.0,34125.0,160.0,8.0,46413.0,21.0,315.0,159.0,45.0,994.7
385.0,46.0,4251.0,10433.0,2706.0,193.0,8.0,18060.0,14.0,47.0,240.0,10.0,1192.3
317.0,1.0,4454.0,3379.0,10882.0,151.0,3.0,48997.0,10.0,87.0,137.0,36.0,1096.5
155.0,9.0,3788.0,27189.0,31759.0,166.0,5.0,19523.0,12.0,39.0,400.0,41.0,1038.7
129.0,28.0,2172.0,35430.0,14024.0,120.0,4.0,26525.0,50.0,47.0,225.0,27.0,1248.0
88.0,44.0,7676.0,12597.0,24911.0,119.0,6.0,46783.0,35.0,127.0,258.0,33.0,1089.1
132.0,4.0,5813.0,4995.0,44231.0,174.0,1.0,18322.0,33.0,471.0,177.0,27.0,1227.4
