maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
147.0,20.0,1661.0,18675.0,13508.0,136.0,5.0,20447.0,29.0,138.0,49.0,33.0,1406.7
124.0,22.0,1787.0,16675.0,13950.0,133.0,6.0,20973.0,26.0,131.0,65.0,29.0,1380.3
213.0,13.0,1315.0,24754.0,12019.0,147.0,3.0,19012.0,40.0,152.0,3.0,46.0,1356.9
177.0,17.0,1506.0,21406.0,12861.0,141.0,4.0,19800.0,34.0,145.0,28.0,39.0,1333.0
175.0,17.0,1534.0,21305.0,13014.0,141.0,4.0,20031.0,34.0,144.0,30.0,38.0,1326.6
28.0,1.0,150.0,2426.0,3447.0,16.0,5.0,1923.0,27.0,55.0,27.0,24.0,1308.7
205.0,13.0,1320.0,24459.0,11960.0,146.0,3.0,18786.0,39.0,148.0,8.0,44.0,1290.7
178.0,16.0,1467.0,22089.0,12475.0,142.0,4.0,19465.0,35.0,140.0,25.0,39.0,1266.6
28.0,4.0,116.0,2137.0,542.0,23.0,7.0,1.0,17.0,17.0,72.0,1.0,1251.7
28.0,4.0,0.0,2761.0,2953.0,4.0,4.0,1.0,40.0,30.0,51.0,46.0,1221.0
