maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
50.0,2.0,793.0,3067.0,7102.0,10.0,1.0,1626.0,8.0,34.0,66.0,11.0,1212.944580078125
80.0,3.0,423.0,2878.0,5199.0,13.0,1.0,511.0,11.0,33.0,53.0,12.0,1235.766357421875
85.0,4.0,436.0,2763.0,5216.0,9.0,1.0,535.0,14.0,32.0,55.0,12.0,1237.1988525390625
75.0,4.0,519.0,3066.0,5535.0,9.0,1.0,494.0,12.0,33.0,61.0,9.0,1229.52392578125
70.0,3.0,605.0,2705.0,6194.0,10.0,1.0,1318.0,11.0,33.0,57.0,14.0,1230.92919921875
73.0,4.0,600.0,2866.0,6022.0,7.0,1.0,921.0,14.0,32.0,62.0,11.0,1231.576416015625
81.0,4.0,562.0,2797.0,5743.0,4.0,1.0,769.0,16.0,31.0,64.0,11.0,1233.2489013671875
68.0,3.0,585.0,2933.0,6012.0,10.0,1.0,972.0,11.0,33.0,59.0,12.0,1229.7987060546875
79.0,4.0,456.0,3235.0,5088.0,7.0,1.0,1.0,14.0,32.0,63.0,6.0,1233.8790283203125
80.0,4.0,517.0,2782.0,5618.0,8.0,1.0,786.0,14.0,32.0,58.0,12.0,1234.645751953125
24.0,5.0,780.0,3442.0,3546.0,20.0,1.0,945.0,6.0,32.0,59.0,5.0,1230.841796875
34.0,4.0,744.0,3324.0,3332.0,24.0,1.0,1564.0,9.0,35.0,30.0,5.0,1258.042724609375
39.0,3.0,718.0,3281.0,2744.0,26.0,1.0,1207.0,8.0,35.0,32.0,6.0,1257.7763671875
39.0,3.0,638.0,3380.0,3219.0,26.0,1.0,1926.0,10.0,35.0,29.0,5.0,1263.279541015625
35.0,4.0,798.0,3303.0,2499.0,23.0,1.0,280.0,6.0,33.0,48.0,7.0,1239.5789794921875
42.0,3.0,706.0,3193.0,1983.0,28.0,1.0,1.0,6.0,35.0,33.0,8.0,1254.1712646484375
41.0,4.0,658.0,3304.0,2799.0,27.0,1.0,713.0,9.0,35.0,37.0,6.0,1256.91162109375
34.0,4.0,857.0,3116.0,2468.0,25.0,1.0,1.0,7.0,35.0,37.0,7.0,1248.796630859375
31.0,4.0,698.0,3337.0,3181.0,24.0,1.0,204.0,8.0,34.0,43.0,6.0,1249.548095703125
38.0,4.0,699.0,3345.0,2850.0,25.0,1.0,529.0,9.0,34.0,42.0,7.0,1252.46240234375
30.0,4.0,556.0,3380.0,6084.0,17.0,1.0,1.0,10.0,34.0,56.0,6.0,1236.333740234375
40.0,3.0,524.0,3503.0,4572.0,22.0,1.0,1.0,10.0,32.0,47.0,6.0,1251.862548828125
43.0,4.0,552.0,3236.0,5454.0,25.0,1.0,308.0,10.0,34.0,42.0,5.0,1255.905029296875
51.0,3.0,513.0,3152.0,4361.0,26.0,1.0,56.0,10.0,32.0,30.0,5.0,1262.266845703125
47.0,4.0,370.0,3315.0,5018.0,18.0,1.0,1.0,10.0,33.0,31.0,6.0,1253.552978515625
39.0,4.0,552.0,3243.0,5453.0,21.0,1.0,1.0,10.0,33.0,45.0,5.0,1250.6265869140625
29.0,4.0,564.0,3344.0,6649.0,17.0,1.0,1.0,10.0,35.0,58.0,6.0,1234.3973388671875
52.0,3.0,472.0,3208.0,4049.0,24.0,1.0,1.0,10.0,32.0,28.0,5.0,1261.349853515625
42.0,4.0,453.0,3567.0,4571.0,21.0,1.0,1.0,10.0,33.0,43.0,6.0,1251.75927734375
61.0,3.0,612.0,2779.0,3842.0,35.0,1.0,1836.0,9.0,32.0,17.0,4.0,1272.376953125
39.0,5.0,487.0,2785.0,1545.0,21.0,1.0,216.0,8.0,31.0,29.0,8.0,1252.3265380859375
33.0,5.0,528.0,2883.0,2183.0,18.0,1.0,1194.0,7.0,30.0,18.0,7.0,1254.1512451171875
31.0,4.0,586.0,2828.0,2600.0,24.0,1.0,1166.0,8.0,30.0,30.0,7.0,1257.0137939453125
38.0,5.0,468.0,2914.0,1512.0,20.0,1.0,882.0,7.0,30.0,21.0,8.0,1254.3170166015625
27.0,5.0,600.0,2992.0,2750.0,19.0,1.0,2457.0,7.0,30.0,18.0,7.0,1256.1827392578125
11.0,4.0,747.0,3032.0,5246.0,21.0,2.0,3702.0,7.0,30.0,5.0,5.0,1265.584228515625
31.0,4.0,549.0,2849.0,2625.0,22.0,1.0,1092.0,7.0,30.0,21.0,7.0,1257.305419921875
36.0,5.0,485.0,2868.0,1768.0,18.0,1.0,792.0,7.0,30.0,17.0,8.0,1253.6683349609375
33.0,5.0,549.0,2891.0,1951.0,19.0,1.0,1486.0,8.0,30.0,24.0,8.0,1253.770263671875
32.0,3.0,659.0,2678.0,2238.0,28.0,1.0,839.0,11.0,31.0,56.0,7.0,1254.8310546875
8.0,3.0,560.0,2682.0,1365.0,27.0,1.0,1.0,7.0,32.0,73.0,9.0,1234.419189453125
37.0,3.0,483.0,3219.0,357.0,15.0,1.0,755.0,8.0,31.0,83.0,8.0,1210.6190185546875
41.0,2.0,403.0,3446.0,1.0,7.0,1.0,1.0,8.0,31.0,85.0,6.0,1199.647705078125
23.0,2.0,704.0,2801.0,729.0,20.0,1.0,153.0,7.0,31.0,71.0,8.0,1221.40576171875
6.0,3.0,730.0,2587.0,868.0,22.0,1.0,1.0,6.0,32.0,61.0,7.0,1231.016357421875
21.0,2.0,702.0,2788.0,717.0,20.0,1.0,1.0,7.0,31.0,69.0,8.0,1223.7978515625
3.0,3.0,646.0,2588.0,1105.0,25.0,1.0,1.0,6.0,32.0,64.0,8.0,1234.403564453125
19.0,3.0,616.0,2866.0,665.0,18.0,1.0,1.0,7.0,31.0,71.0,7.0,1216.6470947265625
21.0,2.0,578.0,2898.0,769.0,19.0,1.0,1.0,7.0,31.0,75.0,8.0,1218.34521484375
37.0,1.0,925.0,2857.0,52.0,13.0,1.0,763.0,8.0,29.0,65.0,6.0,1225.045654296875
190.0,9.0,1905.0,4269.0,14265.0,65.0,3.0,12494.0,18.0,31.0,160.0,11.0,1278.7723388671875
202.0,8.0,1708.0,4562.0,14533.0,67.0,3.0,13442.0,17.0,32.0,166.0,11.0,1281.784423828125
205.0,9.0,2054.0,4453.0,15508.0,72.0,3.0,13587.0,19.0,30.0,173.0,12.0,1283.50390625
63.0,4.0,1009.0,2748.0,7504.0,38.0,1.0,3303.0,10.0,30.0,95.0,6.0,1248.3865966796875
109.0,4.0,829.0,3571.0,9459.0,48.0,2.0,6802.0,11.0,33.0,121.0,6.0,1267.0408935546875
184.0,8.0,1845.0,4203.0,13952.0,64.0,3.0,12010.0,17.0,31.0,158.0,11.0,1278.277587890625
121.0,6.0,1233.0,3534.0,10272.0,50.0,2.0,7546.0,13.0,31.0,124.0,8.0,1267.7607421875
214.0,10.0,2136.0,4520.0,15300.0,69.0,3.0,13982.0,19.0,30.0,169.0,12.0,1281.94873046875
