maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
447.0,13.0,7081.0,2892.0,24321.0,118.0,2.0,22844.0,46.0,291.0,101.0,18.0,1134.7
215.0,22.0,4718.0,27085.0,48886.0,182.0,7.0,49134.0,37.0,40.0,227.0,29.0,1160.5
189.0,21.0,1975.0,33442.0,7478.0,182.0,7.0,32427.0,48.0,96.0,407.0,35.0,1199.9
358.0,23.0,1316.0,3064.0,37496.0,107.0,10.0,41841.0,28.0,144.0,165.0,11.0,1161.2
176.0,20.0,1932.0,228.0,10063.0,51.0,7.0,12769.0,6.0,306.0,218.0,2.0,1154.2
413.0,33.0,6438.0,5585.0,32932.0,78.0,5.0,18429.0,1.0,262.0,216.0,31.0,1198.2
106.0,35.0,2666.0,30210.0,22799.0,73.0,9.0,4745.0,44.0,377.0,484.0,47.0,1128.8
278.0,48.0,5939.0,42364.0,15937.0,159.0,10.0,32510.0,8.0,291.0,467.0,3.0,1160.2
318.0,29.0,111.0,5543.0,25278.0,82.0,1.0,30564.0,9.0,417.0,397.0,14.0,1002.5
460.0,33.0,3247.0,1883.0,712.0,21.0,7.0,26261.0,17.0,16.0,464.0,26.0,1108.4
164.0,47.0,2172.0,30865.0,49078.0,45.0,2.0,28430.0,12.0,308.0,459.0,27.0,1038.0
108.0,6.0,2425.0,23593.0,31427.0,65.0,6.0,46146.0,24.0,332.0,495.0,4.0,1180.9
173.0,7.0,6076.0,20517.0,41269.0,125.0,5.0,11059.0,11.0,382.0,177.0,22.0,1182.3
418.0,4.0,7459.0,23121.0,7738.0,134.0,8.0,43783.0,2.0,20.0,84.0,39.0,1144.3
470.0,44.0,3786.0,37741.0,15249.0,96.0,4.0,27347.0,10.0,108.0,350.0,30.0,1171.4
315.0,32.0,3657.0,2101.0,33863.0,164.0,6.0,24315.0,33.0,7.0,273.0,30.0,1115.8
221.0,20.0,5133.0,45728.0,42705.0,197.0,1.0,39673.0,11.0,101.0,156.0,23.0,1092.7
395.0,42.0,1580.0,5429.0,12677.0,190.0,4.0,35674.0,27.0,28.0,204.0,26.0,1206.6
36.0,26.0,5611.0,9416.0,29351.0,120.0,2.0,43930.0,40.0,35.0,328.0,13.0,1074.0
88.0,7.0,3437.0,41147.0,43028.0,84.0,4.0,48043.0,3.0,480.0,274.0,5.0,1221.9
134.0,33.0,7306.0,11134.0,29568.0,109.0,1.0,28309.0,12.0,388.0,332.0,38.0,1150.1
168.0,22.0,7399.0,43215.0,4281.0,126.0,10.0,14279.0,21.0,297.0,339.0,20.0,1135.5
240.0,7.0,1428.0,27471.0,40595.0,37.0,5.0,1460.0,46.0,332.0,352.0,8.0,1196.9
324.0,28.0,417.0,31460.0,4463.0,136.0,6.0,32564.0,43.0,46.0,38.0,23.0,1256.9
160.0,20.0,7972.0,20613.0,8747.0,138.0,8.0,37456.0,8.0,361.0,312.0,17.0,1202.6
112.0,30.0,7722.0,21489.0,5204.0,35.0,4.0,40271.0,3.0,129.0,72.0,28.0,1106.1
127.0,27.0,399.0,23845.0,24675.0,34.0,5.0,36600.0,43.0,343.0,164.0,12.0,1130.6
307.0,31.0,3294.0,17159.0,16137.0,127.0,7.0,27608.0,20.0,369.0,121.0,10.0,1183.7
306.0,45.0,3816.0,31527.0,37867.0,50.0,7.0,2397.0,44.0,402.0,163.0,1.0,1102.2
487.0,45.0,384.0,21625.0,18771.0,87.0,8.0,36178.0,44.0,487.0,465.0,39.0,1214.8
125.0,22.0,6455.0,11337.0,41131.0,7.0,8.0,45862.0,16.0,59.0,116.0,38.0,1154.7
161.0,8.0,4388.0,23390.0,18685.0,2.0,3.0,15084.0,47.0,371.0,263.0,33.0,1028.1
457.0,42.0,7317.0,22696.0,8706.0,5.0,2.0,44822.0,46.0,299.0,151.0,18.0,1112.7
307.0,7.0,5969.0,35338.0,4263.0,151.0,10.0,19459.0,10.0,109.0,305.0,37.0,1209.0
76.0,24.0,1954.0,12843.0,34152.0,10.0,1.0,15826.0,21.0,367.0,139.0,36.0,1092.4
319.0,13.0,2613.0,45778.0,16098.0,49.0,8.0,27853.0,36.0,425.0,261.0,9.0,1129.9
198.0,36.0,128.0,43137.0,251.0,190.0,5.0,8214.0,6.0,452.0,488.0,26.0,1152.7
143.0,16.0,5964.0,30777.0,39923.0,180.0,1.0,14278.0,21.0,152.0,438.0,19.0,1172.5
219.0,36.0,7834.0,2969.0,27405.0,74.0,5.0,37501.0,17.0,494.0,308.0,15.0,1161.7
490.0,30.0,3468.0,881.0,31076.0,112.0,1.0,16797.0,33.0,37.0,345.0,18.0,1055.1
196.0,5.0,2306.0,24349.0,26398.0,183.0,1.0,39460.0,32.0,263.0,199.0,7.0,1227.3
147.0,43.0,4432.0,30535.0,12710.0,105.0,2.0,16559.0,24.0,268.0,349.0,39.0,1144.6
475.0,13.0,1006.0,38716.0,25502.0,113.0,8.0,403.0,15.0,229.0,137.0,15.0,1258.8
215.0,4.0,2951.0,43695.0,12274.0,162.0,9.0,43824.0,23.0,476.0,355.0,5.0,1235.8
75.0,43.0,2688.0,49634.0,31346.0,120.0,8.0,2004.0,42.0,13.0,235.0,10.0,1129.7
128.0,33.0,4776.0,16936.0,43059.0,43.0,8.0,34832.0,44.0,321.0,107.0,10.0,1108.8
357.0,41.0,6868.0,38232.0,21305.0,85.0,1.0,25999.0,29.0,411.0,466.0,43.0,1068.8
307.0,7.0,6433.0,8215.0,4475.0,23.0,8.0,38921.0,16.0,300.0,135.0,45.0,1175.8
498.0,27.0,2435.0,33313.0,6491.0,72.0,8.0,4147.0,42.0,81.0,408.0,40.0,1225.5
134.0,26.0,4410.0,134.0,7872.0,135.0,5.0,40721.0,3.0,281.0,296.0,4.0,1166.6
335.0,13.0,5064.0,16817.0,14291.0,25.0,6.0,29491.0,21.0,35.0,116.0,41.0,1117.3
258.0,12.0,7620.0,14045.0,37540.0,149.0,5.0,15678.0,35.0,415.0,176.0,47.0,1209.3
20.0,34.0,5474.0,18541.0,8421.0,113.0,10.0,43453.0,13.0,97.0,483.0,33.0,1181.1
464.0,32.0,7703.0,11826.0,33984.0,146.0,10.0,12039.0,49.0,483.0,367.0,5.0,1216.5
185.0,18.0,2021.0,29655.0,42150.0,96.0,3.0,24712.0,33.0,397.0,127.0,46.0,1188.4
34.0,18.0,3855.0,880.0,47560.0,154.0,6.0,38902.0,3.0,184.0,458.0,43.0,1195.2
284.0,31.0,3597.0,13461.0,188.0,190.0,9.0,38855.0,28.0,443.0,272.0,23.0,1164.6
132.0,43.0,3947.0,29383.0,17814.0,98.0,6.0,10983.0,25.0,462.0,451.0,14.0,1111.6
220.0,11.0,2052.0,45919.0,43975.0,181.0,7.0,11700.0,29.0,375.0,269.0,26.0,1229.4
478.0,40.0,2999.0,8981.0,31381.0,11.0,5.0,29607.0,27.0,448.0,122.0,50.0,1104.9
218.0,48.0,2570.0,14012.0,11706.0,127.0,10.0,25895.0,3.0,199.0,156.0,5.0,1134.4
120.0,35.0,3646.0,10188.0,31384.0,63.0,5.0,21217.0,15.0,148.0,234.0,42.0,1063.7
16.0,33.0,2446.0,522.0,20718.0,65.0,5.0,666.0,48.0,365.0,491.0,37.0,1144.2
404.0,3.0,6536.0,16010.0,38780.0,179.0,3.0,8816.0,36.0,393.0,20.0,29.0,1195.0
21.0,9.0,655.0,37971.0,34516.0,142.0,8.0,39743.0,25.0,492.0,474.0,48.0,1166.0
412.0,42.0,4275.0,40808.0,22923.0,90.0,3.0,7171.0,41.0,282.0,174.0,35.0,1188.4
269.0,28.0,7932.0,46377.0,10167.0,90.0,4.0,19016.0,36.0,236.0,418.0,12.0,1101.8
442.0,25.0,6929.0,30319.0,27588.0,158.0,3.0,23909.0,45.0,37.0,136.0,8.0,1192.0
283.0,24.0,5626.0,32934.0,11160.0,48.0,8.0,22311.0,50.0,480.0,439.0,11.0,1160.9
267.0,4.0,6409.0,33916.0,47334.0,32.0,10.0,8675.0,11.0,390.0,430.0,9.0,1138.7
203.0,11.0,5557.0,42634.0,24780.0,52.0,9.0,25052.0,46.0,280.0,449.0,42.0,1202.4
476.0,36.0,813.0,32556.0,33768.0,71.0,6.0,44338.0,2.0,121.0,257.0,42.0,1041.8
471.0,28.0,5517.0,21018.0,48696.0,185.0,3.0,17769.0,24.0,442.0,288.0,15.0,1020.0
235.0,17.0,2567.0,34203.0,4508.0,128.0,3.0,36742.0,44.0,45.0,407.0,43.0,1192.3
270.0,50.0,4194.0,38272.0,18315.0,71.0,1.0,28720.0,35.0,130.0,150.0,27.0,1049.9
10.0,24.0,7392.0,38451.0,17561.0,105.0,1.0,27684.0,10.0,34.0,426.0,50.0,1117.7
375.0,16.0,5876.0,29548.0,4121.0,135.0,9.0,575.0,41.0,367.0,156.0,32.0,1029.9
63.0,30.0,3027.0,38183.0,37359.0,152.0,1.0,1745.0,45.0,455.0,399.0,3.0,1211.8
295.0,6.0,349.0,48372.0,28069.0,64.0,7.0,7648.0,17.0,71.0,274.0,8.0,1097.9
186.0,43.0,2645.0,19033.0,38984.0,138.0,3.0,42161.0,45.0,404.0,172.0,37.0,1175.9
391.0,3.0,1194.0,46230.0,32099.0,91.0,10.0,1699.0,23.0,135.0,354.0,19.0,1124.6
