maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
232.0,39.0,2425.0,14369.0,28345.0,184.0,9.0,23086.0,44.0,43.0,363.0,24.0,1109.0
240.0,39.0,6162.0,2333.0,12382.0,36.0,2.0,28859.0,13.0,449.0,248.0,37.0,1126.3
203.0,4.0,1065.0,25648.0,22418.0,160.0,2.0,16046.0,2.0,153.0,462.0,24.0,1217.7
142.0,38.0,7537.0,46573.0,45728.0,108.0,5.0,35721.0,32.0,482.0,244.0,24.0,1211.7
378.0,14.0,742.0,831.0,29.0,87.0,10.0,49406.0,15.0,471.0,473.0,24.0,1107.3
329.0,34.0,4261.0,43233.0,47035.0,83.0,2.0,15974.0,42.0,301.0,367.0,37.0,1136.6
142.0,35.0,3140.0,17861.0,20168.0,143.0,6.0,35591.0,14.0,296.0,171.0,38.0,1173.4
437.0,6.0,6666.0,2593.0,4299.0,1.0,5.0,44439.0,40.0,86.0,190.0,27.0,1022.4
415.0,44.0,3921.0,26823.0,13999.0,33.0,1.0,17949.0,32.0,75.0,30.0,11.0,1085.5
210.0,8.0,3246.0,16360.0,15672.0,27.0,9.0,45688.0,30.0,56.0,282.0,7.0,1152.2
254.0,8.0,849.0,47044.0,14469.0,185.0,5.0,29386.0,19.0,280.0,393.0,35.0,1218.8
344.0,26.0,7030.0,41373.0,13986.0,104.0,7.0,21772.0,39.0,135.0,238.0,6.0,1133.9
63.0,23.0,6815.0,31777.0,28745.0,25.0,9.0,23344.0,33.0,290.0,88.0,42.0,1161.8
54.0,14.0,4551.0,33352.0,9677.0,98.0,3.0,11421.0,23.0,435.0,232.0,10.0,1201.1
218.0,10.0,1350.0,31315.0,1738.0,1.0,8.0,4385.0,33.0,358.0,300.0,25.0,964.1
153.0,35.0,909.0,4034.0,4806.0,145.0,3.0,12172.0,36.0,114.0,233.0,29.0,1217.6
196.0,43.0,2999.0,21630.0,14880.0,82.0,5.0,7092.0,11.0,326.0,150.0,22.0,1112.5
500.0,37.0,7211.0,49717.0,31306.0,93.0,8.0,46417.0,31.0,229.0,162.0,35.0,1166.6
447.0,12.0,7182.0,41787.0,19196.0,54.0,5.0,19657.0,5.0,101.0,104.0,47.0,1192.5
151.0,12.0,7377.0,1589.0,4172.0,127.0,2.0,2461.0,9.0,417.0,312.0,10.0,1249.4
2.0,37.0,2570.0,15144.0,15605.0,126.0,10.0,24988.0,10.0,357.0,156.0,9.0,1328.0
382.0,45.0,28.0,23131.0,33225.0,198.0,9.0,45687.0,8.0,236.0,424.0,23.0,1176.5
60.0,22.0,2542.0,9869.0,43610.0,200.0,9.0,42835.0,34.0,390.0,279.0,35.0,1141.0
321.0,7.0,5526.0,15773.0,27628.0,78.0,7.0,9109.0,11.0,116.0,159.0,13.0,1192.6
292.0,49.0,3132.0,19879.0,76.0,191.0,3.0,22787.0,23.0,266.0,9.0,31.0,1125.7
287.0,18.0,7804.0,25281.0,47731.0,69.0,1.0,36580.0,49.0,488.0,193.0,47.0,1083.2
140.0,3.0,3807.0,31500.0,2633.0,79.0,10.0,27337.0,24.0,281.0,456.0,17.0,1212.3
497.0,4.0,800.0,7892.0,3723.0,45.0,4.0,5917.0,49.0,210.0,456.0,16.0,1101.4
108.0,32.0,4349.0,43991.0,34794.0,135.0,1.0,10663.0,42.0,77.0,223.0,7.0,1169.6
203.0,49.0,5595.0,38542.0,9313.0,94.0,4.0,37859.0,27.0,486.0,495.0,32.0,1144.3
28.0,2.0,4685.0,18243.0,1544.0,144.0,2.0,6118.0,35.0,415.0,71.0,47.0,1195.3
394.0,17.0,6228.0,36008.0,9192.0,73.0,3.0,47517.0,23.0,129.0,362.0,18.0,1137.5
397.0,33.0,7817.0,31714.0,8190.0,193.0,7.0,29051.0,37.0,158.0,146.0,39.0,1257.5
226.0,33.0,7261.0,5492.0,17170.0,40.0,8.0,43789.0,42.0,471.0,314.0,17.0,1155.8
118.0,36.0,6572.0,31264.0,36324.0,3.0,10.0,31200.0,15.0,423.0,338.0,34.0,1096.6
483.0,14.0,3034.0,23901.0,2715.0,84.0,9.0,36699.0,1.0,296.0,481.0,29.0,1242.7
138.0,39.0,4863.0,40348.0,19950.0,92.0,1.0,25393.0,47.0,342.0,17.0,9.0,1183.3
408.0,22.0,3293.0,5111.0,3019.0,178.0,6.0,21991.0,39.0,71.0,384.0,28.0,1188.8
81.0,46.0,3532.0,7026.0,3870.0,85.0,6.0,18260.0,33.0,271.0,236.0,14.0,1228.2
113.0,24.0,2880.0,26809.0,35415.0,63.0,4.0,2384.0,38.0,299.0,466.0,10.0,1184.1
116.0,7.0,3841.0,31933.0,13304.0,35.0,7.0,28657.0,34.0,212.0,153.0,15.0,1220.3
199.0,11.0,5701.0,12365.0,12377.0,114.0,3.0,16131.0,23.0,304.0,423.0,14.0,1176.7
300.0,30.0,5490.0,17806.0,2323.0,181.0,10.0,38366.0,36.0,28.0,161.0,9.0,1087.8
446.0,41.0,1944.0,12140.0,28746.0,106.0,8.0,14251.0,37.0,24.0,354.0,22.0,1157.1
74.0,45.0,3178.0,6284.0,48341.0,138.0,9.0,47867.0,3.0,215.0,177.0,11.0,1180.4
29.0,29.0,3536.0,781.0,21954.0,3.0,7.0,48926.0,28.0,409.0,118.0,6.0,1124.9
489.0,47.0,6754.0,38085.0,39653.0,16.0,7.0,34386.0,22.0,136.0,381.0,16.0,1118.3
12.0,11.0,5215.0,48167.0,44694.0,154.0,5.0,29982.0,21.0,324.0,313.0,41.0,1178.0
284.0,44.0,2818.0,28259.0,24784.0,125.0,3.0,25860.0,40.0,41.0,191.0,14.0,1029.9
378.0,2.0,2748.0,14895.0,5343.0,32.0,7.0,15658.0,20.0,71.0,22.0,47.0,1225.8
285.0,13.0,3234.0,18403.0,28568.0,179.0,5.0,7894.0,41.0,171.0,201.0,8.0,1239.2
51.0,38.0,4027.0,14010.0,44224.0,122.0,7.0,33180.0,49.0,50.0,14.0,39.0,1156.3
132.0,48.0,6173.0,35476.0,10688.0,87.0,6.0,3012.0,15.0,364.0,39.0,25.0,1117.9
