maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
498.0,16.0,3438.0,47779.0,19493.0,150.0,7.0,39012.0,18.0,51.0,337.0,8.0,1289.7183
191.0,6.0,2965.0,21577.0,28433.0,15.0,2.0,830.0,7.0,34.0,422.0,31.0,1043.266
78.0,43.0,2021.0,13841.0,29546.0,112.0,1.0,7197.0,3.0,176.0,299.0,22.0,1212.5978
66.0,33.0,723.0,43238.0,12289.0,109.0,8.0,41954.0,25.0,309.0,282.0,43.0,1165.0231
387.0,35.0,824.0,29540.0,21107.0,46.0,4.0,9886.0,27.0,434.0,104.0,9.0,1181.2495
155.0,40.0,3079.0,18988.0,999.0,51.0,2.0,16275.0,9.0,163.0,100.0,39.0,1102.931
60.0,5.0,3296.0,10088.0,15733.0,26.0,10.0,12922.0,20.0,29.0,144.0,42.0,1127.0054
487.0,45.0,384.0,21625.0,18771.0,87.0,8.0,36178.0,44.0,487.0,465.0,39.0,1158.7296
362.0,10.0,5769.0,25638.0,26220.0,41.0,6.0,43304.0,36.0,2.0,46.0,24.0,1233.6948
127.0,25.0,4472.0,18652.0,24064.0,122.0,1.0,46523.0,38.0,422.0,392.0,11.0,1060.3949
498.0,16.0,3438.0,47779.0,19493.0,150.0,7.0,39012.0,18.0,51.0,337.0,8.0,1289.7183
191.0,6.0,2965.0,21577.0,28433.0,15.0,2.0,830.0,7.0,34.0,422.0,31.0,1043.266
78.0,43.0,2021.0,13841.0,29546.0,112.0,1.0,7197.0,3.0,176.0,299.0,22.0,1212.5978
66.0,33.0,723.0,43238.0,12289.0,109.0,8.0,41954.0,25.0,309.0,282.0,43.0,1165.0231
387.0,35.0,824.0,29540.0,21107.0,46.0,4.0,9886.0,27.0,434.0,104.0,9.0,1181.2495
155.0,40.0,3079.0,18988.0,999.0,51.0,2.0,16275.0,9.0,163.0,100.0,39.0,1102.931
