maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
171.0,29.0,7350.0,4032.0,7877.0,35.0,7.0,34736.0,34.0,28.0,306.0,25.0,1047.0656
16.0,33.0,2446.0,522.0,20718.0,65.0,5.0,666.0,48.0,365.0,491.0,37.0,1242.303
364.0,5.0,1855.0,18824.0,23082.0,24.0,10.0,20219.0,18.0,421.0,468.0,48.0,1058.241
186.0,26.0,234.0,42840.0,22423.0,162.0,4.0,15592.0,44.0,173.0,312.0,12.0,1195.6963
276.0,3.0,1030.0,31249.0,41160.0,69.0,9.0,355.0,12.0,12.0,287.0,37.0,1137.8782
124.0,45.0,6587.0,18481.0,47702.0,149.0,2.0,34673.0,40.0,111.0,16.0,8.0,1251.3833
161.0,21.0,6960.0,13137.0,32692.0,191.0,1.0,28425.0,34.0,278.0,299.0,18.0,1183.7694
447.0,19.0,1624.0,43035.0,20227.0,156.0,6.0,24830.0,29.0,143.0,345.0,41.0,1224.3116
149.0,37.0,1741.0,4479.0,46455.0,2.0,8.0,37455.0,10.0,345.0,331.0,30.0,1047.6964
121.0,42.0,5365.0,30923.0,40576.0,93.0,3.0,14583.0,39.0,281.0,1.0,42.0,1195.1559
171.0,29.0,7350.0,4032.0,7877.0,35.0,7.0,34736.0,34.0,28.0,306.0,25.0,1047.0656
16.0,33.0,2446.0,522.0,20718.0,65.0,5.0,666.0,48.0,365.0,491.0,37.0,1242.303
364.0,5.0,1855.0,18824.0,23082.0,24.0,10.0,20219.0,18.0,421.0,468.0,48.0,1058.241
186.0,26.0,234.0,42840.0,22423.0,162.0,4.0,15592.0,44.0,173.0,312.0,12.0,1195.6963
276.0,3.0,1030.0,31249.0,41160.0,69.0,9.0,355.0,12.0,12.0,287.0,37.0,1137.8782
124.0,45.0,6587.0,18481.0,47702.0,149.0,2.0,34673.0,40.0,111.0,16.0,8.0,1251.3833
161.0,21.0,6960.0,13137.0,32692.0,191.0,1.0,28425.0,34.0,278.0,299.0,18.0,1183.7694
447.0,19.0,1624.0,43035.0,20227.0,156.0,6.0,24830.0,29.0,143.0,345.0,41.0,1224.3116
149.0,37.0,1741.0,4479.0,46455.0,2.0,8.0,37455.0,10.0,345.0,331.0,30.0,1047.6964
121.0,42.0,5365.0,30923.0,40576.0,93.0,3.0,14583.0,39.0,281.0,1.0,42.0,1195.1559
171.0,29.0,7350.0,4032.0,7876.0,34.0,7.0,34736.0,46.0,28.0,500.0,26.0,1026.1823
16.0,34.0,2447.0,521.0,20718.0,64.0,4.0,666.0,49.0,364.0,492.0,38.0,1240.6816
365.0,5.0,1854.0,18824.0,23082.0,97.0,6.0,20219.0,19.0,422.0,468.0,47.0,1060.2534
186.0,27.0,234.0,42840.0,22423.0,163.0,4.0,15591.0,45.0,173.0,311.0,13.0,1196.7994
276.0,2.0,1030.0,31249.0,41161.0,68.0,8.0,354.0,12.0,11.0,288.0,37.0,1137.8344
125.0,45.0,6586.0,18481.0,47702.0,149.0,1.0,34672.0,41.0,110.0,16.0,8.0,1252.572
161.0,21.0,6960.0,13136.0,32692.0,191.0,1.0,42881.0,33.0,279.0,134.0,18.0,1243.4143
447.0,19.0,1623.0,43036.0,20228.0,157.0,6.0,24831.0,29.0,142.0,346.0,42.0,1225.3275
150.0,36.0,1742.0,4478.0,46456.0,2.0,5.0,37456.0,10.0,346.0,331.0,30.0,1047.7499
120.0,42.0,5365.0,30922.0,40576.0,93.0,3.0,14582.0,38.0,48.0,1.0,41.0,1187.5483
171.0,29.0,7350.0,4032.0,7876.0,34.0,7.0,34736.0,46.0,28.0,500.0,26.0,1026.1823
16.0,34.0,2447.0,521.0,20718.0,64.0,4.0,666.0,49.0,364.0,492.0,38.0,1240.6816
365.0,5.0,1854.0,18824.0,23082.0,97.0,6.0,20219.0,19.0,422.0,348.0,47.0,1118.462
313.0,27.0,234.0,42840.0,22423.0,163.0,4.0,15591.0,45.0,173.0,311.0,13.0,1198.9374
276.0,2.0,1030.0,31249.0,41161.0,68.0,8.0,354.0,12.0,11.0,288.0,37.0,1137.8344
125.0,45.0,6586.0,18481.0,47702.0,149.0,1.0,34672.0,41.0,110.0,16.0,8.0,1252.572
161.0,21.0,6960.0,0.0,32692.0,191.0,1.0,42881.0,33.0,279.0,134.0,18.0,1245.1305
447.0,19.0,1623.0,43036.0,20228.0,157.0,6.0,24831.0,29.0,142.0,346.0,42.0,1225.3275
150.0,36.0,0.0,4478.0,46456.0,2.0,5.0,37456.0,10.0,346.0,255.0,30.0,1077.4265
120.0,50.0,5365.0,30922.0,40576.0,93.0,3.0,14582.0,38.0,48.0,1.0,41.0,1182.3217
171.0,29.0,5200.0,4032.0,7876.0,55.0,7.0,34736.0,46.0,28.0,500.0,26.0,1060.7886
16.0,34.0,2447.0,521.0,20718.0,64.0,4.0,666.0,49.0,364.0,492.0,38.0,1240.6816
365.0,5.0,1854.0,18824.0,1.0,97.0,6.0,20219.0,19.0,422.0,348.0,47.0,1118.1964
313.0,27.0,234.0,42840.0,22423.0,163.0,4.0,15591.0,45.0,173.0,311.0,13.0,1198.9374
276.0,2.0,1030.0,31249.0,41161.0,68.0,8.0,354.0,12.0,11.0,288.0,50.0,1130.6122
125.0,45.0,6586.0,18481.0,47702.0,149.0,1.0,34672.0,41.0,110.0,16.0,8.0,1252.572
161.0,21.0,6960.0,0.0,32692.0,191.0,1.0,42881.0,33.0,279.0,134.0,18.0,1245.1305
295.0,19.0,1623.0,43036.0,20228.0,157.0,6.0,24831.0,29.0,142.0,346.0,42.0,1198.5441
150.0,36.0,0.0,4478.0,46456.0,2.0,5.0,50000.0,9.0,346.0,255.0,30.0,1137.7253
120.0,50.0,5365.0,30922.0,40576.0,93.0,3.0,14582.0,48.0,48.0,1.0,41.0,1189.6666
392.0,20.0,5200.0,0.0,8919.0,55.0,7.0,34736.0,46.0,28.0,500.0,26.0,1163.5339
16.0,34.0,2447.0,521.0,20718.0,64.0,4.0,666.0,49.0,364.0,492.0,38.0,1240.6816
365.0,5.0,1854.0,241.0,1.0,97.0,5.0,20219.0,19.0,422.0,348.0,47.0,1136.8293
313.0,27.0,234.0,42840.0,22423.0,163.0,4.0,15591.0,45.0,173.0,311.0,13.0,1198.9374
276.0,25.0,1030.0,31249.0,41161.0,68.0,8.0,354.0,12.0,11.0,288.0,50.0,1069.4562
125.0,45.0,6586.0,18481.0,47702.0,149.0,1.0,34672.0,41.0,110.0,16.0,8.0,1252.572
161.0,21.0,6960.0,0.0,32692.0,191.0,1.0,42881.0,33.0,279.0,134.0,18.0,1245.1305
295.0,19.0,1623.0,43036.0,20228.0,157.0,6.0,24831.0,29.0,142.0,346.0,42.0,1198.5441
150.0,36.0,0.0,4478.0,46456.0,2.0,5.0,50000.0,9.0,346.0,255.0,30.0,1137.7253
120.0,50.0,5365.0,30922.0,40576.0,93.0,3.0,14582.0,50.0,48.0,1.0,41.0,1191.1292
392.0,20.0,5200.0,0.0,8919.0,55.0,7.0,34736.0,46.0,28.0,500.0,26.0,1163.5339
16.0,34.0,2447.0,521.0,20718.0,64.0,4.0,666.0,49.0,364.0,492.0,38.0,1240.6816
365.0,5.0,1854.0,241.0,1.0,97.0,5.0,20219.0,19.0,422.0,348.0,47.0,1136.8293
313.0,27.0,234.0,42840.0,22423.0,163.0,4.0,15591.0,45.0,173.0,445.0,13.0,1179.2172
276.0,25.0,0.0,9842.0,41161.0,68.0,8.0,354.0,12.0,11.0,288.0,50.0,1155.5111
125.0,45.0,6586.0,18481.0,47702.0,149.0,1.0,34672.0,41.0,110.0,16.0,8.0,1252.572
161.0,21.0,6960.0,0.0,32692.0,191.0,1.0,42881.0,33.0,279.0,134.0,18.0,1245.1305
295.0,19.0,1623.0,43036.0,20228.0,157.0,6.0,24831.0,29.0,142.0,346.0,42.0,1198.5441
150.0,36.0,0.0,4478.0,46456.0,2.0,5.0,50000.0,9.0,346.0,255.0,30.0,1137.7253
120.0,50.0,5365.0,30922.0,40576.0,93.0,3.0,14582.0,50.0,48.0,1.0,41.0,1191.1292
392.0,20.0,8000.0,0.0,8919.0,14.0,7.0,34736.0,46.0,28.0,500.0,26.0,1129.0012
16.0,34.0,2447.0,521.0,20718.0,64.0,4.0,666.0,49.0,364.0,492.0,38.0,1240.6816
365.0,5.0,1854.0,241.0,1.0,97.0,5.0,20219.0,19.0,422.0,348.0,47.0,1136.8293
313.0,27.0,234.0,42840.0,22423.0,163.0,4.0,15591.0,45.0,173.0,445.0,13.0,1179.2172
276.0,25.0,0.0,9842.0,41161.0,68.0,8.0,354.0,12.0,11.0,221.0,50.0,1163.691
125.0,45.0,6586.0,18481.0,47702.0,149.0,1.0,34672.0,41.0,110.0,16.0,8.0,1252.572
161.0,21.0,6960.0,0.0,32692.0,191.0,1.0,42881.0,33.0,279.0,134.0,18.0,1245.1305
295.0,19.0,1623.0,43036.0,20228.0,157.0,6.0,24831.0,29.0,142.0,346.0,42.0,1198.5441
150.0,36.0,0.0,4478.0,46456.0,1.0,5.0,50000.0,9.0,346.0,255.0,30.0,1137.3245
120.0,50.0,5365.0,30922.0,40576.0,93.0,3.0,14582.0,50.0,48.0,1.0,41.0,1191.1292
392.0,20.0,8000.0,0.0,8919.0,14.0,7.0,37732.0,46.0,28.0,500.0,26.0,1133.846
16.0,34.0,2447.0,521.0,20718.0,64.0,4.0,666.0,49.0,364.0,492.0,38.0,1240.6816
365.0,5.0,1854.0,241.0,1.0,172.0,5.0,20219.0,19.0,422.0,281.0,47.0,1180.6498
313.0,27.0,1386.0,42840.0,22423.0,163.0,4.0,15591.0,45.0,173.0,445.0,13.0,1175.6338
276.0,25.0,0.0,9842.0,41161.0,68.0,8.0,354.0,12.0,11.0,221.0,50.0,1163.691
125.0,45.0,6586.0,18481.0,47702.0,149.0,1.0,34672.0,41.0,110.0,16.0,8.0,1252.572
161.0,21.0,6960.0,0.0,32692.0,191.0,1.0,42881.0,33.0,279.0,134.0,18.0,1245.1305
295.0,19.0,1623.0,43036.0,20228.0,157.0,6.0,7669.0,29.0,204.0,346.0,42.0,1156.1212
285.0,36.0,0.0,4478.0,46456.0,1.0,5.0,50000.0,9.0,346.0,255.0,30.0,1165.9834
120.0,50.0,5365.0,30922.0,46230.0,93.0,3.0,14582.0,50.0,48.0,1.0,41.0,1195.3431
392.0,5.0,8000.0,0.0,8919.0,14.0,7.0,37732.0,46.0,28.0,500.0,26.0,1144.8539
16.0,34.0,2447.0,521.0,20718.0,64.0,4.0,666.0,49.0,364.0,492.0,38.0,1240.6816
365.0,5.0,1854.0,241.0,1.0,172.0,5.0,20219.0,19.0,422.0,281.0,47.0,1180.6498
313.0,27.0,1386.0,42840.0,22423.0,163.0,3.0,15591.0,45.0,173.0,445.0,13.0,1175.6442
276.0,25.0,0.0,9842.0,41161.0,68.0,8.0,354.0,12.0,11.0,221.0,50.0,1163.691
125.0,45.0,6586.0,18481.0,47702.0,149.0,1.0,34672.0,41.0,110.0,16.0,8.0,1252.572
161.0,21.0,6960.0,0.0,32692.0,191.0,1.0,42881.0,33.0,279.0,134.0,18.0,1245.1305
295.0,19.0,1623.0,43036.0,20228.0,157.0,6.0,7669.0,29.0,204.0,346.0,42.0,1156.1212
285.0,36.0,0.0,4478.0,46456.0,1.0,5.0,50000.0,9.0,346.0,255.0,30.0,1165.9834
120.0,50.0,5365.0,30922.0,46230.0,93.0,3.0,14582.0,50.0,48.0,1.0,41.0,1195.3431
392.0,5.0,8000.0,0.0,8919.0,14.0,10.0,37732.0,46.0,28.0,500.0,26.0,1138.5831
16.0,34.0,2447.0,521.0,20718.0,64.0,4.0,666.0,49.0,364.0,492.0,38.0,1240.6816
365.0,5.0,1854.0,241.0,1.0,172.0,5.0,20219.0,19.0,422.0,281.0,47.0,1180.6498
313.0,27.0,1386.0,42840.0,22423.0,163.0,3.0,15591.0,45.0,173.0,445.0,13.0,1175.6442
276.0,25.0,0.0,9842.0,41161.0,68.0,8.0,354.0,14.0,11.0,221.0,50.0,1160.6923
125.0,45.0,6586.0,18481.0,47702.0,149.0,1.0,34672.0,41.0,110.0,16.0,8.0,1252.572
161.0,21.0,6960.0,0.0,32692.0,191.0,1.0,42881.0,33.0,279.0,134.0,18.0,1245.1305
295.0,19.0,1623.0,43036.0,37886.0,157.0,6.0,7669.0,29.0,204.0,346.0,42.0,1154.7196
285.0,36.0,0.0,4478.0,49384.0,1.0,5.0,50000.0,9.0,346.0,282.0,30.0,1162.9946
120.0,50.0,5365.0,30922.0,46230.0,93.0,3.0,14582.0,50.0,48.0,1.0,41.0,1195.3431
392.0,5.0,8000.0,0.0,496.0,14.0,10.0,37732.0,46.0,195.0,500.0,26.0,1025.586
16.0,34.0,2447.0,521.0,20718.0,64.0,4.0,666.0,49.0,364.0,492.0,38.0,1240.6816
365.0,5.0,1854.0,241.0,1.0,172.0,5.0,20219.0,19.0,422.0,281.0,47.0,1180.6498
313.0,27.0,1386.0,42840.0,22423.0,163.0,3.0,15591.0,45.0,410.0,445.0,13.0,1145.8287
276.0,25.0,0.0,9842.0,41161.0,68.0,8.0,354.0,14.0,11.0,283.0,45.0,1150.7019
125.0,45.0,6586.0,18481.0,47702.0,149.0,1.0,34672.0,41.0,110.0,16.0,8.0,1252.572
161.0,21.0,6960.0,0.0,32692.0,191.0,1.0,42881.0,33.0,279.0,134.0,18.0,1245.1305
295.0,19.0,1623.0,43036.0,37886.0,157.0,6.0,7669.0,29.0,204.0,346.0,42.0,1154.7196
285.0,36.0,0.0,4478.0,49384.0,1.0,5.0,50000.0,9.0,346.0,282.0,30.0,1162.9946
120.0,50.0,5365.0,30922.0,46230.0,93.0,3.0,14582.0,50.0,48.0,1.0,41.0,1195.3431
392.0,5.0,8000.0,0.0,10480.0,14.0,6.0,37732.0,26.0,195.0,500.0,29.0,1085.1111
16.0,34.0,2447.0,521.0,20718.0,64.0,4.0,666.0,49.0,364.0,492.0,38.0,1240.6816
365.0,5.0,1854.0,0.0,1.0,200.0,5.0,20219.0,19.0,422.0,281.0,47.0,1200.2587
313.0,27.0,1386.0,42840.0,22423.0,163.0,3.0,1.0,45.0,410.0,445.0,13.0,1145.8287
276.0,25.0,0.0,9842.0,41161.0,68.0,8.0,354.0,14.0,11.0,283.0,45.0,1150.7019
125.0,45.0,6586.0,18481.0,47702.0,149.0,1.0,34672.0,41.0,110.0,16.0,8.0,1252.572
161.0,21.0,6960.0,0.0,32692.0,191.0,1.0,42881.0,33.0,279.0,134.0,18.0,1245.1305
430.0,19.0,1623.0,43036.0,37886.0,65.0,6.0,7669.0,29.0,204.0,346.0,50.0,1125.5233
285.0,36.0,0.0,4478.0,49384.0,1.0,5.0,49186.0,9.0,346.0,282.0,30.0,1161.4426
120.0,50.0,5365.0,30922.0,45583.0,93.0,3.0,14582.0,50.0,48.0,1.0,41.0,1195.3431
