maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
89.0,33.0,325.0,27434.0,44987.0,157.0,9.0,30138.0,46.0,433.0,228.0,39.0,1203.2953
244.0,33.0,6335.0,22361.0,45096.0,60.0,2.0,45241.0,7.0,350.0,495.0,1.0,1064.4768
404.0,3.0,6536.0,16010.0,38780.0,179.0,3.0,8816.0,36.0,393.0,20.0,29.0,1210.7683
408.0,29.0,3083.0,9812.0,39637.0,176.0,5.0,30615.0,6.0,356.0,32.0,5.0,1233.2104
368.0,29.0,2672.0,49973.0,3834.0,47.0,8.0,22236.0,29.0,168.0,212.0,41.0,1114.2848
351.0,29.0,1942.0,32213.0,39034.0,166.0,4.0,19389.0,46.0,324.0,166.0,44.0,1212.8511
458.0,3.0,488.0,32166.0,22564.0,33.0,10.0,48169.0,20.0,214.0,240.0,41.0,1194.28
468.0,39.0,4324.0,37927.0,7962.0,161.0,3.0,37580.0,49.0,422.0,47.0,16.0,1214.1534
479.0,3.0,4630.0,3545.0,25740.0,125.0,9.0,2156.0,20.0,500.0,166.0,3.0,1210.2166
479.0,3.0,4630.0,3545.0,25740.0,125.0,9.0,2156.0,20.0,500.0,166.0,3.0,1210.2166
89.0,33.0,325.0,27434.0,44987.0,157.0,9.0,30138.0,46.0,433.0,228.0,39.0,1203.2953
244.0,33.0,6335.0,22361.0,45096.0,60.0,2.0,45241.0,7.0,350.0,495.0,1.0,1064.4768
404.0,3.0,6536.0,16010.0,38780.0,179.0,3.0,8816.0,36.0,393.0,20.0,29.0,1210.7683
408.0,29.0,3083.0,9812.0,39637.0,176.0,5.0,30615.0,6.0,356.0,32.0,5.0,1233.2104
368.0,29.0,2672.0,49973.0,3834.0,47.0,8.0,22236.0,29.0,168.0,212.0,41.0,1114.2848
351.0,29.0,1942.0,32213.0,39034.0,166.0,4.0,19389.0,46.0,324.0,166.0,44.0,1212.8511
458.0,3.0,488.0,32166.0,22564.0,33.0,10.0,48169.0,20.0,214.0,240.0,41.0,1194.28
468.0,39.0,4324.0,37927.0,7962.0,161.0,3.0,37580.0,49.0,422.0,47.0,16.0,1214.1534
479.0,3.0,4630.0,3545.0,25740.0,125.0,9.0,2156.0,20.0,500.0,166.0,3.0,1210.2166
479.0,3.0,4630.0,3545.0,25740.0,125.0,9.0,2156.0,20.0,500.0,166.0,3.0,1210.2166
90.0,33.0,326.0,27433.0,44987.0,157.0,8.0,30138.0,45.0,433.0,227.0,39.0,1203.3402
