maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
24.0,2.0,421.0,2347.0,2244.0,13.0,4.0,1209.0,4.0,20.0,40.0,7.0,1242.1207275390625
35.0,3.0,372.0,2129.0,3421.0,26.0,4.0,282.0,4.0,18.0,46.0,13.0,1249.5379638671875
22.0,3.0,439.0,2117.0,2117.0,25.0,4.0,3585.0,5.0,18.0,32.0,14.0,1258.2744140625
19.0,3.0,478.0,2056.0,1940.0,23.0,4.0,2496.0,5.0,19.0,45.0,10.0,1251.199462890625
21.0,2.0,436.0,2407.0,1929.0,14.0,5.0,2879.0,4.0,19.0,28.0,10.0,1250.7342529296875
17.0,2.0,347.0,2173.0,1895.0,18.0,5.0,4423.0,4.0,19.0,22.0,11.0,1258.1383056640625
17.0,2.0,485.0,2322.0,1548.0,15.0,4.0,3035.0,4.0,19.0,34.0,8.0,1248.3424072265625
20.0,2.0,402.0,2652.0,3047.0,19.0,1.0,4836.0,4.0,21.0,21.0,5.0,1263.4482421875
24.0,1.0,405.0,2770.0,2700.0,19.0,1.0,5571.0,3.0,21.0,13.0,6.0,1265.99755859375
16.0,2.0,345.0,2520.0,2274.0,17.0,1.0,4075.0,4.0,21.0,27.0,4.0,1259.857421875
5.0,1.0,228.0,2875.0,2293.0,21.0,1.0,3772.0,4.0,21.0,7.0,7.0,1268.642578125
25.0,1.0,415.0,2984.0,2405.0,25.0,1.0,6147.0,3.0,21.0,4.0,7.0,1272.106689453125
27.0,1.0,385.0,3008.0,1488.0,15.0,1.0,4548.0,2.0,20.0,3.0,7.0,1263.042724609375
13.0,1.0,313.0,2708.0,2263.0,19.0,1.0,2834.0,5.0,21.0,29.0,5.0,1260.7412109375
1.0,2.0,203.0,2183.0,2133.0,6.0,1.0,999.0,3.0,24.0,16.0,5.0,1244.740234375
1.0,2.0,274.0,2589.0,2101.0,9.0,1.0,1729.0,3.0,24.0,4.0,4.0,1256.0455322265625
1.0,3.0,203.0,2173.0,1463.0,4.0,1.0,742.0,4.0,25.0,19.0,3.0,1242.2611083984375
1.0,3.0,197.0,2079.0,2454.0,5.0,1.0,1505.0,3.0,24.0,15.0,4.0,1244.719482421875
1.0,3.0,179.0,1871.0,1825.0,5.0,1.0,651.0,3.0,25.0,31.0,4.0,1234.544189453125
1.0,2.0,140.0,2109.0,1609.0,1.0,1.0,1.0,2.0,24.0,13.0,5.0,1236.3074951171875
1.0,2.0,170.0,2155.0,1746.0,2.0,1.0,433.0,3.0,24.0,12.0,4.0,1241.99267578125
3.0,3.0,212.0,2025.0,4350.0,4.0,1.0,4780.0,4.0,24.0,1.0,6.0,1254.878662109375
18.0,3.0,204.0,2209.0,5630.0,6.0,1.0,6511.0,3.0,25.0,1.0,6.0,1257.460205078125
33.0,3.0,0.0,1779.0,3983.0,11.0,1.0,4119.0,5.0,25.0,1.0,7.0,1261.157470703125
21.0,3.0,34.0,1836.0,4048.0,7.0,1.0,4193.0,5.0,24.0,1.0,6.0,1258.8095703125
6.0,4.0,0.0,1971.0,2977.0,8.0,1.0,4361.0,5.0,24.0,1.0,7.0,1258.31103515625
1.0,3.0,58.0,1669.0,2285.0,3.0,1.0,1782.0,5.0,22.0,1.0,6.0,1252.839599609375
1.0,4.0,126.0,2065.0,3581.0,1.0,1.0,5595.0,3.0,24.0,1.0,6.0,1251.498779296875
1.0,2.0,154.0,2613.0,2790.0,25.0,1.0,1.0,3.0,23.0,1.0,4.0,1269.350341796875
1.0,3.0,239.0,2460.0,3386.0,30.0,1.0,1.0,2.0,24.0,3.0,4.0,1270.009521484375
1.0,3.0,194.0,2507.0,3168.0,29.0,1.0,1.0,2.0,24.0,1.0,4.0,1269.9234619140625
1.0,1.0,162.0,2920.0,4058.0,25.0,1.0,1.0,4.0,22.0,8.0,5.0,1269.012451171875
1.0,2.0,70.0,2660.0,2375.0,27.0,1.0,7.0,3.0,23.0,1.0,4.0,1270.43603515625
1.0,2.0,138.0,2771.0,3583.0,27.0,1.0,1.0,3.0,23.0,1.0,5.0,1269.7235107421875
1.0,3.0,98.0,2507.0,2064.0,28.0,1.0,87.0,2.0,24.0,1.0,4.0,1269.74072265625
4.0,1.0,0.0,2458.0,2266.0,27.0,1.0,2994.0,6.0,21.0,46.0,6.0,1264.285888671875
10.0,1.0,0.0,1974.0,2814.0,30.0,2.0,1311.0,6.0,20.0,117.0,6.0,1235.3875732421875
10.0,1.0,0.0,2290.0,1532.0,26.0,2.0,593.0,6.0,20.0,102.0,6.0,1234.88427734375
3.0,1.0,0.0,2317.0,1671.0,27.0,2.0,982.0,6.0,20.0,99.0,6.0,1237.9427490234375
8.0,1.0,0.0,2316.0,1633.0,26.0,1.0,349.0,6.0,21.0,67.0,6.0,1251.0845947265625
1.0,1.0,130.0,2892.0,1.0,23.0,2.0,891.0,5.0,21.0,82.0,5.0,1238.55859375
3.0,1.0,0.0,2365.0,1735.0,27.0,2.0,965.0,6.0,21.0,91.0,6.0,1240.49755859375
1.0,1.0,761.0,3081.0,5231.0,34.0,2.0,5279.0,1.0,21.0,33.0,6.0,1271.075927734375
28.0,1.0,609.0,3095.0,5146.0,26.0,2.0,5254.0,1.0,22.0,8.0,5.0,1271.0802001953125
40.0,1.0,539.0,3096.0,5192.0,23.0,2.0,5380.0,1.0,23.0,1.0,4.0,1271.4161376953125
19.0,1.0,596.0,3009.0,5863.0,35.0,2.0,3988.0,1.0,23.0,6.0,5.0,1275.8748779296875
29.0,1.0,598.0,3119.0,5012.0,25.0,2.0,5038.0,1.0,22.0,4.0,4.0,1271.7689208984375
22.0,1.0,664.0,3126.0,4839.0,24.0,2.0,6197.0,1.0,21.0,21.0,4.0,1267.1673583984375
22.0,1.0,613.0,3050.0,5457.0,30.0,2.0,5002.0,1.0,22.0,11.0,5.0,1272.9530029296875
1.0,1.0,49.0,2730.0,2213.0,24.0,3.0,3414.0,1.0,17.0,3.0,6.0,1271.3031005859375
21.0,3.0,0.0,2837.0,4822.0,14.0,2.0,1618.0,1.0,19.0,44.0,5.0,1239.718994140625
8.0,2.0,0.0,2796.0,3014.0,20.0,2.0,2940.0,1.0,18.0,17.0,6.0,1262.475830078125
1.0,1.0,0.0,2719.0,2009.0,26.0,2.0,1536.0,1.0,17.0,8.0,6.0,1270.2886962890625
1.0,1.0,0.0,2669.0,3297.0,28.0,2.0,245.0,1.0,18.0,21.0,5.0,1267.618408203125
20.0,2.0,0.0,2736.0,4726.0,17.0,2.0,4038.0,1.0,18.0,23.0,6.0,1259.1033935546875
1.0,1.0,0.0,2729.0,3114.0,31.0,3.0,3067.0,1.0,18.0,13.0,6.0,1273.836669921875
9.0,6.0,815.0,3124.0,2935.0,6.0,3.0,4367.0,7.0,23.0,73.0,9.0,1211.0260009765625
19.0,4.0,483.0,2644.0,3068.0,1.0,3.0,969.0,3.0,22.0,36.0,7.0,1220.8753662109375
26.0,8.0,1226.0,3327.0,3014.0,9.0,3.0,6138.0,8.0,22.0,84.0,12.0,1192.9635009765625
22.0,7.0,1210.0,3345.0,2387.0,7.0,3.0,6081.0,7.0,22.0,78.0,11.0,1193.4725341796875
14.0,8.0,1118.0,3257.0,3034.0,9.0,3.0,5936.0,9.0,23.0,92.0,12.0,1194.5142822265625
