maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
157.0,3.0,7492.0,24333.0,12760.0,51.0,6.0,2246.0,35.0,98.0,290.0,10.0,1025.5511
168.0,24.0,320.0,11614.0,12338.0,74.0,1.0,16120.0,38.0,243.0,48.0,42.0,1198.1868
250.0,21.0,6024.0,38413.0,34214.0,78.0,4.0,17310.0,5.0,24.0,468.0,6.0,1165.5703
194.0,7.0,1914.0,35693.0,8340.0,70.0,10.0,13078.0,37.0,409.0,212.0,21.0,1152.3134
238.0,13.0,1098.0,44684.0,22972.0,72.0,2.0,33973.0,22.0,275.0,14.0,4.0,1189.365
157.0,3.0,7492.0,24333.0,12760.0,51.0,6.0,2246.0,35.0,98.0,290.0,10.0,1025.5511
168.0,24.0,320.0,11614.0,12338.0,74.0,1.0,16120.0,38.0,243.0,48.0,42.0,1198.1868
250.0,21.0,6024.0,38413.0,34214.0,78.0,4.0,17310.0,5.0,24.0,468.0,6.0,1165.5703
194.0,7.0,1914.0,35693.0,8340.0,70.0,10.0,13078.0,37.0,409.0,212.0,21.0,1152.3134
238.0,13.0,1098.0,44684.0,22972.0,72.0,2.0,33973.0,22.0,275.0,14.0,4.0,1189.365
289.0,2.0,7493.0,16655.0,12761.0,50.0,5.0,2247.0,36.0,98.0,289.0,11.0,1025.5889
167.0,25.0,320.0,11615.0,12338.0,74.0,1.0,16120.0,39.0,244.0,48.0,42.0,1198.9504
251.0,22.0,6023.0,38413.0,34214.0,78.0,3.0,17310.0,5.0,25.0,469.0,7.0,1163.8157
193.0,8.0,1914.0,35693.0,8341.0,70.0,10.0,13079.0,36.0,408.0,213.0,20.0,1149.4094
237.0,12.0,1097.0,44684.0,22973.0,71.0,3.0,33973.0,22.0,274.0,14.0,3.0,1186.1665
289.0,2.0,7493.0,16655.0,12761.0,50.0,5.0,2247.0,36.0,187.0,289.0,11.0,1025.5071
167.0,25.0,320.0,11615.0,12338.0,74.0,1.0,16120.0,39.0,244.0,48.0,42.0,1198.9504
251.0,22.0,6023.0,50000.0,34214.0,78.0,3.0,17310.0,5.0,25.0,469.0,7.0,1158.2755
