maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
430.0,48.0,6991.0,48200.0,11441.0,195.0,8.0,41583.0,12.0,49.0,439.0,23.0,1074.9
408.0,29.0,3083.0,9812.0,39637.0,176.0,5.0,30615.0,6.0,356.0,32.0,5.0,1151.3
428.0,37.0,1211.0,37026.0,30391.0,120.0,1.0,5923.0,4.0,212.0,226.0,31.0,1171.8
477.0,41.0,5353.0,15154.0,24832.0,132.0,6.0,18489.0,8.0,160.0,413.0,45.0,1117.2
411.0,23.0,1504.0,47260.0,11390.0,172.0,6.0,27246.0,47.0,223.0,454.0,46.0,1176.3
349.0,5.0,4935.0,13513.0,33172.0,124.0,10.0,38397.0,43.0,486.0,16.0,26.0,1165.6
51.0,14.0,4772.0,2587.0,39743.0,85.0,7.0,31605.0,1.0,147.0,442.0,29.0,1124.9
77.0,2.0,5527.0,42843.0,9011.0,122.0,5.0,28715.0,16.0,359.0,294.0,48.0,1183.7
182.0,25.0,189.0,3131.0,35942.0,92.0,10.0,47618.0,44.0,289.0,49.0,38.0,1082.8
451.0,22.0,907.0,26911.0,36482.0,58.0,9.0,29618.0,36.0,48.0,147.0,19.0,1034.6
91.0,11.0,2984.0,8556.0,24226.0,199.0,6.0,513.0,13.0,65.0,177.0,2.0,1163.7
167.0,50.0,1126.0,47306.0,37109.0,18.0,2.0,19139.0,45.0,240.0,82.0,20.0,1096.0
257.0,29.0,3233.0,38484.0,270.0,187.0,10.0,765.0,12.0,167.0,203.0,28.0,1173.2
355.0,40.0,5854.0,36248.0,36551.0,28.0,5.0,39888.0,14.0,357.0,298.0,26.0,1141.8
494.0,22.0,6884.0,37151.0,9536.0,124.0,5.0,37182.0,7.0,47.0,175.0,18.0,1135.2
75.0,13.0,4351.0,25831.0,30187.0,11.0,9.0,17718.0,25.0,417.0,183.0,46.0,1067.9
205.0,40.0,7012.0,31394.0,43567.0,110.0,1.0,27652.0,34.0,20.0,111.0,45.0,1142.5
377.0,48.0,7352.0,37389.0,37465.0,139.0,5.0,41413.0,21.0,74.0,198.0,1.0,1140.6
243.0,43.0,2305.0,10633.0,25219.0,104.0,7.0,17860.0,23.0,246.0,42.0,37.0,1100.2
21.0,23.0,3013.0,9006.0,29228.0,82.0,10.0,44100.0,9.0,39.0,392.0,48.0,1103.1
157.0,3.0,7492.0,24333.0,12760.0,51.0,6.0,2246.0,35.0,98.0,290.0,10.0,1186.2
168.0,10.0,471.0,33674.0,36809.0,87.0,3.0,27815.0,38.0,11.0,353.0,23.0,1054.7
389.0,46.0,4251.0,14394.0,47278.0,125.0,2.0,4608.0,49.0,240.0,219.0,48.0,1080.4
460.0,39.0,5347.0,33068.0,38273.0,100.0,2.0,28437.0,45.0,437.0,158.0,41.0,1154.6
497.0,28.0,2030.0,37221.0,38381.0,150.0,8.0,38653.0,29.0,497.0,119.0,34.0,1119.6
41.0,29.0,3085.0,14606.0,18768.0,47.0,2.0,40599.0,21.0,105.0,459.0,18.0,1142.5
391.0,48.0,2428.0,36893.0,46884.0,127.0,6.0,44348.0,11.0,423.0,373.0,7.0,1051.7
186.0,27.0,11.0,25376.0,31186.0,114.0,4.0,35273.0,7.0,356.0,298.0,17.0,1060.8
78.0,28.0,3486.0,13059.0,42365.0,19.0,10.0,15001.0,48.0,456.0,372.0,35.0,1115.2
476.0,38.0,3783.0,17134.0,12301.0,171.0,6.0,37034.0,35.0,376.0,241.0,30.0,1103.1
194.0,17.0,6090.0,20680.0,44789.0,44.0,7.0,41893.0,25.0,206.0,499.0,48.0,1035.0
215.0,27.0,7124.0,48308.0,9905.0,28.0,3.0,39881.0,49.0,8.0,482.0,24.0,1039.7
132.0,33.0,7283.0,29105.0,29557.0,125.0,6.0,4471.0,36.0,116.0,428.0,1.0,1143.8
70.0,15.0,7856.0,8905.0,48408.0,31.0,9.0,44592.0,47.0,466.0,409.0,33.0,1180.4
112.0,1.0,363.0,28411.0,14807.0,7.0,9.0,30689.0,49.0,38.0,200.0,1.0,1007.7
466.0,30.0,1934.0,42326.0,35183.0,120.0,1.0,4724.0,7.0,352.0,421.0,34.0,1135.7
412.0,47.0,3661.0,44179.0,20993.0,11.0,7.0,673.0,13.0,461.0,420.0,8.0,1026.4
144.0,10.0,630.0,43882.0,36889.0,38.0,1.0,49946.0,44.0,470.0,70.0,3.0,1144.3
237.0,1.0,4742.0,6309.0,16993.0,108.0,3.0,30187.0,42.0,420.0,315.0,23.0,1210.2
173.0,6.0,1159.0,4530.0,8156.0,7.0,10.0,27816.0,16.0,379.0,321.0,12.0,1149.2
460.0,4.0,7826.0,25244.0,1747.0,175.0,3.0,42202.0,19.0,462.0,5.0,18.0,1139.7
273.0,9.0,5982.0,1303.0,39792.0,156.0,2.0,41692.0,42.0,389.0,340.0,9.0,1213.4
97.0,49.0,1724.0,37657.0,455.0,172.0,1.0,10417.0,35.0,484.0,344.0,25.0,1127.0
473.0,26.0,3586.0,33605.0,20554.0,26.0,10.0,40663.0,36.0,274.0,479.0,3.0,1192.0
30.0,33.0,2180.0,28896.0,28656.0,86.0,7.0,45524.0,3.0,338.0,404.0,48.0,1084.2
79.0,15.0,4800.0,15737.0,37769.0,74.0,5.0,28945.0,4.0,178.0,59.0,47.0,1114.6
308.0,13.0,7215.0,16862.0,33195.0,165.0,7.0,14552.0,1.0,376.0,479.0,2.0,1107.9
204.0,48.0,858.0,41251.0,16552.0,175.0,3.0,35777.0,41.0,148.0,358.0,31.0,1106.0
19.0,18.0,5786.0,36098.0,12502.0,130.0,2.0,12117.0,29.0,294.0,485.0,40.0,1168.0
106.0,43.0,6728.0,24452.0,46647.0,198.0,3.0,40803.0,42.0,173.0,145.0,46.0,1257.7
162.0,19.0,3198.0,31691.0,14296.0,99.0,9.0,46118.0,2.0,182.0,166.0,7.0,1096.7
413.0,40.0,7767.0,25734.0,5887.0,125.0,5.0,3656.0,21.0,102.0,289.0,2.0,1115.0
239.0,19.0,2120.0,39487.0,2636.0,53.0,7.0,24505.0,37.0,112.0,364.0,18.0,1094.9
300.0,32.0,1172.0,17223.0,23037.0,100.0,7.0,43375.0,27.0,19.0,390.0,24.0,1125.6
328.0,16.0,7297.0,41951.0,39434.0,130.0,7.0,14324.0,22.0,461.0,458.0,7.0,1248.6
106.0,13.0,6230.0,1424.0,25251.0,4.0,4.0,27551.0,36.0,361.0,340.0,17.0,1119.4
19.0,13.0,139.0,10223.0,30496.0,198.0,7.0,2842.0,10.0,471.0,314.0,50.0,1141.6
498.0,22.0,7985.0,32886.0,25138.0,131.0,3.0,15436.0,20.0,430.0,335.0,1.0,1211.4
129.0,30.0,6150.0,10072.0,1814.0,53.0,9.0,34110.0,25.0,453.0,64.0,49.0,1037.3
106.0,29.0,1648.0,36718.0,11197.0,99.0,2.0,19350.0,30.0,349.0,17.0,5.0,1208.2
102.0,28.0,2368.0,44387.0,48436.0,158.0,6.0,29863.0,47.0,371.0,139.0,20.0,1067.1
412.0,17.0,6991.0,29725.0,15063.0,29.0,10.0,12557.0,47.0,276.0,154.0,36.0,1057.5
182.0,21.0,3199.0,24368.0,26418.0,144.0,10.0,20698.0,37.0,481.0,402.0,17.0,1061.6
375.0,24.0,7548.0,41896.0,12453.0,13.0,4.0,35558.0,15.0,182.0,399.0,45.0,1111.9
72.0,4.0,4511.0,2575.0,11640.0,71.0,2.0,171.0,22.0,477.0,461.0,22.0,1156.6
473.0,29.0,4954.0,1253.0,29984.0,196.0,5.0,6756.0,17.0,486.0,119.0,37.0,1077.4
484.0,23.0,1269.0,26205.0,41100.0,189.0,2.0,33495.0,4.0,467.0,489.0,42.0,1163.7
220.0,4.0,1821.0,30457.0,11335.0,155.0,2.0,6976.0,46.0,58.0,105.0,47.0,1146.7
457.0,12.0,4549.0,34276.0,25372.0,65.0,9.0,1091.0,40.0,491.0,120.0,37.0,1136.9
245.0,17.0,4130.0,6770.0,38454.0,101.0,4.0,14605.0,33.0,289.0,459.0,39.0,1098.1
