maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
7.0,1.0,5759.0,375.0,9659.0,92.0,1.0,3967.0,37.0,110.0,39.0,50.0,1383.9
25.0,50.0,256.0,1750.0,2633.0,6.0,10.0,518.0,38.0,45.0,2.0,7.0,1375.1
12.0,1.0,4506.0,814.0,7847.0,70.0,1.0,3089.0,38.0,91.0,29.0,45.0,1374.8
12.0,1.0,4556.0,779.0,7904.0,71.0,1.0,3132.0,38.0,92.0,29.0,46.0,1352.3
23.0,1.0,1105.0,2124.0,3159.0,34.0,2.0,2079.0,33.0,32.0,17.0,41.0,1341.0
20.0,18.0,537.0,2496.0,2103.0,69.0,5.0,1793.0,24.0,22.0,13.0,21.0,1328.2
1.0,1.0,8000.0,0.0,5002.0,191.0,1.0,3567.0,50.0,127.0,1.0,50.0,1314.2
22.0,1.0,8000.0,0.0,14470.0,200.0,1.0,4799.0,50.0,192.0,1.0,50.0,1311.0
11.0,1.0,4681.0,750.0,8118.0,73.0,1.0,3213.0,38.0,94.0,31.0,47.0,1310.1
11.0,18.0,1096.0,3035.0,8567.0,38.0,5.0,1412.0,38.0,18.0,83.0,18.0,1308.6
