maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
58.0,13.0,865.0,6763.0,3774.0,39.0,0.0,10.0,7.0,6.0,32.0,9.0,1264.5693359375
58.0,14.0,843.0,7105.0,4425.0,38.0,0.0,10.0,7.0,10.0,29.0,10.0,1262.36279296875
57.0,14.0,823.0,6749.0,4458.0,37.0,0.0,10.0,7.0,10.0,30.0,9.0,1261.9676513671875
69.0,13.0,961.0,7659.0,5639.0,41.0,2.0,3308.0,7.0,3.0,33.0,28.0,1261.6328125
57.0,14.0,850.0,6885.0,4162.0,38.0,0.0,10.0,7.0,9.0,30.0,10.0,1261.48291015625
57.0,14.0,815.0,6909.0,4508.0,36.0,0.0,10.0,7.0,11.0,30.0,9.0,1261.0245361328125
53.0,6.0,970.0,6795.0,3882.0,28.0,2.0,3800.0,7.0,20.0,35.0,8.0,1261.0069580078125
58.0,14.0,805.0,6992.0,4668.0,35.0,0.0,10.0,7.0,11.0,30.0,9.0,1260.6990966796875
70.0,13.0,960.0,7662.0,5521.0,41.0,2.0,3327.0,7.0,7.0,32.0,30.0,1260.22216796875
58.0,14.0,816.0,7160.0,4452.0,35.0,0.0,10.0,7.0,10.0,29.0,10.0,1260.162109375
