maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
311.0,20.0,3693.0,6694.0,28716.0,144.0,5.0,30420.0,28.0,33.0,274.0,25.0,1359.862060546875
275.0,16.0,3089.0,5787.0,23127.0,126.0,4.0,24271.0,26.0,30.0,241.0,21.0,1340.107421875
264.0,16.0,3051.0,5530.0,24144.0,121.0,4.0,23283.0,27.0,31.0,232.0,21.0,1333.0052490234375
246.0,16.0,2967.0,5251.0,21245.0,116.0,4.0,22559.0,26.0,30.0,231.0,19.0,1327.177490234375
262.0,12.0,2420.0,5213.0,18992.0,114.0,3.0,17911.0,24.0,29.0,202.0,16.0,1326.794921875
248.0,12.0,2484.0,5051.0,17652.0,110.0,3.0,18431.0,24.0,28.0,208.0,16.0,1322.885986328125
220.0,14.0,2778.0,4758.0,17722.0,106.0,4.0,20573.0,25.0,28.0,223.0,18.0,1315.749755859375
232.0,13.0,2569.0,4774.0,19209.0,106.0,4.0,18413.0,25.0,29.0,206.0,17.0,1314.8035888671875
227.0,13.0,2597.0,4705.0,18863.0,105.0,4.0,18601.0,25.0,29.0,208.0,17.0,1313.69677734375
227.0,12.0,2429.0,4651.0,16836.0,103.0,3.0,17350.0,24.0,28.0,202.0,16.0,1313.1497802734375
