maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
38.0,2.0,422.0,3967.0,4464.0,4.0,1.0,2741.0,22.0,41.0,37.0,2.0,1260.2193603515625
40.0,2.0,418.0,3865.0,4026.0,4.0,1.0,2414.0,22.0,42.0,38.0,2.0,1259.3387451171875
39.0,2.0,423.0,3894.0,4130.0,4.0,1.0,2848.0,21.0,42.0,39.0,2.0,1258.489990234375
41.0,2.0,416.0,3785.0,4015.0,4.0,1.0,2396.0,22.0,42.0,39.0,2.0,1259.128662109375
39.0,2.0,425.0,3881.0,4245.0,4.0,1.0,2480.0,22.0,42.0,38.0,2.0,1259.3753662109375
39.0,2.0,412.0,3919.0,4024.0,4.0,1.0,2445.0,22.0,42.0,37.0,2.0,1259.6129150390625
39.0,2.0,429.0,3972.0,4217.0,4.0,1.0,2545.0,22.0,42.0,37.0,2.0,1259.629638671875
36.0,2.0,424.0,3663.0,4282.0,4.0,1.0,2716.0,1.0,39.0,38.0,2.0,1221.0916748046875
36.0,2.0,405.0,3682.0,4706.0,4.0,1.0,2073.0,1.0,39.0,40.0,2.0,1216.9427490234375
36.0,2.0,411.0,3676.0,4265.0,4.0,1.0,2450.0,1.0,39.0,39.0,2.0,1219.3695068359375
35.0,2.0,423.0,3693.0,4554.0,4.0,1.0,2564.0,1.0,39.0,40.0,2.0,1218.626220703125
35.0,2.0,422.0,3638.0,4555.0,4.0,1.0,2449.0,1.0,40.0,38.0,2.0,1219.001708984375
35.0,2.0,396.0,3642.0,3569.0,4.0,1.0,2300.0,2.0,40.0,39.0,2.0,1222.770751953125
36.0,2.0,409.0,3637.0,3958.0,4.0,1.0,2452.0,1.0,40.0,38.0,2.0,1219.345703125
41.0,2.0,411.0,4316.0,3847.0,4.0,1.0,2050.0,3.0,43.0,37.0,2.0,1224.7706298828125
38.0,2.0,423.0,4201.0,3616.0,4.0,1.0,1753.0,3.0,44.0,35.0,2.0,1224.06640625
40.0,2.0,402.0,4118.0,3963.0,4.0,1.0,1634.0,4.0,44.0,35.0,2.0,1228.37939453125
40.0,2.0,412.0,4411.0,3832.0,4.0,1.0,2076.0,3.0,43.0,36.0,2.0,1225.7303466796875
39.0,2.0,398.0,4096.0,3672.0,4.0,1.0,1387.0,4.0,44.0,35.0,2.0,1227.6182861328125
39.0,2.0,375.0,4310.0,4269.0,4.0,1.0,1381.0,3.0,44.0,34.0,2.0,1224.600341796875
41.0,2.0,399.0,4261.0,3863.0,4.0,1.0,1787.0,3.0,43.0,36.0,2.0,1224.87158203125
40.0,2.0,399.0,4853.0,4482.0,4.0,1.0,2528.0,5.0,39.0,39.0,2.0,1233.384765625
40.0,2.0,400.0,4873.0,4666.0,4.0,1.0,2267.0,5.0,39.0,39.0,2.0,1232.8438720703125
39.0,2.0,400.0,4887.0,4662.0,4.0,1.0,2490.0,5.0,40.0,38.0,2.0,1233.2144775390625
38.0,2.0,400.0,4915.0,4888.0,4.0,1.0,2020.0,5.0,40.0,37.0,2.0,1232.672607421875
39.0,2.0,402.0,4889.0,4857.0,4.0,1.0,2047.0,5.0,39.0,38.0,2.0,1232.7860107421875
38.0,2.0,401.0,4912.0,4885.0,4.0,1.0,2052.0,5.0,40.0,37.0,2.0,1232.72607421875
39.0,2.0,406.0,4891.0,5017.0,4.0,1.0,1722.0,5.0,40.0,38.0,2.0,1231.5443115234375
37.0,2.0,384.0,4530.0,5631.0,4.0,1.0,1924.0,25.0,40.0,38.0,2.0,1262.9151611328125
37.0,2.0,379.0,4469.0,5832.0,4.0,1.0,1818.0,25.0,39.0,38.0,2.0,1263.12939453125
37.0,2.0,388.0,4635.0,5396.0,4.0,1.0,2055.0,25.0,41.0,38.0,2.0,1262.73583984375
37.0,2.0,390.0,4581.0,5485.0,4.0,1.0,2294.0,24.0,40.0,38.0,2.0,1262.210205078125
37.0,2.0,389.0,4426.0,5731.0,4.0,1.0,2232.0,24.0,40.0,37.0,2.0,1262.342529296875
37.0,2.0,385.0,4424.0,5757.0,4.0,1.0,2102.0,25.0,40.0,38.0,2.0,1263.12060546875
36.0,2.0,375.0,4555.0,5557.0,4.0,1.0,1605.0,26.0,40.0,39.0,2.0,1263.4986572265625
35.0,2.0,380.0,4458.0,4679.0,4.0,1.0,1781.0,18.0,43.0,41.0,2.0,1253.2406005859375
37.0,2.0,389.0,4688.0,4973.0,4.0,1.0,1659.0,17.0,43.0,40.0,2.0,1252.117919921875
37.0,2.0,364.0,4595.0,4563.0,4.0,1.0,1591.0,22.0,43.0,41.0,2.0,1257.72900390625
37.0,2.0,367.0,4632.0,4634.0,4.0,1.0,1555.0,22.0,43.0,41.0,2.0,1257.665283203125
37.0,2.0,382.0,4720.0,4884.0,4.0,1.0,1465.0,19.0,43.0,41.0,2.0,1253.962646484375
37.0,2.0,375.0,4655.0,4680.0,4.0,1.0,1569.0,21.0,43.0,39.0,2.0,1256.888427734375
35.0,0.0,50.0,4956.0,10911.0,2.0,0.0,200.0,10.0,28.0,35.0,0.0,1251.6019287109375
36.0,0.0,50.0,4882.0,11238.0,2.0,0.0,200.0,10.0,27.0,35.0,0.0,1252.043212890625
36.0,0.0,50.0,4768.0,11021.0,1.0,0.0,200.0,10.0,27.0,36.0,0.0,1250.9473876953125
35.0,0.0,50.0,4894.0,11077.0,2.0,0.0,200.0,10.0,28.0,35.0,0.0,1251.6019287109375
35.0,0.0,50.0,4942.0,10684.0,2.0,0.0,200.0,10.0,28.0,35.0,0.0,1251.6019287109375
35.0,0.0,50.0,4891.0,10964.0,2.0,0.0,200.0,10.0,27.0,35.0,0.0,1252.043212890625
35.0,0.0,50.0,4904.0,10523.0,2.0,0.0,200.0,10.0,26.0,35.0,0.0,1252.484375
33.0,0.0,50.0,5050.0,10631.0,2.0,0.0,200.0,10.0,29.0,34.0,0.0,1251.52587890625
36.0,0.0,50.0,4796.0,10804.0,1.0,0.0,200.0,10.0,27.0,36.0,0.0,1250.9473876953125
36.0,0.0,50.0,4745.0,11076.0,1.0,0.0,200.0,10.0,27.0,37.0,0.0,1250.5821533203125
