maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
7.0,11.0,489.0,5131.0,1.0,6.0,6.0,2758.0,6.0,21.0,40.0,9.0,1224.19287109375
17.0,8.0,403.0,4431.0,884.0,7.0,7.0,2709.0,7.0,9.0,37.0,8.0,1247.58740234375
13.0,8.0,334.0,4868.0,353.0,11.0,8.0,2693.0,6.0,4.0,37.0,7.0,1253.4769287109375
11.0,10.0,459.0,4903.0,166.0,7.0,6.0,2739.0,6.0,16.0,39.0,8.0,1233.53125
13.0,11.0,580.0,4649.0,131.0,3.0,6.0,2747.0,6.0,24.0,41.0,11.0,1210.133544921875
12.0,9.0,383.0,5006.0,192.0,9.0,7.0,2719.0,6.0,10.0,38.0,6.0,1246.539306640625
13.0,10.0,492.0,4674.0,1.0,7.0,6.0,2693.0,6.0,18.0,43.0,11.0,1228.1583251953125
6.0,9.0,251.0,5308.0,1173.0,12.0,8.0,2743.0,5.0,1.0,33.0,4.0,1258.18505859375
46.0,2.0,413.0,3018.0,3583.0,3.0,10.0,2640.0,8.0,1.0,31.0,2.0,1266.6903076171875
19.0,6.0,270.0,4350.0,1282.0,11.0,9.0,2670.0,7.0,1.0,34.0,6.0,1261.4959716796875
17.0,4.0,507.0,4302.0,844.0,11.0,9.0,2139.0,5.0,11.0,38.0,3.0,1256.960693359375
17.0,4.0,506.0,4302.0,839.0,11.0,9.0,2136.0,5.0,11.0,38.0,3.0,1256.9654541015625
17.0,4.0,512.0,4346.0,868.0,11.0,9.0,2125.0,5.0,11.0,38.0,3.0,1256.885009765625
18.0,4.0,514.0,4371.0,901.0,11.0,9.0,2129.0,5.0,11.0,38.0,3.0,1256.871826171875
17.0,4.0,503.0,4254.0,794.0,12.0,8.0,2132.0,5.0,11.0,39.0,3.0,1255.9813232421875
17.0,4.0,508.0,4304.0,837.0,11.0,9.0,2129.0,5.0,11.0,38.0,3.0,1256.9327392578125
17.0,4.0,496.0,4191.0,743.0,12.0,8.0,2145.0,5.0,11.0,39.0,3.0,1256.075439453125
17.0,4.0,502.0,4256.0,803.0,12.0,8.0,2145.0,5.0,11.0,39.0,3.0,1256.0145263671875
17.0,4.0,500.0,4230.0,771.0,12.0,8.0,2145.0,5.0,11.0,39.0,3.0,1256.0347900390625
17.0,4.0,507.0,4305.0,842.0,11.0,9.0,2136.0,5.0,11.0,38.0,3.0,1256.955322265625
19.0,5.0,519.0,4527.0,507.0,10.0,10.0,2509.0,6.0,11.0,39.0,5.0,1255.842529296875
19.0,5.0,505.0,4565.0,524.0,10.0,9.0,2512.0,6.0,11.0,39.0,5.0,1254.6700439453125
23.0,5.0,485.0,4482.0,626.0,10.0,9.0,2398.0,5.0,11.0,38.0,5.0,1253.1318359375
18.0,5.0,525.0,4536.0,440.0,10.0,10.0,2523.0,6.0,11.0,39.0,5.0,1255.8045654296875
20.0,5.0,489.0,4568.0,585.0,10.0,9.0,2480.0,6.0,11.0,39.0,5.0,1254.780517578125
19.0,5.0,512.0,4528.0,494.0,10.0,9.0,2499.0,6.0,11.0,39.0,5.0,1254.574951171875
20.0,4.0,505.0,4521.0,481.0,10.0,9.0,2468.0,6.0,11.0,38.0,5.0,1256.2706298828125
20.0,5.0,509.0,4523.0,484.0,10.0,9.0,2480.0,6.0,11.0,38.0,5.0,1254.9404296875
21.0,5.0,506.0,4478.0,539.0,10.0,9.0,2438.0,6.0,11.0,38.0,6.0,1253.710205078125
21.0,4.0,502.0,4502.0,451.0,10.0,9.0,2452.0,6.0,11.0,38.0,6.0,1255.091064453125
15.0,5.0,461.0,4545.0,837.0,10.0,9.0,2413.0,5.0,11.0,39.0,4.0,1254.2579345703125
14.0,5.0,469.0,4430.0,822.0,10.0,9.0,2478.0,6.0,11.0,39.0,4.0,1256.1673583984375
14.0,5.0,465.0,4480.0,888.0,10.0,9.0,2373.0,5.0,11.0,39.0,4.0,1254.14501953125
12.0,5.0,464.0,4308.0,928.0,10.0,9.0,2343.0,6.0,11.0,38.0,4.0,1256.3525390625
13.0,5.0,470.0,4436.0,952.0,10.0,9.0,2298.0,5.0,11.0,38.0,4.0,1254.323486328125
15.0,5.0,457.0,4483.0,832.0,10.0,9.0,2444.0,5.0,11.0,39.0,4.0,1254.354736328125
15.0,4.0,443.0,4465.0,904.0,10.0,9.0,2363.0,5.0,11.0,39.0,4.0,1255.69775390625
