maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
328.0,1.0,0.0,8986.0,4506.0,167.0,10.0,3170.0,14.0,37.0,29.0,25.0,1371.6
305.0,15.0,2677.0,10765.0,4598.0,41.0,6.0,5491.0,28.0,180.0,27.0,26.0,1340.5
359.0,1.0,0.0,9270.0,4589.0,183.0,10.0,3005.0,12.0,39.0,29.0,27.0,1316.0
267.0,13.0,1980.0,10520.0,4423.0,35.0,7.0,4349.0,22.0,163.0,12.0,28.0,1313.9
1.0,15.0,203.0,0.0,4563.0,136.0,10.0,6212.0,1.0,13.0,8.0,5.0,1311.5
313.0,15.0,2889.0,9464.0,3799.0,26.0,6.0,5352.0,25.0,184.0,23.0,27.0,1311.3
293.0,14.0,2651.0,10725.0,4710.0,37.0,6.0,5439.0,27.0,177.0,24.0,26.0,1304.5
1.0,31.0,203.0,2504.0,4794.0,44.0,10.0,5778.0,28.0,29.0,33.0,23.0,1289.0
28.0,13.0,203.0,0.0,1094.0,46.0,10.0,5719.0,1.0,39.0,1.0,1.0,1261.0
52.0,6.0,203.0,8317.0,4504.0,3.0,8.0,3323.0,15.0,38.0,31.0,21.0,1245.6
