maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
469.0,46.0,3772.0,6026.0,27941.0,95.0,7.0,48653.0,40.0,7.0,91.0,4.0,1269.094
147.0,21.0,1696.0,19285.0,32456.0,150.0,10.0,29657.0,23.0,376.0,19.0,24.0,1207.5363
176.0,28.0,2673.0,2607.0,49754.0,36.0,8.0,49188.0,34.0,250.0,311.0,36.0,1128.3291
117.0,27.0,2185.0,3630.0,42517.0,13.0,8.0,35266.0,5.0,407.0,203.0,16.0,1058.699
272.0,18.0,6001.0,28721.0,44691.0,56.0,9.0,13124.0,4.0,478.0,34.0,14.0,1173.6663
83.0,10.0,3575.0,28502.0,18228.0,34.0,7.0,22308.0,31.0,220.0,234.0,44.0,1123.4142
78.0,28.0,4046.0,8566.0,35988.0,161.0,2.0,34708.0,5.0,346.0,426.0,36.0,1138.7584
21.0,15.0,1152.0,20516.0,45195.0,30.0,10.0,18379.0,33.0,411.0,108.0,4.0,1152.1318
267.0,45.0,5712.0,6483.0,11211.0,27.0,4.0,6929.0,49.0,304.0,38.0,20.0,1160.2928
270.0,50.0,4194.0,38272.0,18315.0,71.0,1.0,28720.0,35.0,130.0,150.0,27.0,1147.6228
469.0,46.0,3772.0,6026.0,27941.0,95.0,7.0,48653.0,40.0,7.0,91.0,4.0,1269.094
147.0,21.0,1696.0,19285.0,32456.0,150.0,10.0,29657.0,23.0,376.0,19.0,24.0,1207.5363
176.0,28.0,2673.0,2607.0,49754.0,36.0,8.0,49188.0,34.0,250.0,311.0,36.0,1128.3291
117.0,27.0,2185.0,3630.0,42517.0,13.0,8.0,35266.0,5.0,407.0,203.0,16.0,1058.699
272.0,18.0,6001.0,28721.0,44691.0,56.0,9.0,13124.0,4.0,478.0,34.0,14.0,1173.6663
83.0,10.0,3575.0,28502.0,18228.0,34.0,7.0,22308.0,31.0,220.0,234.0,44.0,1123.4142
78.0,28.0,4046.0,8566.0,35988.0,161.0,2.0,34708.0,5.0,346.0,426.0,36.0,1138.7584
21.0,15.0,1152.0,20516.0,45195.0,30.0,10.0,18379.0,33.0,411.0,108.0,4.0,1152.1318
267.0,45.0,5712.0,6483.0,11211.0,27.0,4.0,6929.0,49.0,304.0,38.0,20.0,1160.2928
270.0,50.0,4194.0,38272.0,18315.0,71.0,1.0,28720.0,35.0,130.0,150.0,27.0,1147.6228
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,20.0,1695.0,19286.0,32455.0,150.0,10.0,29658.0,22.0,376.0,19.0,24.0,1206.8749
176.0,29.0,2673.0,2606.0,49755.0,35.0,7.0,49187.0,35.0,281.0,310.0,37.0,1134.5481
358.0,50.0,2185.0,4474.0,42516.0,13.0,9.0,35267.0,3.0,408.0,118.0,16.0,1178.5006
272.0,18.0,6000.0,28722.0,44691.0,55.0,10.0,13125.0,5.0,478.0,35.0,14.0,1173.9377
84.0,10.0,3575.0,28503.0,18229.0,34.0,6.0,22307.0,32.0,220.0,158.0,50.0,1151.8154
79.0,28.0,4046.0,8567.0,35988.0,167.0,2.0,34708.0,4.0,346.0,426.0,36.0,1147.1855
30.0,15.0,1152.0,20515.0,45196.0,30.0,10.0,18380.0,34.0,412.0,108.0,4.0,1153.6007
268.0,50.0,5711.0,12980.0,11210.0,26.0,5.0,6930.0,49.0,304.0,39.0,42.0,1170.2742
269.0,50.0,4194.0,38271.0,18315.0,70.0,1.0,28720.0,35.0,27.0,150.0,28.0,1161.988
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,20.0,1695.0,19286.0,32455.0,150.0,10.0,29658.0,22.0,376.0,19.0,24.0,1206.8749
176.0,29.0,2673.0,2606.0,49755.0,35.0,7.0,49187.0,35.0,281.0,310.0,37.0,1134.5481
358.0,50.0,2185.0,4474.0,42516.0,1.0,9.0,35267.0,3.0,408.0,118.0,16.0,1178.1404
272.0,18.0,6000.0,28722.0,44691.0,55.0,10.0,13125.0,5.0,478.0,35.0,14.0,1173.9377
84.0,10.0,2888.0,28503.0,18229.0,34.0,10.0,22307.0,32.0,220.0,158.0,50.0,1155.8374
79.0,28.0,4046.0,8567.0,35988.0,167.0,2.0,34708.0,4.0,346.0,500.0,36.0,1118.3108
30.0,15.0,1152.0,20515.0,45196.0,30.0,10.0,18380.0,34.0,412.0,108.0,4.0,1153.6007
268.0,50.0,5711.0,12980.0,11210.0,26.0,5.0,6930.0,49.0,304.0,39.0,50.0,1173.9467
269.0,50.0,4194.0,38271.0,18315.0,70.0,1.0,28720.0,35.0,27.0,338.0,28.0,1125.4111
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,20.0,1695.0,19286.0,32455.0,150.0,10.0,29658.0,22.0,376.0,19.0,24.0,1206.8749
176.0,29.0,2673.0,2606.0,49755.0,35.0,7.0,49187.0,35.0,281.0,310.0,48.0,1147.4998
358.0,29.0,2185.0,4474.0,42516.0,1.0,9.0,35267.0,3.0,408.0,118.0,16.0,1137.0857
272.0,18.0,6000.0,28722.0,44691.0,55.0,6.0,29225.0,5.0,478.0,35.0,14.0,1156.5769
84.0,10.0,2088.0,28503.0,18229.0,34.0,10.0,22307.0,32.0,295.0,158.0,50.0,1162.3391
79.0,28.0,4046.0,8567.0,50000.0,167.0,2.0,34708.0,4.0,346.0,500.0,36.0,1089.601
30.0,15.0,1152.0,20515.0,45196.0,30.0,10.0,18380.0,34.0,412.0,108.0,4.0,1153.6007
268.0,50.0,5711.0,12980.0,11210.0,26.0,5.0,6930.0,49.0,304.0,39.0,50.0,1173.9467
269.0,50.0,4194.0,38271.0,18315.0,70.0,1.0,28720.0,35.0,15.0,338.0,28.0,1132.1521
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,20.0,1695.0,19286.0,32455.0,150.0,10.0,29658.0,22.0,376.0,19.0,24.0,1206.8749
176.0,29.0,2673.0,2606.0,49755.0,35.0,7.0,49187.0,35.0,281.0,310.0,48.0,1147.4998
358.0,18.0,2185.0,4474.0,42516.0,1.0,9.0,35267.0,3.0,500.0,118.0,16.0,1131.9365
272.0,18.0,6000.0,28722.0,44691.0,55.0,6.0,29225.0,5.0,478.0,35.0,14.0,1156.5769
84.0,10.0,2088.0,28503.0,18229.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1187.3829
126.0,28.0,4046.0,28689.0,50000.0,167.0,2.0,34708.0,4.0,346.0,500.0,36.0,1125.5707
30.0,15.0,1152.0,20515.0,45196.0,30.0,10.0,18380.0,34.0,412.0,108.0,4.0,1153.6007
268.0,50.0,5711.0,12980.0,11210.0,15.0,5.0,6930.0,49.0,304.0,39.0,50.0,1171.8052
269.0,50.0,4194.0,38271.0,18315.0,97.0,1.0,28720.0,35.0,15.0,338.0,28.0,1153.323
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,20.0,1695.0,19286.0,32455.0,150.0,10.0,29658.0,22.0,376.0,19.0,24.0,1206.8749
176.0,29.0,2673.0,2606.0,49755.0,1.0,7.0,49187.0,35.0,281.0,310.0,45.0,1131.8649
372.0,18.0,0.0,4474.0,42516.0,1.0,9.0,35267.0,3.0,500.0,118.0,16.0,1148.5314
272.0,18.0,6000.0,28722.0,44691.0,55.0,6.0,29225.0,5.0,478.0,35.0,14.0,1156.5769
84.0,10.0,2088.0,28503.0,18229.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1187.3829
126.0,28.0,4046.0,28689.0,50000.0,167.0,2.0,34708.0,15.0,346.0,500.0,36.0,1092.9291
30.0,15.0,1152.0,20515.0,45196.0,30.0,10.0,18380.0,34.0,412.0,108.0,4.0,1153.6007
268.0,50.0,5711.0,12980.0,11210.0,15.0,5.0,6930.0,49.0,304.0,223.0,50.0,1154.1023
154.0,50.0,4194.0,38271.0,18315.0,97.0,1.0,28720.0,35.0,15.0,338.0,28.0,1135.3276
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,20.0,1695.0,19286.0,48750.0,150.0,10.0,29658.0,22.0,376.0,19.0,24.0,1205.4905
176.0,12.0,2673.0,2606.0,49755.0,1.0,7.0,49187.0,35.0,281.0,280.0,45.0,1142.1868
372.0,18.0,0.0,0.0,42516.0,1.0,9.0,35267.0,3.0,500.0,118.0,16.0,1151.301
272.0,18.0,6000.0,28722.0,44691.0,134.0,6.0,29225.0,5.0,478.0,35.0,14.0,1178.5197
84.0,10.0,2088.0,28503.0,18229.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1187.3829
126.0,28.0,4046.0,28689.0,50000.0,167.0,2.0,34708.0,37.0,346.0,500.0,36.0,1123.7115
30.0,15.0,1152.0,20515.0,45196.0,30.0,10.0,18380.0,34.0,412.0,108.0,4.0,1153.6007
209.0,50.0,4626.0,12980.0,11210.0,19.0,5.0,17664.0,49.0,180.0,223.0,50.0,1075.6691
154.0,50.0,4194.0,38271.0,18315.0,97.0,1.0,28720.0,35.0,15.0,338.0,28.0,1135.3276
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,20.0,1695.0,0.0,48750.0,150.0,10.0,29658.0,22.0,376.0,19.0,24.0,1201.0876
176.0,12.0,2673.0,2606.0,49755.0,1.0,7.0,49187.0,35.0,281.0,280.0,45.0,1142.1868
138.0,18.0,0.0,0.0,42516.0,1.0,9.0,35267.0,3.0,500.0,118.0,16.0,1135.4829
272.0,18.0,6000.0,28722.0,44691.0,134.0,6.0,29225.0,5.0,478.0,203.0,14.0,1150.2267
84.0,10.0,2088.0,28503.0,18229.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1187.3829
126.0,28.0,4046.0,28689.0,50000.0,167.0,2.0,34708.0,37.0,346.0,500.0,36.0,1123.7115
30.0,15.0,1152.0,20515.0,45196.0,30.0,10.0,18380.0,34.0,412.0,108.0,4.0,1153.6007
209.0,50.0,8000.0,12980.0,11210.0,63.0,5.0,17664.0,49.0,180.0,223.0,33.0,1025.3971
154.0,50.0,4194.0,38271.0,18315.0,97.0,1.0,28720.0,35.0,15.0,338.0,28.0,1135.3276
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,20.0,1695.0,0.0,48750.0,150.0,10.0,29658.0,22.0,376.0,19.0,24.0,1201.0876
176.0,12.0,2673.0,2606.0,49755.0,1.0,7.0,49187.0,35.0,281.0,280.0,45.0,1142.1868
138.0,18.0,0.0,0.0,42516.0,1.0,9.0,35267.0,3.0,500.0,118.0,16.0,1135.4829
69.0,18.0,6000.0,28722.0,44691.0,134.0,6.0,50000.0,5.0,478.0,203.0,14.0,1176.2076
84.0,10.0,2088.0,28503.0,18229.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1187.3829
126.0,28.0,4046.0,28689.0,50000.0,167.0,1.0,34708.0,23.0,346.0,500.0,23.0,1066.1615
1.0,15.0,1152.0,25630.0,45196.0,30.0,10.0,18380.0,34.0,412.0,108.0,4.0,1153.6562
209.0,50.0,8000.0,27860.0,11210.0,63.0,5.0,6876.0,49.0,180.0,463.0,33.0,1025.2609
154.0,50.0,4194.0,38271.0,18315.0,97.0,1.0,28720.0,35.0,15.0,338.0,28.0,1135.3276
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,3.0,1695.0,0.0,48750.0,150.0,10.0,29658.0,22.0,376.0,19.0,24.0,1202.2297
176.0,12.0,2673.0,2606.0,50000.0,1.0,7.0,49187.0,35.0,281.0,280.0,45.0,1142.1249
138.0,18.0,0.0,0.0,42516.0,1.0,9.0,35267.0,3.0,500.0,118.0,16.0,1135.4829
69.0,18.0,6000.0,28722.0,44691.0,134.0,6.0,50000.0,5.0,478.0,203.0,14.0,1176.2076
84.0,10.0,2088.0,28503.0,18229.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1187.3829
126.0,28.0,946.0,32247.0,50000.0,167.0,1.0,34708.0,28.0,346.0,500.0,23.0,1130.8291
1.0,15.0,1152.0,25630.0,45196.0,30.0,10.0,18380.0,34.0,412.0,108.0,4.0,1153.6562
209.0,50.0,4733.0,27860.0,11210.0,63.0,5.0,6876.0,49.0,297.0,500.0,33.0,1068.8936
154.0,50.0,4194.0,38271.0,18315.0,116.0,1.0,28720.0,35.0,15.0,338.0,28.0,1151.376
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,3.0,1695.0,0.0,48750.0,150.0,10.0,29658.0,22.0,376.0,19.0,24.0,1202.2297
176.0,12.0,2673.0,2606.0,50000.0,1.0,7.0,49187.0,35.0,281.0,280.0,45.0,1142.1249
138.0,18.0,0.0,0.0,42516.0,1.0,10.0,35267.0,3.0,500.0,118.0,16.0,1135.3763
69.0,18.0,6000.0,28722.0,44691.0,134.0,6.0,50000.0,5.0,478.0,203.0,14.0,1176.2076
84.0,10.0,2088.0,28503.0,18229.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1187.3829
126.0,28.0,946.0,32247.0,50000.0,167.0,1.0,34708.0,28.0,500.0,500.0,23.0,1130.7614
1.0,15.0,225.0,25630.0,45196.0,30.0,10.0,18380.0,34.0,412.0,108.0,4.0,1160.0621
209.0,50.0,4733.0,27860.0,19068.0,63.0,4.0,6876.0,49.0,297.0,500.0,36.0,1096.7944
184.0,40.0,4194.0,38271.0,18315.0,98.0,1.0,28720.0,35.0,15.0,338.0,28.0,1152.8215
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,3.0,1695.0,0.0,48750.0,150.0,10.0,29658.0,22.0,376.0,19.0,5.0,1196.9177
176.0,12.0,3783.0,2606.0,50000.0,1.0,6.0,49187.0,35.0,281.0,280.0,45.0,1138.1515
138.0,18.0,0.0,0.0,42516.0,1.0,10.0,35267.0,3.0,500.0,118.0,16.0,1135.3763
69.0,18.0,4845.0,28722.0,44691.0,134.0,6.0,50000.0,1.0,478.0,203.0,14.0,1176.2076
84.0,10.0,2088.0,28503.0,24514.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1187.3829
126.0,28.0,946.0,32247.0,50000.0,167.0,1.0,34708.0,28.0,500.0,500.0,23.0,1130.7614
1.0,15.0,225.0,40605.0,45196.0,84.0,10.0,18380.0,20.0,412.0,108.0,4.0,1163.635
257.0,50.0,4733.0,27860.0,19068.0,63.0,3.0,6876.0,49.0,158.0,500.0,36.0,1032.6404
184.0,40.0,5605.0,38271.0,18315.0,98.0,1.0,28720.0,35.0,15.0,338.0,28.0,1137.9595
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,3.0,1695.0,0.0,45861.0,150.0,10.0,29658.0,22.0,376.0,19.0,5.0,1197.1636
176.0,12.0,3783.0,2606.0,50000.0,1.0,6.0,49187.0,35.0,281.0,280.0,45.0,1138.1515
138.0,18.0,0.0,0.0,50000.0,1.0,10.0,35267.0,3.0,500.0,118.0,16.0,1135.3763
69.0,18.0,4845.0,28722.0,44691.0,134.0,6.0,50000.0,1.0,478.0,203.0,1.0,1176.4034
84.0,10.0,2088.0,32928.0,24514.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1188.0819
126.0,28.0,946.0,32247.0,50000.0,167.0,1.0,34708.0,28.0,500.0,500.0,23.0,1130.7614
1.0,15.0,225.0,40605.0,45196.0,84.0,10.0,18380.0,20.0,412.0,108.0,4.0,1163.635
257.0,50.0,4781.0,27860.0,19068.0,63.0,3.0,6876.0,49.0,158.0,500.0,36.0,1030.655
184.0,50.0,5605.0,38271.0,18315.0,168.0,1.0,28720.0,35.0,15.0,338.0,28.0,1188.09
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,3.0,1695.0,0.0,45861.0,150.0,10.0,29658.0,22.0,500.0,19.0,5.0,1193.438
176.0,12.0,3783.0,2606.0,50000.0,1.0,6.0,49187.0,24.0,281.0,280.0,45.0,1131.5625
138.0,8.0,0.0,0.0,50000.0,1.0,10.0,35267.0,1.0,500.0,118.0,16.0,1132.3376
55.0,18.0,4845.0,41266.0,44691.0,134.0,2.0,50000.0,1.0,403.0,203.0,1.0,1185.1987
84.0,10.0,2088.0,32928.0,24514.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1188.0819
126.0,28.0,946.0,32247.0,50000.0,167.0,1.0,34708.0,28.0,500.0,500.0,23.0,1130.7614
1.0,15.0,225.0,40605.0,45196.0,98.0,10.0,18380.0,20.0,412.0,108.0,4.0,1167.1519
257.0,50.0,6752.0,27860.0,19068.0,63.0,3.0,6876.0,50.0,158.0,500.0,39.0,1025.3646
184.0,50.0,5605.0,38271.0,18315.0,168.0,1.0,28720.0,35.0,15.0,338.0,28.0,1188.09
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,3.0,1695.0,0.0,45861.0,150.0,10.0,32378.0,22.0,500.0,19.0,5.0,1195.4862
176.0,12.0,3783.0,2606.0,50000.0,1.0,6.0,49187.0,24.0,281.0,135.0,45.0,1162.7278
138.0,8.0,0.0,0.0,50000.0,1.0,10.0,35267.0,1.0,500.0,118.0,16.0,1132.3376
55.0,18.0,4845.0,41266.0,44691.0,134.0,2.0,28912.0,1.0,403.0,203.0,1.0,1153.1678
84.0,2.0,2088.0,32928.0,24514.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1188.0819
126.0,28.0,946.0,32247.0,50000.0,167.0,1.0,34708.0,17.0,500.0,500.0,23.0,1099.8496
1.0,15.0,225.0,40605.0,45196.0,98.0,10.0,18380.0,20.0,412.0,108.0,4.0,1167.1519
257.0,50.0,6752.0,27860.0,1384.0,63.0,3.0,6876.0,50.0,239.0,500.0,39.0,1025.302
184.0,50.0,5605.0,38271.0,18315.0,168.0,1.0,28720.0,35.0,15.0,338.0,28.0,1188.09
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,3.0,1695.0,0.0,45861.0,150.0,10.0,32378.0,22.0,474.0,19.0,5.0,1195.6803
176.0,12.0,3783.0,2606.0,50000.0,1.0,6.0,49187.0,12.0,281.0,135.0,45.0,1159.2728
138.0,8.0,0.0,0.0,50000.0,1.0,10.0,35267.0,1.0,500.0,118.0,30.0,1145.995
55.0,18.0,4845.0,41266.0,44691.0,200.0,2.0,28912.0,1.0,403.0,203.0,1.0,1191.665
84.0,2.0,2088.0,32928.0,24514.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1188.0819
144.0,28.0,946.0,32247.0,50000.0,167.0,1.0,34708.0,17.0,500.0,500.0,23.0,1099.8496
1.0,15.0,225.0,40605.0,45196.0,98.0,10.0,18380.0,20.0,412.0,108.0,4.0,1167.1519
257.0,50.0,3894.0,27860.0,1384.0,63.0,3.0,6876.0,50.0,239.0,359.0,39.0,1049.1212
184.0,50.0,5605.0,38271.0,18315.0,168.0,1.0,28720.0,35.0,15.0,338.0,28.0,1188.09
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,3.0,1695.0,0.0,45861.0,150.0,10.0,32378.0,22.0,474.0,19.0,5.0,1195.6803
176.0,12.0,3783.0,0.0,50000.0,1.0,6.0,49187.0,12.0,281.0,135.0,45.0,1160.1731
138.0,8.0,0.0,9726.0,50000.0,1.0,10.0,35267.0,1.0,500.0,94.0,30.0,1151.3303
267.0,18.0,4845.0,41266.0,44691.0,200.0,2.0,28912.0,1.0,403.0,203.0,1.0,1207.6521
84.0,2.0,2088.0,32928.0,24514.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1188.0819
144.0,28.0,946.0,32247.0,50000.0,167.0,1.0,34708.0,17.0,500.0,500.0,45.0,1135.5663
1.0,15.0,225.0,40605.0,45196.0,98.0,10.0,18380.0,20.0,412.0,108.0,4.0,1167.1519
257.0,50.0,3894.0,27860.0,1384.0,63.0,3.0,6876.0,50.0,239.0,500.0,39.0,1031.3633
184.0,50.0,5605.0,38271.0,18315.0,168.0,1.0,28720.0,35.0,15.0,338.0,28.0,1188.09
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,3.0,1695.0,0.0,45861.0,56.0,10.0,32378.0,22.0,474.0,19.0,5.0,1163.5613
1.0,12.0,3783.0,0.0,50000.0,1.0,6.0,49187.0,12.0,281.0,135.0,45.0,1134.7615
138.0,8.0,1247.0,9726.0,50000.0,1.0,10.0,10892.0,1.0,500.0,94.0,30.0,1211.4548
131.0,18.0,4845.0,41266.0,50000.0,200.0,2.0,28912.0,1.0,403.0,188.0,1.0,1193.6405
84.0,2.0,2088.0,32928.0,24514.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1188.0819
144.0,28.0,946.0,32247.0,50000.0,167.0,1.0,34708.0,17.0,500.0,500.0,45.0,1135.5663
1.0,15.0,225.0,40605.0,45196.0,98.0,10.0,18380.0,20.0,412.0,108.0,4.0,1167.1519
257.0,50.0,3894.0,27860.0,1.0,63.0,3.0,6876.0,50.0,239.0,500.0,39.0,1026.2107
1.0,50.0,5605.0,38271.0,18315.0,168.0,1.0,28720.0,35.0,15.0,338.0,24.0,1167.7214
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,3.0,1695.0,0.0,45861.0,56.0,10.0,32378.0,22.0,474.0,19.0,5.0,1163.5613
1.0,12.0,3783.0,0.0,50000.0,1.0,6.0,49187.0,12.0,173.0,135.0,45.0,1136.6382
138.0,8.0,1247.0,9726.0,50000.0,1.0,10.0,10892.0,1.0,500.0,94.0,30.0,1211.4548
131.0,18.0,4845.0,41266.0,50000.0,200.0,2.0,28912.0,1.0,403.0,188.0,1.0,1193.6405
84.0,2.0,2088.0,32928.0,24514.0,34.0,10.0,22307.0,32.0,295.0,1.0,50.0,1188.0819
144.0,28.0,946.0,32247.0,50000.0,167.0,1.0,49921.0,17.0,500.0,500.0,45.0,1164.9403
1.0,15.0,0.0,40605.0,45196.0,98.0,10.0,18380.0,20.0,412.0,108.0,4.0,1168.0674
257.0,50.0,3894.0,27860.0,1.0,58.0,3.0,6876.0,50.0,239.0,500.0,39.0,1026.0162
1.0,50.0,5605.0,38271.0,18315.0,168.0,1.0,28720.0,35.0,15.0,338.0,24.0,1167.7214
470.0,46.0,3772.0,6026.0,27942.0,94.0,7.0,48653.0,39.0,8.0,92.0,5.0,1267.7732
148.0,3.0,1695.0,0.0,45861.0,56.0,10.0,32378.0,22.0,474.0,19.0,5.0,1163.5613
