maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,PERF
145.0,40.0,1978.0,5010.0,24239.0,90.0,2.0,7886.0,32.0,372.0,107.0,9.0,1250.8599
404.0,17.0,6262.0,45663.0,45413.0,58.0,3.0,50000.0,45.0,500.0,395.0,29.0,1127.4495
60.0,44.0,950.0,50000.0,7706.0,141.0,10.0,40584.0,17.0,336.0,85.0,34.0,1191.8213
500.0,11.0,4331.0,9590.0,192.0,34.0,6.0,15520.0,24.0,391.0,1.0,30.0,1153.3108
1.0,14.0,2461.0,44830.0,4230.0,122.0,2.0,17466.0,26.0,375.0,216.0,1.0,1139.6571
405.0,41.0,0.0,0.0,22987.0,192.0,10.0,12886.0,39.0,194.0,177.0,1.0,1241.7711
440.0,38.0,6069.0,50000.0,12822.0,182.0,3.0,27953.0,21.0,306.0,500.0,13.0,1135.9391
256.0,20.0,3166.0,1303.0,43462.0,124.0,3.0,50000.0,40.0,239.0,145.0,15.0,1232.1848
394.0,41.0,1579.0,5428.0,12676.0,189.0,5.0,35673.0,26.0,28.0,204.0,25.0,1305.9473
1.0,50.0,670.0,32236.0,1.0,5.0,1.0,1754.0,15.0,182.0,168.0,1.0,1166.4313
338.0,40.0,1978.0,5010.0,24239.0,90.0,2.0,7886.0,32.0,372.0,107.0,9.0,1245.1962
404.0,39.0,3265.0,45663.0,43347.0,100.0,3.0,50000.0,45.0,500.0,395.0,29.0,1160.8629
60.0,44.0,950.0,50000.0,7706.0,141.0,10.0,45924.0,17.0,336.0,85.0,34.0,1196.1738
500.0,11.0,4331.0,9590.0,192.0,34.0,6.0,15520.0,24.0,259.0,1.0,30.0,1158.5637
1.0,14.0,2461.0,44830.0,4230.0,122.0,2.0,17466.0,26.0,375.0,216.0,1.0,1139.6571
405.0,41.0,0.0,0.0,22987.0,192.0,10.0,12886.0,39.0,194.0,177.0,1.0,1241.7711
440.0,38.0,6069.0,50000.0,12822.0,182.0,3.0,27953.0,21.0,306.0,500.0,13.0,1135.9391
256.0,20.0,3166.0,1303.0,43462.0,124.0,3.0,50000.0,40.0,239.0,145.0,15.0,1232.1848
394.0,41.0,1579.0,5428.0,12676.0,189.0,5.0,35673.0,26.0,28.0,204.0,25.0,1305.9473
1.0,50.0,0.0,32236.0,1.0,5.0,1.0,1754.0,15.0,182.0,168.0,1.0,1175.1086
338.0,40.0,1978.0,5010.0,24239.0,90.0,2.0,7886.0,32.0,372.0,107.0,17.0,1247.5618
404.0,39.0,3265.0,45663.0,43347.0,100.0,3.0,50000.0,45.0,500.0,395.0,29.0,1160.8629
60.0,44.0,950.0,50000.0,7706.0,141.0,10.0,24002.0,17.0,336.0,85.0,34.0,1177.4448
500.0,11.0,4331.0,9590.0,192.0,34.0,6.0,15520.0,24.0,259.0,1.0,30.0,1158.5637
1.0,14.0,0.0,50000.0,4230.0,122.0,2.0,17466.0,26.0,375.0,216.0,1.0,1161.889
405.0,38.0,0.0,0.0,22987.0,192.0,10.0,12886.0,39.0,194.0,177.0,1.0,1239.4594
491.0,32.0,6069.0,50000.0,12822.0,182.0,3.0,27953.0,21.0,306.0,500.0,34.0,1150.4805
256.0,20.0,3166.0,1303.0,43462.0,124.0,4.0,50000.0,40.0,239.0,391.0,15.0,1206.7426
394.0,41.0,1579.0,5428.0,12676.0,189.0,5.0,35673.0,26.0,28.0,204.0,25.0,1305.9473
1.0,50.0,0.0,32236.0,1.0,5.0,1.0,1754.0,15.0,182.0,168.0,1.0,1175.1086
338.0,40.0,1978.0,5010.0,24239.0,90.0,2.0,7886.0,32.0,372.0,107.0,17.0,1247.5618
404.0,37.0,3265.0,45663.0,43347.0,100.0,3.0,50000.0,45.0,500.0,395.0,29.0,1161.0444
60.0,50.0,950.0,50000.0,7706.0,141.0,10.0,24002.0,17.0,336.0,85.0,34.0,1173.6174
500.0,11.0,4331.0,9590.0,192.0,34.0,6.0,15520.0,24.0,259.0,70.0,30.0,1147.0337
1.0,14.0,0.0,32948.0,4230.0,122.0,2.0,17466.0,26.0,375.0,216.0,1.0,1162.347
405.0,38.0,0.0,0.0,22987.0,200.0,10.0,1.0,39.0,194.0,177.0,1.0,1287.403
491.0,13.0,6069.0,50000.0,12822.0,182.0,3.0,22927.0,21.0,306.0,500.0,34.0,1157.6068
256.0,20.0,3166.0,1303.0,43462.0,124.0,4.0,50000.0,40.0,396.0,263.0,15.0,1186.8218
394.0,41.0,1579.0,5428.0,12676.0,189.0,5.0,35673.0,26.0,28.0,204.0,25.0,1305.9473
1.0,50.0,0.0,32236.0,1.0,5.0,1.0,1754.0,15.0,182.0,168.0,1.0,1175.1086
338.0,40.0,1978.0,5010.0,24239.0,90.0,2.0,7886.0,32.0,372.0,107.0,17.0,1247.5618
404.0,37.0,3265.0,45663.0,43347.0,100.0,3.0,50000.0,45.0,500.0,395.0,29.0,1161.0444
60.0,50.0,950.0,50000.0,7706.0,141.0,10.0,24002.0,17.0,336.0,85.0,35.0,1174.0294
500.0,11.0,4331.0,9590.0,192.0,34.0,6.0,15520.0,24.0,259.0,70.0,30.0,1147.0337
1.0,14.0,0.0,32948.0,4230.0,122.0,2.0,17466.0,26.0,261.0,213.0,1.0,1163.4109
405.0,38.0,0.0,0.0,22987.0,200.0,10.0,1.0,39.0,194.0,177.0,1.0,1287.403
491.0,13.0,6069.0,50000.0,35580.0,182.0,3.0,22927.0,21.0,306.0,500.0,34.0,1182.4741
256.0,20.0,3166.0,1303.0,43462.0,124.0,4.0,50000.0,40.0,396.0,263.0,15.0,1186.8218
394.0,41.0,1579.0,5428.0,12676.0,189.0,5.0,35673.0,26.0,28.0,204.0,25.0,1305.9473
1.0,50.0,1211.0,32236.0,1.0,5.0,1.0,21063.0,15.0,182.0,168.0,1.0,1042.4211
338.0,40.0,1978.0,5010.0,24239.0,90.0,2.0,7886.0,32.0,372.0,107.0,17.0,1247.5618
404.0,37.0,3265.0,45663.0,43347.0,100.0,3.0,50000.0,45.0,500.0,395.0,29.0,1161.0444
1.0,50.0,950.0,50000.0,7706.0,141.0,10.0,24002.0,17.0,336.0,213.0,35.0,1147.7179
500.0,11.0,4331.0,9590.0,192.0,1.0,6.0,15520.0,24.0,259.0,70.0,30.0,1143.0802
1.0,9.0,0.0,32948.0,4230.0,122.0,2.0,17466.0,26.0,261.0,213.0,1.0,1164.987
405.0,38.0,0.0,0.0,22987.0,200.0,10.0,1.0,39.0,194.0,177.0,1.0,1287.403
491.0,13.0,6069.0,50000.0,35580.0,182.0,3.0,22927.0,23.0,306.0,500.0,34.0,1181.27
256.0,20.0,3166.0,1303.0,43462.0,124.0,4.0,50000.0,40.0,396.0,263.0,15.0,1186.8218
394.0,41.0,1579.0,5428.0,12676.0,189.0,5.0,35673.0,26.0,28.0,204.0,25.0,1305.9473
1.0,50.0,1211.0,32236.0,1.0,5.0,1.0,21063.0,15.0,137.0,168.0,1.0,1041.8129
338.0,40.0,1978.0,5010.0,24239.0,90.0,2.0,7886.0,32.0,372.0,107.0,17.0,1247.5618
500.0,37.0,3126.0,45663.0,43347.0,129.0,6.0,50000.0,45.0,500.0,395.0,29.0,1181.1295
1.0,50.0,950.0,50000.0,7706.0,141.0,10.0,24002.0,17.0,336.0,213.0,35.0,1147.7179
500.0,11.0,4331.0,9590.0,192.0,1.0,6.0,15520.0,24.0,259.0,70.0,30.0,1143.0802
1.0,9.0,0.0,32948.0,4230.0,122.0,2.0,17466.0,26.0,261.0,213.0,1.0,1164.987
405.0,38.0,0.0,0.0,22987.0,200.0,10.0,1.0,39.0,194.0,177.0,1.0,1287.403
491.0,13.0,6069.0,50000.0,35580.0,182.0,3.0,22927.0,23.0,306.0,500.0,34.0,1181.27
256.0,20.0,3166.0,1303.0,43462.0,124.0,4.0,50000.0,40.0,396.0,263.0,27.0,1190.6508
394.0,41.0,1579.0,5428.0,12676.0,189.0,5.0,35673.0,26.0,28.0,204.0,25.0,1305.9473
1.0,50.0,1211.0,32236.0,1.0,5.0,1.0,7328.0,15.0,137.0,168.0,1.0,1059.3756
338.0,40.0,1978.0,5010.0,24239.0,90.0,2.0,7886.0,32.0,372.0,107.0,17.0,1247.5618
500.0,37.0,3126.0,45663.0,43347.0,129.0,6.0,50000.0,27.0,500.0,395.0,16.0,1174.3516
1.0,50.0,950.0,50000.0,7706.0,71.0,10.0,24002.0,17.0,336.0,213.0,17.0,1106.4956
500.0,11.0,4331.0,9590.0,192.0,1.0,6.0,15520.0,24.0,259.0,1.0,30.0,1149.6124
1.0,9.0,0.0,32948.0,4230.0,122.0,2.0,17466.0,26.0,261.0,213.0,1.0,1164.987
405.0,38.0,0.0,0.0,22987.0,200.0,10.0,1.0,39.0,194.0,177.0,1.0,1287.403
491.0,13.0,6069.0,50000.0,35580.0,182.0,3.0,22927.0,23.0,306.0,374.0,34.0,1195.1627
256.0,20.0,3166.0,1303.0,43462.0,39.0,4.0,50000.0,40.0,396.0,263.0,27.0,1164.3546
394.0,41.0,1579.0,5428.0,12676.0,189.0,5.0,35673.0,26.0,28.0,204.0,25.0,1305.9473
1.0,50.0,1211.0,32236.0,1.0,5.0,1.0,1.0,15.0,137.0,168.0,1.0,1156.9005
338.0,40.0,1978.0,5010.0,24239.0,90.0,1.0,7886.0,32.0,372.0,107.0,17.0,1245.3651
500.0,37.0,3126.0,45663.0,43347.0,129.0,6.0,50000.0,22.0,500.0,395.0,16.0,1174.4553
1.0,50.0,0.0,50000.0,7706.0,71.0,10.0,24002.0,17.0,336.0,213.0,17.0,1123.2822
500.0,11.0,4331.0,9590.0,192.0,1.0,6.0,15520.0,24.0,259.0,1.0,30.0,1149.6124
1.0,9.0,0.0,32948.0,1.0,122.0,2.0,17466.0,26.0,261.0,213.0,1.0,1165.3737
405.0,38.0,0.0,0.0,22987.0,200.0,10.0,1.0,39.0,194.0,177.0,1.0,1287.403
491.0,13.0,6069.0,50000.0,35580.0,182.0,3.0,22927.0,23.0,306.0,374.0,34.0,1195.1627
256.0,20.0,3166.0,0.0,43462.0,39.0,3.0,50000.0,40.0,396.0,263.0,27.0,1167.6033
394.0,41.0,1579.0,5428.0,12676.0,189.0,5.0,35673.0,26.0,28.0,204.0,25.0,1305.9473
1.0,50.0,1211.0,32236.0,1.0,5.0,1.0,1.0,15.0,137.0,168.0,1.0,1156.9005
338.0,40.0,1978.0,5010.0,24239.0,90.0,1.0,7886.0,32.0,372.0,107.0,17.0,1245.3651
500.0,37.0,1419.0,45663.0,43347.0,129.0,6.0,50000.0,22.0,500.0,395.0,16.0,1180.6449
1.0,50.0,0.0,50000.0,1.0,71.0,10.0,24002.0,17.0,211.0,213.0,17.0,1080.7041
500.0,1.0,6702.0,12176.0,20728.0,1.0,6.0,15520.0,24.0,259.0,1.0,30.0,1153.3505
1.0,9.0,0.0,32948.0,1.0,122.0,2.0,17466.0,26.0,261.0,213.0,1.0,1165.3737
405.0,38.0,0.0,0.0,22987.0,200.0,10.0,1.0,39.0,194.0,177.0,1.0,1287.403
491.0,13.0,8000.0,50000.0,35580.0,182.0,3.0,22927.0,23.0,306.0,374.0,34.0,1185.8813
256.0,20.0,3166.0,0.0,43462.0,39.0,3.0,50000.0,40.0,299.0,263.0,27.0,1175.3353
394.0,41.0,1579.0,5428.0,12676.0,189.0,5.0,35673.0,26.0,28.0,204.0,25.0,1305.9473
1.0,50.0,3897.0,32236.0,1.0,5.0,5.0,1.0,15.0,137.0,168.0,1.0,1139.5187
338.0,40.0,1978.0,5010.0,24239.0,90.0,1.0,7886.0,32.0,372.0,107.0,17.0,1245.3651
500.0,37.0,1419.0,29742.0,50000.0,129.0,6.0,50000.0,22.0,500.0,395.0,16.0,1183.7854
1.0,43.0,0.0,50000.0,1.0,71.0,10.0,24002.0,17.0,211.0,213.0,17.0,1095.9755
500.0,1.0,6702.0,12176.0,20728.0,1.0,6.0,31625.0,5.0,259.0,1.0,30.0,1176.5939
1.0,9.0,0.0,32948.0,1.0,122.0,2.0,17466.0,22.0,261.0,213.0,1.0,1162.2234
405.0,38.0,0.0,0.0,22987.0,200.0,10.0,1.0,39.0,194.0,177.0,1.0,1287.403
491.0,13.0,8000.0,50000.0,35580.0,182.0,3.0,1.0,23.0,165.0,374.0,34.0,1171.0591
256.0,41.0,3166.0,0.0,43462.0,39.0,3.0,50000.0,40.0,339.0,263.0,27.0,1170.4792
394.0,41.0,1579.0,5428.0,12676.0,189.0,5.0,35673.0,26.0,28.0,204.0,25.0,1305.9473
1.0,50.0,6577.0,32236.0,1.0,22.0,5.0,1.0,1.0,137.0,168.0,16.0,1142.102
338.0,40.0,1978.0,5010.0,24239.0,90.0,1.0,7886.0,32.0,372.0,107.0,17.0,1245.3651
500.0,37.0,4086.0,45799.0,50000.0,129.0,4.0,50000.0,22.0,500.0,500.0,16.0,1169.9568
1.0,43.0,0.0,50000.0,1.0,71.0,10.0,24002.0,17.0,211.0,213.0,17.0,1095.9755
315.0,1.0,6702.0,12176.0,20728.0,1.0,6.0,31625.0,5.0,259.0,1.0,30.0,1151.7017
1.0,9.0,779.0,32948.0,1.0,122.0,2.0,17466.0,22.0,261.0,213.0,1.0,1155.1093
405.0,38.0,0.0,0.0,22987.0,200.0,10.0,1.0,39.0,194.0,177.0,1.0,1287.403
491.0,13.0,8000.0,50000.0,35580.0,200.0,3.0,1.0,23.0,165.0,374.0,50.0,1181.5317
256.0,41.0,3166.0,20320.0,43462.0,39.0,3.0,50000.0,40.0,339.0,263.0,27.0,1161.97
394.0,41.0,1579.0,5428.0,12676.0,189.0,5.0,35673.0,26.0,28.0,204.0,25.0,1305.9473
1.0,50.0,6588.0,32236.0,1.0,22.0,5.0,1.0,1.0,137.0,168.0,16.0,1142.0333
338.0,40.0,1978.0,5010.0,24239.0,90.0,1.0,7886.0,32.0,372.0,107.0,17.0,1245.3651
500.0,37.0,4086.0,45799.0,50000.0,129.0,4.0,50000.0,42.0,500.0,500.0,16.0,1164.8018
1.0,43.0,0.0,50000.0,1.0,71.0,10.0,24002.0,17.0,211.0,213.0,17.0,1095.9755
315.0,1.0,6702.0,12176.0,20728.0,46.0,6.0,31625.0,5.0,259.0,1.0,30.0,1165.1559
1.0,9.0,779.0,32948.0,1.0,122.0,6.0,17466.0,22.0,261.0,213.0,1.0,1154.0049
405.0,38.0,0.0,0.0,22987.0,200.0,10.0,1.0,39.0,194.0,177.0,1.0,1287.403
491.0,13.0,8000.0,50000.0,35580.0,200.0,1.0,1.0,23.0,165.0,374.0,50.0,1188.7448
256.0,41.0,3166.0,34783.0,43462.0,39.0,3.0,50000.0,40.0,339.0,355.0,27.0,1130.7034
394.0,41.0,1579.0,5428.0,12676.0,189.0,5.0,35673.0,26.0,28.0,204.0,25.0,1305.9473
1.0,50.0,6588.0,32236.0,1.0,22.0,5.0,1.0,13.0,137.0,168.0,16.0,1129.5742
338.0,40.0,1978.0,5010.0,24239.0,90.0,1.0,7886.0,32.0,372.0,107.0,17.0,1245.3651
500.0,37.0,4086.0,45799.0,50000.0,129.0,4.0,50000.0,42.0,500.0,500.0,16.0,1164.8018
1.0,43.0,0.0,50000.0,1.0,71.0,10.0,24002.0,17.0,211.0,213.0,17.0,1095.9755
315.0,1.0,6702.0,12176.0,20728.0,30.0,7.0,31625.0,5.0,259.0,1.0,30.0,1156.5234
1.0,9.0,779.0,32948.0,1.0,122.0,6.0,1.0,22.0,261.0,213.0,1.0,1143.6682
405.0,38.0,0.0,0.0,22987.0,200.0,10.0,1.0,39.0,194.0,177.0,23.0,1282.1208
491.0,13.0,8000.0,50000.0,35580.0,200.0,1.0,1.0,23.0,165.0,374.0,50.0,1188.7448
353.0,41.0,3166.0,34783.0,43462.0,39.0,1.0,50000.0,47.0,339.0,345.0,27.0,1169.4252
394.0,41.0,1579.0,5428.0,12676.0,189.0,5.0,35673.0,26.0,28.0,204.0,25.0,1305.9473
