innodb_buffer_pool_size,innodb_thread_concurrency,innodb_adaptive_hash_index,innodb_flush_log_at_trx_commit,join_buffer_size,sort_buffer_size,tmp_table_size,thread_cache_size,read_rnd_buffer_size,max_heap_table_size,PERF
2509906.0,23.0,0.0,0.0,89655927.0,86454346.0,22954708.0,20.0,105031.0,45091785.0,193.99
2270162.0,3.0,1.0,1.0,83039914.0,51196997.0,112455071.0,6.0,83173.0,53047457.0,188.13
1567745.0,37.0,1.0,2.0,23360730.0,124035208.0,20756936.0,29.0,99912.0,1355952.0,186.94
2952537.0,45.0,0.0,1.0,148543736.0,3067463.0,618165.0,31.0,3911.0,50310208.0,190.24
1095559.0,36.0,1.0,1.0,28165714.0,133797041.0,142574381.0,26.0,35041.0,11760097.0,185.26
1374439.0,39.0,1.0,1.0,125968277.0,133124003.0,44085101.0,49.0,83882.0,8298326.0,191.93
1237636.0,40.0,0.0,0.0,21420062.0,127462027.0,63378663.0,2.0,98150.0,50416048.0,185.13
1422298.0,15.0,0.0,0.0,86489448.0,35767983.0,12024388.0,49.0,22655.0,63439822.0,182.22
2977629.0,50.0,1.0,2.0,58205428.0,63966247.0,88541767.0,43.0,99024.0,64767401.0,206.99
1088455.0,42.0,0.0,1.0,78794138.0,150290469.0,61537450.0,50.0,38577.0,12376280.0,234.1
1681517.0,20.0,0.0,1.0,90377455.0,88168271.0,42282474.0,10.0,10440.0,1014321.0,278.51
1581819.0,4.0,0.0,1.0,19924226.0,134671603.0,45575968.0,39.0,71112.0,43111324.0,335.63
2700471.0,47.0,0.0,1.0,98358854.0,132956779.0,48594408.0,28.0,29482.0,52188426.0,336.64
3166234.0,8.0,1.0,1.0,11835247.0,46712438.0,148726209.0,50.0,104597.0,23679711.0,370.27
1204466.0,14.0,0.0,1.0,149448364.0,12181574.0,8718478.0,21.0,127393.0,14556122.0,374.73
1483496.0,46.0,0.0,0.0,28147749.0,144821932.0,88445322.0,41.0,121957.0,7354138.0,359.24
482072.0,40.0,1.0,2.0,79035026.0,54952002.0,78714138.0,0.0,130529.0,32847607.0,372.45
2422383.0,50.0,0.0,1.0,18805992.0,89593303.0,139024375.0,26.0,81674.0,38638020.0,367.54
1993928.0,5.0,1.0,1.0,89879001.0,138729167.0,63548411.0,39.0,124724.0,66495524.0,400.51
310494.0,26.0,0.0,2.0,56044787.0,29931528.0,478972.0,47.0,82275.0,34949211.0,382.72
2983072.0,6.0,1.0,1.0,62442313.0,60108302.0,25517573.0,3.0,60133.0,58156322.0,399.08
1587623.0,47.0,1.0,0.0,45754964.0,12983632.0,113279659.0,12.0,120484.0,41470563.0,366.65
1201182.0,36.0,1.0,0.0,81353054.0,134955671.0,16926473.0,39.0,63780.0,6396330.0,379.74
1241585.0,17.0,0.0,1.0,45471820.0,3164342.0,69489688.0,28.0,8965.0,51516977.0,366.05
1941386.0,29.0,0.0,2.0,83627859.0,116887541.0,18848089.0,40.0,3906.0,44291497.0,364.42
1646499.0,9.0,1.0,1.0,51523180.0,107907348.0,55251825.0,34.0,88246.0,40003885.0,1599.94
2080625.0,17.0,0.0,2.0,88972160.0,149212802.0,92145860.0,29.0,92000.0,66139463.0,375.8
2650655.0,29.0,1.0,0.0,140665231.0,57885319.0,69130743.0,27.0,94850.0,9258064.0,256.65
2698472.0,3.0,0.0,1.0,109016380.0,89660065.0,13312500.0,37.0,2994.0,32124231.0,314.8
1703530.0,27.0,0.0,2.0,3773160.0,43503512.0,101004339.0,14.0,49258.0,4001613.0,315.54
714047.0,23.0,0.0,1.0,91398145.0,133520932.0,66624687.0,40.0,115042.0,5642966.0,340.55
2232118.0,35.0,0.0,2.0,68050038.0,45300840.0,122489858.0,1.0,3277.0,13865450.0,357.2
1001036.0,16.0,1.0,1.0,113309394.0,129406078.0,16601392.0,25.0,21711.0,41713326.0,370.71
2658391.0,36.0,1.0,0.0,109225057.0,145998991.0,35511064.0,37.0,114626.0,56672233.0,359.24
3008564.0,21.0,0.0,2.0,62472093.0,92562958.0,100742102.0,40.0,46464.0,13194521.0,362.06
2186108.0,6.0,1.0,2.0,111308986.0,84142986.0,70140640.0,39.0,42300.0,52792164.0,384.6
1317485.0,46.0,0.0,0.0,24982571.0,118663720.0,75565251.0,4.0,69118.0,56102757.0,362.47
1987795.0,46.0,1.0,1.0,2147883.0,96258869.0,6297201.0,2.0,102501.0,13334680.0,365.38
1263164.0,36.0,1.0,1.0,122103739.0,64778748.0,42325226.0,4.0,41100.0,47338485.0,364.79
809035.0,42.0,1.0,2.0,93189204.0,145247122.0,146478694.0,21.0,126243.0,58295491.0,359.01
1073278.0,47.0,1.0,0.0,123540853.0,73949246.0,109912570.0,21.0,75082.0,53343309.0,359.07
2427187.0,48.0,0.0,0.0,91795528.0,75920383.0,140406591.0,32.0,64367.0,21766247.0,356.56
1395097.0,42.0,0.0,0.0,10544429.0,44992711.0,101448677.0,30.0,43557.0,6896618.0,358.79
772396.0,50.0,1.0,1.0,140836722.0,88101381.0,38039297.0,39.0,115277.0,41994361.0,364.26
2357754.0,10.0,1.0,1.0,9745739.0,114175597.0,43561274.0,44.0,33388.0,61335722.0,384.7
506236.0,44.0,1.0,1.0,103441289.0,22257175.0,46108123.0,23.0,123791.0,5430787.0,364.07
1695034.0,41.0,0.0,1.0,40116739.0,49320083.0,102365946.0,27.0,95499.0,47376460.0,362.56
2776625.0,11.0,1.0,2.0,120865911.0,131988735.0,24042821.0,23.0,16640.0,43915523.0,378.36
2398437.0,34.0,1.0,2.0,21548863.0,72950186.0,53719983.0,40.0,104210.0,27899342.0,367.74
394924.0,39.0,1.0,2.0,122345482.0,119737921.0,76139269.0,46.0,99825.0,22433915.0,366.24
2334324.0,25.0,1.0,1.0,147538436.0,121718584.0,87496544.0,22.0,102049.0,7428859.0,368.33
2513454.0,8.0,1.0,0.0,88500782.0,16595879.0,86311063.0,43.0,29372.0,45693695.0,391.04
1133516.0,11.0,1.0,0.0,4063084.0,73959168.0,138125663.0,40.0,64305.0,60148003.0,384.5
2387136.0,10.0,0.0,1.0,95715785.0,124130015.0,51316726.0,5.0,122486.0,26521941.0,374.65
1256990.0,11.0,0.0,1.0,29437907.0,142931236.0,103671784.0,3.0,111330.0,15949046.0,378.65
2343307.0,38.0,0.0,1.0,58654471.0,8876388.0,134722018.0,46.0,66127.0,44042999.0,365.24
1856521.0,43.0,0.0,0.0,83089961.0,10815500.0,78618512.0,36.0,84863.0,44438634.0,363.12
1186573.0,33.0,0.0,0.0,65279134.0,44763541.0,45261772.0,49.0,108980.0,52438826.0,359.31
1641059.0,0.0,0.0,1.0,19841912.0,5154239.0,92695867.0,47.0,16193.0,7158431.0,354.53
334106.0,47.0,1.0,0.0,68275339.0,33183942.0,57474428.0,29.0,107838.0,47324134.0,356.0
727800.0,26.0,0.0,0.0,133932920.0,83290554.0,28351315.0,2.0,47454.0,11206401.0,365.79
1793050.0,13.0,1.0,2.0,11780811.0,71502091.0,74142248.0,35.0,64456.0,63735572.0,386.08
1785179.0,47.0,1.0,2.0,137942312.0,128415300.0,113425327.0,44.0,32679.0,22417751.0,376.63
716571.0,15.0,0.0,1.0,130095351.0,62396295.0,35171350.0,21.0,120803.0,25051464.0,375.97
1867562.0,28.0,0.0,1.0,147237576.0,125100899.0,65672964.0,6.0,99997.0,21640105.0,362.6
365283.0,39.0,0.0,1.0,148195438.0,7201264.0,71272458.0,47.0,86095.0,61836279.0,369.62
1395657.0,38.0,0.0,2.0,140490652.0,146296234.0,91995936.0,10.0,54628.0,38083575.0,364.14
1266724.0,49.0,1.0,0.0,47436067.0,63851738.0,90792837.0,24.0,10275.0,15900661.0,368.64
2180977.0,26.0,1.0,1.0,25783133.0,115400248.0,7764422.0,17.0,99644.0,48890283.0,365.17
3043481.0,45.0,1.0,0.0,96127840.0,98813052.0,125600136.0,2.0,23501.0,4528966.0,363.35
1158852.0,46.0,0.0,1.0,110405084.0,60508227.0,79479175.0,4.0,3561.0,60906308.0,359.49
1133591.0,29.0,1.0,0.0,15405574.0,126133811.0,88866638.0,41.0,53434.0,58161077.0,367.23
2157857.0,50.0,1.0,2.0,24491323.0,9398030.0,68833165.0,45.0,18976.0,49942808.0,365.58
2486799.0,40.0,0.0,0.0,93041007.0,7553534.0,75368011.0,14.0,106907.0,39957145.0,360.86
1393040.0,14.0,1.0,0.0,110244276.0,8514004.0,98780957.0,34.0,32900.0,32431170.0,365.3
3167979.0,41.0,1.0,1.0,105055392.0,76353480.0,98495633.0,45.0,59773.0,24018913.0,361.6
2411420.0,37.0,1.0,2.0,122968725.0,134574873.0,27880901.0,46.0,59554.0,65831512.0,361.6
462019.0,10.0,0.0,1.0,83072772.0,71533004.0,79263114.0,25.0,119334.0,27932543.0,375.56
1069919.0,15.0,1.0,1.0,136633848.0,67710139.0,89883678.0,42.0,108325.0,6200532.0,372.58
1564641.0,37.0,1.0,2.0,75983273.0,26200514.0,45573371.0,22.0,108578.0,42073278.0,356.71
394242.0,34.0,1.0,2.0,61643337.0,93101985.0,115423146.0,4.0,63554.0,39225875.0,365.45
1358977.0,38.0,0.0,0.0,47353497.0,149864816.0,22202487.0,19.0,48618.0,35368152.0,359.82
1468428.0,40.0,0.0,0.0,122028324.0,73694138.0,15862868.0,0.0,67794.0,41233397.0,363.67
2041457.0,44.0,1.0,2.0,141037800.0,18750209.0,127124922.0,31.0,9039.0,58104065.0,366.99
518635.0,19.0,0.0,2.0,108718937.0,82377435.0,85943565.0,28.0,94725.0,52675709.0,369.99
2172029.0,0.0,1.0,1.0,38225624.0,44597839.0,47619345.0,28.0,88820.0,42675342.0,365.44
3159812.0,14.0,0.0,0.0,51071295.0,55588679.0,50167592.0,15.0,76573.0,50429240.0,388.96
2381467.0,12.0,0.0,1.0,29185289.0,69917690.0,86808482.0,39.0,37329.0,6114560.0,376.95
2757707.0,32.0,0.0,0.0,143958811.0,90331503.0,17542632.0,44.0,40473.0,17488095.0,364.3
1277709.0,27.0,1.0,1.0,117379610.0,119300141.0,23039998.0,45.0,36192.0,45304096.0,378.86
1137188.0,6.0,0.0,1.0,96163921.0,141114987.0,127446738.0,27.0,47119.0,7667694.0,386.81
2262150.0,32.0,1.0,0.0,29743056.0,73383315.0,21719614.0,40.0,79692.0,42199356.0,362.67
1335534.0,12.0,0.0,1.0,27619740.0,67694870.0,75881406.0,11.0,108836.0,66897464.0,373.59
1934099.0,1.0,1.0,0.0,7562166.0,56660058.0,13300895.0,2.0,114497.0,46305631.0,435.51
3142408.0,17.0,0.0,2.0,83717376.0,107178336.0,105285058.0,38.0,15629.0,56806687.0,370.38
