innodb_buffer_pool_size,innodb_thread_concurrency,innodb_adaptive_hash_index,innodb_flush_log_at_trx_commit,join_buffer_size,sort_buffer_size,tmp_table_size,thread_cache_size,read_rnd_buffer_size,max_heap_table_size,PERF
1224030.0,44.0,0.0,0.0,40272076.0,85904444.0,113138589.0,9.0,6327.0,21509612.0,180.23
2879588.0,27.0,0.0,1.0,101231325.0,141984854.0,98668774.0,44.0,36565.0,64970687.0,181.77
2964971.0,43.0,1.0,2.0,115455841.0,10654551.0,136568036.0,2.0,32604.0,49699276.0,180.34
703390.0,48.0,0.0,1.0,102038437.0,19289726.0,52277660.0,15.0,3716.0,55200133.0,179.58
2901855.0,26.0,1.0,1.0,22826812.0,141897464.0,138684449.0,34.0,96086.0,65523953.0,183.5
1477821.0,33.0,1.0,0.0,29531696.0,140742013.0,145473803.0,22.0,60358.0,64850014.0,181.47
734741.0,46.0,1.0,1.0,16284404.0,23702338.0,140225811.0,3.0,36870.0,46411001.0,183.15
3021643.0,5.0,1.0,0.0,96541840.0,17868808.0,45057224.0,27.0,116944.0,41549804.0,176.12
2545894.0,21.0,0.0,0.0,132669659.0,67596244.0,83409626.0,24.0,31654.0,65583076.0,181.53
758676.0,22.0,0.0,0.0,82134579.0,124596130.0,57984805.0,35.0,21263.0,11523932.0,181.48
1685713.0,29.0,1.0,1.0,11376847.0,39048888.0,24064685.0,15.0,114728.0,46676624.0,181.55
797062.0,5.0,1.0,2.0,77752696.0,40492780.0,46075638.0,23.0,108761.0,55595265.0,177.87
2577653.0,23.0,1.0,1.0,95655753.0,63498763.0,149185091.0,38.0,122118.0,30677180.0,185.38
395396.0,39.0,0.0,1.0,141302633.0,61940365.0,61300656.0,20.0,48676.0,50159556.0,180.22
3043322.0,25.0,0.0,0.0,129348074.0,40965970.0,83188026.0,49.0,122316.0,50795324.0,179.44
2128012.0,27.0,1.0,0.0,119449420.0,129489920.0,71492783.0,16.0,105777.0,66015678.0,182.63
1317306.0,14.0,0.0,2.0,88224551.0,46913638.0,19659383.0,6.0,53006.0,33851793.0,183.24
2732393.0,38.0,0.0,1.0,29834966.0,139391767.0,102873936.0,43.0,13530.0,23445119.0,182.02
844174.0,34.0,0.0,1.0,141852039.0,135038496.0,17567859.0,16.0,52979.0,29134355.0,180.56
2160242.0,4.0,0.0,2.0,80260270.0,61926146.0,41975601.0,43.0,10564.0,27909416.0,176.61
2578915.0,12.0,1.0,0.0,62504534.0,53703713.0,112009743.0,25.0,70149.0,6448296.0,179.46
2191481.0,28.0,1.0,2.0,45105212.0,40199159.0,85160133.0,9.0,40307.0,57701482.0,182.74
1740712.0,33.0,0.0,1.0,110871725.0,91093250.0,130209114.0,40.0,65206.0,63909559.0,183.76
2170307.0,1.0,0.0,2.0,20747244.0,8668072.0,133364113.0,39.0,22522.0,35961690.0,257.86
1387794.0,16.0,1.0,2.0,11907269.0,113120159.0,3014000.0,13.0,8093.0,57387916.0,176.53
871634.0,39.0,0.0,1.0,37234623.0,51920550.0,86928256.0,38.0,807.0,11773858.0,182.64
1579695.0,42.0,1.0,0.0,65513363.0,91149113.0,54391815.0,35.0,126742.0,16056595.0,179.88
1224095.0,18.0,0.0,1.0,57135577.0,117518845.0,37846862.0,34.0,40987.0,17536924.0,179.44
1419845.0,45.0,0.0,2.0,46538291.0,57645023.0,138335469.0,25.0,105138.0,27014715.0,174.16
1245569.0,19.0,1.0,2.0,50041278.0,56463581.0,30402795.0,21.0,51102.0,62236694.0,178.42
1345045.0,5.0,0.0,1.0,50689843.0,88855978.0,86011666.0,17.0,54794.0,43338178.0,181.98
601880.0,5.0,1.0,0.0,144196398.0,8311015.0,109798358.0,13.0,16939.0,29863040.0,173.41
1815277.0,11.0,1.0,0.0,90530748.0,2887737.0,81474966.0,47.0,13770.0,45768935.0,176.84
2031623.0,44.0,0.0,0.0,65994023.0,6800107.0,97750648.0,24.0,8367.0,6873823.0,180.27
2534907.0,16.0,0.0,2.0,116615644.0,19209472.0,102541662.0,26.0,40441.0,32103736.0,176.56
1495277.0,30.0,1.0,2.0,119116497.0,63235177.0,2552814.0,39.0,76686.0,4216576.0,180.8
971987.0,44.0,0.0,2.0,69625815.0,104596277.0,134634284.0,12.0,41829.0,13797110.0,180.23
577683.0,48.0,1.0,2.0,130210554.0,85657355.0,134926927.0,26.0,90673.0,43037672.0,184.44
1033110.0,43.0,0.0,2.0,58744839.0,74305311.0,128681375.0,26.0,44416.0,8782053.0,177.92
2904281.0,17.0,0.0,0.0,51227289.0,125311675.0,9001100.0,38.0,7174.0,31631742.0,179.77
2678008.0,7.0,1.0,2.0,105743260.0,133683826.0,82067552.0,41.0,55687.0,36332800.0,179.42
2510853.0,28.0,1.0,2.0,124852845.0,52002395.0,131395192.0,43.0,86142.0,4507377.0,183.6
1034731.0,3.0,1.0,2.0,38468700.0,13432686.0,130671541.0,13.0,5585.0,46007004.0,176.98
2753667.0,5.0,1.0,1.0,22458097.0,29592934.0,75315433.0,16.0,57125.0,15246669.0,180.9
1317647.0,37.0,0.0,1.0,35369087.0,145214318.0,50027586.0,44.0,51880.0,19768464.0,186.43
2494996.0,42.0,0.0,0.0,141197131.0,119646986.0,51019826.0,21.0,8928.0,1814819.0,179.16
1941760.0,39.0,1.0,2.0,91874798.0,128075424.0,125046081.0,23.0,47074.0,20588035.0,177.57
781381.0,10.0,0.0,2.0,138180049.0,84548472.0,53168169.0,43.0,67581.0,4362037.0,177.46
1082912.0,45.0,1.0,1.0,42669515.0,119307600.0,90229472.0,46.0,5560.0,25653733.0,184.13
492584.0,19.0,0.0,2.0,135476604.0,95304962.0,75188041.0,1.0,78440.0,59845379.0,180.4
642154.0,24.0,0.0,1.0,100344719.0,84356141.0,25432789.0,16.0,24596.0,31265167.0,178.91
1992823.0,39.0,1.0,1.0,71191413.0,66328542.0,65437172.0,7.0,129071.0,1128244.0,183.42
3119197.0,24.0,0.0,0.0,4528055.0,71468665.0,18299131.0,32.0,55708.0,47261717.0,182.18
3033760.0,28.0,0.0,1.0,143989341.0,5312664.0,55050373.0,44.0,68331.0,34667226.0,180.54
565843.0,43.0,0.0,0.0,12403799.0,121190433.0,130302632.0,10.0,70185.0,63098442.0,176.57
1630768.0,6.0,1.0,2.0,117010216.0,1921701.0,59114237.0,30.0,127453.0,64797941.0,183.8
1156170.0,50.0,1.0,0.0,62543908.0,84925334.0,76650055.0,33.0,59461.0,30404489.0,178.78
3162673.0,31.0,0.0,2.0,37848355.0,136069323.0,137172733.0,13.0,47520.0,66141990.0,177.89
1494925.0,49.0,0.0,0.0,23990681.0,74504207.0,111350937.0,21.0,67822.0,65334198.0,181.53
