innodb_buffer_pool_size,innodb_thread_concurrency,innodb_adaptive_hash_index,innodb_flush_log_at_trx_commit,join_buffer_size,sort_buffer_size,tmp_table_size,thread_cache_size,read_rnd_buffer_size,max_heap_table_size,PERF
2660942.0,17.0,0.0,0.0,74534025.0,122279973.0,100855991.0,25.0,118986.0,66954891.0,360.99
2872288.0,9.0,0.0,0.0,99116570.0,92860060.0,76569999.0,29.0,72276.0,3949866.0,374.23
678438.0,35.0,0.0,2.0,54771936.0,98935166.0,51752395.0,30.0,19032.0,25272119.0,355.5
283436.0,24.0,0.0,1.0,95385391.0,119379659.0,125781903.0,18.0,84191.0,5364019.0,343.25
1458938.0,16.0,1.0,1.0,138984306.0,13077168.0,48625456.0,44.0,32525.0,53286720.0,351.43
326533.0,18.0,1.0,1.0,24229345.0,16869517.0,67526088.0,8.0,45650.0,8214041.0,362.82
2353397.0,9.0,1.0,0.0,75379699.0,139774672.0,55968984.0,35.0,23940.0,51668910.0,374.31
1783563.0,30.0,1.0,0.0,37666516.0,16633855.0,150818500.0,13.0,105980.0,56298000.0,351.95
2029429.0,11.0,0.0,1.0,16587495.0,60969234.0,17530386.0,23.0,50407.0,15183587.0,368.78
2506147.0,43.0,0.0,0.0,79731456.0,94806405.0,128889240.0,30.0,72069.0,48412720.0,348.66
1432097.0,11.0,1.0,0.0,52727859.0,6278578.0,37812354.0,49.0,74447.0,29202992.0,365.32
3148682.0,50.0,0.0,2.0,103681130.0,13354485.0,147869092.0,2.0,123128.0,42069300.0,354.33
686795.0,46.0,1.0,2.0,28059590.0,19976654.0,66144841.0,19.0,2730.0,15385763.0,354.78
1161164.0,25.0,1.0,1.0,144672035.0,125682552.0,30253977.0,13.0,97025.0,59723366.0,347.74
441809.0,46.0,1.0,0.0,102179080.0,2856430.0,117947877.0,35.0,73189.0,33199687.0,359.2
3010475.0,3.0,1.0,0.0,105909291.0,92713290.0,90277934.0,32.0,13263.0,44564083.0,369.73
2373796.0,7.0,0.0,0.0,27302673.0,96470022.0,71867577.0,7.0,117380.0,16972151.0,393.58
771797.0,47.0,0.0,1.0,131662377.0,23685527.0,83357405.0,43.0,119685.0,55959745.0,381.38
1607144.0,26.0,1.0,2.0,149857384.0,69748621.0,66850071.0,43.0,119044.0,37635638.0,366.93
1653873.0,20.0,1.0,0.0,49977273.0,68914184.0,33059961.0,25.0,71057.0,21844170.0,363.53
1627904.0,43.0,1.0,0.0,3627826.0,138933833.0,40671110.0,7.0,18704.0,47821967.0,362.78
2192574.0,32.0,1.0,0.0,71553292.0,3462877.0,104653521.0,27.0,65682.0,26714920.0,358.1
625797.0,23.0,0.0,0.0,141191943.0,90564811.0,13821433.0,35.0,53463.0,48009092.0,358.09
305304.0,29.0,0.0,2.0,117086373.0,19009409.0,1776683.0,14.0,3341.0,15724873.0,358.0
2558414.0,45.0,1.0,0.0,70423015.0,105101773.0,30070859.0,2.0,58117.0,1795834.0,380.98
1236849.0,31.0,0.0,2.0,83155195.0,6913813.0,46138955.0,5.0,115943.0,21835282.0,366.66
2157568.0,25.0,0.0,1.0,11336475.0,29096135.0,75681361.0,14.0,18289.0,43497703.0,354.12
2577384.0,28.0,0.0,1.0,131668591.0,137805579.0,6448136.0,21.0,8571.0,56837158.0,365.54
2302799.0,33.0,1.0,0.0,131409456.0,64487653.0,82252831.0,12.0,12337.0,56093079.0,368.72
1768333.0,22.0,1.0,1.0,49835095.0,140530223.0,125612562.0,0.0,112043.0,57560813.0,360.88
1779829.0,40.0,1.0,1.0,34348892.0,8617223.0,16943743.0,40.0,49338.0,13427805.0,359.01
1093695.0,12.0,0.0,1.0,92157512.0,69034065.0,139061479.0,10.0,37190.0,60261150.0,369.3
1614404.0,45.0,0.0,1.0,28999228.0,112107429.0,111827324.0,7.0,74796.0,63968588.0,360.59
1741693.0,13.0,0.0,1.0,130427664.0,88687942.0,114693778.0,37.0,119804.0,17783173.0,370.35
743067.0,39.0,0.0,1.0,37413814.0,56318674.0,90952164.0,9.0,49417.0,3046040.0,351.77
1431760.0,26.0,1.0,1.0,49437413.0,15930287.0,2584800.0,37.0,48151.0,31426524.0,357.73
2668108.0,6.0,1.0,0.0,2366669.0,100731531.0,53685286.0,50.0,120741.0,6410945.0,374.02
1102303.0,45.0,1.0,1.0,130493566.0,11727005.0,76166093.0,16.0,101451.0,13167414.0,353.52
2635108.0,20.0,0.0,2.0,124245893.0,93272455.0,65571734.0,11.0,48449.0,22778737.0,359.47
853598.0,13.0,0.0,0.0,90904936.0,49449179.0,46282012.0,32.0,44737.0,42061822.0,375.45
3109998.0,37.0,0.0,0.0,15323255.0,150972270.0,100432431.0,35.0,74316.0,46020012.0,358.79
2793061.0,24.0,0.0,2.0,9507568.0,85284171.0,145344124.0,38.0,105840.0,54972904.0,1679.26
1467004.0,17.0,0.0,1.0,106812476.0,131689818.0,124515247.0,27.0,34651.0,39895654.0,357.29
1756570.0,37.0,0.0,2.0,52007888.0,1341554.0,31681280.0,32.0,39750.0,26701385.0,356.74
1701525.0,35.0,1.0,0.0,5703783.0,35349747.0,4513535.0,31.0,90289.0,42430232.0,353.93
688200.0,34.0,0.0,2.0,2211088.0,66031340.0,23036344.0,48.0,48037.0,40899570.0,351.98
1749017.0,0.0,1.0,1.0,89443090.0,84154284.0,80358112.0,45.0,50023.0,45469751.0,357.43
2360666.0,8.0,1.0,0.0,70601423.0,68649980.0,104322499.0,40.0,14628.0,26797865.0,378.48
2567436.0,16.0,0.0,0.0,119587310.0,144185038.0,27601072.0,0.0,105094.0,14915679.0,354.51
1089907.0,2.0,0.0,1.0,131326517.0,103588167.0,138768507.0,13.0,48852.0,23482937.0,368.84
1332925.0,34.0,1.0,1.0,96218335.0,35025031.0,3726641.0,49.0,33167.0,2836491.0,365.03
2010679.0,10.0,1.0,0.0,104062271.0,96998029.0,15489526.0,21.0,46026.0,56265441.0,377.58
2196788.0,23.0,0.0,2.0,89054493.0,86728436.0,138406218.0,46.0,103822.0,60248384.0,354.99
1220371.0,50.0,0.0,0.0,115225881.0,110278047.0,117483314.0,3.0,21219.0,2761043.0,356.46
1296827.0,26.0,0.0,0.0,146307465.0,114696509.0,132670160.0,36.0,94872.0,18071567.0,357.16
677808.0,43.0,0.0,0.0,52851106.0,90682484.0,28713338.0,36.0,14098.0,9412261.0,357.6
2559597.0,22.0,1.0,1.0,679206.0,50984169.0,106207659.0,36.0,119776.0,61004255.0,358.03
2315443.0,39.0,1.0,0.0,59551624.0,26013289.0,137718577.0,49.0,13095.0,27592080.0,362.67
608595.0,16.0,1.0,1.0,68068367.0,49088587.0,132837127.0,34.0,44841.0,45169692.0,358.03
1060385.0,0.0,1.0,1.0,99302240.0,100316182.0,45703959.0,10.0,26142.0,65540789.0,364.19
1466981.0,46.0,1.0,2.0,44134836.0,39750303.0,65730169.0,26.0,94545.0,12123874.0,366.25
1375614.0,20.0,0.0,1.0,19882901.0,14498917.0,84224069.0,23.0,87231.0,42023842.0,360.15
286237.0,46.0,1.0,0.0,85542676.0,25316720.0,127224149.0,27.0,93786.0,37852728.0,362.48
1186960.0,14.0,0.0,1.0,36270208.0,107466963.0,128430082.0,37.0,97064.0,34568034.0,362.65
1635969.0,40.0,0.0,2.0,61883641.0,130002074.0,2867641.0,11.0,4493.0,59872130.0,353.91
3003608.0,34.0,1.0,2.0,67566470.0,33843460.0,193324.0,0.0,114212.0,28810941.0,354.96
810204.0,37.0,0.0,2.0,8321862.0,67341749.0,124567488.0,38.0,123021.0,7499566.0,354.69
2850449.0,16.0,0.0,1.0,136015395.0,117709623.0,142655398.0,0.0,124838.0,52625930.0,354.45
1850917.0,31.0,0.0,1.0,48691745.0,125128117.0,100739568.0,9.0,15176.0,47896290.0,358.03
2763701.0,14.0,1.0,0.0,132608018.0,147479218.0,43439295.0,28.0,25993.0,56481641.0,369.37
2550330.0,36.0,1.0,2.0,24648052.0,119795412.0,17913757.0,5.0,4573.0,54802064.0,355.9
400350.0,30.0,1.0,1.0,72287067.0,131148368.0,79390006.0,38.0,119187.0,25743168.0,358.72
1649796.0,25.0,1.0,2.0,75901482.0,148342637.0,119604485.0,44.0,13674.0,23088135.0,352.17
1284076.0,13.0,1.0,1.0,30651871.0,85332046.0,95320286.0,22.0,42728.0,27157834.0,360.85
1264406.0,49.0,1.0,1.0,90723823.0,52569348.0,51069645.0,19.0,91748.0,16253273.0,353.8
2616520.0,37.0,1.0,0.0,150829916.0,135322368.0,63721321.0,2.0,124517.0,44888660.0,347.46
820448.0,4.0,0.0,2.0,147958813.0,49151101.0,19421325.0,6.0,58366.0,34097610.0,273.09
1570896.0,1.0,0.0,2.0,127901889.0,94302771.0,144726390.0,24.0,46099.0,27843617.0,350.42
453408.0,3.0,0.0,1.0,76857833.0,26496373.0,121441121.0,5.0,7175.0,54158192.0,340.36
684976.0,35.0,1.0,0.0,142116380.0,128243330.0,14637212.0,37.0,33746.0,25956627.0,328.65
834209.0,17.0,0.0,1.0,89127871.0,5247524.0,70347133.0,30.0,89526.0,24183560.0,343.5
953187.0,14.0,1.0,0.0,81870940.0,120157402.0,94473177.0,18.0,98953.0,20676377.0,362.34
547653.0,28.0,0.0,1.0,11672813.0,84380627.0,58439699.0,26.0,92812.0,61175735.0,357.47
2512769.0,30.0,0.0,1.0,1512380.0,37393244.0,54621027.0,19.0,61756.0,32517327.0,360.35
1887285.0,26.0,0.0,1.0,78423166.0,74216377.0,5525998.0,44.0,130476.0,67028938.0,357.07
1249153.0,15.0,0.0,2.0,53010799.0,64147403.0,63244041.0,30.0,110013.0,8934831.0,373.49
1647178.0,38.0,0.0,0.0,12855522.0,102834353.0,46128302.0,7.0,123149.0,20287766.0,362.2
724725.0,31.0,1.0,1.0,36160036.0,125244242.0,9242562.0,43.0,17142.0,10123255.0,357.56
2437722.0,10.0,0.0,2.0,68383175.0,29594298.0,37380067.0,25.0,73742.0,43781192.0,379.13
2194591.0,47.0,0.0,2.0,58968606.0,28622226.0,145269109.0,25.0,56780.0,40845542.0,360.37
2691917.0,37.0,0.0,2.0,111693220.0,50523824.0,109767595.0,2.0,19081.0,44774697.0,351.34
2120194.0,8.0,0.0,2.0,148090599.0,13818760.0,140702576.0,10.0,5145.0,65837668.0,377.6
1596878.0,7.0,1.0,2.0,84202518.0,6280276.0,81033680.0,9.0,61018.0,37054333.0,376.33
416795.0,8.0,0.0,2.0,126120196.0,49247523.0,103549866.0,21.0,2697.0,8720513.0,367.75
1160918.0,45.0,0.0,0.0,100502889.0,23846226.0,144465253.0,14.0,121332.0,31097266.0,348.67
885576.0,37.0,0.0,0.0,133045596.0,39235839.0,135379589.0,9.0,37330.0,54534124.0,356.07
2540827.0,12.0,0.0,0.0,38896744.0,26571049.0,42009650.0,6.0,35820.0,56568536.0,373.8
1397096.0,49.0,0.0,1.0,1640656.0,139019868.0,23248882.0,49.0,79118.0,55795002.0,353.43
516473.0,2.0,0.0,2.0,16787895.0,133172393.0,80931311.0,19.0,114174.0,6727337.0,364.28
2552230.0,12.0,1.0,2.0,117992857.0,61543311.0,1693998.0,13.0,95551.0,64640319.0,363.42
2356890.0,21.0,0.0,0.0,34980168.0,17889646.0,12336401.0,23.0,12170.0,42525761.0,350.26
2048375.0,35.0,0.0,0.0,41666538.0,70816550.0,57714753.0,22.0,67471.0,41908943.0,351.32
2011554.0,4.0,1.0,2.0,110116152.0,97408466.0,133615071.0,25.0,114107.0,18939309.0,382.47
396781.0,35.0,1.0,1.0,134070882.0,18978297.0,390834.0,5.0,20945.0,14773505.0,355.57
1312920.0,10.0,1.0,0.0,113350206.0,94259005.0,70158739.0,20.0,19880.0,23056823.0,372.17
545351.0,45.0,1.0,0.0,10922659.0,84344688.0,44273341.0,6.0,81099.0,4169913.0,358.27
2430543.0,1.0,0.0,1.0,45059690.0,68946384.0,11563763.0,43.0,99396.0,31335753.0,451.5
1509595.0,7.0,1.0,2.0,29809325.0,134734131.0,96828895.0,23.0,120256.0,6651567.0,389.28
878642.0,45.0,1.0,2.0,150766856.0,76527162.0,141039674.0,23.0,120431.0,14348473.0,351.24
1074650.0,39.0,0.0,1.0,55436220.0,76275687.0,46171857.0,17.0,85613.0,49041358.0,355.21
738854.0,31.0,0.0,2.0,92294209.0,46018337.0,120522674.0,49.0,24183.0,11428157.0,353.93
1825092.0,48.0,0.0,0.0,65801792.0,128518524.0,144748704.0,12.0,101136.0,31364606.0,357.38
1467572.0,38.0,0.0,0.0,133089590.0,14608126.0,7495271.0,4.0,12677.0,51757778.0,361.28
893446.0,2.0,1.0,0.0,36937929.0,29549642.0,25758910.0,48.0,94616.0,22074101.0,358.23
864738.0,39.0,0.0,0.0,110567492.0,93254030.0,12524714.0,2.0,130536.0,51993260.0,357.25
464415.0,18.0,1.0,1.0,60792807.0,51665588.0,78830895.0,47.0,49771.0,5883617.0,357.14
1478748.0,6.0,0.0,2.0,32920058.0,146820748.0,46924837.0,46.0,13700.0,15571702.0,381.38
2912873.0,42.0,1.0,1.0,143995109.0,20786226.0,141573345.0,13.0,54239.0,66369959.0,358.36
2884306.0,31.0,0.0,0.0,51076841.0,103141670.0,60373394.0,31.0,26095.0,22211070.0,357.63
479244.0,31.0,0.0,0.0,51632933.0,74240322.0,36667300.0,19.0,69745.0,18695844.0,355.94
3148525.0,46.0,1.0,0.0,53358853.0,120466905.0,61623188.0,40.0,6938.0,1310236.0,354.89
950754.0,13.0,0.0,2.0,136218171.0,150289910.0,118682078.0,19.0,104143.0,26785927.0,372.17
579367.0,16.0,1.0,2.0,54863250.0,108655925.0,49194040.0,42.0,67462.0,49470151.0,370.05
3087577.0,23.0,1.0,0.0,93008399.0,126965194.0,52206138.0,0.0,68393.0,22974149.0,365.96
2931100.0,28.0,1.0,0.0,8633648.0,102674391.0,74167582.0,48.0,29539.0,50925019.0,355.02
1329854.0,19.0,1.0,0.0,88480372.0,57893546.0,150429094.0,40.0,106272.0,2485182.0,357.67
2761106.0,20.0,0.0,0.0,133449912.0,147086565.0,49775651.0,11.0,74849.0,40698133.0,364.12
1119926.0,29.0,1.0,2.0,54266259.0,15932346.0,51009429.0,38.0,116519.0,23990496.0,369.5
348268.0,1.0,0.0,1.0,124922797.0,1705406.0,35513707.0,13.0,121941.0,10217593.0,456.74
2904698.0,20.0,0.0,2.0,68630370.0,79609440.0,115470734.0,31.0,111942.0,31750124.0,364.61
459374.0,34.0,0.0,1.0,46510646.0,54180085.0,124447802.0,4.0,1711.0,61927350.0,374.07
2585208.0,12.0,1.0,0.0,133558083.0,104822032.0,49674254.0,44.0,87565.0,10231881.0,384.45
2018044.0,50.0,0.0,0.0,139976384.0,47096155.0,17952259.0,47.0,68393.0,44912076.0,1461.68
2725027.0,50.0,0.0,0.0,129415806.0,13756815.0,124217370.0,29.0,128541.0,51207493.0,369.94
2011704.0,30.0,0.0,2.0,44473871.0,42626788.0,65867110.0,2.0,128642.0,9672952.0,365.34
752009.0,34.0,0.0,2.0,70118037.0,122910147.0,114568196.0,45.0,96181.0,11328256.0,360.45
1755992.0,50.0,1.0,1.0,115655720.0,23015632.0,132167612.0,30.0,37452.0,48717340.0,361.05
1606881.0,19.0,1.0,0.0,25777813.0,30083235.0,144731018.0,5.0,42859.0,44037991.0,360.65
3047096.0,38.0,0.0,0.0,58253285.0,137395398.0,97221265.0,41.0,11539.0,42427367.0,356.71
559293.0,5.0,0.0,1.0,131060460.0,73525006.0,102540345.0,17.0,13976.0,8523206.0,384.86
845209.0,42.0,0.0,1.0,73078002.0,73859343.0,1060290.0,22.0,89648.0,33656072.0,361.87
1070522.0,37.0,1.0,1.0,51452001.0,91345757.0,50684035.0,32.0,3908.0,21874642.0,370.11
2032473.0,5.0,1.0,0.0,28504750.0,19450901.0,102257092.0,33.0,16327.0,51834338.0,393.03
3090817.0,48.0,0.0,2.0,60006700.0,45624943.0,78570405.0,24.0,36303.0,2643722.0,363.34
1979661.0,6.0,0.0,1.0,42918410.0,12260736.0,84992985.0,16.0,45677.0,6786159.0,393.42
1546631.0,39.0,0.0,0.0,11634625.0,147276803.0,9055182.0,34.0,60419.0,30590825.0,358.64
1676154.0,2.0,1.0,0.0,75883926.0,86750742.0,15568675.0,23.0,45234.0,20811344.0,370.66
2861563.0,30.0,0.0,0.0,27366415.0,38377904.0,66408450.0,14.0,129472.0,58387202.0,356.36
2561329.0,23.0,0.0,2.0,36662309.0,44170134.0,141288135.0,7.0,70311.0,24979675.0,370.3
3104783.0,9.0,1.0,2.0,54227806.0,15338968.0,54177917.0,41.0,2145.0,4840859.0,388.96
291699.0,3.0,1.0,2.0,146284532.0,4518603.0,64396434.0,40.0,37370.0,50667655.0,380.83
736631.0,5.0,1.0,1.0,105123126.0,122739050.0,50147450.0,42.0,38210.0,49804405.0,389.78
320736.0,36.0,0.0,2.0,28972334.0,103889741.0,57458143.0,18.0,51399.0,41826535.0,360.23
500142.0,32.0,0.0,0.0,25131965.0,27212246.0,18121654.0,27.0,6120.0,44929408.0,355.44
281054.0,16.0,0.0,2.0,30846904.0,8752272.0,27623880.0,14.0,75712.0,43961369.0,370.08
313614.0,34.0,0.0,0.0,142571638.0,65816423.0,117283480.0,40.0,118801.0,27710549.0,365.25
2108651.0,44.0,1.0,1.0,82235907.0,14755037.0,71653026.0,19.0,20473.0,43554224.0,363.43
1639795.0,33.0,1.0,1.0,140534381.0,85930268.0,114777930.0,32.0,128068.0,12504796.0,357.24
1490810.0,43.0,1.0,1.0,63013001.0,14157860.0,92800704.0,5.0,7000.0,7378852.0,366.15
668757.0,12.0,1.0,1.0,53737867.0,123237613.0,50765177.0,31.0,54032.0,23768380.0,368.4
1840635.0,38.0,0.0,0.0,127599523.0,103663699.0,89014384.0,24.0,104860.0,26375888.0,364.98
1628065.0,24.0,1.0,0.0,141301346.0,129828748.0,10760278.0,7.0,87710.0,14945203.0,362.92
1508370.0,9.0,1.0,2.0,90814094.0,91986862.0,65481762.0,26.0,112475.0,6013002.0,393.33
849582.0,32.0,1.0,1.0,148757781.0,78106716.0,130491157.0,28.0,53198.0,4736140.0,352.96
444174.0,21.0,1.0,2.0,149484135.0,56466340.0,2337689.0,32.0,69596.0,4215987.0,361.47
294491.0,29.0,1.0,2.0,86472050.0,23878346.0,118703949.0,14.0,107511.0,44511071.0,357.53
2405570.0,26.0,1.0,0.0,42827033.0,119163599.0,4897864.0,12.0,35039.0,62500958.0,373.35
509866.0,20.0,1.0,1.0,105060279.0,139996107.0,136656087.0,45.0,95181.0,18881059.0,367.73
1555629.0,40.0,0.0,2.0,27463217.0,127292749.0,75722074.0,1.0,107913.0,24356685.0,370.17
545574.0,17.0,1.0,1.0,143282256.0,86123097.0,16492097.0,11.0,116088.0,37304190.0,364.08
