innodb_buffer_pool_size,innodb_thread_concurrency,innodb_adaptive_hash_index,innodb_flush_log_at_trx_commit,join_buffer_size,sort_buffer_size,tmp_table_size,thread_cache_size,read_rnd_buffer_size,max_heap_table_size,PERF
389925.0,0.0,1.0,2.0,39895573.0,46011227.0,49261044.0,40.0,94439.0,16113981.0,181.89
2193425.0,12.0,0.0,2.0,93071194.0,132772625.0,65843957.0,32.0,99780.0,11996908.0,1038.79
2708517.0,12.0,1.0,1.0,142102487.0,133335275.0,45194634.0,44.0,103277.0,28543414.0,184.15
2642959.0,11.0,0.0,1.0,49914336.0,138234418.0,107775430.0,0.0,97784.0,45272026.0,180.63
337003.0,35.0,0.0,0.0,93574747.0,10875876.0,118826315.0,4.0,79259.0,3405653.0,179.32
1616978.0,25.0,1.0,0.0,36244548.0,87973892.0,141054837.0,47.0,23565.0,558126.0,184.69
2045773.0,20.0,1.0,2.0,4952659.0,102472110.0,39602855.0,7.0,50887.0,17352347.0,178.97
1183864.0,41.0,1.0,2.0,69332061.0,63476583.0,26087557.0,44.0,2488.0,44351183.0,180.71
2600785.0,0.0,1.0,2.0,16522748.0,88459174.0,14387064.0,31.0,38373.0,55688190.0,182.49
655091.0,48.0,0.0,1.0,120390265.0,51813440.0,56800112.0,0.0,96548.0,60318834.0,187.3
2590716.0,22.0,1.0,1.0,108160511.0,108239267.0,107890099.0,49.0,93501.0,42820084.0,183.36
2431786.0,17.0,0.0,2.0,90923678.0,136797647.0,149372466.0,7.0,68461.0,5268384.0,179.26
984098.0,35.0,0.0,1.0,122288834.0,57589185.0,34742556.0,46.0,101776.0,30285707.0,187.35
2326029.0,27.0,0.0,0.0,16387173.0,25096134.0,109744145.0,0.0,9397.0,38922392.0,181.63
522288.0,30.0,0.0,2.0,37149837.0,96394133.0,59631355.0,24.0,104369.0,9094860.0,174.76
2375632.0,43.0,1.0,0.0,83400379.0,44056055.0,62059052.0,8.0,21873.0,32097700.0,182.09
2646589.0,6.0,1.0,1.0,70387024.0,104920078.0,1078205.0,50.0,91559.0,822146.0,184.57
1393873.0,9.0,1.0,1.0,35004498.0,71628530.0,106426225.0,10.0,19159.0,33492259.0,183.91
2191608.0,14.0,0.0,1.0,116296413.0,98393604.0,50470307.0,33.0,112791.0,42099285.0,178.56
2273541.0,22.0,1.0,1.0,25860459.0,141244895.0,12041836.0,6.0,102608.0,47191056.0,188.74
1543449.0,40.0,0.0,0.0,78201255.0,125951453.0,54876405.0,17.0,39944.0,13143851.0,179.27
2179403.0,31.0,1.0,0.0,35583104.0,70880228.0,54030667.0,18.0,95834.0,36960787.0,182.26
343630.0,39.0,1.0,1.0,94040248.0,137181028.0,71966399.0,38.0,42653.0,66806623.0,184.96
2306883.0,14.0,0.0,2.0,32675197.0,78140387.0,40546802.0,7.0,117168.0,16251639.0,182.44
1668611.0,16.0,0.0,0.0,85332005.0,67706989.0,10827658.0,16.0,10927.0,55481440.0,180.14
3098706.0,50.0,1.0,0.0,71743643.0,56641116.0,121605130.0,12.0,105883.0,38037195.0,181.54
664642.0,33.0,0.0,0.0,49925791.0,42718511.0,46778555.0,48.0,21219.0,13023844.0,178.96
1899241.0,24.0,1.0,0.0,10125878.0,21912906.0,66017121.0,15.0,2449.0,31157973.0,178.87
398937.0,43.0,1.0,2.0,129293112.0,36266596.0,10004204.0,40.0,122119.0,60642113.0,178.83
1422723.0,11.0,0.0,2.0,147101262.0,69742557.0,141931084.0,8.0,44256.0,27693782.0,177.81
1363550.0,2.0,1.0,0.0,84773574.0,143554797.0,47991883.0,26.0,80149.0,8630024.0,186.02
2695819.0,16.0,0.0,2.0,21934179.0,37546620.0,147951483.0,21.0,113358.0,24810932.0,179.97
1579990.0,13.0,0.0,0.0,20417274.0,41879292.0,121586590.0,32.0,50191.0,7670999.0,177.25
1488242.0,15.0,1.0,0.0,23079763.0,78643601.0,87876797.0,40.0,47910.0,38864029.0,179.94
2258429.0,25.0,0.0,1.0,26361151.0,137605681.0,63835005.0,27.0,20646.0,28079766.0,182.71
334189.0,8.0,1.0,1.0,24529958.0,57789917.0,134486332.0,50.0,66995.0,38594094.0,178.19
390067.0,34.0,0.0,2.0,40409662.0,82166462.0,50580237.0,11.0,9985.0,36996032.0,179.43
3145334.0,40.0,0.0,0.0,123389648.0,79456026.0,115917423.0,25.0,102676.0,39479178.0,181.78
668296.0,33.0,0.0,0.0,17987717.0,107055642.0,20543740.0,37.0,52232.0,20480002.0,177.61
2078072.0,31.0,0.0,2.0,85091944.0,60517514.0,90361686.0,20.0,129112.0,1157530.0,180.3
2579281.0,3.0,1.0,2.0,41295440.0,63496945.0,88160523.0,20.0,72253.0,16617122.0,177.03
1332333.0,34.0,1.0,0.0,75549718.0,43409888.0,61233836.0,36.0,55637.0,20355392.0,183.08
447015.0,3.0,0.0,2.0,88320810.0,145609450.0,55520950.0,31.0,131007.0,20206079.0,177.41
2187977.0,8.0,1.0,2.0,79750442.0,24322665.0,75157084.0,35.0,8747.0,42774777.0,175.16
1700119.0,32.0,0.0,1.0,58092456.0,35978568.0,125126402.0,50.0,108731.0,32648588.0,191.42
2556847.0,17.0,0.0,1.0,47736472.0,37340204.0,87567192.0,13.0,46860.0,65966281.0,182.3
1442424.0,47.0,0.0,1.0,59779197.0,111038964.0,129330880.0,34.0,117557.0,573509.0,184.49
293637.0,21.0,0.0,2.0,96761640.0,84983010.0,74328440.0,4.0,23071.0,17276937.0,181.06
1382090.0,4.0,0.0,2.0,133069191.0,44830818.0,42604895.0,1.0,70495.0,3419561.0,179.87
1953946.0,1.0,0.0,0.0,112182240.0,132646670.0,50301965.0,44.0,101522.0,20110576.0,258.56
2016853.0,20.0,1.0,0.0,42513875.0,101725553.0,111568369.0,28.0,47477.0,59808553.0,179.55
1057750.0,24.0,0.0,1.0,104634053.0,58918967.0,50998000.0,40.0,129621.0,38706962.0,187.42
463753.0,48.0,0.0,2.0,130341247.0,49739760.0,130824222.0,11.0,121275.0,27215469.0,181.87
2836588.0,43.0,0.0,2.0,144734691.0,18947657.0,148252039.0,19.0,54632.0,19845976.0,180.28
1334291.0,50.0,0.0,0.0,126920980.0,73694231.0,13881159.0,21.0,36550.0,64268719.0,177.33
1160905.0,16.0,0.0,0.0,103510967.0,37754371.0,34350931.0,23.0,59560.0,44950295.0,185.08
2281424.0,22.0,0.0,2.0,8210583.0,98729891.0,21413040.0,45.0,119075.0,63373115.0,189.46
1936296.0,31.0,0.0,0.0,4692974.0,60830117.0,44828229.0,6.0,124892.0,62061397.0,192.0
1494310.0,35.0,1.0,0.0,114610029.0,78878112.0,149022985.0,20.0,3321.0,34885494.0,193.88
3125087.0,45.0,1.0,0.0,8186719.0,147902590.0,53872524.0,5.0,114485.0,63698596.0,187.36
1456877.0,2.0,0.0,0.0,68923827.0,48798550.0,54667150.0,43.0,101981.0,38167464.0,184.77
3104426.0,37.0,1.0,0.0,134893843.0,70420533.0,111257344.0,38.0,115720.0,10644933.0,182.38
414856.0,20.0,0.0,2.0,90587584.0,48190922.0,110472289.0,20.0,58685.0,52438401.0,185.6
681821.0,44.0,1.0,0.0,85805264.0,69737660.0,45081999.0,28.0,117976.0,37380490.0,188.44
1854446.0,9.0,1.0,0.0,18579760.0,113752067.0,69741367.0,6.0,19121.0,3600669.0,181.68
1891335.0,40.0,0.0,1.0,64586098.0,123279238.0,12883208.0,21.0,32756.0,54411892.0,186.75
853823.0,4.0,1.0,2.0,87192606.0,69683017.0,24230091.0,48.0,81269.0,27862342.0,181.78
2100970.0,7.0,0.0,1.0,65449290.0,38799959.0,132378705.0,31.0,17561.0,48045069.0,188.48
2279427.0,26.0,1.0,1.0,6119354.0,26697941.0,72603186.0,37.0,34633.0,15510012.0,186.04
667339.0,17.0,0.0,1.0,117698864.0,71725357.0,149066404.0,20.0,44293.0,49658493.0,182.86
2243265.0,33.0,1.0,1.0,122222222.0,16879282.0,25130680.0,14.0,75242.0,11704097.0,188.92
2278995.0,12.0,0.0,1.0,6078194.0,86069706.0,12523463.0,22.0,39378.0,22090500.0,180.28
724189.0,16.0,0.0,0.0,42706898.0,64709586.0,66876604.0,38.0,119152.0,16223926.0,180.55
3026062.0,3.0,0.0,2.0,14492087.0,144753544.0,111370134.0,48.0,43364.0,33008317.0,179.76
408690.0,17.0,1.0,1.0,126600683.0,3927717.0,57172935.0,1.0,9749.0,4787250.0,188.09
1491543.0,30.0,0.0,2.0,67781636.0,70105127.0,139915267.0,40.0,47363.0,35803005.0,182.69
688130.0,6.0,1.0,0.0,39526141.0,149680832.0,103523248.0,1.0,94058.0,23997203.0,179.71
3054675.0,1.0,1.0,1.0,21238215.0,79300037.0,138027753.0,44.0,94615.0,27701746.0,273.64
2049554.0,11.0,1.0,1.0,113172722.0,146301478.0,136005296.0,4.0,90559.0,65012392.0,179.96
786041.0,5.0,0.0,1.0,86221066.0,127846690.0,85519680.0,18.0,26101.0,22725764.0,179.23
