innodb_buffer_pool_size,innodb_thread_concurrency,innodb_adaptive_hash_index,innodb_flush_log_at_trx_commit,join_buffer_size,sort_buffer_size,tmp_table_size,thread_cache_size,read_rnd_buffer_size,max_heap_table_size,PERF
2235169.0,42.0,0.0,2.0,90703672.0,140983485.0,41915916.0,40.0,68668.0,40643678.0,371.86
1840020.0,34.0,0.0,2.0,12594212.0,39808846.0,37288551.0,48.0,23872.0,54722445.0,365.49
2823113.0,4.0,0.0,2.0,29884751.0,37077539.0,47060957.0,26.0,6905.0,32536960.0,390.55
2492140.0,48.0,1.0,1.0,16848708.0,10781021.0,123808921.0,25.0,105223.0,35548195.0,370.83
396701.0,7.0,1.0,0.0,13530858.0,123419639.0,148969047.0,7.0,64645.0,18190436.0,387.49
2781027.0,30.0,1.0,2.0,104630002.0,4359578.0,90893896.0,13.0,27242.0,20675788.0,364.39
1648175.0,44.0,1.0,0.0,12996493.0,103581892.0,107790696.0,0.0,30649.0,9948531.0,364.54
833403.0,42.0,0.0,1.0,35517945.0,54966507.0,126959370.0,25.0,23529.0,46425484.0,359.92
2126680.0,26.0,1.0,0.0,32364889.0,1274268.0,33437445.0,24.0,101216.0,31807224.0,358.84
1146337.0,35.0,0.0,1.0,68427475.0,73019069.0,12668457.0,15.0,31640.0,7620538.0,355.9
1985233.0,34.0,1.0,1.0,102448963.0,111011190.0,134490648.0,37.0,107349.0,52192811.0,371.16
1504080.0,40.0,1.0,2.0,137307112.0,86623326.0,52978523.0,7.0,52275.0,25367899.0,362.75
965739.0,13.0,0.0,0.0,13085808.0,79570718.0,29058634.0,5.0,128908.0,937850.0,368.75
1544752.0,0.0,0.0,1.0,4510866.0,104910349.0,127262528.0,46.0,108720.0,62618987.0,365.44
896806.0,41.0,1.0,1.0,28400599.0,83667335.0,43568932.0,17.0,93529.0,17446393.0,365.15
1077052.0,43.0,0.0,0.0,11549823.0,91722039.0,13508676.0,30.0,127520.0,25438245.0,363.26
2689135.0,29.0,0.0,0.0,44583650.0,128604008.0,67760468.0,34.0,110195.0,52609413.0,358.76
664409.0,35.0,1.0,0.0,46014143.0,10859223.0,94692271.0,30.0,88023.0,42957415.0,258.76
2109057.0,7.0,0.0,2.0,71206226.0,2812557.0,61056690.0,14.0,35780.0,36446447.0,313.08
2125770.0,10.0,0.0,1.0,93271686.0,125641216.0,355554.0,24.0,13351.0,49184714.0,341.44
1392384.0,41.0,1.0,1.0,24817035.0,138230118.0,61745251.0,12.0,28700.0,38535828.0,335.69
2577654.0,19.0,0.0,1.0,68868910.0,89927288.0,87397755.0,39.0,114198.0,12402510.0,351.61
1410463.0,19.0,0.0,2.0,93766098.0,119005546.0,117581432.0,12.0,76104.0,30799388.0,357.24
970675.0,8.0,1.0,0.0,114722459.0,8362843.0,77268911.0,49.0,29072.0,31682717.0,387.07
375137.0,0.0,1.0,0.0,113376528.0,100569047.0,45908087.0,19.0,100810.0,39008736.0,366.47
1008704.0,15.0,1.0,2.0,130487311.0,10092784.0,37313087.0,20.0,41903.0,63454691.0,369.31
2363847.0,47.0,0.0,0.0,138697581.0,77524145.0,98402292.0,20.0,19035.0,66184047.0,1491.52
987284.0,34.0,1.0,2.0,107601626.0,120369148.0,94887819.0,15.0,25153.0,51798763.0,364.76
1677723.0,1.0,1.0,0.0,149779359.0,43859065.0,16029891.0,50.0,121256.0,28047508.0,440.69
2785242.0,39.0,0.0,2.0,130581294.0,42555893.0,54104866.0,33.0,12632.0,60840973.0,365.4
515061.0,48.0,1.0,1.0,26126923.0,40892487.0,119459418.0,38.0,39373.0,48085031.0,366.68
861488.0,39.0,0.0,2.0,94575030.0,99357095.0,60978212.0,11.0,25667.0,59315157.0,362.21
1832603.0,1.0,0.0,2.0,99705154.0,82600592.0,59206353.0,19.0,76471.0,8370019.0,441.82
706579.0,33.0,1.0,2.0,28681685.0,32937006.0,137449046.0,5.0,62483.0,33334764.0,364.22
1172599.0,41.0,1.0,0.0,81342574.0,51802454.0,134144390.0,26.0,3902.0,31013624.0,372.42
1152608.0,29.0,1.0,2.0,139430053.0,148395695.0,94571448.0,40.0,119518.0,45173440.0,366.28
837241.0,12.0,0.0,1.0,137031177.0,17034343.0,23553050.0,0.0,30809.0,42702499.0,370.8
1324239.0,2.0,0.0,1.0,13442801.0,40132044.0,138784728.0,11.0,49234.0,24950309.0,378.18
1502852.0,6.0,1.0,0.0,45580128.0,123316178.0,92214333.0,7.0,74408.0,57991957.0,391.15
840557.0,41.0,0.0,0.0,143545030.0,10082474.0,44979143.0,35.0,53153.0,16942026.0,372.93
2593272.0,46.0,0.0,1.0,148926858.0,116398222.0,128736598.0,22.0,82810.0,8580848.0,362.13
1819181.0,13.0,1.0,0.0,124840862.0,42459862.0,42375265.0,44.0,70665.0,13974717.0,379.59
619965.0,13.0,1.0,2.0,13217667.0,127975024.0,22133968.0,37.0,23550.0,7542276.0,375.69
1171686.0,41.0,1.0,0.0,120059866.0,48372429.0,28545488.0,13.0,13411.0,51370495.0,363.96
1075054.0,41.0,0.0,1.0,85241807.0,148380740.0,40135938.0,40.0,74429.0,39529073.0,357.73
2288469.0,5.0,1.0,1.0,32219313.0,10638053.0,135903558.0,18.0,86319.0,9164656.0,396.0
