no-8x8dct,no-cabac,no-deblock,no-fast-pskip,no-mbtree,no-mixed-refs,no-weightb,rc-lookahead,ref,PERF
1,0,0,0,0,1,1,95,9,3661.42
1,0,0,0,0,1,0,56,7,3666.57
1,0,0,0,0,1,1,250,9,3663.12
1,0,0,0,0,1,1,73,7,3664.02
1,0,0,0,0,1,1,78,8,3663.96
1,0,0,0,0,1,0,56,2,3680.26
1,0,1,0,1,1,0,54,3,5557.23
1,0,0,0,0,1,0,48,4,3664.97
1,0,0,0,0,1,0,52,3,3675.6
0,0,1,0,1,1,1,41,9,5457.55
0,0,1,0,1,1,1,40,9,5457.55
0,0,1,0,1,1,1,45,8,5461.88
0,0,1,0,1,1,0,57,1,5680.22
0,0,1,0,1,1,1,41,8,5461.88
0,0,1,0,1,1,1,41,8,5461.88
0,0,1,0,1,1,1,40,8,5461.88
0,0,1,0,1,1,1,40,8,5461.88
0,0,1,0,1,1,1,40,8,5461.88
0,0,1,0,1,1,1,40,8,5461.88
0,0,1,0,1,1,1,40,8,5461.88
0,0,1,0,1,1,1,40,8,5461.88
0,0,1,0,1,1,1,50,8,5461.88
0,0,1,0,1,1,1,51,8,5461.88
0,0,1,0,1,1,1,51,8,5461.88
0,0,1,0,1,1,1,51,8,5461.88
0,0,1,0,1,1,1,51,8,5461.88
0,0,1,0,1,1,1,51,8,5461.88
0,0,1,0,1,1,1,51,8,5461.88
0,0,1,0,1,1,1,51,8,5461.88
0,0,1,0,1,1,1,51,8,5461.88
0,0,1,0,1,1,1,52,8,5461.88
0,0,1,0,1,1,1,52,8,5461.88
0,0,1,0,1,1,1,52,8,5461.88
0,0,1,0,1,1,1,52,8,5461.88
0,0,1,0,1,1,1,52,8,5461.88
0,0,1,0,1,1,1,52,8,5461.88
0,0,1,0,1,1,1,52,8,5461.88
0,0,1,0,1,1,1,52,8,5461.88
0,0,1,0,1,1,1,52,8,5461.88
0,0,1,0,1,1,1,52,8,5461.88
1,0,0,0,0,0,0,1,1,3130.28
1,0,0,0,0,0,0,1,1,3130.28
1,0,0,0,0,0,0,1,1,3130.28
1,0,0,0,0,0,0,1,1,3130.28
1,0,0,0,0,0,0,1,1,3130.28
1,0,0,0,0,0,0,1,1,3130.28
1,0,0,0,0,0,0,1,1,3130.28
1,0,0,0,0,0,0,1,1,3130.28
1,0,0,0,0,0,0,1,1,3130.28
1,0,0,0,0,0,0,1,1,3130.28
