no-8x8dct,no-cabac,no-deblock,no-fast-pskip,no-mbtree,no-mixed-refs,no-weightb,rc-lookahead,ref,PERF
1.0,1.0,0.0,1.0,0.0,0.0,1.0,69.0,6.0,4463.86
0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,7.0,3617.79
1.0,0.0,0.0,1.0,0.0,1.0,1.0,248.0,9.0,3762.84
0.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,9.0,3624.85
1.0,0.0,1.0,1.0,1.0,1.0,0.0,57.0,1.0,5804.39
1.0,0.0,1.0,1.0,0.0,1.0,0.0,167.0,1.0,3961.76
1.0,0.0,1.0,0.0,0.0,0.0,0.0,117.0,5.0,3684.79
0.0,1.0,0.0,1.0,0.0,1.0,1.0,76.0,7.0,4488.15
1.0,1.0,0.0,1.0,0.0,1.0,1.0,145.0,7.0,4480.18
0.0,0.0,1.0,0.0,0.0,0.0,1.0,162.0,5.0,3638.47
1.0,0.0,0.0,1.0,1.0,0.0,1.0,40.0,3.0,5507.2
0.0,0.0,0.0,1.0,1.0,0.0,1.0,83.0,9.0,5447.66
1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,3658.41
0.0,0.0,1.0,0.0,0.0,1.0,0.0,159.0,9.0,3633.55
1.0,0.0,1.0,1.0,1.0,1.0,1.0,72.0,6.0,5583.81
1.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,3.0,4370.14
1.0,0.0,1.0,0.0,0.0,1.0,0.0,160.0,2.0,3712.24
0.0,1.0,0.0,1.0,0.0,1.0,1.0,220.0,9.0,4482.31
1.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,8.0,3671.98
0.0,1.0,0.0,0.0,0.0,1.0,1.0,40.0,9.0,4335.32
1.0,1.0,0.0,1.0,0.0,0.0,1.0,69.0,6.0,4463.86
0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,7.0,3617.79
1.0,0.0,0.0,1.0,0.0,1.0,1.0,250.0,9.0,3762.84
0.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,9.0,3624.85
1.0,0.0,1.0,1.0,1.0,1.0,0.0,57.0,1.0,5804.39
1.0,0.0,1.0,1.0,0.0,1.0,0.0,167.0,1.0,3961.76
1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,2.0,3686.33
0.0,1.0,0.0,1.0,0.0,1.0,1.0,139.0,7.0,4483.36
1.0,1.0,0.0,1.0,0.0,1.0,1.0,145.0,7.0,4480.18
0.0,0.0,1.0,0.0,0.0,0.0,1.0,162.0,5.0,3638.47
1.0,0.0,0.0,1.0,1.0,0.0,1.0,40.0,3.0,5507.2
0.0,0.0,0.0,1.0,1.0,0.0,1.0,83.0,9.0,5447.66
1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,3649.66
0.0,0.0,1.0,0.0,0.0,1.0,0.0,159.0,9.0,3633.55
1.0,0.0,1.0,1.0,1.0,1.0,1.0,72.0,6.0,5583.81
1.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,5.0,4357.9
1.0,0.0,1.0,0.0,0.0,1.0,0.0,177.0,2.0,3712.24
0.0,1.0,0.0,1.0,0.0,1.0,1.0,220.0,7.0,4491.38
1.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,8.0,3671.98
0.0,1.0,0.0,0.0,0.0,1.0,1.0,40.0,9.0,4335.32
1.0,1.0,0.0,1.0,0.0,0.0,1.0,69.0,6.0,4463.86
0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,4.0,3623.93
1.0,0.0,0.0,1.0,0.0,1.0,1.0,250.0,9.0,3762.84
0.0,0.0,0.0,0.0,0.0,1.0,0.0,161.0,6.0,3623.55
1.0,0.0,1.0,1.0,1.0,1.0,0.0,57.0,1.0,5804.39
1.0,0.0,1.0,1.0,0.0,1.0,0.0,167.0,4.0,3761.44
1.0,0.0,1.0,0.0,0.0,0.0,0.0,134.0,2.0,3704.12
0.0,1.0,0.0,1.0,0.0,1.0,1.0,195.0,7.0,4491.38
1.0,1.0,0.0,1.0,0.0,1.0,1.0,145.0,5.0,4483.92
0.0,0.0,1.0,0.0,0.0,0.0,1.0,198.0,5.0,3638.47
1.0,0.0,0.0,1.0,1.0,0.0,1.0,40.0,3.0,5507.2
0.0,0.0,0.0,1.0,1.0,0.0,1.0,83.0,9.0,5447.66
1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,3649.66
0.0,0.0,1.0,0.0,0.0,1.0,0.0,159.0,9.0,3633.55
1.0,0.0,1.0,1.0,1.0,1.0,1.0,72.0,6.0,5583.81
1.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,5.0,4357.9
1.0,0.0,1.0,0.0,0.0,1.0,0.0,177.0,2.0,3712.24
0.0,1.0,0.0,1.0,0.0,1.0,1.0,220.0,7.0,4491.38
