no-8x8dct,no-cabac,no-deblock,no-fast-pskip,no-mbtree,no-mixed-refs,no-weightb,rc-lookahead,ref,PERF
1,0,1,0,1,1,0,87,1,5768.22
1,0,1,0,1,1,0,104,1,5768.22
1,0,1,0,1,1,0,92,1,5768.22
1,0,1,0,1,1,0,107,1,5768.22
1,0,1,0,1,1,0,101,1,5768.22
1,0,1,0,1,1,0,97,1,5768.22
1,0,1,0,1,1,0,85,1,5768.22
1,0,1,0,1,1,0,94,1,5768.22
1,0,1,0,1,1,0,100,1,5768.22
1,0,1,0,1,1,0,106,1,5768.22
1,0,1,0,1,1,0,63,1,5768.22
1,0,1,0,1,1,0,72,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,65,1,5768.22
1,0,1,0,1,1,0,65,1,5768.22
1,0,1,0,1,1,0,51,1,5768.22
1,0,1,0,1,1,0,49,1,5768.22
1,0,1,0,1,1,0,49,1,5768.22
1,0,1,0,1,1,0,48,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,62,1,5768.22
1,0,1,0,1,1,0,62,1,5768.22
1,0,1,0,1,1,0,62,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,64,1,5768.22
1,0,1,0,1,1,0,57,1,5768.22
1,0,1,0,1,1,0,57,1,5768.22
1,0,1,0,1,1,0,57,1,5768.22
1,0,1,0,1,1,0,57,1,5768.22
1,0,1,0,1,1,0,57,1,5768.22
1,0,1,0,1,1,0,57,1,5768.22
1,0,1,0,1,1,0,57,1,5768.22
1,0,1,0,1,1,0,57,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,61,1,5768.22
1,0,1,0,1,1,0,62,1,5768.22
1,0,1,0,1,1,0,62,1,5768.22
1,0,1,0,1,1,0,62,1,5768.22
1,0,1,0,1,1,0,62,1,5768.22
1,0,1,0,1,1,0,62,1,5768.22
1,0,1,0,1,1,0,62,1,5768.22
1,0,1,0,1,1,0,63,1,5768.22
1,0,1,0,1,1,0,63,1,5768.22
1,0,1,0,1,1,0,63,1,5768.22
1,0,1,0,1,1,0,63,1,5768.22
1,0,1,0,1,1,0,63,1,5768.22
1,0,1,0,1,1,0,63,1,5768.22
1,0,1,0,1,1,0,63,1,5768.22
1,0,1,0,1,1,0,63,1,5768.22
1,0,1,0,1,1,0,63,1,5768.22
1,0,1,0,1,1,0,63,1,5768.22
1,0,1,0,1,1,0,64,1,5768.22
1,0,1,0,1,1,0,63,1,5768.22
1,0,1,0,1,1,0,63,1,5768.22
1,0,1,0,1,1,0,63,1,5768.22
1,0,1,0,1,1,0,68,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,60,1,5768.22
1,0,1,0,1,1,0,60,1,5768.22
1,0,1,0,1,1,0,60,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,59,1,5768.22
1,0,1,0,1,1,0,49,1,5768.22
1,0,1,0,1,1,0,49,1,5768.22
1,0,1,0,1,1,0,49,1,5768.22
1,0,1,0,1,1,0,49,1,5768.22
1,0,1,0,1,1,0,48,1,5768.22
1,0,1,0,1,1,0,48,1,5768.22
1,0,1,0,1,1,0,48,1,5768.22
1,0,1,0,1,1,0,48,1,5768.22
1,0,1,0,1,1,0,48,1,5768.22
1,0,1,0,1,1,0,48,1,5768.22
1,0,1,0,1,1,0,48,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,56,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,53,1,5768.22
1,0,1,0,1,1,0,53,1,5768.22
1,0,1,0,1,1,0,53,1,5768.22
1,0,1,0,1,1,0,53,1,5768.22
1,0,1,0,1,1,0,53,1,5768.22
1,0,1,0,1,1,0,53,1,5768.22
1,0,1,0,1,1,0,53,1,5768.22
1,0,1,0,1,1,0,54,1,5768.22
1,0,1,0,1,1,0,54,1,5768.22
1,0,1,0,1,1,0,54,1,5768.22
1,0,1,0,1,1,0,54,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,66,1,5768.22
1,0,1,0,1,1,0,54,1,5768.22
1,0,1,0,1,1,0,54,1,5768.22
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
