no-8x8dct,no-cabac,no-deblock,no-fast-pskip,no-mbtree,no-mixed-refs,no-weightb,rc-lookahead,ref,PERF
1.0,0.0,1.0,1.0,1.0,1.0,0.0,233.0,2.0,5610.53
0.0,0.0,1.0,0.0,1.0,0.0,1.0,135.0,7.0,5446.29
1.0,1.0,0.0,1.0,0.0,0.0,0.0,91.0,6.0,4465.67
1.0,1.0,1.0,1.0,0.0,1.0,1.0,238.0,7.0,4471.37
0.0,1.0,0.0,0.0,1.0,1.0,1.0,160.0,5.0,6508.28
1.0,0.0,0.0,1.0,1.0,1.0,1.0,87.0,1.0,5714.72
1.0,0.0,1.0,1.0,1.0,0.0,1.0,159.0,7.0,5539.7
0.0,1.0,0.0,0.0,0.0,1.0,1.0,40.0,8.0,4340.39
0.0,1.0,1.0,1.0,0.0,0.0,1.0,222.0,1.0,4685.61
1.0,1.0,0.0,1.0,0.0,0.0,1.0,176.0,2.0,4473.9
1.0,0.0,0.0,1.0,1.0,1.0,1.0,40.0,4.0,5526.13
0.0,0.0,1.0,0.0,1.0,1.0,0.0,69.0,6.0,5470.37
1.0,1.0,0.0,1.0,0.0,0.0,1.0,250.0,1.0,4664.98
0.0,1.0,0.0,0.0,1.0,0.0,1.0,209.0,1.0,6776.82
1.0,0.0,1.0,1.0,0.0,0.0,0.0,85.0,6.0,3749.33
0.0,0.0,1.0,0.0,0.0,0.0,0.0,250.0,1.0,3833.98
1.0,0.0,1.0,1.0,0.0,0.0,0.0,206.0,7.0,3745.44
1.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,5.0,4351.54
1.0,1.0,0.0,0.0,0.0,0.0,0.0,140.0,9.0,4340.79
1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,3643.38
0.0,1.0,0.0,1.0,1.0,1.0,0.0,186.0,9.0,6556.09
1.0,1.0,1.0,1.0,0.0,1.0,1.0,185.0,7.0,4471.37
0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,5.0,3735.46
1.0,1.0,1.0,0.0,1.0,0.0,0.0,167.0,7.0,6455.76
1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.0,5.0,6580.4
1.0,1.0,1.0,1.0,1.0,1.0,0.0,141.0,7.0,6566.52
1.0,0.0,0.0,1.0,1.0,1.0,0.0,58.0,1.0,5713.92
0.0,0.0,0.0,0.0,0.0,1.0,0.0,195.0,2.0,3635.85
0.0,1.0,1.0,1.0,0.0,1.0,0.0,120.0,4.0,4488.37
1.0,1.0,0.0,1.0,1.0,1.0,0.0,185.0,7.0,6502.84
1.0,0.0,1.0,1.0,1.0,1.0,0.0,233.0,2.0,5610.53
0.0,0.0,1.0,0.0,1.0,0.0,1.0,135.0,7.0,5446.29
1.0,1.0,0.0,1.0,0.0,0.0,0.0,91.0,6.0,4465.67
1.0,1.0,1.0,1.0,0.0,1.0,1.0,238.0,3.0,4497.35
0.0,1.0,0.0,0.0,1.0,1.0,1.0,160.0,5.0,6508.28
1.0,0.0,0.0,1.0,1.0,1.0,1.0,87.0,1.0,5714.72
1.0,0.0,1.0,1.0,1.0,0.0,1.0,159.0,7.0,5539.7
0.0,1.0,0.0,0.0,0.0,1.0,1.0,40.0,9.0,4335.32
0.0,1.0,1.0,1.0,0.0,0.0,1.0,222.0,2.0,4489.99
1.0,1.0,0.0,1.0,0.0,0.0,1.0,176.0,2.0,4473.9
1.0,0.0,0.0,1.0,1.0,1.0,1.0,46.0,7.0,5513.96
0.0,0.0,1.0,0.0,1.0,1.0,0.0,69.0,6.0,5470.37
1.0,1.0,0.0,1.0,0.0,0.0,1.0,250.0,1.0,4664.98
0.0,1.0,0.0,0.0,1.0,0.0,1.0,209.0,1.0,6776.82
1.0,0.0,1.0,1.0,0.0,0.0,0.0,189.0,3.0,3759.23
0.0,0.0,1.0,0.0,0.0,0.0,0.0,250.0,2.0,3657.05
1.0,0.0,1.0,1.0,0.0,0.0,0.0,162.0,4.0,3757.26
1.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,7.0,4339.93
1.0,1.0,0.0,0.0,0.0,0.0,0.0,140.0,9.0,4340.79
1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,3643.38
0.0,1.0,0.0,1.0,1.0,1.0,0.0,186.0,9.0,6556.09
1.0,1.0,1.0,1.0,0.0,1.0,1.0,185.0,7.0,4471.37
0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,9.0,3733.71
1.0,1.0,1.0,0.0,1.0,0.0,0.0,167.0,7.0,6455.76
1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.0,5.0,6580.4
1.0,1.0,1.0,1.0,1.0,1.0,0.0,141.0,7.0,6566.52
1.0,0.0,0.0,1.0,1.0,1.0,0.0,58.0,1.0,5713.92
0.0,0.0,0.0,0.0,0.0,1.0,0.0,208.0,2.0,3635.85
0.0,1.0,1.0,1.0,0.0,1.0,0.0,120.0,2.0,4505.96
1.0,1.0,0.0,1.0,1.0,1.0,0.0,185.0,7.0,6502.84
1.0,0.0,1.0,1.0,1.0,1.0,0.0,233.0,6.0,5582.37
0.0,0.0,1.0,0.0,1.0,0.0,1.0,128.0,7.0,5446.29
1.0,1.0,0.0,1.0,0.0,0.0,0.0,91.0,9.0,4461.97
1.0,1.0,1.0,1.0,0.0,1.0,1.0,238.0,3.0,4497.35
0.0,1.0,0.0,0.0,1.0,1.0,1.0,238.0,5.0,6508.28
1.0,0.0,0.0,1.0,1.0,1.0,1.0,40.0,1.0,5714.72
1.0,0.0,1.0,1.0,1.0,0.0,1.0,64.0,7.0,5539.7
0.0,1.0,0.0,0.0,0.0,1.0,1.0,69.0,6.0,4360.79
0.0,1.0,1.0,1.0,0.0,0.0,1.0,222.0,2.0,4489.99
1.0,1.0,0.0,1.0,0.0,0.0,1.0,250.0,2.0,4473.9
1.0,0.0,0.0,1.0,1.0,1.0,1.0,46.0,7.0,5513.96
0.0,0.0,1.0,0.0,1.0,1.0,0.0,90.0,6.0,5470.37
1.0,1.0,0.0,1.0,0.0,0.0,1.0,250.0,1.0,4664.98
0.0,1.0,0.0,0.0,1.0,0.0,1.0,209.0,1.0,6776.82
1.0,0.0,1.0,1.0,0.0,0.0,0.0,189.0,3.0,3759.23
0.0,0.0,1.0,0.0,0.0,0.0,0.0,250.0,2.0,3657.05
1.0,0.0,1.0,1.0,0.0,0.0,0.0,236.0,4.0,3757.26
1.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,7.0,4339.93
1.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,9.0,4336.38
1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,3643.38
0.0,1.0,0.0,1.0,1.0,1.0,0.0,186.0,9.0,6556.09
1.0,1.0,1.0,1.0,0.0,1.0,1.0,207.0,7.0,4471.37
0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,9.0,3737.05
1.0,1.0,1.0,0.0,1.0,0.0,0.0,127.0,7.0,6455.76
1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.0,5.0,6580.4
1.0,1.0,1.0,1.0,1.0,1.0,0.0,141.0,7.0,6566.52
1.0,0.0,0.0,1.0,1.0,1.0,0.0,58.0,1.0,5713.92
0.0,0.0,0.0,0.0,0.0,1.0,0.0,208.0,2.0,3635.85
0.0,1.0,1.0,1.0,0.0,1.0,0.0,120.0,5.0,4486.43
1.0,1.0,0.0,1.0,1.0,1.0,0.0,185.0,7.0,6502.84
1.0,0.0,1.0,1.0,1.0,1.0,0.0,233.0,6.0,5582.37
0.0,0.0,1.0,0.0,1.0,0.0,1.0,128.0,7.0,5446.29
1.0,1.0,0.0,1.0,0.0,0.0,0.0,91.0,9.0,4461.97
1.0,1.0,1.0,1.0,0.0,1.0,1.0,238.0,1.0,4715.25
0.0,1.0,0.0,0.0,1.0,1.0,1.0,238.0,5.0,6508.28
1.0,0.0,0.0,1.0,1.0,1.0,1.0,40.0,1.0,5714.72
1.0,0.0,1.0,1.0,1.0,0.0,1.0,64.0,7.0,5539.7
0.0,1.0,0.0,0.0,0.0,1.0,1.0,69.0,6.0,4360.79
0.0,1.0,1.0,1.0,0.0,0.0,1.0,250.0,2.0,4489.99
1.0,1.0,0.0,1.0,0.0,0.0,1.0,197.0,2.0,4473.9
1.0,0.0,0.0,1.0,1.0,1.0,1.0,46.0,7.0,5513.96
0.0,0.0,1.0,0.0,1.0,1.0,0.0,90.0,6.0,5470.37
1.0,1.0,0.0,1.0,0.0,0.0,1.0,250.0,1.0,4664.98
0.0,1.0,0.0,0.0,1.0,0.0,1.0,209.0,1.0,6776.82
1.0,0.0,1.0,1.0,0.0,0.0,0.0,189.0,6.0,3748.04
0.0,0.0,1.0,0.0,0.0,0.0,0.0,250.0,1.0,3833.98
1.0,0.0,1.0,1.0,0.0,0.0,0.0,207.0,4.0,3757.26
1.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,7.0,4339.93
1.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,9.0,4336.38
1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,3643.38
0.0,1.0,0.0,1.0,1.0,1.0,0.0,186.0,9.0,6556.09
1.0,1.0,1.0,1.0,0.0,1.0,1.0,207.0,7.0,4471.37
0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,9.0,3737.05
1.0,1.0,1.0,0.0,1.0,0.0,0.0,127.0,7.0,6455.76
1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.0,5.0,6580.4
1.0,1.0,1.0,1.0,1.0,1.0,0.0,141.0,7.0,6566.52
1.0,0.0,0.0,1.0,1.0,1.0,0.0,58.0,1.0,5713.92
0.0,0.0,0.0,0.0,0.0,1.0,0.0,139.0,2.0,3639.12
0.0,1.0,1.0,1.0,0.0,1.0,0.0,204.0,4.0,4487.7
1.0,1.0,0.0,1.0,1.0,1.0,0.0,185.0,7.0,6502.84
1.0,0.0,1.0,1.0,1.0,1.0,0.0,233.0,6.0,5582.37
0.0,0.0,1.0,0.0,1.0,0.0,1.0,128.0,7.0,5446.29
1.0,1.0,0.0,1.0,0.0,0.0,0.0,91.0,9.0,4461.97
1.0,1.0,1.0,1.0,0.0,1.0,1.0,238.0,1.0,4715.25
0.0,1.0,0.0,0.0,1.0,1.0,1.0,238.0,5.0,6508.28
1.0,0.0,0.0,1.0,1.0,1.0,1.0,40.0,2.0,5534.75
1.0,0.0,1.0,1.0,1.0,0.0,1.0,64.0,7.0,5539.7
0.0,1.0,0.0,0.0,0.0,1.0,1.0,69.0,6.0,4360.79
0.0,1.0,1.0,1.0,0.0,0.0,1.0,250.0,2.0,4489.99
1.0,1.0,0.0,1.0,0.0,0.0,1.0,230.0,2.0,4473.9
1.0,0.0,0.0,1.0,1.0,1.0,1.0,46.0,7.0,5513.96
0.0,0.0,1.0,0.0,1.0,1.0,0.0,90.0,6.0,5470.37
1.0,1.0,0.0,1.0,0.0,0.0,1.0,250.0,1.0,4664.98
0.0,1.0,0.0,0.0,1.0,0.0,1.0,209.0,1.0,6776.82
1.0,0.0,1.0,1.0,0.0,0.0,0.0,189.0,9.0,3740.02
0.0,0.0,1.0,0.0,0.0,0.0,0.0,250.0,5.0,3634.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,207.0,4.0,3757.26
1.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,7.0,4339.93
1.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,9.0,4336.38
1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,3643.38
0.0,1.0,0.0,1.0,1.0,1.0,0.0,186.0,9.0,6556.09
1.0,1.0,1.0,1.0,0.0,1.0,1.0,194.0,7.0,4471.37
0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,7.0,3738.27
1.0,1.0,1.0,0.0,1.0,0.0,0.0,127.0,7.0,6455.76
1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.0,5.0,6580.4
1.0,1.0,1.0,1.0,1.0,1.0,0.0,141.0,7.0,6566.52
1.0,0.0,0.0,1.0,1.0,1.0,0.0,58.0,1.0,5713.92
0.0,0.0,0.0,0.0,0.0,1.0,0.0,139.0,1.0,3801.34
0.0,1.0,1.0,1.0,0.0,1.0,0.0,204.0,4.0,4487.7
1.0,1.0,0.0,1.0,1.0,1.0,0.0,185.0,7.0,6502.84
1.0,0.0,1.0,1.0,1.0,1.0,0.0,233.0,7.0,5577.51
0.0,0.0,1.0,0.0,1.0,0.0,1.0,128.0,7.0,5446.29
1.0,1.0,0.0,1.0,0.0,0.0,0.0,91.0,9.0,4461.97
1.0,1.0,1.0,1.0,0.0,1.0,1.0,238.0,2.0,4511.03
0.0,1.0,0.0,0.0,1.0,1.0,1.0,153.0,5.0,6508.28
1.0,0.0,0.0,1.0,1.0,1.0,1.0,40.0,2.0,5534.75
1.0,0.0,1.0,1.0,1.0,0.0,1.0,40.0,7.0,5539.7
0.0,1.0,0.0,0.0,0.0,1.0,1.0,69.0,6.0,4360.79
0.0,1.0,1.0,1.0,0.0,0.0,1.0,250.0,2.0,4489.99
1.0,1.0,0.0,1.0,0.0,0.0,1.0,224.0,2.0,4473.9
1.0,0.0,0.0,1.0,1.0,1.0,1.0,46.0,5.0,5518.23
0.0,0.0,1.0,0.0,1.0,1.0,0.0,90.0,6.0,5470.37
1.0,1.0,0.0,1.0,0.0,0.0,1.0,250.0,3.0,4471.67
0.0,1.0,0.0,0.0,1.0,0.0,1.0,209.0,1.0,6776.82
1.0,0.0,1.0,1.0,0.0,0.0,0.0,189.0,9.0,3740.02
0.0,0.0,1.0,0.0,0.0,0.0,0.0,250.0,5.0,3634.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,207.0,5.0,3753.3
1.0,1.0,0.0,0.0,0.0,0.0,1.0,40.0,8.0,4321.57
1.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,9.0,4336.38
1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,3643.38
0.0,1.0,0.0,1.0,1.0,1.0,0.0,186.0,9.0,6556.09
1.0,1.0,1.0,1.0,0.0,1.0,1.0,189.0,7.0,4471.37
0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,4.0,3736.74
1.0,1.0,1.0,0.0,1.0,0.0,0.0,127.0,7.0,6455.76
1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.0,5.0,6580.4
1.0,1.0,1.0,1.0,1.0,1.0,0.0,141.0,7.0,6566.52
1.0,0.0,0.0,1.0,1.0,1.0,0.0,58.0,1.0,5713.92
0.0,0.0,0.0,0.0,0.0,1.0,0.0,139.0,5.0,3624.09
0.0,1.0,1.0,1.0,0.0,1.0,0.0,190.0,2.0,4511.56
1.0,1.0,0.0,1.0,1.0,1.0,0.0,185.0,7.0,6502.84
1.0,0.0,1.0,1.0,1.0,1.0,0.0,233.0,7.0,5577.51
0.0,0.0,1.0,0.0,1.0,0.0,1.0,128.0,7.0,5446.29
