no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,PERF
0.0,1.0,0.0,0.0,0.0,1.0,0.0,46.0,7.0,4400.84
1.0,1.0,0.0,0.0,0.0,0.0,1.0,98.0,8.0,4387.23
0.0,1.0,0.0,0.0,0.0,0.0,1.0,182.0,9.0,4382.59
1.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0,1.0,3912.68
0.0,0.0,1.0,0.0,0.0,0.0,0.0,89.0,1.0,3875.13
0.0,0.0,0.0,0.0,0.0,1.0,1.0,250.0,1.0,3838.3
1.0,0.0,0.0,1.0,0.0,0.0,0.0,218.0,8.0,3797.44
1.0,0.0,1.0,1.0,0.0,1.0,1.0,93.0,7.0,3797.31
1.0,0.0,1.0,1.0,0.0,1.0,1.0,116.0,9.0,3796.53
1.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,6.0,3795.45
1.0,0.0,0.0,1.0,0.0,0.0,0.0,138.0,9.0,3793.47
1.0,0.0,1.0,1.0,0.0,0.0,0.0,189.0,7.0,3789.01
0.0,0.0,0.0,1.0,0.0,0.0,1.0,76.0,6.0,3780.32
0.0,0.0,1.0,1.0,0.0,1.0,1.0,216.0,3.0,3779.33
0.0,0.0,0.0,1.0,0.0,0.0,0.0,113.0,7.0,3774.57
0.0,0.0,1.0,1.0,0.0,0.0,1.0,231.0,9.0,3762.13
1.0,0.0,1.0,0.0,0.0,0.0,0.0,116.0,2.0,3749.39
1.0,0.0,1.0,0.0,0.0,1.0,0.0,124.0,6.0,3729.97
1.0,0.0,1.0,0.0,0.0,1.0,1.0,150.0,7.0,3725.77
1.0,0.0,0.0,0.0,0.0,1.0,1.0,87.0,3.0,3724.62
1.0,0.0,0.0,0.0,0.0,1.0,0.0,223.0,8.0,3704.97
1.0,0.0,0.0,0.0,0.0,1.0,1.0,91.0,10.0,3700.85
1.0,0.0,0.0,0.0,0.0,1.0,0.0,185.0,9.0,3697.5
0.0,0.0,1.0,0.0,0.0,1.0,0.0,94.0,4.0,3692.87
0.0,0.0,1.0,0.0,0.0,1.0,1.0,244.0,4.0,3691.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,144.0,3.0,3688.78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,7.0,3656.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,10.0,3655.64
