no-8x8dct,no-cabac,no-deblock,no-fast-pskip,no-mbtree,no-mixed-refs,no-weightb,rc-lookahead,ref,PERF
0.0,0.0,1.0,1.0,0.0,1.0,0.0,250.0,7.0,3728.46
1.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,6.0,3665.28
0.0,0.0,0.0,0.0,1.0,1.0,0.0,123.0,6.0,5400.28
0.0,1.0,0.0,1.0,0.0,1.0,0.0,40.0,8.0,4469.96
1.0,1.0,1.0,1.0,0.0,1.0,1.0,159.0,8.0,4472.23
1.0,1.0,0.0,1.0,0.0,1.0,0.0,228.0,2.0,4494.62
0.0,1.0,0.0,1.0,1.0,0.0,1.0,104.0,3.0,6560.28
0.0,1.0,0.0,1.0,0.0,0.0,0.0,169.0,9.0,4465.61
0.0,0.0,0.0,0.0,1.0,0.0,1.0,85.0,1.0,5588.89
1.0,1.0,0.0,1.0,1.0,0.0,0.0,206.0,3.0,6488.26
0.0,0.0,1.0,1.0,0.0,1.0,0.0,211.0,7.0,3728.46
1.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,9.0,3657.44
0.0,0.0,0.0,0.0,1.0,1.0,0.0,123.0,6.0,5400.28
0.0,1.0,0.0,1.0,0.0,1.0,0.0,40.0,9.0,4468.66
1.0,1.0,1.0,1.0,0.0,1.0,1.0,159.0,7.0,4471.37
1.0,1.0,0.0,1.0,0.0,1.0,0.0,228.0,2.0,4494.62
0.0,1.0,0.0,1.0,1.0,0.0,1.0,104.0,3.0,6560.28
0.0,1.0,0.0,1.0,0.0,0.0,0.0,169.0,9.0,4465.61
0.0,0.0,0.0,0.0,1.0,0.0,1.0,85.0,1.0,5588.89
1.0,1.0,0.0,1.0,1.0,0.0,0.0,206.0,3.0,6488.26
0.0,0.0,1.0,1.0,0.0,1.0,0.0,250.0,4.0,3731.98
1.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,9.0,3657.44
0.0,0.0,0.0,0.0,1.0,1.0,0.0,123.0,6.0,5400.28
0.0,1.0,0.0,1.0,0.0,1.0,0.0,40.0,9.0,4468.66
1.0,1.0,1.0,1.0,0.0,1.0,1.0,159.0,7.0,4471.37
1.0,1.0,0.0,1.0,0.0,1.0,0.0,228.0,4.0,4485.63
0.0,1.0,0.0,1.0,1.0,0.0,1.0,104.0,3.0,6560.28
0.0,1.0,0.0,1.0,0.0,0.0,0.0,169.0,9.0,4465.61
0.0,0.0,0.0,0.0,1.0,0.0,1.0,85.0,1.0,5588.89
1.0,1.0,0.0,1.0,1.0,0.0,0.0,206.0,3.0,6488.26
0.0,0.0,1.0,1.0,0.0,1.0,0.0,250.0,4.0,3731.98
1.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,9.0,3657.44
0.0,0.0,0.0,0.0,1.0,1.0,0.0,123.0,6.0,5400.28
0.0,1.0,0.0,1.0,0.0,1.0,0.0,40.0,9.0,4468.66
1.0,1.0,1.0,1.0,0.0,1.0,1.0,159.0,4.0,4491.38
1.0,1.0,0.0,1.0,0.0,1.0,0.0,176.0,4.0,4485.63
0.0,1.0,0.0,1.0,1.0,0.0,1.0,104.0,3.0,6560.28
0.0,1.0,0.0,1.0,0.0,0.0,0.0,169.0,9.0,4465.61
0.0,0.0,0.0,0.0,1.0,0.0,1.0,85.0,1.0,5588.89
1.0,1.0,0.0,1.0,1.0,0.0,0.0,206.0,3.0,6488.26
0.0,0.0,1.0,1.0,0.0,1.0,0.0,250.0,2.0,3745.47
1.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,9.0,3657.44
0.0,0.0,0.0,0.0,1.0,1.0,0.0,123.0,8.0,5396.24
0.0,1.0,0.0,1.0,0.0,1.0,0.0,63.0,9.0,4484.85
1.0,1.0,1.0,1.0,0.0,1.0,1.0,159.0,4.0,4491.38
1.0,1.0,0.0,1.0,0.0,1.0,0.0,112.0,4.0,4486.83
0.0,1.0,0.0,1.0,1.0,0.0,1.0,104.0,3.0,6560.28
0.0,1.0,0.0,1.0,0.0,0.0,0.0,169.0,6.0,4473.59
0.0,0.0,0.0,0.0,1.0,0.0,1.0,85.0,1.0,5588.89
1.0,1.0,0.0,1.0,1.0,0.0,0.0,206.0,3.0,6488.26
0.0,0.0,1.0,1.0,0.0,1.0,0.0,250.0,2.0,3745.47
1.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,9.0,3657.44
0.0,0.0,0.0,0.0,1.0,1.0,0.0,123.0,8.0,5396.24
0.0,1.0,0.0,1.0,0.0,1.0,0.0,63.0,6.0,4486.32
1.0,1.0,1.0,1.0,0.0,1.0,1.0,159.0,5.0,4481.66
1.0,1.0,0.0,1.0,0.0,1.0,0.0,112.0,4.0,4486.83
0.0,1.0,0.0,1.0,1.0,0.0,1.0,104.0,3.0,6560.28
0.0,1.0,0.0,1.0,0.0,0.0,0.0,215.0,6.0,4473.59
0.0,0.0,0.0,0.0,1.0,0.0,1.0,85.0,1.0,5588.89
1.0,1.0,0.0,1.0,1.0,0.0,0.0,206.0,3.0,6488.26
0.0,0.0,1.0,1.0,0.0,1.0,0.0,250.0,1.0,3890.5
1.0,0.0,1.0,0.0,0.0,0.0,1.0,85.0,9.0,3672.32
0.0,0.0,0.0,0.0,1.0,1.0,0.0,123.0,8.0,5396.24
