no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,PERF
1.0,0.0,1.0,0.0,1.0,1.0,1.0,120.0,8.0,5576.1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,83.0,8.0,5576.1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,113.0,4.0,5565.22
0.0,0.0,1.0,1.0,1.0,1.0,1.0,118.0,6.0,5562.91
1.0,0.0,0.0,1.0,1.0,0.0,0.0,135.0,2.0,5550.58
1.0,0.0,1.0,0.0,1.0,0.0,1.0,48.0,7.0,5548.65
0.0,0.0,1.0,1.0,1.0,1.0,0.0,190.0,10.0,5547.61
0.0,0.0,1.0,1.0,1.0,1.0,1.0,214.0,10.0,5546.24
1.0,0.0,1.0,0.0,1.0,0.0,0.0,149.0,9.0,5542.04
0.0,0.0,1.0,1.0,1.0,0.0,1.0,71.0,7.0,5541.05
1.0,0.0,0.0,1.0,1.0,0.0,1.0,210.0,8.0,5533.15
0.0,0.0,1.0,1.0,1.0,0.0,1.0,231.0,9.0,5531.91
0.0,0.0,1.0,1.0,1.0,0.0,1.0,54.0,10.0,5525.83
0.0,0.0,1.0,0.0,1.0,0.0,0.0,211.0,2.0,5522.05
0.0,0.0,1.0,0.0,1.0,0.0,0.0,138.0,2.0,5522.05
1.0,0.0,0.0,0.0,1.0,1.0,0.0,186.0,6.0,5514.12
0.0,0.0,0.0,1.0,1.0,1.0,1.0,175.0,8.0,5513.45
0.0,0.0,1.0,0.0,1.0,1.0,1.0,201.0,8.0,5511.36
0.0,0.0,0.0,1.0,1.0,1.0,1.0,144.0,9.0,5508.76
0.0,0.0,1.0,0.0,1.0,1.0,1.0,173.0,7.0,5506.21
0.0,0.0,0.0,1.0,1.0,0.0,0.0,67.0,3.0,5502.71
1.0,0.0,0.0,0.0,1.0,0.0,0.0,183.0,3.0,5502.64
0.0,0.0,0.0,1.0,1.0,1.0,0.0,114.0,7.0,5501.46
0.0,0.0,0.0,1.0,1.0,1.0,0.0,171.0,9.0,5500.88
0.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,5.0,5499.32
1.0,0.0,0.0,0.0,1.0,0.0,1.0,48.0,3.0,5498.25
1.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,4.0,5495.95
1.0,0.0,0.0,0.0,1.0,0.0,0.0,172.0,4.0,5495.95
0.0,0.0,1.0,0.0,1.0,0.0,1.0,142.0,6.0,5494.63
0.0,0.0,1.0,0.0,1.0,0.0,1.0,212.0,5.0,5491.22
0.0,0.0,1.0,0.0,1.0,0.0,1.0,176.0,7.0,5489.84
1.0,0.0,0.0,0.0,1.0,0.0,0.0,117.0,6.0,5483.77
1.0,0.0,0.0,0.0,1.0,0.0,1.0,241.0,7.0,5477.32
1.0,0.0,0.0,0.0,1.0,0.0,1.0,187.0,7.0,5477.32
0.0,0.0,0.0,0.0,1.0,1.0,0.0,197.0,2.0,5467.46
0.0,0.0,0.0,0.0,1.0,1.0,1.0,243.0,8.0,5446.43
0.0,0.0,0.0,0.0,1.0,0.0,0.0,193.0,3.0,5442.98
0.0,0.0,0.0,0.0,1.0,0.0,0.0,230.0,3.0,5442.98
0.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,10.0,5412.28
0.0,1.0,1.0,1.0,0.0,0.0,1.0,83.0,1.0,4719.63
0.0,1.0,1.0,1.0,0.0,1.0,0.0,46.0,1.0,4702.1
0.0,1.0,1.0,1.0,0.0,1.0,0.0,174.0,2.0,4551.84
0.0,1.0,1.0,1.0,0.0,1.0,1.0,108.0,2.0,4548.94
0.0,1.0,0.0,1.0,0.0,1.0,0.0,187.0,8.0,4541.74
1.0,1.0,0.0,1.0,0.0,1.0,0.0,103.0,3.0,4537.67
1.0,1.0,0.0,1.0,0.0,1.0,0.0,87.0,3.0,4536.62
1.0,1.0,1.0,1.0,0.0,1.0,0.0,191.0,4.0,4536.19
0.0,1.0,0.0,1.0,0.0,1.0,1.0,134.0,6.0,4533.34
1.0,1.0,1.0,1.0,0.0,0.0,0.0,71.0,2.0,4531.99
0.0,1.0,0.0,1.0,0.0,0.0,1.0,108.0,2.0,4530.38
0.0,1.0,1.0,1.0,0.0,1.0,1.0,56.0,5.0,4527.67
1.0,1.0,0.0,1.0,0.0,1.0,0.0,65.0,6.0,4527.25
0.0,1.0,0.0,1.0,0.0,0.0,0.0,142.0,2.0,4523.87
1.0,1.0,0.0,1.0,0.0,0.0,1.0,150.0,3.0,4518.71
0.0,1.0,1.0,1.0,0.0,1.0,1.0,51.0,6.0,4518.65
1.0,1.0,1.0,1.0,0.0,1.0,0.0,170.0,7.0,4517.07
1.0,1.0,1.0,1.0,0.0,0.0,0.0,84.0,4.0,4514.96
0.0,1.0,1.0,1.0,0.0,0.0,1.0,209.0,5.0,4510.99
0.0,1.0,0.0,1.0,0.0,0.0,0.0,72.0,10.0,4507.96
1.0,1.0,0.0,1.0,0.0,0.0,0.0,63.0,8.0,4497.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,125.0,8.0,4493.96
1.0,1.0,1.0,1.0,0.0,0.0,1.0,52.0,9.0,4491.92
1.0,1.0,1.0,1.0,0.0,0.0,0.0,87.0,10.0,4485.85
0.0,1.0,0.0,0.0,0.0,1.0,0.0,145.0,2.0,4441.5
0.0,1.0,1.0,0.0,0.0,1.0,0.0,209.0,4.0,4438.41
0.0,1.0,1.0,0.0,0.0,1.0,1.0,90.0,5.0,4432.66
1.0,1.0,0.0,0.0,0.0,0.0,1.0,126.0,2.0,4428.39
1.0,1.0,0.0,0.0,0.0,0.0,0.0,191.0,2.0,4424.41
1.0,1.0,0.0,0.0,0.0,0.0,0.0,176.0,2.0,4424.41
0.0,1.0,1.0,0.0,0.0,1.0,1.0,113.0,7.0,4423.09
0.0,1.0,1.0,0.0,0.0,0.0,1.0,75.0,5.0,4421.89
1.0,1.0,1.0,0.0,0.0,1.0,0.0,150.0,7.0,4421.78
1.0,1.0,1.0,0.0,0.0,0.0,0.0,122.0,5.0,4420.63
0.0,1.0,1.0,0.0,0.0,1.0,1.0,235.0,9.0,4420.22
0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,4418.94
1.0,1.0,1.0,0.0,0.0,1.0,0.0,50.0,8.0,4417.54
1.0,1.0,1.0,0.0,0.0,1.0,0.0,119.0,10.0,4413.29
0.0,1.0,1.0,0.0,0.0,0.0,1.0,66.0,5.0,4412.12
0.0,1.0,0.0,0.0,0.0,1.0,0.0,239.0,6.0,4411.88
1.0,1.0,1.0,0.0,0.0,0.0,1.0,128.0,8.0,4410.31
0.0,1.0,0.0,0.0,0.0,1.0,0.0,108.0,7.0,4406.55
1.0,1.0,0.0,0.0,0.0,1.0,1.0,103.0,10.0,4404.17
0.0,1.0,0.0,0.0,0.0,0.0,1.0,162.0,4.0,4402.04
0.0,1.0,1.0,0.0,0.0,0.0,1.0,204.0,10.0,4399.91
1.0,1.0,0.0,0.0,0.0,1.0,1.0,163.0,9.0,4395.75
1.0,1.0,0.0,0.0,0.0,1.0,1.0,61.0,9.0,4395.72
1.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,10.0,4390.5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,106.0,7.0,4388.46
1.0,1.0,0.0,0.0,0.0,0.0,1.0,160.0,7.0,4385.65
0.0,1.0,0.0,0.0,0.0,0.0,1.0,91.0,7.0,4384.27
0.0,1.0,0.0,0.0,0.0,0.0,1.0,237.0,7.0,4384.04
1.0,0.0,1.0,1.0,0.0,0.0,1.0,167.0,1.0,4003.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,178.0,1.0,4003.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,171.0,1.0,3996.92
1.0,0.0,1.0,0.0,0.0,1.0,1.0,149.0,1.0,3955.56
1.0,0.0,0.0,1.0,0.0,1.0,1.0,154.0,1.0,3955.32
0.0,0.0,1.0,1.0,0.0,1.0,0.0,166.0,1.0,3930.66
1.0,0.0,0.0,0.0,0.0,0.0,1.0,129.0,1.0,3909.97
1.0,0.0,0.0,1.0,0.0,1.0,1.0,52.0,7.0,3804.97
1.0,0.0,0.0,1.0,0.0,1.0,1.0,196.0,5.0,3803.9
1.0,0.0,0.0,1.0,0.0,1.0,1.0,191.0,3.0,3803.22
1.0,0.0,1.0,1.0,0.0,0.0,0.0,107.0,4.0,3799.95
1.0,0.0,0.0,1.0,0.0,1.0,0.0,168.0,2.0,3799.66
1.0,0.0,0.0,1.0,0.0,1.0,1.0,241.0,2.0,3799.64
1.0,0.0,0.0,1.0,0.0,0.0,1.0,127.0,10.0,3796.52
1.0,0.0,1.0,1.0,0.0,0.0,0.0,49.0,7.0,3787.97
1.0,0.0,1.0,1.0,0.0,0.0,1.0,91.0,8.0,3787.7
1.0,0.0,1.0,1.0,0.0,0.0,1.0,43.0,7.0,3787.27
1.0,0.0,1.0,1.0,0.0,0.0,0.0,66.0,8.0,3787.05
0.0,0.0,0.0,1.0,0.0,1.0,0.0,71.0,3.0,3786.23
0.0,0.0,0.0,1.0,0.0,0.0,1.0,154.0,7.0,3779.77
0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.0,9.0,3777.75
0.0,0.0,0.0,1.0,0.0,0.0,0.0,140.0,9.0,3777.47
0.0,0.0,0.0,1.0,0.0,0.0,0.0,190.0,4.0,3776.21
1.0,0.0,1.0,1.0,0.0,0.0,1.0,46.0,10.0,3775.41
0.0,0.0,0.0,1.0,0.0,0.0,1.0,160.0,5.0,3773.69
0.0,0.0,1.0,1.0,0.0,1.0,1.0,199.0,7.0,3772.95
0.0,0.0,1.0,1.0,0.0,0.0,1.0,60.0,3.0,3770.94
0.0,0.0,1.0,1.0,0.0,1.0,0.0,193.0,10.0,3766.48
0.0,0.0,1.0,1.0,0.0,1.0,0.0,52.0,8.0,3766.02
0.0,0.0,1.0,1.0,0.0,1.0,1.0,218.0,9.0,3765.41
0.0,0.0,1.0,1.0,0.0,1.0,1.0,133.0,10.0,3763.66
0.0,0.0,1.0,1.0,0.0,0.0,0.0,206.0,8.0,3762.76
0.0,0.0,1.0,1.0,0.0,1.0,0.0,42.0,9.0,3761.63
1.0,0.0,1.0,0.0,0.0,1.0,1.0,143.0,4.0,3744.36
1.0,0.0,1.0,0.0,0.0,0.0,1.0,179.0,7.0,3718.05
1.0,0.0,1.0,0.0,0.0,1.0,1.0,85.0,10.0,3716.63
1.0,0.0,1.0,0.0,0.0,0.0,1.0,219.0,8.0,3714.59
1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,3.0,3714.33
1.0,0.0,0.0,0.0,0.0,1.0,1.0,183.0,6.0,3709.54
1.0,0.0,0.0,0.0,0.0,1.0,1.0,206.0,6.0,3709.54
1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,5.0,3709.51
1.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,10.0,3708.36
1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,8.0,3703.57
1.0,0.0,0.0,0.0,0.0,1.0,1.0,155.0,8.0,3699.35
0.0,0.0,1.0,0.0,0.0,1.0,1.0,152.0,2.0,3698.34
0.0,0.0,1.0,0.0,0.0,1.0,0.0,198.0,3.0,3692.58
1.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,10.0,3692.1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,193.0,4.0,3687.65
0.0,0.0,1.0,0.0,0.0,1.0,1.0,203.0,6.0,3684.91
0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,4.0,3682.77
0.0,0.0,1.0,0.0,0.0,1.0,0.0,249.0,8.0,3676.61
0.0,0.0,1.0,0.0,0.0,1.0,0.0,53.0,8.0,3674.16
0.0,0.0,0.0,0.0,0.0,0.0,1.0,158.0,4.0,3665.88
0.0,0.0,0.0,0.0,0.0,1.0,1.0,197.0,10.0,3665.77
0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,10.0,3665.13
0.0,0.0,0.0,0.0,0.0,0.0,1.0,201.0,6.0,3662.36
0.0,0.0,0.0,0.0,0.0,0.0,1.0,165.0,8.0,3657.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,7.0,3656.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,8.0,3655.71
