no-8x8dct,no-cabac,no-deblock,no-fast-pskip,no-mbtree,no-mixed-refs,no-weightb,rc-lookahead,ref,PERF
0,0,0,0,1,1,0,40,9,5387.3
1,0,1,0,1,1,1,41,1,5769.25
1,0,1,0,1,1,1,40,1,5769.25
1,0,1,0,1,1,0,40,1,5768.22
1,0,1,0,1,1,1,56,1,5769.25
1,0,1,0,1,1,1,57,1,5769.25
1,0,1,0,1,1,1,58,1,5769.25
1,0,1,0,1,1,1,54,2,5565.85
1,0,1,0,0,0,0,95,1,-1
0,0,0,0,0,0,0,129,1,-1
1,0,1,0,1,1,0,79,1,5768.22
1,0,1,0,1,1,1,40,1,5769.25
1,0,1,0,0,0,0,89,1,-1
0,0,0,0,0,1,0,68,1,3800.31
1,0,1,0,1,1,1,40,1,5769.25
0,0,0,0,0,1,0,145,1,3804.32
0,0,0,0,0,1,0,61,1,3794.51
0,0,0,0,0,1,0,80,1,3804.23
1,0,1,0,1,1,1,56,1,5769.25
1,0,1,0,1,1,1,58,1,5769.25
1,0,1,0,1,1,1,62,1,5769.25
1,0,1,0,1,1,1,62,1,5769.25
1,0,1,0,1,1,1,63,1,5769.25
1,0,1,0,1,1,1,63,1,5769.25
1,0,1,0,1,1,1,63,1,5769.25
1,0,1,0,1,1,1,64,1,5769.25
1,0,1,0,1,1,1,64,1,5769.25
1,0,1,0,1,1,1,64,1,5769.25
1,0,1,0,1,1,1,64,1,5769.25
1,0,1,0,1,1,1,64,1,5769.25
1,0,1,0,1,1,1,64,1,5769.25
1,0,1,0,1,1,1,64,1,5769.25
1,0,1,0,1,1,1,64,1,5769.25
1,0,1,0,1,1,1,64,1,5769.25
1,0,1,0,1,1,1,64,1,5769.25
1,0,1,0,1,1,1,54,1,5769.25
1,0,1,0,1,1,1,54,1,5769.25
1,0,1,0,1,1,1,54,1,5769.25
1,0,1,0,1,1,1,54,1,5769.25
1,0,1,0,1,1,1,54,1,5769.25
1,0,1,0,1,1,1,54,1,5769.25
1,0,1,0,1,1,1,54,1,5769.25
1,0,1,0,1,1,1,54,1,5769.25
1,0,1,0,1,1,1,54,1,5769.25
1,0,1,0,1,1,1,54,1,5769.25
1,0,1,0,1,1,1,54,1,5769.25
1,0,1,0,1,1,1,54,1,5769.25
1,0,1,0,1,1,1,54,1,5769.25
1,0,1,0,1,1,1,54,1,5769.25
1,0,1,0,1,1,1,48,1,5769.25
1,0,1,0,1,1,1,46,1,5769.25
1,0,1,0,1,1,1,46,1,5769.25
1,0,1,0,1,1,1,46,1,5769.25
1,0,1,0,1,1,1,46,1,5769.25
1,0,1,0,1,1,1,45,1,5769.25
1,0,1,0,1,1,1,45,1,5769.25
1,0,1,0,1,1,1,45,1,5769.25
1,0,1,0,1,1,1,45,1,5769.25
1,0,1,0,1,1,1,45,1,5769.25
1,0,1,0,1,1,1,49,1,5769.25
1,0,1,0,1,1,1,52,1,5769.25
1,0,1,0,1,1,1,61,1,5769.25
1,0,1,0,1,1,1,61,1,5769.25
1,0,1,0,1,1,1,61,1,5769.25
1,0,1,0,1,1,1,61,1,5769.25
1,0,1,0,1,1,1,62,1,5769.25
1,0,1,0,1,1,1,62,1,5769.25
1,0,1,0,1,1,1,50,1,5769.25
1,0,1,0,1,1,1,50,1,5769.25
1,0,1,0,1,1,1,50,1,5769.25
1,0,1,0,1,1,1,50,1,5769.25
1,0,1,0,1,1,1,60,1,5769.25
1,0,1,0,1,1,1,59,1,5769.25
1,0,1,0,1,1,1,59,1,5769.25
1,0,1,0,1,1,1,59,1,5769.25
1,0,1,0,1,1,1,59,1,5769.25
1,0,1,0,1,1,1,59,1,5769.25
1,0,1,0,1,1,1,59,1,5769.25
1,0,1,0,1,1,1,59,1,5769.25
1,0,1,0,1,1,1,61,1,5769.25
1,0,1,0,1,1,1,61,1,5769.25
1,0,1,0,1,1,1,61,1,5769.25
1,0,1,0,1,1,1,55,1,5769.25
1,0,1,0,1,1,1,55,1,5769.25
1,0,1,0,1,1,1,55,1,5769.25
1,0,1,0,1,1,1,55,1,5769.25
1,0,1,0,1,1,1,55,1,5769.25
1,0,1,0,1,1,1,55,1,5769.25
1,0,1,0,1,1,1,55,1,5769.25
1,0,1,0,1,1,1,55,1,5769.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
0,0,0,0,0,0,0,1,0,3108.25
