no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,PERF
1.0,0.0,1.0,1.0,0.0,0.0,0.0,242.0,3.0,3806.72
1.0,0.0,0.0,1.0,0.0,1.0,0.0,128.0,10.0,3804.75
1.0,0.0,0.0,1.0,0.0,1.0,0.0,88.0,7.0,3804.18
1.0,0.0,1.0,1.0,0.0,1.0,1.0,94.0,8.0,3798.11
1.0,0.0,0.0,1.0,0.0,0.0,0.0,159.0,6.0,3797.85
1.0,0.0,0.0,1.0,0.0,0.0,0.0,197.0,6.0,3797.85
1.0,0.0,0.0,1.0,0.0,0.0,0.0,110.0,10.0,3793.98
1.0,0.0,0.0,1.0,0.0,0.0,1.0,104.0,5.0,3793.66
1.0,0.0,1.0,1.0,0.0,0.0,1.0,119.0,6.0,3793.08
1.0,0.0,1.0,1.0,0.0,0.0,1.0,174.0,7.0,3792.78
1.0,0.0,0.0,1.0,0.0,0.0,1.0,235.0,5.0,3792.36
1.0,0.0,0.0,1.0,0.0,0.0,0.0,163.0,4.0,3789.86
1.0,0.0,1.0,1.0,0.0,1.0,0.0,149.0,10.0,3787.96
1.0,0.0,1.0,1.0,0.0,0.0,0.0,211.0,9.0,3786.67
0.0,0.0,0.0,1.0,0.0,1.0,0.0,247.0,3.0,3786.16
0.0,0.0,0.0,1.0,0.0,1.0,1.0,151.0,9.0,3784.13
0.0,0.0,0.0,1.0,0.0,1.0,1.0,59.0,4.0,3781.91
0.0,0.0,1.0,1.0,0.0,1.0,0.0,163.0,3.0,3777.8
0.0,0.0,0.0,1.0,0.0,0.0,1.0,117.0,5.0,3774.31
0.0,0.0,1.0,1.0,0.0,1.0,0.0,97.0,7.0,3773.05
0.0,0.0,1.0,1.0,0.0,1.0,0.0,242.0,9.0,3768.32
0.0,0.0,1.0,1.0,0.0,1.0,1.0,60.0,9.0,3766.48
0.0,0.0,1.0,1.0,0.0,1.0,1.0,124.0,9.0,3765.36
0.0,0.0,1.0,1.0,0.0,0.0,1.0,130.0,8.0,3763.55
0.0,0.0,1.0,1.0,0.0,0.0,0.0,250.0,8.0,3762.76
0.0,0.0,1.0,1.0,0.0,0.0,0.0,171.0,8.0,3762.76
0.0,0.0,1.0,1.0,0.0,0.0,1.0,200.0,9.0,3762.13
1.0,0.0,1.0,0.0,0.0,0.0,1.0,239.0,2.0,3751.02
1.0,0.0,1.0,0.0,0.0,1.0,0.0,67.0,4.0,3741.7
1.0,0.0,1.0,0.0,0.0,1.0,1.0,232.0,6.0,3730.74
1.0,0.0,1.0,0.0,0.0,1.0,1.0,128.0,7.0,3728.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,142.0,2.0,3726.26
1.0,0.0,1.0,0.0,0.0,1.0,0.0,148.0,8.0,3724.15
1.0,0.0,1.0,0.0,0.0,1.0,0.0,114.0,9.0,3723.56
1.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,3.0,3709.6
1.0,0.0,0.0,0.0,0.0,1.0,1.0,146.0,6.0,3709.54
1.0,0.0,0.0,0.0,0.0,1.0,1.0,116.0,9.0,3709.24
1.0,0.0,0.0,0.0,0.0,1.0,1.0,102.0,7.0,3708.46
1.0,0.0,0.0,0.0,0.0,0.0,1.0,216.0,3.0,3707.4
1.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,6.0,3701.52
0.0,0.0,1.0,0.0,0.0,1.0,0.0,108.0,2.0,3699.19
1.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,7.0,3696.61
1.0,0.0,0.0,0.0,0.0,0.0,1.0,118.0,10.0,3690.08
0.0,0.0,1.0,0.0,0.0,0.0,0.0,146.0,5.0,3680.73
0.0,0.0,0.0,0.0,0.0,1.0,1.0,190.0,3.0,3678.67
0.0,0.0,0.0,0.0,0.0,1.0,1.0,199.0,3.0,3678.67
0.0,0.0,1.0,0.0,0.0,1.0,1.0,61.0,10.0,3676.01
0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,3.0,3675.61
0.0,0.0,1.0,0.0,0.0,0.0,0.0,203.0,6.0,3674.94
0.0,0.0,1.0,0.0,0.0,1.0,0.0,117.0,10.0,3673.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,144.0,6.0,3673.69
0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,3.0,3673.44
0.0,0.0,1.0,0.0,0.0,0.0,0.0,160.0,7.0,3672.77
0.0,0.0,0.0,0.0,0.0,1.0,1.0,121.0,5.0,3672.34
0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,7.0,3671.97
0.0,0.0,0.0,0.0,0.0,1.0,0.0,204.0,7.0,3670.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,8.0,3668.31
0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.0,7.0,3665.85
0.0,0.0,0.0,0.0,0.0,1.0,1.0,242.0,10.0,3665.77
0.0,0.0,0.0,0.0,0.0,0.0,1.0,163.0,6.0,3662.36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,6.0,3660.53
0.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,8.0,3659.6
0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,5.0,3658.35
0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,10.0,3648.74
