no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,PERF
0.0,0.0,1.0,0.0,1.0,1.0,1.0,42.0,2.0,5540.5
1.0,0.0,1.0,0.0,1.0,0.0,1.0,104.0,9.0,5539.9
0.0,0.0,1.0,0.0,1.0,1.0,0.0,225.0,2.0,5537.28
0.0,0.0,1.0,0.0,1.0,1.0,0.0,212.0,2.0,5537.28
1.0,0.0,0.0,1.0,1.0,0.0,1.0,60.0,5.0,5535.92
1.0,0.0,0.0,1.0,1.0,0.0,0.0,130.0,6.0,5534.06
0.0,0.0,1.0,1.0,1.0,0.0,1.0,232.0,9.0,5531.91
0.0,0.0,1.0,1.0,1.0,0.0,1.0,226.0,9.0,5531.91
1.0,0.0,0.0,0.0,1.0,1.0,0.0,88.0,2.0,5529.89
0.0,0.0,1.0,0.0,1.0,1.0,0.0,90.0,4.0,5527.52
1.0,0.0,0.0,1.0,1.0,0.0,0.0,194.0,8.0,5527.35
0.0,0.0,0.0,1.0,1.0,1.0,1.0,121.0,2.0,5526.84
1.0,0.0,0.0,1.0,1.0,0.0,0.0,80.0,10.0,5526.03
0.0,0.0,1.0,0.0,1.0,0.0,1.0,243.0,2.0,5523.29
1.0,0.0,0.0,1.0,1.0,0.0,1.0,238.0,10.0,5522.53
1.0,0.0,0.0,1.0,1.0,0.0,1.0,184.0,10.0,5522.53
0.0,0.0,0.0,1.0,1.0,1.0,1.0,115.0,6.0,5519.85
0.0,0.0,0.0,1.0,1.0,1.0,1.0,167.0,6.0,5519.85
0.0,0.0,0.0,1.0,1.0,1.0,0.0,84.0,4.0,5518.56
0.0,0.0,0.0,1.0,1.0,1.0,0.0,228.0,6.0,5518.53
0.0,0.0,0.0,1.0,1.0,1.0,0.0,113.0,3.0,5517.75
1.0,0.0,0.0,0.0,1.0,1.0,0.0,234.0,5.0,5511.65
1.0,0.0,0.0,0.0,1.0,1.0,1.0,180.0,6.0,5509.1
0.0,0.0,0.0,1.0,1.0,0.0,1.0,207.0,2.0,5508.97
0.0,0.0,1.0,0.0,1.0,1.0,1.0,243.0,9.0,5502.39
0.0,0.0,1.0,0.0,1.0,0.0,0.0,86.0,4.0,5502.01
0.0,0.0,1.0,0.0,1.0,1.0,0.0,151.0,9.0,5499.95
1.0,0.0,0.0,0.0,1.0,0.0,1.0,188.0,3.0,5498.25
0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.0,5.0,5494.36
0.0,0.0,1.0,0.0,1.0,0.0,0.0,211.0,6.0,5489.51
1.0,0.0,0.0,0.0,1.0,0.0,1.0,170.0,4.0,5486.92
0.0,0.0,0.0,1.0,1.0,0.0,0.0,233.0,10.0,5483.65
1.0,0.0,0.0,0.0,1.0,0.0,0.0,73.0,5.0,5478.02
1.0,0.0,0.0,0.0,1.0,0.0,0.0,137.0,8.0,5471.16
1.0,0.0,0.0,0.0,1.0,0.0,0.0,160.0,8.0,5471.16
1.0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,8.0,5471.16
0.0,0.0,0.0,0.0,1.0,1.0,0.0,127.0,2.0,5467.46
0.0,0.0,0.0,0.0,1.0,1.0,1.0,211.0,3.0,5455.78
0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,2.0,5449.53
0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,4.0,5438.13
0.0,0.0,0.0,0.0,1.0,1.0,1.0,108.0,10.0,5434.89
0.0,0.0,0.0,0.0,1.0,1.0,1.0,141.0,9.0,5433.36
0.0,0.0,0.0,0.0,1.0,1.0,0.0,239.0,10.0,5431.64
0.0,0.0,0.0,0.0,1.0,1.0,0.0,129.0,10.0,5431.64
0.0,0.0,0.0,0.0,1.0,0.0,1.0,147.0,8.0,5417.71
0.0,0.0,0.0,0.0,1.0,0.0,1.0,117.0,9.0,5413.23
0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,10.0,5412.32
0.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,10.0,5412.32
0.0,0.0,0.0,0.0,1.0,0.0,0.0,182.0,10.0,5412.32
0.0,1.0,1.0,1.0,0.0,0.0,0.0,97.0,1.0,4720.85
1.0,1.0,1.0,0.0,0.0,0.0,1.0,106.0,1.0,4702.37
0.0,1.0,0.0,1.0,0.0,0.0,0.0,85.0,1.0,4679.56
0.0,1.0,1.0,0.0,0.0,0.0,1.0,249.0,1.0,4669.1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,96.0,1.0,4667.79
1.0,1.0,0.0,0.0,0.0,0.0,0.0,210.0,1.0,4658.36
0.0,1.0,1.0,1.0,0.0,1.0,0.0,56.0,2.0,4547.67
0.0,1.0,0.0,1.0,0.0,1.0,0.0,193.0,8.0,4541.74
0.0,1.0,0.0,1.0,0.0,1.0,0.0,227.0,4.0,4539.57
1.0,1.0,1.0,1.0,0.0,0.0,0.0,200.0,2.0,4538.32
1.0,1.0,0.0,1.0,0.0,1.0,1.0,211.0,4.0,4536.52
0.0,1.0,0.0,1.0,0.0,1.0,1.0,239.0,8.0,4534.21
0.0,1.0,0.0,1.0,0.0,1.0,1.0,129.0,7.0,4532.79
1.0,1.0,1.0,1.0,0.0,1.0,1.0,80.0,6.0,4528.45
0.0,1.0,0.0,1.0,0.0,0.0,1.0,82.0,6.0,4523.98
0.0,1.0,1.0,1.0,0.0,1.0,1.0,109.0,8.0,4521.84
1.0,1.0,0.0,1.0,0.0,0.0,0.0,61.0,3.0,4521.35
1.0,1.0,0.0,1.0,0.0,1.0,0.0,120.0,10.0,4521.31
0.0,1.0,0.0,1.0,0.0,0.0,0.0,78.0,10.0,4518.12
1.0,1.0,0.0,1.0,0.0,0.0,1.0,63.0,4.0,4516.64
1.0,1.0,1.0,1.0,0.0,1.0,0.0,112.0,7.0,4516.23
0.0,1.0,0.0,1.0,0.0,0.0,1.0,226.0,6.0,4515.85
0.0,1.0,1.0,1.0,0.0,1.0,1.0,159.0,9.0,4515.21
0.0,1.0,1.0,1.0,0.0,1.0,0.0,132.0,10.0,4514.57
0.0,1.0,0.0,1.0,0.0,0.0,0.0,70.0,9.0,4514.02
0.0,1.0,1.0,1.0,0.0,1.0,0.0,204.0,9.0,4513.12
0.0,1.0,1.0,1.0,0.0,1.0,1.0,53.0,8.0,4510.86
0.0,1.0,1.0,1.0,0.0,1.0,1.0,168.0,10.0,4510.16
1.0,1.0,1.0,1.0,0.0,0.0,0.0,195.0,5.0,4505.11
1.0,1.0,1.0,1.0,0.0,0.0,1.0,158.0,7.0,4495.19
1.0,1.0,1.0,1.0,0.0,0.0,0.0,166.0,8.0,4494.12
1.0,1.0,1.0,1.0,0.0,0.0,1.0,51.0,7.0,4491.14
0.0,1.0,1.0,1.0,0.0,0.0,0.0,159.0,10.0,4490.2
0.0,1.0,1.0,0.0,0.0,1.0,0.0,80.0,3.0,4451.28
1.0,1.0,1.0,0.0,0.0,1.0,1.0,53.0,4.0,4450.81
0.0,1.0,1.0,0.0,0.0,1.0,0.0,55.0,3.0,4449.31
1.0,1.0,1.0,0.0,0.0,0.0,1.0,118.0,3.0,4442.37
1.0,1.0,1.0,0.0,0.0,1.0,0.0,218.0,5.0,4438.58
0.0,1.0,1.0,0.0,0.0,1.0,1.0,82.0,4.0,4436.43
1.0,1.0,1.0,0.0,0.0,0.0,1.0,189.0,4.0,4434.37
1.0,1.0,0.0,0.0,0.0,1.0,0.0,198.0,3.0,4426.61
0.0,1.0,1.0,0.0,0.0,1.0,1.0,246.0,6.0,4426.11
1.0,1.0,1.0,0.0,0.0,0.0,1.0,105.0,5.0,4422.74
1.0,1.0,1.0,0.0,0.0,1.0,0.0,169.0,9.0,4419.39
1.0,1.0,1.0,0.0,0.0,1.0,0.0,145.0,9.0,4419.39
0.0,1.0,1.0,0.0,0.0,1.0,1.0,240.0,8.0,4419.11
0.0,1.0,1.0,0.0,0.0,0.0,0.0,138.0,5.0,4418.42
1.0,1.0,0.0,0.0,0.0,1.0,1.0,235.0,6.0,4415.28
0.0,1.0,0.0,0.0,0.0,1.0,1.0,114.0,6.0,4412.23
1.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,3.0,4411.58
0.0,1.0,1.0,0.0,0.0,0.0,1.0,45.0,5.0,4410.6
1.0,1.0,1.0,0.0,0.0,0.0,0.0,71.0,7.0,4408.52
1.0,1.0,0.0,0.0,0.0,1.0,1.0,119.0,7.0,4408.24
0.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,6.0,4406.46
0.0,1.0,0.0,0.0,0.0,1.0,0.0,75.0,6.0,4405.24
1.0,1.0,0.0,0.0,0.0,1.0,0.0,154.0,8.0,4404.95
0.0,1.0,0.0,0.0,0.0,1.0,1.0,171.0,9.0,4402.83
0.0,1.0,0.0,0.0,0.0,1.0,0.0,169.0,7.0,4402.42
1.0,1.0,0.0,0.0,0.0,1.0,0.0,210.0,10.0,4401.7
1.0,1.0,1.0,0.0,0.0,0.0,0.0,229.0,9.0,4400.31
1.0,1.0,1.0,0.0,0.0,0.0,0.0,109.0,9.0,4398.1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,152.0,9.0,4397.8
1.0,1.0,0.0,0.0,0.0,0.0,1.0,126.0,8.0,4388.2
1.0,1.0,0.0,0.0,0.0,1.0,0.0,43.0,9.0,4387.46
1.0,1.0,0.0,0.0,0.0,0.0,1.0,150.0,7.0,4385.65
0.0,1.0,0.0,0.0,0.0,0.0,0.0,224.0,7.0,4384.69
0.0,1.0,0.0,0.0,0.0,0.0,0.0,174.0,7.0,4384.69
1.0,1.0,0.0,0.0,0.0,0.0,1.0,170.0,8.0,4384.15
0.0,1.0,0.0,0.0,0.0,0.0,1.0,205.0,7.0,4384.04
0.0,1.0,0.0,0.0,0.0,0.0,1.0,56.0,8.0,4380.75
1.0,0.0,1.0,1.0,0.0,0.0,1.0,44.0,1.0,3982.55
1.0,0.0,1.0,0.0,0.0,1.0,1.0,186.0,1.0,3955.56
0.0,0.0,1.0,1.0,0.0,1.0,1.0,232.0,1.0,3934.06
1.0,0.0,0.0,0.0,0.0,1.0,0.0,183.0,1.0,3905.73
1.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,1.0,3903.29
0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,1.0,3868.67
0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,3830.25
1.0,0.0,1.0,1.0,0.0,0.0,1.0,95.0,2.0,3813.25
1.0,0.0,1.0,1.0,0.0,0.0,1.0,142.0,2.0,3812.44
1.0,0.0,1.0,1.0,0.0,0.0,0.0,111.0,3.0,3808.64
1.0,0.0,0.0,1.0,0.0,1.0,1.0,205.0,7.0,3806.84
1.0,0.0,1.0,1.0,0.0,0.0,0.0,214.0,3.0,3806.72
1.0,0.0,1.0,1.0,0.0,0.0,0.0,174.0,3.0,3806.72
1.0,0.0,1.0,1.0,0.0,1.0,0.0,56.0,4.0,3806.67
1.0,0.0,0.0,1.0,0.0,1.0,0.0,243.0,5.0,3806.55
1.0,0.0,0.0,1.0,0.0,1.0,1.0,57.0,9.0,3805.96
1.0,0.0,0.0,1.0,0.0,1.0,0.0,74.0,7.0,3805.13
1.0,0.0,1.0,1.0,0.0,1.0,1.0,132.0,5.0,3803.69
1.0,0.0,0.0,1.0,0.0,1.0,0.0,64.0,10.0,3802.12
1.0,0.0,1.0,1.0,0.0,1.0,1.0,99.0,9.0,3799.03
1.0,0.0,0.0,1.0,0.0,0.0,1.0,197.0,7.0,3798.81
1.0,0.0,1.0,1.0,0.0,1.0,0.0,211.0,6.0,3797.52
1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,2.0,3796.99
1.0,0.0,1.0,1.0,0.0,1.0,1.0,169.0,7.0,3796.65
1.0,0.0,0.0,1.0,0.0,0.0,0.0,228.0,5.0,3792.47
1.0,0.0,0.0,1.0,0.0,0.0,1.0,146.0,5.0,3792.36
1.0,0.0,1.0,1.0,0.0,0.0,1.0,221.0,6.0,3790.24
1.0,0.0,1.0,1.0,0.0,0.0,0.0,115.0,10.0,3786.45
0.0,0.0,0.0,1.0,0.0,1.0,1.0,237.0,4.0,3783.94
0.0,0.0,0.0,1.0,0.0,1.0,1.0,160.0,4.0,3783.94
0.0,0.0,1.0,1.0,0.0,1.0,1.0,70.0,2.0,3783.4
0.0,0.0,0.0,1.0,0.0,1.0,1.0,169.0,2.0,3780.16
0.0,0.0,0.0,1.0,0.0,0.0,0.0,210.0,9.0,3778.67
0.0,0.0,0.0,1.0,0.0,0.0,1.0,103.0,7.0,3776.92
0.0,0.0,1.0,1.0,0.0,0.0,1.0,172.0,2.0,3775.49
0.0,0.0,1.0,1.0,0.0,0.0,0.0,127.0,2.0,3772.5
0.0,0.0,1.0,1.0,0.0,1.0,0.0,193.0,10.0,3766.48
0.0,0.0,1.0,1.0,0.0,0.0,1.0,53.0,6.0,3762.51
0.0,0.0,1.0,1.0,0.0,0.0,0.0,126.0,10.0,3762.3
1.0,0.0,1.0,0.0,0.0,1.0,1.0,173.0,4.0,3744.36
1.0,0.0,0.0,0.0,0.0,1.0,1.0,178.0,2.0,3732.7
1.0,0.0,1.0,0.0,0.0,1.0,1.0,199.0,6.0,3730.74
1.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,5.0,3726.55
1.0,0.0,0.0,0.0,0.0,0.0,1.0,160.0,2.0,3718.55
1.0,0.0,1.0,0.0,0.0,0.0,0.0,146.0,9.0,3714.2
1.0,0.0,0.0,0.0,0.0,1.0,0.0,237.0,5.0,3711.38
1.0,0.0,0.0,0.0,0.0,1.0,1.0,210.0,6.0,3709.54
1.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,8.0,3709.27
1.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,7.0,3707.89
1.0,0.0,0.0,0.0,0.0,1.0,1.0,181.0,8.0,3699.35
0.0,0.0,1.0,0.0,0.0,1.0,1.0,74.0,3.0,3699.19
0.0,0.0,1.0,0.0,0.0,0.0,0.0,180.0,2.0,3696.08
0.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,2.0,3694.98
0.0,0.0,1.0,0.0,0.0,1.0,0.0,193.0,3.0,3692.58
0.0,0.0,1.0,0.0,0.0,0.0,1.0,178.0,3.0,3688.78
0.0,0.0,1.0,0.0,0.0,1.0,1.0,200.0,5.0,3685.79
0.0,0.0,0.0,0.0,0.0,1.0,1.0,110.0,2.0,3679.98
0.0,0.0,1.0,0.0,0.0,1.0,1.0,90.0,9.0,3679.04
0.0,0.0,0.0,0.0,0.0,1.0,1.0,148.0,3.0,3678.67
0.0,0.0,0.0,0.0,0.0,1.0,1.0,230.0,3.0,3678.67
0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,6.0,3675.92
0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,2.0,3673.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,3672.43
0.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,9.0,3671.85
0.0,0.0,0.0,0.0,0.0,1.0,0.0,166.0,5.0,3671.06
0.0,0.0,1.0,0.0,0.0,0.0,1.0,172.0,9.0,3670.94
0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.0,10.0,3669.3
0.0,0.0,0.0,0.0,0.0,1.0,1.0,249.0,7.0,3666.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,3666.03
0.0,0.0,0.0,0.0,0.0,1.0,1.0,58.0,7.0,3665.36
0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,7.0,3663.72
0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,5.0,3662.78
0.0,0.0,0.0,0.0,0.0,0.0,1.0,229.0,7.0,3660.52
