replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
6.0,45.0,275.0,-3.0,100.0,11.0,no,1.0,17.0,76692.15625
6.0,45.0,275.0,-3.0,100.0,12.0,no,1.0,18.0,76651.4921875
6.0,45.0,275.0,-3.0,100.0,12.0,no,1.0,19.0,76651.7421875
6.0,42.0,282.0,-3.0,100.0,13.0,no,1.0,11.0,76629.8515625
6.0,43.0,279.0,-3.0,100.0,12.0,no,1.0,13.0,76661.671875
6.0,42.0,279.0,-3.0,100.0,10.0,no,1.0,10.0,76748.4375
6.0,43.0,276.0,-3.0,100.0,7.0,no,1.0,3.0,76863.734375
6.0,45.0,276.0,-3.0,100.0,12.0,no,1.0,19.0,76651.7421875
5.0,49.0,266.0,-3.0,100.0,14.0,no,1.0,32.0,76961.4609375
6.0,45.0,275.0,-3.0,100.0,11.0,no,1.0,16.0,76691.90625
4.0,32.0,317.0,-3.0,122.0,18.0,no,1.0,23.0,76974.21875
4.0,32.0,312.0,-3.0,119.0,18.0,no,1.0,25.0,77006.890625
3.0,33.0,291.0,-3.0,112.0,18.0,no,1.0,21.0,76748.6328125
5.0,32.0,309.0,-3.0,119.0,17.0,no,1.0,15.0,77019.890625
4.0,32.0,303.0,-3.0,117.0,17.0,no,1.0,15.0,76729.671875
4.0,32.0,297.0,-3.0,115.0,18.0,no,1.0,19.0,76958.8984375
5.0,32.0,301.0,-3.0,116.0,17.0,no,1.0,3.0,77044.28125
5.0,32.0,319.0,-3.0,122.0,18.0,no,1.0,15.0,77187.5625
4.0,32.0,303.0,-3.0,117.0,18.0,no,1.0,17.0,76930.0546875
5.0,32.0,312.0,-3.0,121.0,17.0,no,0.0,12.0,77015.46875
4.0,60.0,260.0,-3.0,104.0,14.0,no,0.0,14.0,76930.453125
4.0,73.0,256.0,-3.0,110.0,15.0,no,0.0,8.0,77347.7421875
4.0,75.0,268.0,-3.0,111.0,14.0,no,0.0,5.0,77182.8125
4.0,67.0,258.0,-3.0,108.0,14.0,no,0.0,15.0,77100.40625
4.0,67.0,276.0,-3.0,108.0,13.0,no,0.0,5.0,76815.375
3.0,75.0,256.0,-3.0,111.0,14.0,no,0.0,15.0,76691.421875
4.0,63.0,273.0,-3.0,107.0,13.0,no,1.0,12.0,76793.3203125
4.0,63.0,287.0,-3.0,107.0,13.0,no,1.0,0.0,76666.7734375
4.0,70.0,279.0,-3.0,109.0,14.0,no,0.0,0.0,77012.78125
4.0,59.0,259.0,-3.0,104.0,14.0,no,0.0,16.0,76926.640625
3.0,34.0,269.0,-3.0,121.0,13.0,no,0.0,38.0,76906.578125
3.0,33.0,267.0,-3.0,120.0,12.0,no,0.0,39.0,76949.53125
3.0,34.0,256.0,-3.0,122.0,12.0,no,0.0,39.0,76945.578125
3.0,36.0,276.0,-3.0,126.0,12.0,no,0.0,54.0,76896.15625
2.0,32.0,256.0,-3.0,118.0,12.0,no,0.0,34.0,77169.5703125
3.0,35.0,285.0,-3.0,124.0,12.0,no,0.0,50.0,76911.1875
3.0,34.0,277.0,-3.0,121.0,13.0,no,0.0,37.0,76909.359375
3.0,33.0,262.0,-3.0,119.0,13.0,no,0.0,34.0,76921.6015625
3.0,37.0,290.0,-3.0,124.0,14.0,no,0.0,40.0,76845.703125
3.0,33.0,281.0,-3.0,118.0,14.0,no,0.0,31.0,76888.15625
3.0,70.0,256.0,-3.0,109.0,17.0,no,0.0,41.0,77203.0
3.0,62.0,258.0,-3.0,107.0,18.0,no,1.0,42.0,77200.734375
3.0,53.0,273.0,-3.0,107.0,17.0,no,0.0,46.0,76839.1171875
2.0,76.0,256.0,-3.0,108.0,18.0,no,0.0,43.0,76776.9375
3.0,72.0,256.0,-3.0,108.0,18.0,no,0.0,46.0,77488.8359375
3.0,67.0,256.0,-3.0,109.0,17.0,no,1.0,39.0,77106.921875
3.0,63.0,256.0,-3.0,106.0,18.0,no,0.0,46.0,77271.875
3.0,55.0,277.0,-3.0,107.0,17.0,no,0.0,48.0,76910.15625
3.0,65.0,256.0,-3.0,109.0,16.0,no,1.0,41.0,76898.90625
3.0,63.0,271.0,-3.0,107.0,18.0,no,0.0,48.0,77289.1015625
2.0,32.0,256.0,-3.0,100.0,15.0,no,1.0,10.0,77097.609375
2.0,32.0,256.0,-3.0,100.0,16.0,no,1.0,5.0,77070.5546875
2.0,32.0,256.0,-3.0,100.0,16.0,no,1.0,0.0,77084.40625
2.0,32.0,256.0,-3.0,100.0,15.0,no,1.0,13.0,77089.296875
2.0,32.0,256.0,-3.0,100.0,16.0,no,1.0,10.0,77056.703125
2.0,32.0,256.0,-2.0,104.0,15.0,no,1.0,29.0,76985.75
2.0,32.0,256.0,-3.0,100.0,16.0,no,1.0,9.0,77059.4765625
2.0,32.0,256.0,-3.0,100.0,16.0,no,1.0,6.0,77067.7890625
2.0,32.0,256.0,-3.0,100.0,15.0,no,1.0,15.0,77083.7578125
4.0,48.0,258.0,-3.0,100.0,14.0,no,1.0,0.0,76671.828125
5.0,55.0,256.0,-3.0,100.0,13.0,no,1.0,0.0,76966.2734375
5.0,70.0,256.0,-3.0,100.0,12.0,no,1.0,0.0,77161.4375
5.0,75.0,269.0,-3.0,100.0,11.0,no,1.0,5.0,77101.5859375
3.0,47.0,278.0,-3.0,100.0,14.0,no,1.0,0.0,76878.5390625
3.0,32.0,259.0,-3.0,107.0,15.0,no,1.0,0.0,76929.1875
4.0,52.0,258.0,-3.0,100.0,13.0,no,1.0,0.0,76689.2109375
4.0,53.0,256.0,-3.0,100.0,13.0,no,1.0,0.0,76683.7421875
4.0,41.0,256.0,-3.0,104.0,14.0,no,1.0,0.0,76713.9375
5.0,54.0,256.0,-3.0,103.0,13.0,no,1.0,0.0,76929.796875
5.0,82.0,256.0,-3.0,108.0,8.0,no,1.0,25.0,76686.5625
4.0,70.0,274.0,-3.0,104.0,9.0,no,1.0,28.0,76675.7109375
5.0,86.0,256.0,-3.0,110.0,7.0,no,0.0,26.0,76632.7890625
4.0,71.0,263.0,-3.0,102.0,9.0,no,1.0,22.0,76684.875
4.0,82.0,257.0,-3.0,102.0,7.0,no,0.0,18.0,76715.0859375
4.0,94.0,256.0,-3.0,102.0,6.0,no,0.0,17.0,76690.40625
5.0,70.0,256.0,-3.0,109.0,9.0,no,1.0,25.0,76641.1953125
4.0,73.0,263.0,-3.0,108.0,9.0,no,1.0,27.0,76664.8828125
4.0,61.0,271.0,-3.0,102.0,10.0,no,1.0,24.0,76695.3984375
4.0,72.0,268.0,-3.0,100.0,9.0,no,1.0,24.0,76671.890625
6.0,68.0,256.0,-3.0,119.0,11.0,no,0.0,43.0,76813.4296875
5.0,43.0,270.0,-3.0,109.0,12.0,no,1.0,40.0,76676.1328125
6.0,55.0,260.0,-3.0,115.0,9.0,no,1.0,52.0,76738.6640625
6.0,67.0,256.0,-3.0,118.0,11.0,no,0.0,44.0,76791.2421875
6.0,69.0,256.0,-3.0,121.0,8.0,no,1.0,62.0,76707.5078125
6.0,53.0,256.0,-3.0,116.0,11.0,no,1.0,43.0,76666.921875
6.0,53.0,260.0,-3.0,111.0,12.0,no,1.0,44.0,76647.78125
6.0,56.0,256.0,-3.0,119.0,12.0,no,0.0,35.0,76701.6875
6.0,64.0,256.0,-3.0,113.0,12.0,no,0.0,44.0,76914.78125
6.0,59.0,256.0,-3.0,116.0,11.0,no,0.0,45.0,76632.8671875
4.0,109.0,259.0,-3.0,100.0,8.0,no,1.0,48.0,77366.578125
4.0,112.0,257.0,-3.0,100.0,7.0,no,1.0,50.0,77260.09375
5.0,116.0,256.0,-3.0,100.0,7.0,no,1.0,53.0,77356.734375
5.0,107.0,256.0,-3.0,100.0,8.0,no,1.0,49.0,77315.6015625
3.0,118.0,256.0,-3.0,100.0,6.0,no,1.0,54.0,76654.21875
5.0,117.0,256.0,-3.0,100.0,7.0,no,1.0,55.0,77379.546875
5.0,118.0,256.0,-3.0,100.0,7.0,no,1.0,57.0,77402.3671875
5.0,83.0,284.0,-3.0,100.0,11.0,no,1.0,31.0,77273.375
4.0,111.0,256.0,-3.0,100.0,7.0,no,1.0,51.0,77234.0703125
4.0,106.0,269.0,-3.0,100.0,9.0,no,1.0,43.0,77476.2265625
5.0,46.0,269.0,-3.0,109.0,11.0,no,0.0,2.0,76690.65625
5.0,47.0,256.0,-3.0,121.0,9.0,no,0.0,18.0,76781.1640625
5.0,46.0,263.0,-3.0,113.0,11.0,no,0.0,4.0,76694.640625
6.0,47.0,294.0,-3.0,102.0,13.0,no,0.0,0.0,76758.7734375
6.0,46.0,302.0,-3.0,100.0,13.0,no,0.0,0.0,76741.4375
5.0,46.0,285.0,-3.0,105.0,12.0,no,0.0,0.0,76645.703125
5.0,47.0,274.0,-3.0,108.0,12.0,no,0.0,0.0,76642.5546875
5.0,46.0,271.0,-3.0,112.0,12.0,no,0.0,0.0,76651.8984375
5.0,47.0,260.0,-3.0,113.0,11.0,no,0.0,6.0,76689.4296875
5.0,47.0,275.0,-3.0,108.0,12.0,no,0.0,0.0,76642.5546875
8.0,32.0,256.0,-3.0,100.0,15.0,no,0.0,0.0,76750.7109375
8.0,32.0,256.0,-3.0,100.0,16.0,no,0.0,0.0,76929.9453125
8.0,32.0,305.0,-3.0,108.0,17.0,no,0.0,25.0,77051.484375
7.0,32.0,298.0,-3.0,108.0,16.0,no,0.0,22.0,76875.4921875
7.0,32.0,299.0,-3.0,107.0,16.0,no,0.0,19.0,76882.5390625
7.0,32.0,304.0,-3.0,107.0,16.0,no,0.0,23.0,76878.234375
7.0,32.0,303.0,-3.0,106.0,16.0,no,0.0,24.0,76881.0078125
7.0,32.0,303.0,-3.0,107.0,16.0,no,0.0,23.0,76878.234375
7.0,32.0,306.0,-3.0,105.0,16.0,no,0.0,23.0,76885.8984375
7.0,32.0,302.0,-3.0,107.0,16.0,no,0.0,25.0,76876.1015625
7.0,32.0,302.0,-3.0,107.0,16.0,no,0.0,24.0,76877.171875
7.0,32.0,301.0,-3.0,107.0,16.0,no,0.0,22.0,76879.3125
5.0,32.0,341.0,-3.0,120.0,9.0,no,1.0,22.0,76866.8203125
4.0,34.0,368.0,-3.0,146.0,9.0,no,1.0,20.0,76939.8203125
5.0,32.0,345.0,-3.0,131.0,9.0,no,1.0,22.0,76876.453125
4.0,35.0,353.0,-3.0,136.0,10.0,no,1.0,22.0,76878.90625
5.0,32.0,316.0,-3.0,107.0,11.0,no,1.0,25.0,76774.3359375
4.0,33.0,351.0,-3.0,134.0,10.0,no,1.0,21.0,76891.3125
4.0,37.0,365.0,-3.0,151.0,10.0,no,1.0,20.0,76886.203125
4.0,34.0,361.0,-3.0,138.0,10.0,no,1.0,20.0,76891.90625
4.0,34.0,346.0,-3.0,126.0,11.0,no,1.0,22.0,76834.9375
4.0,32.0,370.0,-3.0,140.0,9.0,no,1.0,19.0,76948.734375
6.0,32.0,283.0,-3.0,109.0,9.0,no,1.0,19.0,76856.3828125
6.0,32.0,267.0,-3.0,107.0,12.0,no,1.0,22.0,76732.640625
6.0,32.0,256.0,-3.0,104.0,12.0,no,1.0,14.0,76728.046875
6.0,32.0,260.0,-3.0,105.0,12.0,no,1.0,13.0,76728.6796875
5.0,32.0,299.0,-3.0,114.0,9.0,no,1.0,33.0,76864.203125
5.0,33.0,289.0,-3.0,114.0,10.0,no,1.0,35.0,76818.078125
5.0,32.0,283.0,-3.0,111.0,11.0,no,1.0,22.0,76777.0625
5.0,32.0,278.0,-3.0,111.0,11.0,no,1.0,22.0,76777.0625
6.0,32.0,267.0,-3.0,107.0,11.0,no,1.0,14.0,76771.59375
6.0,118.0,487.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,118.0,473.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,118.0,489.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,117.0,475.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,117.0,477.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,117.0,483.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,118.0,464.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,117.0,461.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,118.0,480.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,117.0,508.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
