replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
1.0,128.0,527.0,-5.0,299.0,13.0,yes,924.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,50.0,741.0,-2.0,239.0,18.0,yes,3109.0,5.0,77481.39
10.0,99.0,910.0,-2.0,126.0,7.0,no,3115.0,53.0,76896.48
4.0,36.0,673.0,-4.0,147.0,7.0,no,1147.0,289.0,72326.39
6.0,117.0,599.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.39
10.0,61.0,405.0,-5.0,239.0,5.0,yes,3716.0,35.0,72777.85
6.0,54.0,898.0,-5.0,189.0,12.0,no,4350.0,308.0,68533.25
5.0,52.0,640.0,-1.0,124.0,5.0,yes,0.0,501.0,74777.81
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,527.0,-5.0,299.0,13.0,yes,924.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,50.0,741.0,-2.0,239.0,18.0,yes,3109.0,5.0,77481.39
10.0,99.0,910.0,-2.0,126.0,7.0,no,3115.0,53.0,76896.48
4.0,36.0,673.0,-4.0,147.0,7.0,no,1147.0,289.0,72326.39
6.0,117.0,599.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.39
10.0,61.0,405.0,-5.0,239.0,5.0,yes,3716.0,35.0,72777.85
6.0,54.0,898.0,-5.0,189.0,12.0,no,4350.0,416.0,71404.93
5.0,52.0,640.0,-1.0,124.0,5.0,yes,0.0,501.0,74777.81
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,527.0,-5.0,299.0,13.0,yes,924.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,50.0,741.0,-2.0,239.0,18.0,yes,3109.0,5.0,77481.39
10.0,99.0,910.0,-2.0,132.0,7.0,no,3115.0,53.0,76901.73
4.0,36.0,673.0,-4.0,208.0,7.0,no,1147.0,289.0,71855.336
6.0,117.0,599.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.39
10.0,61.0,405.0,-5.0,239.0,5.0,yes,3716.0,35.0,72777.85
6.0,54.0,898.0,-5.0,189.0,12.0,no,4350.0,383.0,70799.01
5.0,52.0,640.0,-1.0,124.0,5.0,yes,0.0,501.0,74777.81
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,527.0,-5.0,299.0,13.0,yes,924.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,50.0,741.0,-2.0,239.0,18.0,yes,3109.0,5.0,77481.39
10.0,99.0,910.0,-2.0,132.0,7.0,no,3115.0,53.0,76901.73
4.0,36.0,673.0,-4.0,208.0,7.0,no,1147.0,289.0,71855.336
6.0,117.0,599.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.39
10.0,61.0,405.0,-5.0,239.0,8.0,yes,3716.0,35.0,72777.85
6.0,54.0,898.0,-5.0,189.0,12.0,no,4350.0,383.0,70799.01
5.0,52.0,640.0,-2.0,124.0,5.0,yes,0.0,501.0,76810.27
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,527.0,-5.0,299.0,13.0,yes,2805.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,52.0,741.0,-2.0,239.0,18.0,yes,3109.0,5.0,77531.31
11.0,99.0,910.0,-2.0,132.0,7.0,no,3115.0,53.0,76901.73
4.0,36.0,673.0,-4.0,208.0,7.0,no,1147.0,289.0,71855.336
6.0,117.0,599.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.39
10.0,61.0,256.0,-5.0,239.0,8.0,yes,3716.0,35.0,72777.85
6.0,54.0,898.0,-5.0,189.0,12.0,no,4350.0,383.0,70799.01
1.0,52.0,640.0,-4.0,124.0,5.0,yes,0.0,501.0,68527.93
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,527.0,-5.0,299.0,13.0,yes,2805.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,52.0,741.0,-2.0,239.0,18.0,yes,3109.0,5.0,77531.31
11.0,99.0,910.0,-2.0,132.0,7.0,no,3115.0,53.0,76901.73
4.0,36.0,673.0,-4.0,208.0,7.0,no,1147.0,289.0,71855.336
6.0,117.0,599.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.39
10.0,61.0,256.0,-5.0,239.0,8.0,yes,3716.0,1.0,73285.48
6.0,54.0,898.0,-5.0,189.0,12.0,no,4350.0,213.0,68528.35
1.0,38.0,640.0,-4.0,124.0,5.0,yes,959.0,501.0,68529.1
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,527.0,-5.0,290.0,13.0,yes,2805.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,52.0,741.0,-2.0,239.0,18.0,yes,3109.0,5.0,77531.31
11.0,99.0,910.0,-2.0,132.0,7.0,no,3115.0,53.0,76901.73
4.0,36.0,346.0,-4.0,208.0,7.0,no,1147.0,289.0,71858.555
6.0,117.0,599.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.39
10.0,61.0,256.0,-5.0,239.0,8.0,yes,3716.0,1.0,73285.48
6.0,54.0,898.0,-5.0,189.0,12.0,no,4350.0,213.0,68528.35
1.0,38.0,640.0,-4.0,102.0,5.0,yes,2199.0,501.0,68529.125
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,527.0,-5.0,290.0,13.0,yes,2805.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,52.0,741.0,-2.0,239.0,18.0,yes,3109.0,5.0,77531.31
11.0,99.0,910.0,-2.0,132.0,7.0,no,3115.0,53.0,76901.73
4.0,36.0,346.0,-4.0,208.0,7.0,no,1147.0,289.0,71858.555
6.0,117.0,599.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.39
10.0,61.0,256.0,-5.0,239.0,8.0,yes,3716.0,1.0,73285.48
6.0,54.0,898.0,-5.0,129.0,12.0,no,4350.0,273.0,68522.7
1.0,37.0,640.0,-4.0,102.0,12.0,yes,2199.0,501.0,69544.61
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,527.0,-5.0,290.0,13.0,yes,2805.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,52.0,741.0,-2.0,239.0,18.0,yes,3109.0,5.0,77531.31
11.0,99.0,910.0,-2.0,132.0,7.0,no,3115.0,53.0,76901.73
4.0,36.0,346.0,-4.0,208.0,7.0,no,1147.0,289.0,71858.555
6.0,117.0,599.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.39
10.0,61.0,256.0,-5.0,239.0,8.0,yes,3716.0,1.0,73285.48
6.0,54.0,898.0,-5.0,129.0,12.0,no,4350.0,273.0,68522.7
1.0,37.0,640.0,-4.0,102.0,12.0,yes,2199.0,501.0,69544.61
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,527.0,-5.0,300.0,13.0,yes,2805.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,52.0,741.0,-2.0,239.0,18.0,yes,3109.0,1.0,77535.59
11.0,99.0,910.0,-2.0,100.0,7.0,no,3115.0,53.0,76873.7
4.0,36.0,346.0,-4.0,208.0,7.0,no,1147.0,289.0,71858.555
6.0,117.0,599.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.39
10.0,61.0,256.0,-5.0,239.0,8.0,yes,3716.0,1.0,73285.48
6.0,54.0,898.0,-5.0,129.0,12.0,no,4350.0,273.0,68522.7
1.0,37.0,640.0,-4.0,102.0,12.0,yes,2199.0,501.0,69544.61
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,527.0,-5.0,300.0,13.0,yes,2805.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,52.0,741.0,-2.0,239.0,18.0,yes,3109.0,1.0,77535.59
11.0,99.0,910.0,-2.0,100.0,7.0,no,3115.0,53.0,76873.7
4.0,36.0,295.0,-4.0,208.0,7.0,no,1147.0,289.0,71859.055
6.0,117.0,599.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.39
10.0,61.0,256.0,-5.0,239.0,8.0,yes,3716.0,1.0,73285.48
6.0,54.0,898.0,-5.0,129.0,12.0,no,4350.0,273.0,68522.7
3.0,37.0,640.0,-4.0,100.0,12.0,yes,2199.0,501.0,72880.37
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,527.0,-5.0,300.0,13.0,yes,2805.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,52.0,741.0,-2.0,239.0,18.0,yes,3109.0,1.0,77535.59
11.0,99.0,910.0,-2.0,100.0,7.0,no,3115.0,53.0,76873.7
4.0,36.0,295.0,-5.0,191.0,7.0,no,1147.0,289.0,70488.35
6.0,117.0,599.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.39
10.0,61.0,256.0,-5.0,239.0,8.0,yes,3716.0,1.0,73285.48
6.0,54.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76643.43
3.0,37.0,640.0,-4.0,100.0,12.0,yes,2199.0,501.0,72880.37
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,527.0,-5.0,300.0,13.0,yes,2805.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,52.0,741.0,-2.0,239.0,18.0,yes,3109.0,1.0,77535.59
11.0,99.0,910.0,-2.0,100.0,7.0,no,3115.0,53.0,76873.7
4.0,36.0,295.0,-5.0,191.0,7.0,no,1147.0,289.0,70488.35
6.0,117.0,599.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.39
10.0,61.0,256.0,-5.0,239.0,8.0,yes,3716.0,1.0,73285.48
6.0,54.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76643.43
3.0,37.0,640.0,-4.0,100.0,12.0,yes,2199.0,501.0,72880.37
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,2805.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,52.0,741.0,-2.0,239.0,18.0,yes,3109.0,1.0,77535.59
11.0,99.0,910.0,-2.0,100.0,7.0,no,3115.0,53.0,76873.7
4.0,36.0,256.0,-5.0,191.0,7.0,no,2938.0,289.0,70564.25
6.0,117.0,920.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.78
10.0,61.0,256.0,-5.0,239.0,8.0,yes,3716.0,1.0,73285.48
6.0,54.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76643.43
3.0,37.0,640.0,-4.0,100.0,12.0,yes,2199.0,501.0,72880.37
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,2805.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,52.0,741.0,-2.0,239.0,18.0,yes,3109.0,1.0,77535.59
11.0,99.0,910.0,-2.0,174.0,7.0,no,3115.0,53.0,76938.51
4.0,36.0,345.0,-5.0,191.0,7.0,no,2938.0,289.0,70564.61
6.0,117.0,920.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.78
10.0,61.0,256.0,-5.0,287.0,8.0,yes,3716.0,1.0,73285.48
6.0,54.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76643.43
3.0,37.0,640.0,-4.0,100.0,12.0,yes,2199.0,501.0,72880.37
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,2805.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,52.0,741.0,-2.0,239.0,18.0,yes,3109.0,1.0,77535.59
11.0,99.0,910.0,-2.0,174.0,7.0,no,3115.0,53.0,76938.51
4.0,36.0,345.0,-5.0,191.0,7.0,no,2938.0,289.0,70564.61
6.0,117.0,920.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.78
10.0,61.0,256.0,-5.0,287.0,8.0,yes,5000.0,1.0,73285.48
6.0,54.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76643.43
3.0,37.0,640.0,-4.0,100.0,12.0,yes,2199.0,501.0,72880.37
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,3623.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
8.0,52.0,741.0,-2.0,239.0,18.0,yes,3109.0,1.0,77535.59
11.0,99.0,910.0,-2.0,174.0,7.0,no,3115.0,53.0,76938.51
4.0,36.0,345.0,-5.0,260.0,7.0,no,2938.0,289.0,70739.04
6.0,117.0,920.0,-3.0,272.0,8.0,no,1831.0,258.0,76537.78
10.0,79.0,256.0,-5.0,287.0,8.0,yes,5000.0,1.0,73285.48
6.0,54.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76643.43
3.0,37.0,640.0,-4.0,100.0,12.0,yes,2199.0,501.0,72880.37
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,3623.0,8.0,74964.695
1.0,126.0,818.0,-3.0,159.0,19.0,yes,4316.0,131.0,77205.086
11.0,52.0,741.0,-2.0,239.0,18.0,yes,3109.0,1.0,77535.59
11.0,99.0,910.0,-2.0,174.0,7.0,no,3115.0,53.0,76938.51
4.0,36.0,345.0,-5.0,260.0,7.0,no,2938.0,289.0,70739.04
6.0,128.0,733.0,-3.0,272.0,8.0,no,1831.0,258.0,76752.64
10.0,79.0,579.0,-5.0,287.0,8.0,yes,5000.0,1.0,73285.48
6.0,61.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76603.555
3.0,37.0,640.0,-4.0,100.0,12.0,yes,2199.0,501.0,72880.37
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,3623.0,8.0,74964.695
1.0,126.0,818.0,-3.0,208.0,19.0,yes,4928.0,131.0,77205.086
11.0,52.0,741.0,-2.0,239.0,13.0,yes,3109.0,1.0,76639.42
11.0,122.0,910.0,-2.0,174.0,7.0,no,3115.0,53.0,76807.5
4.0,36.0,345.0,-5.0,260.0,7.0,no,2938.0,289.0,70739.04
6.0,128.0,733.0,-3.0,272.0,8.0,no,1831.0,258.0,76752.64
10.0,79.0,656.0,-5.0,287.0,8.0,yes,5000.0,1.0,73285.48
6.0,61.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76603.555
3.0,37.0,640.0,-4.0,100.0,12.0,yes,2199.0,266.0,68526.59
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,3623.0,8.0,74964.695
1.0,126.0,818.0,-3.0,208.0,19.0,yes,4928.0,131.0,77205.086
11.0,52.0,741.0,-2.0,239.0,13.0,yes,3109.0,1.0,76639.42
11.0,122.0,910.0,-2.0,174.0,7.0,no,3115.0,53.0,76807.5
4.0,36.0,345.0,-5.0,212.0,7.0,no,2938.0,289.0,70626.586
6.0,128.0,733.0,-3.0,272.0,8.0,no,1831.0,258.0,76752.64
10.0,79.0,656.0,-5.0,287.0,8.0,yes,4311.0,1.0,73285.48
6.0,61.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76603.555
3.0,37.0,640.0,-4.0,100.0,12.0,yes,2199.0,266.0,68526.59
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,3623.0,8.0,74964.695
1.0,126.0,818.0,-3.0,208.0,19.0,yes,4928.0,131.0,77205.086
11.0,52.0,741.0,-2.0,239.0,13.0,yes,3109.0,1.0,76639.42
7.0,122.0,910.0,-2.0,174.0,7.0,no,3115.0,53.0,76807.5
4.0,36.0,667.0,-5.0,293.0,7.0,no,2938.0,289.0,70814.49
6.0,128.0,733.0,-3.0,272.0,8.0,no,1831.0,258.0,76752.64
10.0,79.0,656.0,-5.0,287.0,8.0,yes,4311.0,1.0,73285.48
6.0,61.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76603.555
3.0,37.0,640.0,-4.0,164.0,12.0,yes,2199.0,266.0,68527.25
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,3623.0,8.0,74964.695
1.0,126.0,818.0,-3.0,208.0,19.0,yes,4928.0,131.0,77205.086
11.0,52.0,741.0,-2.0,239.0,13.0,yes,3109.0,1.0,76639.42
7.0,122.0,910.0,-2.0,174.0,7.0,no,3115.0,53.0,76807.5
4.0,36.0,667.0,-5.0,293.0,7.0,no,2938.0,289.0,70814.49
6.0,128.0,733.0,-3.0,272.0,8.0,no,1831.0,258.0,76752.64
10.0,79.0,656.0,-5.0,287.0,8.0,yes,4311.0,1.0,73285.48
6.0,61.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76603.555
3.0,32.0,640.0,-4.0,164.0,12.0,yes,2199.0,266.0,68527.22
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,3623.0,8.0,74964.695
1.0,126.0,818.0,-3.0,208.0,19.0,yes,4928.0,131.0,77205.086
11.0,52.0,741.0,-2.0,239.0,13.0,yes,3109.0,1.0,76639.42
7.0,122.0,910.0,-2.0,174.0,8.0,no,3115.0,53.0,76766.59
4.0,36.0,667.0,-5.0,252.0,7.0,no,2938.0,289.0,70721.98
6.0,128.0,733.0,-3.0,272.0,8.0,no,1831.0,258.0,76752.64
10.0,79.0,656.0,-5.0,287.0,8.0,yes,4311.0,1.0,73285.48
6.0,61.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76603.555
7.0,32.0,640.0,-4.0,164.0,12.0,yes,2199.0,266.0,73988.625
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,3623.0,8.0,74964.695
1.0,126.0,818.0,-3.0,208.0,19.0,yes,4928.0,131.0,77205.086
11.0,52.0,741.0,-2.0,239.0,13.0,yes,3109.0,1.0,76639.42
7.0,122.0,910.0,-2.0,174.0,8.0,no,3115.0,53.0,76766.59
1.0,36.0,1024.0,-5.0,252.0,7.0,no,2938.0,289.0,73409.06
6.0,128.0,733.0,-3.0,272.0,8.0,no,1831.0,258.0,76752.64
10.0,79.0,656.0,-5.0,287.0,8.0,yes,4311.0,81.0,72096.55
6.0,61.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76603.555
7.0,32.0,640.0,-4.0,164.0,12.0,yes,2199.0,266.0,73988.625
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,3623.0,8.0,74964.695
1.0,126.0,818.0,-3.0,208.0,19.0,yes,4928.0,131.0,77205.086
11.0,52.0,741.0,-2.0,239.0,13.0,yes,3109.0,1.0,76639.42
7.0,122.0,910.0,-2.0,174.0,8.0,no,3115.0,53.0,76766.59
1.0,36.0,1024.0,-5.0,252.0,7.0,no,2938.0,289.0,73409.06
6.0,128.0,733.0,-3.0,272.0,8.0,no,1831.0,258.0,76752.64
10.0,79.0,656.0,-5.0,300.0,8.0,yes,4311.0,81.0,72096.55
6.0,61.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76603.555
7.0,50.0,640.0,-4.0,164.0,12.0,yes,2199.0,266.0,76559.91
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,3623.0,8.0,74964.695
1.0,126.0,818.0,-3.0,208.0,19.0,yes,4928.0,131.0,77205.086
11.0,52.0,741.0,-2.0,239.0,13.0,yes,3109.0,1.0,76639.42
7.0,122.0,910.0,-2.0,174.0,8.0,no,3115.0,53.0,76766.59
1.0,36.0,1024.0,-5.0,252.0,7.0,no,2938.0,289.0,73409.06
6.0,128.0,733.0,-2.0,272.0,8.0,no,1831.0,258.0,76851.9
10.0,79.0,656.0,-5.0,300.0,8.0,yes,5000.0,81.0,72096.55
6.0,61.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76603.555
7.0,50.0,640.0,-4.0,235.0,12.0,yes,2199.0,266.0,74996.914
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,3623.0,8.0,74964.695
1.0,126.0,818.0,-3.0,208.0,19.0,yes,4928.0,131.0,77205.086
11.0,52.0,741.0,-2.0,298.0,13.0,yes,3109.0,1.0,76552.65
7.0,122.0,910.0,-2.0,174.0,8.0,no,3115.0,53.0,76766.59
1.0,36.0,1024.0,-5.0,252.0,7.0,no,2938.0,289.0,73409.06
5.0,128.0,733.0,-2.0,272.0,8.0,no,1831.0,258.0,76851.9
10.0,87.0,656.0,-5.0,300.0,6.0,yes,5000.0,81.0,72096.55
6.0,61.0,906.0,-3.0,129.0,12.0,no,4350.0,273.0,76603.555
7.0,50.0,640.0,-4.0,235.0,12.0,yes,2199.0,266.0,74996.914
11.0,53.0,544.0,-3.0,135.0,15.0,yes,939.0,462.0,78700.5
1.0,128.0,413.0,-5.0,300.0,13.0,yes,3623.0,8.0,74964.695
1.0,126.0,818.0,-3.0,208.0,19.0,yes,4928.0,131.0,77205.086
11.0,52.0,741.0,-2.0,298.0,13.0,yes,3109.0,1.0,76552.65
