replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
8.0,48.0,283.0,-3.0,109.0,7.0,no,0.0,60.0,76857.046875
6.0,44.0,332.0,-3.0,110.0,6.0,no,0.0,55.0,76920.453125
7.0,46.0,256.0,-3.0,107.0,7.0,no,0.0,66.0,76868.125
1.0,57.0,256.0,-3.0,100.0,5.0,no,0.0,81.0,74148.515625
4.0,52.0,541.0,-3.0,104.0,5.0,no,0.0,70.0,76914.4375
2.0,55.0,351.0,-3.0,100.0,5.0,no,0.0,75.0,77195.640625
2.0,56.0,266.0,-3.0,100.0,5.0,no,0.0,82.0,77170.453125
1.0,58.0,256.0,-3.0,100.0,5.0,no,0.0,81.0,74300.09375
2.0,56.0,266.0,-3.0,100.0,5.0,no,0.0,80.0,77175.9921875
1.0,57.0,256.0,-3.0,100.0,5.0,no,0.0,80.0,74084.5234375
6.0,70.0,359.0,-3.0,102.0,7.0,no,1.0,142.0,76745.734375
5.0,76.0,461.0,-3.0,100.0,5.0,no,0.0,9.0,76759.25
7.0,87.0,483.0,-3.0,100.0,6.0,no,1.0,59.0,76667.9375
6.0,77.0,446.0,-3.0,100.0,5.0,no,1.0,53.0,76764.2890625
6.0,74.0,455.0,-3.0,100.0,7.0,no,0.0,91.0,76708.84375
7.0,88.0,445.0,-3.0,100.0,7.0,no,1.0,142.0,76641.3828125
5.0,66.0,328.0,-3.0,105.0,6.0,no,1.0,131.0,76809.3203125
5.0,73.0,304.0,-3.0,103.0,5.0,no,1.0,139.0,76810.5234375
7.0,80.0,449.0,-3.0,110.0,5.0,no,1.0,118.0,76771.828125
4.0,56.0,284.0,-3.0,105.0,5.0,no,1.0,132.0,76907.375
5.0,63.0,318.0,-3.0,112.0,5.0,no,1.0,115.0,76869.5234375
6.0,63.0,310.0,-3.0,102.0,5.0,no,1.0,170.0,76874.1875
6.0,70.0,358.0,-3.0,104.0,5.0,no,1.0,155.0,76832.4609375
7.0,62.0,314.0,-3.0,106.0,5.0,no,1.0,192.0,76888.7578125
3.0,34.0,415.0,-3.0,115.0,6.0,no,1.0,9.0,76335.5
5.0,47.0,462.0,-3.0,116.0,7.0,no,0.0,7.0,76856.1484375
5.0,45.0,470.0,-3.0,112.0,7.0,no,1.0,33.0,76870.4140625
5.0,50.0,494.0,-3.0,115.0,7.0,no,1.0,23.0,76842.1484375
4.0,37.0,412.0,-3.0,116.0,7.0,no,0.0,0.0,77033.71875
3.0,32.0,369.0,-3.0,109.0,6.0,no,1.0,46.0,77171.75
4.0,45.0,459.0,-3.0,116.0,7.0,no,0.0,3.0,76979.890625
6.0,78.0,345.0,-3.0,116.0,5.0,no,1.0,0.0,76759.5390625
2.0,66.0,327.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
2.0,68.0,272.0,0.0,-1.0,100.0,no,20.0,1.0,80345.9921875
2.0,57.0,373.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
2.0,61.0,343.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
2.0,57.0,422.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
2.0,63.0,323.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
2.0,60.0,374.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
2.0,59.0,369.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
2.0,71.0,256.0,0.0,-1.0,100.0,no,20.0,1.0,80345.9921875
2.0,59.0,388.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
