replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
3.0,33.0,709.0,-2.0,235.0,17.0,no,4338.0,50.0,76973.27
11.0,32.0,1024.0,-1.0,277.0,5.0,yes,3619.0,332.0,71079.39
1.0,32.0,256.0,-1.0,144.0,10.0,yes,0.0,1.0,76991.42
11.0,128.0,1024.0,-5.0,120.0,20.0,no,0.0,501.0,78682.62
11.0,33.0,1024.0,-1.0,300.0,5.0,yes,4673.0,429.0,70746.56
3.0,33.0,709.0,-2.0,235.0,17.0,no,4338.0,50.0,76973.27
11.0,32.0,1024.0,-1.0,277.0,5.0,yes,3619.0,332.0,71079.39
1.0,32.0,256.0,-1.0,144.0,10.0,yes,0.0,1.0,76991.42
11.0,128.0,1024.0,-5.0,120.0,20.0,no,0.0,501.0,78682.62
11.0,33.0,1024.0,-1.0,300.0,5.0,yes,4673.0,429.0,70746.56
3.0,32.0,709.0,-2.0,234.0,12.0,no,4339.0,50.0,74897.98
11.0,32.0,1023.0,-1.0,277.0,6.0,yes,3619.0,331.0,71356.53
1.0,32.0,257.0,-1.0,145.0,9.0,no,0.0,1.0,70459.69
11.0,128.0,1023.0,-5.0,121.0,20.0,no,0.0,500.0,78670.98
11.0,33.0,1024.0,-2.0,300.0,5.0,no,4673.0,429.0,69391.27
3.0,32.0,709.0,-2.0,234.0,12.0,no,4339.0,50.0,74897.98
11.0,32.0,1023.0,-1.0,277.0,6.0,yes,3619.0,331.0,71356.53
1.0,32.0,257.0,-1.0,145.0,9.0,no,0.0,1.0,70459.69
11.0,128.0,1023.0,-5.0,121.0,20.0,no,0.0,500.0,78670.98
11.0,54.0,1024.0,-2.0,300.0,5.0,no,4673.0,429.0,70700.22
3.0,32.0,709.0,-2.0,157.0,12.0,no,4339.0,50.0,76749.42
11.0,32.0,1023.0,-1.0,277.0,6.0,yes,3619.0,331.0,71356.53
1.0,32.0,257.0,-1.0,145.0,15.0,no,0.0,1.0,72262.375
11.0,128.0,1023.0,-5.0,121.0,20.0,no,0.0,500.0,78670.98
11.0,54.0,1024.0,-2.0,300.0,5.0,no,4673.0,429.0,70700.22
3.0,32.0,709.0,-2.0,157.0,12.0,no,4339.0,50.0,76749.42
11.0,32.0,949.0,-1.0,277.0,6.0,yes,3619.0,331.0,71357.125
1.0,32.0,257.0,-1.0,145.0,15.0,no,0.0,1.0,72262.375
11.0,128.0,1023.0,-5.0,121.0,20.0,no,0.0,500.0,78670.98
11.0,54.0,881.0,-2.0,300.0,5.0,no,4673.0,429.0,70701.29
3.0,32.0,709.0,-2.0,157.0,12.0,no,4339.0,50.0,76749.42
11.0,32.0,949.0,-1.0,277.0,6.0,yes,3619.0,331.0,71357.125
1.0,32.0,257.0,-1.0,145.0,15.0,no,0.0,1.0,72262.375
11.0,128.0,1023.0,-5.0,121.0,20.0,no,0.0,500.0,78670.98
11.0,54.0,881.0,-2.0,300.0,5.0,no,4673.0,407.0,70734.9
3.0,32.0,709.0,-2.0,157.0,12.0,no,4339.0,203.0,75723.54
11.0,32.0,949.0,-1.0,277.0,6.0,yes,3619.0,331.0,71357.125
1.0,32.0,257.0,-1.0,145.0,15.0,no,0.0,1.0,72262.375
11.0,128.0,1023.0,-5.0,121.0,20.0,no,0.0,500.0,78670.98
11.0,54.0,881.0,-2.0,300.0,5.0,no,4673.0,407.0,70734.9
3.0,32.0,361.0,-2.0,157.0,12.0,no,4339.0,200.0,75755.06
11.0,32.0,949.0,-1.0,277.0,6.0,yes,3619.0,331.0,71357.125
1.0,32.0,257.0,-1.0,145.0,15.0,no,0.0,1.0,72262.375
11.0,128.0,1023.0,-5.0,121.0,20.0,no,0.0,500.0,78670.98
11.0,54.0,881.0,-2.0,300.0,5.0,no,4673.0,407.0,70734.9
3.0,32.0,361.0,-2.0,157.0,12.0,no,4339.0,200.0,75755.06
11.0,32.0,1024.0,-1.0,277.0,6.0,yes,3619.0,331.0,71356.516
1.0,32.0,307.0,-1.0,145.0,15.0,no,0.0,1.0,72261.41
11.0,128.0,1023.0,-5.0,121.0,20.0,no,0.0,500.0,78670.98
11.0,54.0,881.0,-2.0,300.0,5.0,no,4673.0,407.0,70734.9
3.0,32.0,361.0,-2.0,157.0,12.0,no,4339.0,200.0,75755.06
11.0,32.0,1024.0,-1.0,277.0,6.0,yes,3619.0,331.0,71356.516
1.0,32.0,307.0,-1.0,145.0,15.0,no,0.0,1.0,72261.41
11.0,128.0,1023.0,-5.0,121.0,20.0,no,0.0,500.0,78670.98
11.0,32.0,881.0,-2.0,300.0,5.0,no,4673.0,407.0,69388.95
3.0,32.0,361.0,-2.0,157.0,12.0,no,4339.0,200.0,75755.06
11.0,32.0,1024.0,-1.0,277.0,6.0,yes,3619.0,501.0,71076.99
1.0,32.0,307.0,-1.0,145.0,15.0,no,0.0,1.0,72261.41
11.0,128.0,1023.0,-5.0,121.0,20.0,no,0.0,500.0,78670.98
6.0,32.0,881.0,-2.0,300.0,5.0,no,3293.0,407.0,69651.63
3.0,32.0,361.0,-2.0,157.0,12.0,no,4339.0,200.0,75755.06
11.0,32.0,1024.0,-1.0,277.0,10.0,yes,3619.0,501.0,72514.51
3.0,32.0,307.0,-1.0,145.0,15.0,no,0.0,1.0,72261.41
11.0,128.0,1023.0,-5.0,121.0,20.0,no,0.0,500.0,78670.98
6.0,32.0,532.0,-2.0,300.0,5.0,no,3293.0,407.0,69658.3
3.0,32.0,361.0,-2.0,157.0,12.0,no,4339.0,200.0,75755.06
11.0,32.0,1024.0,-1.0,277.0,10.0,yes,3619.0,313.0,73588.69
3.0,32.0,307.0,-1.0,145.0,15.0,no,0.0,1.0,72261.41
11.0,128.0,1023.0,-5.0,121.0,20.0,no,0.0,500.0,78670.98
6.0,32.0,516.0,-2.0,300.0,5.0,no,3293.0,407.0,69658.6
3.0,32.0,361.0,-2.0,157.0,12.0,no,4339.0,200.0,75755.06
11.0,32.0,1024.0,-1.0,193.0,10.0,yes,3619.0,313.0,75600.914
3.0,32.0,307.0,-1.0,145.0,15.0,no,0.0,1.0,72261.41
11.0,128.0,1023.0,-5.0,121.0,20.0,no,0.0,500.0,78670.98
6.0,32.0,516.0,-2.0,300.0,5.0,no,3293.0,407.0,69658.6
3.0,32.0,361.0,-2.0,157.0,12.0,no,4339.0,200.0,75755.06
11.0,32.0,1024.0,-1.0,193.0,10.0,yes,3619.0,313.0,75600.914
3.0,32.0,307.0,-1.0,145.0,15.0,no,0.0,49.0,72093.79
11.0,128.0,1023.0,-5.0,121.0,20.0,no,0.0,500.0,78670.98
6.0,32.0,516.0,-1.0,300.0,5.0,no,3293.0,407.0,68531.59
3.0,32.0,361.0,-2.0,203.0,12.0,no,4339.0,200.0,74650.63
