replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
2.0,125.0,818.0,-3.0,158.0,18.0,no,4317.0,132.0,78406.64
3.0,96.0,540.0,-4.0,300.0,13.0,yes,5000.0,501.0,76608.44
5.0,74.0,962.0,-4.0,215.0,13.0,yes,4770.0,350.0,75275.56
11.0,127.0,1024.0,-4.0,299.0,12.0,yes,4408.0,426.0,79401.875
11.0,108.0,340.0,-3.0,150.0,11.0,yes,3571.0,233.0,79399.55
2.0,125.0,818.0,-3.0,158.0,18.0,no,4317.0,132.0,78406.64
3.0,96.0,540.0,-4.0,300.0,13.0,yes,5000.0,501.0,76608.44
5.0,74.0,962.0,-4.0,215.0,13.0,yes,4770.0,501.0,76966.21
11.0,127.0,1024.0,-4.0,299.0,12.0,yes,4408.0,426.0,79401.875
11.0,108.0,340.0,-3.0,150.0,11.0,yes,3571.0,233.0,79399.55
2.0,125.0,818.0,-3.0,158.0,18.0,no,4317.0,132.0,78406.64
3.0,96.0,540.0,-4.0,300.0,13.0,yes,5000.0,501.0,76608.44
5.0,74.0,962.0,-4.0,215.0,13.0,yes,4770.0,501.0,76966.21
11.0,127.0,1024.0,-4.0,299.0,12.0,yes,4408.0,426.0,79401.875
11.0,108.0,340.0,-3.0,150.0,11.0,yes,3571.0,233.0,79399.55
2.0,125.0,818.0,-3.0,158.0,18.0,no,4317.0,132.0,78406.64
3.0,96.0,540.0,-4.0,300.0,10.0,yes,5000.0,501.0,73637.39
5.0,74.0,962.0,-4.0,215.0,13.0,yes,4770.0,501.0,76966.21
11.0,127.0,1024.0,-4.0,299.0,12.0,yes,4408.0,426.0,79401.875
11.0,108.0,340.0,-3.0,150.0,11.0,yes,3571.0,233.0,79399.55
2.0,125.0,818.0,-3.0,158.0,18.0,no,4317.0,132.0,78406.64
3.0,96.0,540.0,-4.0,300.0,10.0,yes,5000.0,501.0,73637.39
5.0,74.0,962.0,-4.0,215.0,13.0,yes,4770.0,501.0,76966.21
11.0,127.0,1024.0,-4.0,299.0,12.0,yes,4408.0,426.0,79401.875
11.0,108.0,340.0,-3.0,150.0,11.0,yes,3571.0,233.0,79399.55
2.0,125.0,818.0,-3.0,158.0,18.0,no,4317.0,132.0,78406.64
3.0,96.0,540.0,-4.0,300.0,10.0,yes,5000.0,501.0,73637.39
5.0,74.0,962.0,-4.0,215.0,13.0,yes,4770.0,501.0,76966.21
