replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
8.0,32.0,353.0,-2.0,100.0,18.0,no,1.0,19.0,76857.21875
5.0,42.0,468.0,-3.0,107.0,10.0,no,1.0,57.0,76766.2734375
6.0,38.0,403.0,-3.0,108.0,12.0,no,1.0,56.0,76707.8046875
5.0,38.0,450.0,-3.0,111.0,7.0,no,1.0,68.0,76917.9296875
5.0,40.0,466.0,-3.0,111.0,9.0,no,1.0,61.0,76823.0390625
5.0,40.0,427.0,-3.0,108.0,9.0,no,1.0,60.0,76820.125
6.0,36.0,399.0,-3.0,111.0,11.0,no,1.0,55.0,76762.4765625
7.0,32.0,260.0,-2.0,112.0,14.0,no,1.0,43.0,77037.078125
6.0,32.0,325.0,-3.0,115.0,5.0,no,1.0,65.0,77036.53125
6.0,32.0,312.0,-3.0,116.0,5.0,no,1.0,59.0,77035.921875
6.0,32.0,266.0,-3.0,121.0,7.0,no,1.0,45.0,76955.0234375
5.0,41.0,256.0,-2.0,125.0,10.0,no,0.0,22.0,77155.6640625
5.0,36.0,288.0,-3.0,117.0,5.0,no,1.0,53.0,77012.5234375
6.0,32.0,278.0,-3.0,121.0,7.0,no,1.0,45.0,76955.0390625
6.0,32.0,282.0,-3.0,120.0,6.0,no,1.0,49.0,76996.046875
5.0,32.0,501.0,-2.0,101.0,11.0,no,1.0,0.0,77139.9453125
6.0,32.0,371.0,-2.0,102.0,12.0,no,1.0,0.0,77099.765625
5.0,32.0,502.0,-2.0,101.0,11.0,no,1.0,1.0,77140.1875
5.0,32.0,700.0,-3.0,101.0,10.0,no,1.0,0.0,-1.0
1.0,32.0,1024.0,-5.0,100.0,5.0,no,1.0,145.0,-1.0
6.0,32.0,274.0,-2.0,104.0,13.0,no,1.0,0.0,77060.5
6.0,32.0,390.0,-2.0,102.0,12.0,no,1.0,0.0,77099.7890625
6.0,32.0,431.0,-3.0,110.0,13.0,no,1.0,43.0,76699.6875
6.0,32.0,315.0,-3.0,101.0,14.0,no,1.0,122.0,76670.0546875
6.0,32.0,296.0,-3.0,104.0,15.0,no,1.0,146.0,76637.3515625
6.0,33.0,381.0,-3.0,112.0,15.0,no,1.0,69.0,76655.0703125
6.0,32.0,496.0,-3.0,110.0,12.0,no,1.0,20.0,76735.0546875
7.0,32.0,303.0,-3.0,100.0,11.0,no,1.0,41.0,76772.09375
6.0,34.0,525.0,-2.0,100.0,11.0,no,1.0,116.0,77156.0234375
6.0,34.0,512.0,-2.0,100.0,11.0,no,1.0,103.0,77152.8359375
7.0,39.0,359.0,-2.0,101.0,8.0,no,1.0,47.0,76330.375
6.0,34.0,620.0,-3.0,102.0,12.0,no,1.0,153.0,76749.2734375
6.0,33.0,620.0,-3.0,101.0,12.0,no,1.0,152.0,76753.8515625
6.0,35.0,501.0,-2.0,100.0,11.0,no,1.0,105.0,77147.6171875
6.0,34.0,590.0,-3.0,102.0,12.0,no,1.0,145.0,76747.28125
7.0,36.0,407.0,-2.0,100.0,9.0,no,1.0,63.0,76899.8203125
6.0,34.0,498.0,-2.0,100.0,11.0,no,1.0,103.0,77152.8203125
7.0,37.0,421.0,-2.0,100.0,9.0,no,1.0,70.0,77008.96875
