StartServers,MinSpareServers,MaxSpareServers,MaxRequestWorkers,MaxRequestsPerChild,PERF
1.0,7.0,13.0,50.0,0.0,4742.1669921875
1.0,7.0,12.0,50.0,0.0,4719.1640625
1.0,9.0,13.0,33.0,0.0,4775.75439453125
1.0,7.0,13.0,48.0,0.0,4741.7451171875
1.0,7.0,12.0,45.0,0.0,4718.1171875
1.0,7.0,13.0,52.0,0.0,4742.5888671875
1.0,7.0,13.0,55.0,0.0,4743.22216796875
3.0,7.0,11.0,63.0,4.0,4518.630859375
2.0,7.0,11.0,62.0,4.0,4608.6357421875
3.0,8.0,11.0,61.0,4.0,4538.70263671875
2.0,7.0,11.0,63.0,3.0,4611.0146484375
2.0,7.0,11.0,63.0,4.0,4608.80517578125
3.0,7.0,11.0,62.0,4.0,4518.35791015625
3.0,8.0,11.0,62.0,4.0,4538.947265625
1.0,6.0,13.0,65.0,4.0,4716.314453125
1.0,6.0,13.0,63.0,4.0,4715.826171875
1.0,6.0,13.0,62.0,4.0,4715.5810546875
1.0,6.0,13.0,64.0,4.0,4716.0712890625
1.0,6.0,13.0,66.0,4.0,4716.556640625
1.0,7.0,14.0,62.0,4.0,4758.2734375
1.0,7.0,13.0,62.0,4.0,4735.8115234375
1.0,7.0,13.0,61.0,4.0,4735.6005859375
1.0,7.0,13.0,63.0,4.0,4736.0224609375
3.0,7.0,13.0,68.0,4.0,4568.330078125
2.0,6.0,13.0,67.0,4.0,4632.2802734375
2.0,7.0,13.0,68.0,4.0,4652.2490234375
2.0,7.0,13.0,67.0,4.0,4652.03759765625
4.0,6.0,14.0,68.0,4.0,4482.4287109375
1.0,7.0,13.0,67.0,4.0,4736.86669921875
3.0,7.0,13.0,67.0,4.0,4568.02294921875
1.0,7.0,11.0,64.0,4.0,4688.3720703125
1.0,7.0,11.0,65.0,4.0,4688.57080078125
1.0,7.0,11.0,63.0,4.0,4688.1728515625
2.0,8.0,12.0,63.0,4.0,4651.37255859375
2.0,8.0,12.0,62.0,4.0,4651.1943359375
7.0,8.0,15.0,62.0,4.0,4380.2236328125
2.0,8.0,14.0,58.0,4.0,4693.9482421875
6.0,8.0,15.0,63.0,4.0,4419.431640625
6.0,8.0,15.0,61.0,4.0,4419.1376953125
5.0,8.0,15.0,62.0,4.0,4469.845703125
9.0,8.0,16.0,64.0,4.0,4371.03173828125
4.0,8.0,14.0,62.0,4.0,4514.90234375
3.0,8.0,14.0,62.0,4.0,4609.599609375
1.0,7.0,13.0,64.0,4.0,4736.2333984375
1.0,7.0,14.0,63.0,4.0,4758.4990234375
1.0,7.0,13.0,65.0,4.0,4736.4443359375
1.0,8.0,14.0,63.0,4.0,4777.7890625
1.0,9.0,12.0,71.0,4.0,4751.8994140625
1.0,8.0,12.0,69.0,4.0,4731.62109375
