StartServers,MinSpareServers,MaxSpareServers,MaxRequestWorkers,MaxRequestsPerChild,PERF
5.0,1.0,18.0,130.0,654.0,4140.633
4.0,6.0,20.0,407.0,662.0,4045.1753
7.0,8.0,13.0,867.0,424.0,4147.4526
10.0,1.0,12.0,241.0,412.0,3969.5542
5.0,1.0,19.0,415.0,385.0,4056.7605
5.0,9.0,19.0,622.0,816.0,4231.986
6.0,9.0,16.0,529.0,252.0,4274.3867
3.0,4.0,12.0,398.0,307.0,4224.2695
5.0,2.0,17.0,739.0,604.0,4061.0798
10.0,10.0,13.0,832.0,865.0,4368.7314
5.0,1.0,18.0,130.0,654.0,4140.633
4.0,6.0,20.0,407.0,662.0,4045.1753
7.0,8.0,13.0,867.0,424.0,4147.4526
10.0,1.0,12.0,241.0,412.0,3969.5542
5.0,1.0,19.0,415.0,385.0,4056.7605
5.0,9.0,19.0,622.0,816.0,4231.986
6.0,9.0,16.0,529.0,252.0,4274.3867
3.0,4.0,12.0,398.0,307.0,4224.2695
5.0,2.0,17.0,739.0,604.0,4061.0798
10.0,10.0,13.0,832.0,865.0,4368.7314
5.0,1.0,18.0,130.0,654.0,4140.633
4.0,6.0,20.0,144.0,662.0,3989.8064
7.0,8.0,13.0,867.0,5.0,4457.8823
10.0,2.0,12.0,241.0,412.0,3999.465
5.0,1.0,19.0,415.0,385.0,4056.7605
5.0,9.0,19.0,622.0,816.0,4231.986
6.0,10.0,16.0,529.0,252.0,4274.9316
3.0,4.0,12.0,398.0,307.0,4224.2695
5.0,2.0,17.0,739.0,604.0,4061.0798
10.0,10.0,13.0,832.0,865.0,4368.7314
5.0,1.0,18.0,130.0,654.0,4140.633
4.0,6.0,20.0,144.0,662.0,3989.8064
7.0,8.0,13.0,867.0,5.0,4457.8823
10.0,2.0,13.0,105.0,412.0,3842.0957
5.0,1.0,19.0,1.0,385.0,3908.747
5.0,9.0,19.0,622.0,816.0,4231.986
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,4.0,12.0,427.0,307.0,4214.25
5.0,1.0,17.0,739.0,604.0,2782.8315
10.0,10.0,13.0,832.0,865.0,4368.7314
5.0,1.0,18.0,130.0,654.0,4140.633
4.0,6.0,20.0,144.0,662.0,3989.8064
7.0,8.0,13.0,867.0,5.0,4457.8823
10.0,2.0,13.0,105.0,412.0,3842.0957
5.0,1.0,19.0,55.0,385.0,3923.7402
5.0,9.0,19.0,622.0,816.0,4231.986
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,4.0,12.0,427.0,307.0,4214.25
4.0,1.0,17.0,605.0,317.0,4089.4658
10.0,10.0,13.0,832.0,865.0,4368.7314
5.0,1.0,18.0,39.0,654.0,4076.7483
4.0,6.0,20.0,144.0,662.0,3989.8064
7.0,8.0,13.0,867.0,5.0,4457.8823
10.0,2.0,13.0,105.0,412.0,3842.0957
5.0,1.0,20.0,55.0,729.0,4082.5063
5.0,9.0,19.0,622.0,816.0,4231.986
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,4.0,12.0,427.0,307.0,4214.25
4.0,1.0,17.0,605.0,317.0,4089.4658
10.0,10.0,13.0,832.0,865.0,4368.7314
5.0,1.0,18.0,39.0,654.0,4076.7483
4.0,6.0,20.0,144.0,662.0,3989.8064
7.0,8.0,13.0,867.0,5.0,4457.8823
10.0,2.0,16.0,105.0,412.0,3815.1028
5.0,1.0,20.0,55.0,729.0,4082.5063
5.0,9.0,19.0,622.0,816.0,4231.986
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,4.0,12.0,427.0,307.0,4214.25
4.0,4.0,17.0,605.0,317.0,4161.8438
10.0,10.0,13.0,832.0,865.0,4368.7314
5.0,1.0,14.0,39.0,654.0,4113.725
4.0,6.0,20.0,144.0,662.0,3989.8064
7.0,8.0,13.0,867.0,5.0,4457.8823
10.0,2.0,16.0,105.0,412.0,3815.1028
5.0,1.0,20.0,55.0,729.0,4082.5063
5.0,9.0,19.0,622.0,816.0,4231.986
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,4.0,12.0,408.0,307.0,4220.815
4.0,4.0,17.0,605.0,317.0,4161.8438
10.0,10.0,13.0,832.0,865.0,4368.7314
5.0,1.0,14.0,39.0,654.0,4113.725
4.0,2.0,20.0,144.0,662.0,4110.0234
7.0,8.0,13.0,867.0,5.0,4457.8823
9.0,2.0,16.0,105.0,412.0,3829.259
5.0,1.0,20.0,55.0,729.0,4082.5063
5.0,9.0,19.0,622.0,816.0,4231.986
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,4.0,12.0,408.0,307.0,4220.815
4.0,4.0,17.0,605.0,317.0,4161.8438
10.0,10.0,13.0,832.0,865.0,4368.7314
5.0,1.0,14.0,39.0,654.0,4113.725
4.0,2.0,20.0,144.0,662.0,4110.0234
7.0,8.0,13.0,867.0,5.0,4457.8823
9.0,2.0,16.0,105.0,412.0,3829.259
5.0,1.0,20.0,55.0,729.0,4082.5063
5.0,9.0,19.0,622.0,816.0,4231.986
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,4.0,12.0,408.0,307.0,4220.815
4.0,4.0,17.0,605.0,317.0,4161.8438
10.0,10.0,13.0,832.0,865.0,4368.7314
5.0,1.0,16.0,39.0,654.0,4110.5557
4.0,2.0,20.0,144.0,662.0,4110.0234
7.0,8.0,13.0,867.0,5.0,4457.8823
8.0,2.0,16.0,105.0,412.0,3864.0393
5.0,1.0,20.0,55.0,729.0,4082.5063
5.0,9.0,19.0,622.0,816.0,4231.986
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,4.0,12.0,408.0,307.0,4220.815
4.0,7.0,17.0,605.0,317.0,4167.314
10.0,10.0,13.0,832.0,865.0,4368.7314
5.0,1.0,16.0,39.0,654.0,4110.5557
4.0,2.0,20.0,144.0,662.0,4110.0234
7.0,8.0,13.0,867.0,5.0,4457.8823
8.0,2.0,16.0,105.0,412.0,3864.0393
5.0,1.0,20.0,55.0,814.0,4127.287
5.0,9.0,19.0,622.0,785.0,4215.638
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,4.0,12.0,691.0,307.0,4160.191
4.0,7.0,17.0,605.0,317.0,4167.314
10.0,10.0,13.0,832.0,865.0,4368.7314
5.0,1.0,12.0,39.0,654.0,4112.7124
4.0,2.0,20.0,144.0,662.0,4110.0234
7.0,8.0,13.0,867.0,5.0,4457.8823
8.0,2.0,16.0,307.0,412.0,4103.65
5.0,1.0,20.0,55.0,814.0,4127.287
5.0,9.0,19.0,622.0,785.0,4215.638
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,4.0,12.0,691.0,307.0,4160.191
4.0,7.0,17.0,605.0,317.0,4167.314
10.0,10.0,17.0,832.0,865.0,4330.435
5.0,1.0,12.0,39.0,654.0,4112.7124
5.0,2.0,20.0,144.0,662.0,4099.6445
7.0,8.0,13.0,867.0,5.0,4457.8823
8.0,4.0,16.0,307.0,412.0,4129.6914
5.0,1.0,20.0,1.0,814.0,4095.0615
5.0,9.0,19.0,622.0,785.0,4215.638
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,5.0,12.0,691.0,307.0,4113.7666
4.0,7.0,17.0,605.0,317.0,4167.314
10.0,10.0,17.0,832.0,865.0,4330.435
5.0,1.0,12.0,39.0,654.0,4112.7124
5.0,2.0,20.0,144.0,662.0,4099.6445
7.0,8.0,13.0,867.0,5.0,4457.8823
8.0,4.0,16.0,307.0,412.0,4129.6914
5.0,1.0,20.0,1.0,814.0,4095.0615
5.0,9.0,19.0,622.0,785.0,4215.638
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,5.0,12.0,557.0,327.0,4115.784
4.0,7.0,17.0,335.0,317.0,4137.6694
10.0,10.0,17.0,832.0,865.0,4330.435
5.0,1.0,12.0,39.0,654.0,4112.7124
5.0,1.0,20.0,144.0,662.0,4115.3564
7.0,8.0,13.0,867.0,5.0,4457.8823
8.0,4.0,16.0,307.0,412.0,4129.6914
5.0,1.0,20.0,1.0,814.0,4095.0615
5.0,9.0,19.0,622.0,785.0,4215.638
6.0,10.0,16.0,529.0,46.0,4461.5
1.0,5.0,12.0,557.0,327.0,4080.102
4.0,10.0,17.0,335.0,317.0,4157.0547
10.0,10.0,17.0,832.0,865.0,4330.435
5.0,1.0,13.0,39.0,654.0,4115.1455
5.0,1.0,20.0,144.0,662.0,4115.3564
7.0,8.0,13.0,867.0,5.0,4457.8823
8.0,4.0,16.0,307.0,412.0,4129.6914
5.0,1.0,20.0,1.0,814.0,4095.0615
5.0,9.0,19.0,622.0,785.0,4215.638
6.0,10.0,16.0,529.0,46.0,4461.5
1.0,5.0,11.0,557.0,327.0,4068.7764
4.0,7.0,17.0,335.0,317.0,4137.6694
10.0,10.0,17.0,832.0,865.0,4330.435
5.0,1.0,13.0,39.0,654.0,4115.1455
5.0,1.0,20.0,144.0,662.0,4115.3564
7.0,8.0,13.0,867.0,5.0,4457.8823
8.0,4.0,16.0,307.0,412.0,4129.6914
5.0,1.0,20.0,1.0,814.0,4095.0615
5.0,9.0,18.0,622.0,785.0,4235.9424
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,5.0,11.0,557.0,80.0,4404.4946
2.0,7.0,17.0,335.0,317.0,3995.96
10.0,10.0,17.0,832.0,865.0,4330.435
5.0,1.0,13.0,39.0,654.0,4115.1455
5.0,1.0,20.0,144.0,662.0,4115.3564
7.0,8.0,13.0,867.0,5.0,4457.8823
8.0,4.0,16.0,307.0,412.0,4129.6914
5.0,1.0,20.0,1.0,814.0,4095.0615
5.0,9.0,18.0,622.0,785.0,4235.9424
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,5.0,11.0,557.0,80.0,4404.4946
2.0,7.0,17.0,335.0,317.0,3995.96
10.0,10.0,17.0,832.0,865.0,4330.435
5.0,1.0,11.0,39.0,654.0,4107.9653
5.0,1.0,16.0,144.0,662.0,4176.9893
7.0,8.0,13.0,867.0,5.0,4457.8823
8.0,4.0,16.0,307.0,412.0,4129.6914
5.0,1.0,20.0,1.0,814.0,4095.0615
5.0,9.0,18.0,622.0,785.0,4235.9424
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,5.0,11.0,557.0,80.0,4404.4946
6.0,7.0,17.0,335.0,317.0,4214.1836
10.0,10.0,17.0,832.0,865.0,4330.435
5.0,1.0,11.0,39.0,654.0,4107.9653
5.0,1.0,16.0,144.0,662.0,4176.9893
7.0,8.0,13.0,867.0,5.0,4457.8823
8.0,4.0,16.0,307.0,412.0,4129.6914
5.0,1.0,20.0,1.0,814.0,4095.0615
5.0,9.0,20.0,622.0,785.0,4196.5054
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,5.0,11.0,557.0,80.0,4404.4946
6.0,7.0,17.0,335.0,317.0,4214.1836
10.0,10.0,17.0,832.0,865.0,4330.435
5.0,1.0,11.0,39.0,654.0,4107.9653
5.0,1.0,16.0,144.0,662.0,4176.9893
7.0,8.0,13.0,867.0,5.0,4457.8823
8.0,4.0,16.0,307.0,412.0,4129.6914
5.0,1.0,20.0,1.0,814.0,4095.0615
2.0,9.0,20.0,622.0,785.0,4350.4297
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,5.0,11.0,557.0,80.0,4404.4946
6.0,7.0,17.0,335.0,317.0,4214.1836
10.0,10.0,17.0,832.0,865.0,4330.435
8.0,3.0,11.0,39.0,654.0,3852.0867
5.0,1.0,16.0,144.0,662.0,4176.9893
7.0,8.0,13.0,867.0,5.0,4457.8823
8.0,4.0,16.0,435.0,412.0,4261.4224
5.0,1.0,20.0,1.0,814.0,4095.0615
2.0,9.0,20.0,622.0,785.0,4350.4297
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,5.0,11.0,557.0,80.0,4404.4946
6.0,7.0,17.0,335.0,317.0,4214.1836
10.0,10.0,17.0,832.0,865.0,4330.435
8.0,3.0,11.0,39.0,654.0,3852.0867
5.0,1.0,16.0,144.0,662.0,4176.9893
7.0,8.0,13.0,867.0,5.0,4457.8823
8.0,4.0,16.0,435.0,412.0,4261.4224
5.0,1.0,20.0,1.0,814.0,4095.0615
2.0,9.0,20.0,622.0,785.0,4350.4297
6.0,10.0,16.0,529.0,46.0,4461.5
3.0,5.0,11.0,557.0,80.0,4404.4946
6.0,7.0,17.0,335.0,317.0,4214.1836
