StartServers,MinSpareServers,MaxSpareServers,MaxRequestWorkers,MaxRequestsPerChild,PERF
3,10,11,1,0,-1
1,4,20,386,142,3953.63
3,5,17,16,0,4277.67
3,5,15,102,0,-1
1,5,13,16,0,4373.18
4,6,14,79,0,-1
5,6,16,40,0,3978.69
5,5,16,46,0,-1
6,7,16,31,0,3902.02
5,5,16,67,0,4298.76
4,5,15,86,0,4303.68
3,5,15,109,0,-1
3,7,15,69,117,4299.56
1,7,12,153,226,3903.56
1,6,12,227,204,-1
1,8,14,82,154,4242.68
1,9,11,608,589,2850.23
1,8,11,152,218,4419.28
1,6,13,140,220,-1
1,6,14,129,140,4499.07
1,5,14,141,146,4522.61
2,7,15,79,127,4282.13
1,8,11,1,133,4325.61
1,1,20,1,57,4246.52
10,5,18,1000,0,4334.51
1,10,13,1,111,-1
1,1,20,1,0,4532.7
10,8,11,1000,63,4160.14
10,3,15,509,0,3833.1
10,2,18,642,0,-1
10,5,12,396,45,4323.38
10,3,14,323,27,3844.6
4,6,19,86,81,4237.77
2,7,17,49,69,-1
2,7,19,124,95,4362.4
3,7,19,84,95,-1
5,6,18,21,69,4410.08
2,8,18,30,91,-1
1,10,20,258,169,3608.06
1,6,20,154,127,3910.57
4,7,20,22,135,4303.23
1,10,20,136,312,4037.77
1,2,20,1,46,3601.36
1,5,18,1,35,-1
1,2,18,1,44,4280.56
1,4,17,1,34,-1
1,1,20,1,0,4442.26
1,1,19,1,55,3857.28
1,2,19,1,32,4312.69
1,1,20,1,29,4337.17
1,2,20,1,41,4366.23
1,2,20,1,34,3927.15
10,10,11,256,64,4330.06
10,10,14,161,74,-1
10,10,12,150,66,3926.5
10,10,11,371,109,-1
10,10,11,323,95,4390.65
10,9,15,76,60,3894.73
1,1,20,1,0,4443.83
10,10,11,877,197,4214.61
10,10,11,424,139,3849.75
2,10,16,1,0,4347.95
3,10,15,1,0,4301.67
5,10,16,1,6,4270.81
2,10,17,1,3,-1
2,10,12,1,0,4246.39
3,10,14,1,0,-1
4,10,15,1,0,3890.53
3,9,16,1,14,-1
4,8,14,1,0,4376.13
3,8,14,1,15,3597.87
2,7,14,1,5,3885.29
3,8,14,1,0,4344.46
5,6,16,1,6,4099.99
4,7,15,1,16,4325.94
5,8,14,1,20,4596.75
4,7,15,1,3,-1
5,6,15,1,3,4369.81
4,5,16,1,2,4258.79
7,6,17,12,0,4323.06
10,2,19,1,0,4293.2
7,5,20,1,0,-1
7,7,15,44,4,4255.54
7,6,16,53,0,4355.12
5,5,16,122,16,4336
6,4,20,1,0,3872.18
5,7,14,136,16,4194.74
7,6,17,26,0,-1
7,4,19,15,0,3929.25
2,10,12,92,139,3878.17
4,10,14,56,91,-1
1,10,11,207,181,3633.57
1,10,11,152,159,-1
1,10,11,167,156,4310.12
3,10,13,97,118,4239.8
2,10,12,112,136,-1
4,10,14,50,93,3606.4
4,10,13,72,106,-1
4,10,14,75,100,3614.83
9,10,11,1,138,4354.49
6,10,11,1,54,-1
8,10,11,1,71,4268.12
7,10,12,26,40,4223.78
6,10,12,10,42,3964.71
7,10,11,1,61,4320.51
6,10,12,9,45,4221.64
8,10,12,15,51,4378.35
7,10,12,1,54,3942.76
3,4,16,1,0,4317.22
1,2,17,1,0,4286.34
3,3,18,1,0,3945.15
1,5,15,1,0,-1
1,1,20,1,0,-1
10,10,11,1000,1000,-1
3,1,20,1,0,4305.66
3,4,17,1,0,4305.41
8,9,13,618,236,4293.94
8,9,13,673,250,3872.57
8,9,13,639,241,-1
8,9,13,828,288,4313.21
8,9,13,598,231,-1
8,9,13,712,259,3935.43
8,9,13,712,259,-1
8,9,13,670,249,4617.96
8,9,13,681,252,4457.76
8,9,13,699,256,4369.8
1,10,13,1,80,4305.42
2,10,13,1,78,4348.23
1,10,11,1,118,3079.46
1,10,11,1,160,4350.73
4,10,14,1,77,3965.03
2,10,11,1,80,4439.51
4,10,13,1,79,4426.98
4,10,12,1,84,4399.99
1,10,11,1,91,4316.3
2,10,11,1,117,4293.25
7,10,20,1,25,4282.48
6,9,18,1,57,4064.92
6,9,19,1,51,4358.37
6,9,18,1,62,3535.62
6,9,18,1,59,4023.8
6,8,18,1,67,3973.06
6,9,18,1,63,4243.11
5,8,17,21,74,4256.61
6,9,18,1,64,4401.83
5,10,20,1,54,4382.75
7,10,20,1,43,4422
5,10,20,1,34,4485.86
9,10,20,1,11,4458.1
5,10,20,1,51,3940.98
9,10,20,1,0,4310.45
6,10,20,1,43,4246.87
6,10,20,1,47,3544.89
6,10,20,1,32,4352.16
6,10,20,1,14,4350.01
5,10,17,74,59,4334.12
10,4,19,1,55,4293.65
1,9,13,105,25,3618.16
1,10,12,355,69,4400.54
1,10,14,203,56,4249.51
5,10,16,78,60,4394.95
6,9,17,31,53,4508.99
5,9,16,50,52,3601.97
10,5,20,1,63,4292.45
7,8,17,17,52,3096.56
7,7,18,1,46,3856.53
7,7,19,1,16,3527.08
7,8,18,1,24,4287.64
8,5,20,1,11,3575.08
7,8,18,1,44,4314.01
1,10,11,1,0,4253.23
5,10,15,1,23,3638.25
4,10,15,1,0,4335.95
1,10,20,1,0,4427.07
7,7,18,1,38,3873.69
10,2,14,1,43,4410.37
7,7,19,36,252,4355.56
7,8,19,1,281,3845.19
8,8,19,1,307,4268.81
9,8,20,1,565,3927.88
7,8,18,95,207,3816.66
7,8,18,72,216,3905.03
8,8,19,1,309,4217.37
9,8,20,1,556,3916.98
7,8,19,1,261,4364.78
7,8,18,108,197,4307.14
10,7,20,1,241,4304.87
1,1,11,1000,0,3965.12
10,5,16,52,288,3872.4
1,10,20,149,0,4397.38
1,6,14,159,123,3616.29
10,10,20,1,1000,4397.89
10,10,20,1,301,4222.52
10,4,20,1,734,4133.18
10,5,19,1,377,3825.85
10,5,15,34,302,4324.16
10,9,20,1000,95,3651.6
10,5,20,896,60,3883.07
10,7,20,772,79,3650.72
9,6,20,539,63,4411.32
9,5,20,559,82,4384.09
9,6,20,995,113,3629.98
9,5,20,803,120,3993.71
10,7,20,1000,105,3226
10,7,20,909,92,4487.17
10,3,20,1000,187,4318.86
10,1,13,28,204,3957.67
10,1,13,27,218,4227.12
10,1,13,26,247,4296.32
10,1,13,27,222,4513.21
10,3,15,27,141,3937.37
10,2,14,27,178,3934.92
9,2,13,29,172,4113.56
10,1,13,28,226,3898.62
10,1,13,26,243,4639.16
8,3,14,29,148,4532.71
10,1,11,9,15,3927.06
2,10,20,98,201,4474.48
10,4,12,20,42,3552.33
10,1,11,1,0,3819.64
4,10,20,63,134,4420.31
10,2,15,29,56,3895.4
10,4,18,32,63,4007.3
8,10,20,50,101,4262.56
10,4,15,27,54,4239.33
10,3,16,30,58,3943.32
8,1,20,31,21,3911.92
2,10,12,46,108,3409.29
1,10,11,556,1000,4423.1
9,1,19,26,21,4314.1
8,1,20,32,27,3966.18
8,1,19,28,26,4316.85
10,1,20,20,0,4406.22
1,10,13,51,109,4417.53
10,1,20,17,0,3960.93
8,1,19,30,32,3868.71
6,5,20,1,1000,4390.61
9,5,11,1000,0,4300.39
8,5,17,428,191,3877.95
8,5,16,682,0,4312.3
8,5,17,425,205,4369.83
8,5,14,752,0,4256.72
9,5,11,1000,0,4230.8
8,5,16,550,0,3604.49
8,5,17,483,130,3672.03
10,6,11,1000,0,4290.9
6,1,14,1,97,3740.3
6,2,13,91,85,4288.12
6,1,13,1,139,4433.37
6,1,12,27,112,4228.22
6,2,12,126,87,4367.39
6,3,12,148,80,3912.59
6,2,13,84,80,3816.53
6,2,13,59,95,3885.31
6,1,13,1,101,4339.24
6,2,12,44,103,3806.34
7,6,15,46,15,4394.25
7,8,18,4,0,4303.88
8,7,20,1,0,4347.38
7,6,16,41,4,3517.58
7,7,17,16,0,4401.12
8,9,17,15,0,3925.29
7,6,16,29,0,3897.73
7,7,15,46,0,3045.21
8,9,16,26,0,4483.1
7,7,16,33,0,3884.28
6,4,16,39,0,4270.07
7,4,17,37,0,3607.68
6,5,17,50,0,3891.39
7,3,17,29,0,4389.64
6,5,16,49,0,4269.39
7,4,17,32,0,4337.08
6,4,16,47,0,4421.33
5,5,15,51,0,4338.73
6,5,17,47,0,3995.87
6,9,11,138,46,4273.53
6,9,11,152,56,3583.04
6,8,12,132,49,4330.77
6,8,12,121,56,4256.68
7,10,11,196,31,4600.88
9,10,11,239,0,3574.96
6,9,12,145,63,3917.47
6,7,13,103,60,3196.64
6,7,13,104,52,4389.93
9,10,11,249,0,4386.74
7,7,15,48,7,3914.58
7,8,15,53,5,3660.55
7,6,15,35,11,4288.98
7,8,15,58,3,3914.57
7,7,15,37,10,4511.62
7,8,15,50,6,3701.07
7,8,15,52,5,4532.86
8,10,14,86,0,949.11
7,7,15,47,7,4202.3
7,10,15,1,63,4363.16
7,10,16,1,100,4340.15
6,10,11,309,159,4313.79
6,10,11,288,93,3933.78
6,10,11,341,77,4428.2
7,10,11,217,0,4515.9
6,9,11,308,189,4310.39
6,9,11,318,186,4349.03
6,10,11,278,56,3890.79
7,10,11,241,0,4233.86
6,10,11,283,124,4419.41
6,9,11,314,200,3956.74
7,4,20,1,33,4299.84
7,4,20,1,19,4320.36
8,4,20,1,50,4309.13
7,5,20,1,45,4359.26
9,3,20,1,9,4520.78
8,3,20,1,31,4321.65
8,3,20,1,43,4439.28
6,3,19,1,11,4378.47
1,8,11,987,0,3918.51
10,1,20,1,77,4381.51
4,5,16,1,83,3685.09
1,7,19,1,128,4248.86
4,5,15,1,79,3932.66
4,5,18,1,90,4400.57
7,3,17,1,62,4281.05
6,4,17,1,72,3906.31
1,7,15,1,122,3965.84
1,10,20,1,173,4594.39
6,4,17,1,78,3852.51
1,8,17,1,122,4312.39
7,4,15,1,130,4296.15
6,5,16,1,111,4379.41
8,4,12,1,173,4323.74
8,4,14,1,147,2460.5
6,5,14,1,123,4578.26
6,5,15,1,119,4469.63
6,5,15,1,120,4277
6,5,16,1,108,4337.28
7,4,15,1,134,4015.02
6,6,14,1,118,4357.59
1,10,18,1,76,4253.83
1,10,18,1,94,4350.29
1,10,18,1,112,4324.18
1,10,17,1,115,4351.88
1,10,19,1,141,4424.1
1,10,17,1,94,4206.56
1,10,17,6,117,3977.66
1,10,17,1,102,3914.09
1,10,17,1,139,3579.7
1,10,16,1,415,4453.43
3,10,17,1,0,4277.27
1,10,17,1,0,4278.72
2,10,17,1,0,4312.29
1,10,18,1,0,4298.11
10,1,20,635,655,4284.4
2,5,18,28,45,4274.11
2,5,18,31,31,3980.02
1,5,18,30,50,4220.54
2,5,18,31,36,4297.29
2,5,18,33,27,4307.53
3,5,18,30,29,4279.43
2,4,18,25,59,3524.73
3,5,18,34,21,3964.69
1,5,18,30,47,4544.8
1,5,17,39,15,4163.53
4,10,19,43,66,4255.68
4,10,19,53,69,4298.76
5,10,19,61,71,4405.65
5,7,18,29,50,3925.31
5,6,18,19,45,4148.72
4,10,20,99,99,3930.12
5,8,18,31,56,4391.3
5,7,18,27,49,4488.7
5,8,18,39,56,4485.92
5,9,18,52,64,4306.52
1,10,19,232,454,4366.6
1,10,16,296,491,4251.41
1,10,17,92,127,4359.62
1,10,16,175,287,3798.7
1,10,18,119,202,3856.33
1,10,17,209,372,4567.52
1,10,15,289,492,4334.01
1,10,16,105,132,4312.18
1,10,16,191,291,3977.61
1,10,14,236,353,4314.23
6,1,20,1,112,4455
6,3,20,1,99,4266.64
6,2,20,1,111,3918.25
6,3,20,1,90,4252.22
7,2,20,1,131,4332.99
6,3,20,1,103,3562.41
6,2,20,1,106,4576.45
10,1,20,1,302,4524.44
4,8,11,89,18,4032.95
10,1,20,1,1000,4242.46
10,10,20,122,682,4345.58
10,9,20,1,444,4311.46
10,5,20,1,183,4062.18
10,5,20,1,187,4369.41
10,9,20,1,440,4423.76
1,1,11,170,0,3971.47
10,6,20,1,196,4393.68
10,4,19,1,130,4344.51
1,1,17,43,0,3927.69
1,1,11,92,0,4450.31
3,10,20,1,76,4347.35
3,9,20,1,76,4301.82
4,8,20,1,70,4355.71
3,8,20,1,72,3895.06
4,7,20,1,67,4399.2
3,9,20,1,73,4017.3
3,9,20,1,77,4380.42
4,8,20,1,72,4613.63
3,9,20,1,72,4516.72
3,9,20,1,78,4020.32
10,5,20,1,186,4277.5
10,6,20,1,123,4332.67
10,3,20,1,179,3567.84
10,6,20,1,129,4377.42
10,5,20,1,102,4380.53
1,10,20,1,0,3682.6
1,8,20,9,0,4363.8
1,9,20,1,0,4383.3
1,2,11,279,0,4260.35
1,10,20,1,0,4310.97
1,10,20,1,0,3598.73
1,9,19,2,0,3922.91
3,7,19,89,91,4355.73
1,9,19,1,0,4288.3
1,10,20,1,0,4278.06
5,4,16,42,0,4307.13
5,4,17,62,0,4338.37
5,4,16,40,0,4322.26
5,4,16,54,0,3958.34
6,4,15,12,0,3946.14
6,5,15,40,43,4121.62
5,5,15,30,13,4318.94
6,5,15,19,8,3789
4,5,16,65,58,4474.91
4,4,17,84,0,4608.07
6,10,11,1,44,4276
5,9,12,1,42,3603.62
6,10,11,1,43,4258.47
5,8,13,13,39,4304.85
5,10,11,1,44,4399.1
4,9,11,1,43,4247.4
8,10,11,1,60,4443.96
5,9,11,1,42,4293.71
6,9,13,5,41,4612.73
4,8,12,1,41,4319.84
7,5,16,20,15,4261.81
6,5,16,43,21,4392.12
8,4,16,1,1,4387.29
7,4,17,24,11,4103.02
7,5,15,1,15,4366.83
7,5,16,17,17,3856.11
7,5,15,16,17,4302.55
6,5,16,48,22,3837.73
6,4,17,39,15,3960.06
7,6,14,1,16,4484.02
9,9,11,99,45,4342.14
9,8,11,101,42,4305.58
9,9,11,107,46,3672.54
7,7,12,72,35,4406.54
10,10,11,454,101,3840.29
9,8,11,63,32,4293.39
10,8,11,57,30,4262.3
10,9,11,91,40,4417.39
7,8,12,60,34,4261.44
10,10,11,166,57,4350.05
4,6,15,16,32,4373.38
4,5,14,8,26,4473.49
4,6,15,14,32,3919.9
4,5,15,23,28,4332.08
4,5,14,9,28,4322.59
3,3,13,25,14,3669.23
4,6,14,1,29,4292.02
4,6,15,5,28,4300.57
4,6,15,10,32,4329.64
5,10,16,1,13,4286.06
5,10,17,1,16,4286.67
4,10,17,1,12,3890.52
5,10,16,1,3,3905.37
5,10,16,1,11,4051.59
1,1,20,1000,793,4536.64
5,10,13,1,0,4407.42
5,10,16,1,7,4463.54
5,10,15,1,0,4361.39
1,10,12,1,0,4349.91
4,5,17,1,22,4369.07
4,5,18,1,14,3710.63
5,5,17,1,21,3928.46
4,5,18,1,16,4404.79
4,5,18,1,15,3895.47
3,3,20,1,0,4249.61
4,5,17,1,17,4241.68
4,4,18,1,16,4241.2
4,5,17,1,20,4263.14
5,10,11,70,33,3849.01
3,10,11,70,44,4452.5
6,1,20,1,12,4588.06
2,10,11,1,9,4325.47
10,1,20,252,10,4424.13
3,10,12,1,9,4554.39
3,10,11,1,12,3564.35
5,10,11,1,25,3588.9
4,10,11,1,29,4312.76
7,1,20,1,10,4348.27
8,1,20,1,23,4247.42
10,1,20,1,22,4350.4
9,1,20,1,26,4418.01
7,1,20,1,21,4242.33
10,1,20,1,28,3597.34
9,1,20,1,21,4376.45
9,1,20,1,23,3941.79
10,1,20,1,24,3562.45
8,1,20,1,26,4282.47
4,1,20,4,43,4252.79
1,1,20,1,65,4340.53
1,1,20,1,67,4219.49
4,1,20,5,43,3578.89
1,1,20,1,134,4334.17
1,1,20,1,62,3881.66
4,2,20,15,40,4448.17
5,4,20,33,35,3885.71
3,1,20,1,50,3564.7
4,1,20,4,44,4493.24
4,5,15,13,29,3974.59
3,5,14,7,32,3997.25
3,5,14,9,31,4004.11
4,5,14,12,30,3104.34
4,5,15,14,29,4477.71
2,5,14,1,36,4161.11
4,5,15,13,30,4364.85
4,5,15,16,28,4384.44
6,4,17,9,21,3589.71
6,4,17,1,17,4392.58
6,4,17,8,21,4225.78
5,3,18,1,11,4276.06
5,3,17,1,15,3950.12
5,6,16,54,28,4383.85
5,6,17,1,8,3964.51
5,6,17,1,0,4281.38
5,6,16,1,0,3684.06
5,6,17,145,38,4085.79
5,6,17,120,34,3811.49
5,6,17,1,0,3867.51
4,5,18,1,0,3915.47
5,6,17,17,20,4316.33
5,6,17,170,41,4305.35
7,1,15,39,353,3911.78
3,1,11,1,1000,4427.32
7,1,11,16,584,4447.2
4,1,11,1,856,4357.45
6,1,16,36,332,4193.8
1,1,11,1,1000,4280.27
5,1,11,1,869,2538.12
5,1,11,4,651,3945.8
5,1,11,1,807,3798.82
6,1,13,30,423,4399.91
1,10,11,1,159,4359.81
1,8,13,1,87,3888.84
1,8,11,1,144,4341.13
1,9,11,1,87,4326.09
3,8,13,11,61,4421.84
1,10,11,1,99,4260.72
1,8,11,1,158,4315.03
1,9,11,1,102,3987.64
1,10,11,1,94,4488.21
1,9,11,1,107,4300.35
6,6,18,33,137,3612.01
4,4,20,56,132,4281.93
5,5,20,53,130,4462.13
6,7,18,38,134,3684.2
6,6,18,37,136,4321.72
5,6,19,52,126,4296.85
5,6,19,51,126,4360.45
5,6,19,47,132,4413.3
3,4,20,79,120,4338.33
4,7,18,5,10,4317.89
4,7,18,4,9,4302.76
4,7,18,4,8,4315.56
5,6,18,10,13,3969.36
2,8,17,1,0,3917.25
5,6,18,15,16,4363.73
6,6,18,17,17,4298.55
5,6,18,10,12,3606.32
5,6,18,13,14,3966.6
3,7,17,1,4,3918.14
10,4,20,21,418,4294.94
10,6,20,41,170,3887.15
10,5,20,34,161,3671.59
10,6,20,33,207,4405.41
10,5,20,46,151,4282.55
10,4,20,63,501,4279.25
10,6,20,34,198,4270.75
10,6,20,37,167,3588.88
10,6,20,33,255,4252.14
10,6,20,27,190,4257.28
3,8,15,80,0,3925.89
3,8,15,78,0,4281.6
5,9,14,68,39,4327.39
4,8,15,69,8,4293.94
4,8,15,72,0,2944.59
6,8,15,52,28,4535.33
1,9,14,120,0,3917.48
4,8,16,71,0,4446.39
1,9,14,100,0,996.1
1,8,15,128,0,4376.43
10,3,20,5,122,4251.34
10,1,13,30,303,3901.06
10,5,20,17,16,3862.58
10,7,20,13,31,4196.79
10,3,20,19,21,4231.05
10,6,20,17,2,4633.02
10,1,20,18,105,4192.12
10,5,20,18,28,4227.43
10,2,20,14,74,3796.88
10,1,18,22,25,3942.35
1,10,20,57,37,3664.84
4,10,20,33,36,4356.86
1,10,20,36,36,4325.43
10,1,11,25,36,4426.71
2,10,20,35,36,4362.87
3,10,20,34,36,3858.1
10,1,11,27,36,4282.87
1,10,20,37,36,4408.02
5,10,20,34,36,1933.06
9,6,20,29,36,4408.01
9,6,20,29,35,4350.57
9,6,20,30,36,3514.63
9,6,20,28,35,4303.04
9,6,20,26,35,4302.77
10,5,20,32,35,4326.67
10,3,20,31,34,4419.95
10,5,20,32,36,4385.38
10,1,20,34,31,4184.93
9,6,20,31,36,4330.19
10,5,20,31,35,3602.85
10,4,20,32,35,4373.09
10,1,11,36,34,4361.58
10,1,14,31,35,4272.08
10,1,15,31,35,4315.08
10,1,11,32,35,4408.05
10,1,11,33,35,4342.3
10,1,13,31,35,4309.61
10,1,11,39,34,3685.88
10,1,15,32,35,4330.11
9,6,17,32,36,4314.57
8,7,16,31,36,4326.49
10,6,18,32,36,4358.82
9,7,16,31,36,4454.97
9,7,18,32,36,4232.19
1,10,11,27,36,4364.41
4,8,11,29,36,4322.93
1,10,11,28,35,4305.16
4,9,11,31,36,4265.34
6,7,11,29,36,4330.05
4,9,11,30,36,4466.6
4,8,12,30,36,4261.08
1,10,11,28,36,4413.92
5,7,13,30,36,3898.82
1,10,11,26,35,4417.92
7,3,19,29,63,3953.24
7,4,18,27,58,4409.09
7,3,20,31,63,4335.58
7,4,19,27,60,4058.63
5,3,17,23,69,4411.09
1,1,15,1,124,4307.48
6,3,18,28,64,4418.9
7,1,19,16,70,4346.92
7,1,20,1,84,4286.08
6,5,17,27,58,4353.18
7,8,15,30,0,4339.04
7,8,15,29,0,4363.59
6,9,15,27,0,4327.34
7,7,17,28,0,4372.48
6,9,15,24,0,4372.76
7,10,12,26,0,4606.5
6,9,12,29,0,4455.91
7,8,14,29,0,3933.52
6,9,12,28,0,3703.78
5,10,11,28,0,4268.94
10,10,20,31,0,3646.51
10,10,20,36,0,4275.48
10,10,20,30,0,4428.18
10,10,20,30,0,4388.41
1,4,11,31,94,4342.73
1,1,11,32,493,4363.52
10,10,20,32,0,4317.65
10,10,20,31,0,4309.98
10,10,20,33,0,4301.64
1,1,11,30,202,4281.38
8,1,20,32,34,4286.11
7,2,20,31,33,4270.66
10,1,20,33,34,4320.99
8,2,20,32,34,4332.96
7,1,20,32,34,3961.95
8,2,20,32,33,4440.19
6,8,15,30,46,4293.37
7,7,17,30,44,3857.7
6,7,18,29,48,3769.81
6,7,17,30,46,2412.17
6,7,16,30,46,4310.8
6,7,18,30,47,4344.76
6,6,19,29,51,4379.88
6,7,17,30,47,4271.03
6,8,15,29,47,4310.89
5,10,11,32,0,3958.11
9,9,13,37,0,4304.05
4,10,11,30,0,4434.57
7,1,20,29,110,4034.75
7,4,16,31,0,4446.45
7,10,17,30,0,4426.73
7,7,15,31,0,4374.19
7,7,19,30,1,4302.41
7,10,13,31,0,4147.22
1,10,11,1,0,3526.46
10,10,11,18,0,4339.42
1,1,20,39,136,3914.85
5,10,11,30,0,4347.49
4,10,11,31,0,4188.18
1,10,11,26,0,4377.16
1,10,11,37,0,4412.42
6,10,12,31,0,4387.36
6,10,11,30,0,3951.71
3,10,11,31,0,4233.15
10,1,20,35,879,4378.76
5,10,11,31,39,3918.25
6,10,12,31,0,4324.09
7,10,13,120,53,4283.52
7,10,14,105,52,4332.38
6,10,12,137,51,3955.88
7,10,13,125,56,4432.14
6,10,13,124,50,4341.85
7,10,12,146,55,4542.62
6,10,13,108,46,3973.94
6,10,14,104,48,4451.2
6,10,13,127,48,4246.06
6,10,12,140,48,3970.35
10,1,12,1,101,3854.14
8,2,11,1,84,4264.99
8,1,11,1,88,4330.82
8,2,11,1,89,4258
8,4,11,1,83,4342.11
8,1,13,1,78,4334.75
8,1,11,1,95,3942
8,1,12,1,87,4236.23
9,1,12,1,88,4481.91
7,1,13,1,72,3144.51
7,5,16,58,73,4333
7,2,16,55,81,4303.62
7,2,16,75,84,4316.57
7,4,16,88,79,3928.11
7,4,16,61,75,4005.85
7,4,16,80,78,4352.31
7,2,17,138,95,4354.88
8,2,17,136,95,3920.74
7,3,16,79,82,3947.92
8,1,17,111,100,3978.78
2,1,20,256,191,4418.33
1,1,20,968,439,4326.07
5,1,19,109,103,4386.98
5,1,20,153,122,4344.01
1,1,20,163,188,4007.7
6,1,18,137,105,3846.97
4,1,20,918,335,4414.52
9,10,11,1,0,4287.18
10,10,11,1,0,3892.91
4,1,20,120,122,4309.88
1,4,19,1,63,4289.33
4,5,16,1,64,3945.49
4,3,16,1,58,4332.02
3,5,16,1,65,4256.29
4,4,16,1,63,4377.42
1,1,20,1,0,4441.34
2,3,17,1,58,4296.16
1,3,19,1,58,4249.57
4,5,16,1,65,4263.02
8,7,14,110,93,4234.41
7,6,15,48,85,4328.23
8,6,14,58,88,4341.95
9,9,14,182,102,4010.86
8,7,15,75,88,4433.46
8,8,15,89,88,4248.06
8,7,14,78,90,4061.31
8,8,15,110,91,3605.23
8,7,14,118,95,4294.89
8,8,14,127,95,3950.74
6,10,11,99,50,3920.58
8,10,12,101,51,4350.92
6,10,12,87,47,4321.01
9,10,11,112,41,3533.71
7,10,11,94,29,4363.25
7,10,11,113,30,4319
8,10,11,98,38,4441
7,9,12,103,54,4308.61
8,10,11,110,48,4347.77
9,10,11,94,0,3944.23
6,8,14,70,31,4297.75
7,9,12,60,18,3862.17
7,10,12,65,26,4235.87
8,10,11,49,10,4405.59
8,10,12,48,13,4291.33
7,10,12,64,21,4110.13
7,9,14,88,9,3782.77
9,10,11,25,0,4022.44
10,10,11,127,0,4367.71
8,10,11,59,12,3534.08
3,2,20,103,54,4315.77
3,2,19,98,53,4247.87
2,1,20,110,49,3904.94
4,3,18,89,54,3705.56
3,2,19,99,53,4407.55
3,2,19,97,51,3879.14
3,2,19,98,52,4401.87
3,1,20,107,51,4307.3
3,2,19,98,49,4273.92
4,3,19,100,55,4433.7
1,1,20,52,96,4329.57
1,1,20,27,170,4381.77
1,1,20,37,89,4279.3
1,1,20,60,96,4339.05
2,3,17,23,82,4028.37
1,8,20,1,68,4329.48
10,10,11,1,0,3693.82
1,1,20,108,131,4302.48
1,1,20,66,127,4369.64
9,10,11,13,56,3959.2
10,10,11,1,60,4325.32
9,10,11,24,58,4345.07
10,10,11,1,56,3533.33
8,10,11,34,58,4341.86
5,10,15,78,57,4304.1
8,9,13,31,56,4326.76
9,8,11,1,55,3887.34
6,10,14,55,56,4491.02
7,9,14,50,56,4452.36
10,1,20,1,80,4307.33
9,1,19,1,76,4292.39
9,1,19,1,77,2708.45
8,4,18,31,69,4131.83
10,3,17,35,77,4481.67
10,1,20,1,86,3879.5
8,3,19,1,72,4279.97
8,3,19,1,68,4313.73
10,1,18,1,86,4330.58
8,1,20,1,71,4400.88
10,1,18,1,87,4308.16
10,1,19,1,101,3557.55
9,1,17,1,78,4328.13
10,1,20,1,126,4327.8
10,1,20,1,101,4338.45
10,1,18,1,92,3975.09
10,1,20,1,99,4355.89
10,1,16,1,80,4510.52
10,1,20,1,103,4345.23
10,1,16,1,81,4310.22
10,5,19,20,61,4288.64
10,5,20,5,63,3576.28
10,6,20,1,66,4271.38
10,4,20,1,66,3920.85
10,8,20,1,67,3984.07
10,6,20,6,60,3966.9
10,6,20,38,56,4343.75
10,3,20,16,61,3696.93
10,4,20,1,70,4378.92
10,5,20,1,65,4316.41
1,5,17,1,67,4334.93
1,5,20,1,62,4273.28
1,3,14,1,68,4248.68
1,1,18,1,77,3926.54
1,5,19,1,64,3539.97
1,4,18,1,61,4297.08
1,4,20,1,65,4491.56
1,6,20,1,64,3917.37
1,1,17,1,62,4354.48
2,6,17,16,64,4395.18
6,5,20,1,44,4356.4
6,5,18,31,48,4041.95
6,4,20,1,45,3972.89
6,4,20,1,41,3874.87
4,6,20,1,26,4404.36
6,4,18,33,50,4331.73
7,4,19,28,53,3974.11
8,1,20,1,58,3585.42
7,4,18,65,59,3945.91
8,2,20,28,60,4251.27
8,6,15,37,63,4323.78
8,6,15,45,65,3565.83
8,6,14,49,65,2969.44
7,6,14,48,66,4346.1
9,6,14,53,65,4278
8,6,13,62,68,4229.04
8,6,15,36,63,3914.97
8,6,15,41,64,4259.07
7,6,14,49,66,3886.85
10,10,11,1,49,4043.74
9,10,11,1,55,4303.01
10,10,11,1,31,4295.4
7,6,16,315,334,4306.85
7,6,16,237,376,4467.15
7,6,16,180,458,3638.41
8,6,16,1,655,4199.46
6,7,15,352,301,4248.83
6,6,16,339,318,4295.31
7,6,16,193,403,4341.49
8,6,16,1,685,4115.93
6,7,16,284,337,3978.78
6,7,15,360,298,4352.12
3,8,11,1,116,4324
1,6,11,1,185,4259.06
3,8,11,1,113,3956.25
1,10,11,1,413,3909.71
1,6,11,1,140,4308.5
10,5,20,382,0,4320.22
3,5,13,1,91,3927.71
2,5,12,1,104,4344.07
1,6,11,1,119,4388.26
2,7,12,1,100,4379.87
1,10,18,86,97,3867.71
1,8,20,55,141,4299.94
1,7,20,22,157,3951.9
1,9,20,81,154,4425.22
5,8,16,40,76,1440.49
1,10,20,140,179,3611.5
1,7,20,46,281,4443.35
1,10,20,72,144,4426.03
2,10,18,101,130,4025.33
1,9,20,63,162,4288.83
3,1,20,1,51,4292.9
4,2,20,1,56,4433.91
4,2,20,1,44,4370.13
1,1,20,1,97,3970.28
3,1,20,1,37,4358.57
5,3,20,1,43,3930.96
2,2,20,1,90,3927.46
4,3,20,1,60,3990.09
6,4,18,1,58,2418.09
