StartServers,MinSpareServers,MaxSpareServers,MaxRequestWorkers,MaxRequestsPerChild,PERF
8.0,7.0,11.0,118.0,0.0,4362.791015625
8.0,8.0,11.0,124.0,0.0,4377.64453125
8.0,8.0,11.0,143.0,0.0,4378.765625
7.0,8.0,11.0,166.0,0.0,4377.171875
9.0,7.0,11.0,52.0,0.0,4331.88037109375
8.0,7.0,11.0,157.0,0.0,4370.5771484375
8.0,8.0,11.0,107.0,0.0,4376.642578125
7.0,9.0,11.0,88.0,8.0,4364.7109375
7.0,9.0,11.0,84.0,8.0,4363.8759765625
7.0,9.0,11.0,81.0,8.0,4363.25
7.0,9.0,11.0,87.0,8.0,4364.501953125
7.0,8.0,11.0,89.0,8.0,4358.96435546875
7.0,9.0,11.0,89.0,8.0,4364.91943359375
8.0,7.0,11.0,82.0,4.0,4351.1298828125
8.0,7.0,11.0,86.0,4.0,4352.0849609375
8.0,7.0,11.0,88.0,4.0,4352.56201171875
7.0,7.0,11.0,84.0,4.0,4351.65625
8.0,7.0,11.0,83.0,4.0,4351.3681640625
8.0,7.0,11.0,85.0,4.0,4351.84619140625
9.0,8.0,11.0,99.0,4.0,4383.2060546875
8.0,9.0,11.0,97.0,4.0,4378.36962890625
8.0,9.0,11.0,98.0,4.0,4378.5849609375
9.0,8.0,11.0,100.0,4.0,4383.4208984375
9.0,9.0,12.0,96.0,4.0,4395.14892578125
9.0,9.0,13.0,94.0,4.0,4392.154296875
9.0,9.0,12.0,97.0,4.0,4395.2099609375
9.0,9.0,13.0,91.0,4.0,4391.93701171875
9.0,9.0,13.0,95.0,4.0,4392.2265625
9.0,9.0,13.0,98.0,4.0,4392.443359375
8.0,9.0,11.0,94.0,4.0,4377.72509765625
8.0,9.0,11.0,93.0,4.0,4377.509765625
9.0,9.0,11.0,95.0,4.0,4397.7197265625
8.0,9.0,11.0,92.0,4.0,4377.29443359375
9.0,10.0,11.0,91.0,4.0,4398.0302734375
9.0,9.0,11.0,91.0,4.0,4397.478515625
10.0,9.0,11.0,91.0,4.0,4407.35595703125
9.0,10.0,11.0,93.0,4.0,4398.4609375
9.0,9.0,11.0,94.0,4.0,4397.6591796875
9.0,9.0,11.0,92.0,4.0,4397.5390625
9.0,9.0,11.0,95.0,4.0,4397.7197265625
9.0,9.0,12.0,98.0,4.0,4395.27099609375
9.0,9.0,12.0,107.0,4.0,4395.8193359375
9.0,8.0,12.0,106.0,4.0,4384.1875
9.0,9.0,12.0,96.0,4.0,4395.14892578125
9.0,9.0,12.0,94.0,4.0,4395.02685546875
9.0,9.0,12.0,103.0,4.0,4395.5751953125
9.0,9.0,11.0,88.0,58.0,4366.3447265625
9.0,9.0,11.0,87.0,6.0,4395.9873046875
9.0,9.0,11.0,87.0,0.0,4399.7392578125
9.0,9.0,11.0,88.0,37.0,4377.15380859375
9.0,9.0,11.0,89.0,9.0,4394.232421875
9.0,9.0,11.0,88.0,14.0,4391.04541015625
9.0,9.0,11.0,88.0,0.0,4399.7998046875
9.0,10.0,11.0,94.0,6.0,4397.41845703125
8.0,10.0,11.0,91.0,6.0,4375.958984375
9.0,10.0,11.0,96.0,6.0,4397.84765625
9.0,10.0,11.0,95.0,6.0,4397.6337890625
9.0,9.0,11.0,98.0,6.0,4396.6494140625
10.0,9.0,12.0,101.0,6.0,4408.73486328125
9.0,8.0,11.0,100.0,6.0,4381.9365234375
9.0,8.0,11.0,99.0,6.0,4381.72119140625
10.0,8.0,11.0,105.0,6.0,4368.771484375
10.0,8.0,11.0,103.0,6.0,4368.345703125
9.0,8.0,11.0,102.0,6.0,4382.3662109375
9.0,10.0,11.0,99.0,5.0,4399.123046875
10.0,10.0,11.0,99.0,5.0,4420.23046875
10.0,10.0,11.0,98.0,5.0,4420.1728515625
10.0,10.0,12.0,98.0,6.0,4417.28515625
10.0,9.0,12.0,97.0,6.0,4408.0419921875
10.0,9.0,12.0,88.0,6.0,4406.0859375
10.0,9.0,11.0,87.0,6.0,4405.01318359375
10.0,9.0,12.0,87.0,6.0,4405.86865234375
10.0,9.0,11.0,88.0,6.0,4405.2294921875
10.0,9.0,11.0,89.0,5.0,4406.1845703125
10.0,10.0,12.0,103.0,6.0,4417.583984375
10.0,9.0,11.0,98.0,6.0,4407.392578125
10.0,9.0,12.0,98.0,6.0,4408.2587890625
10.0,9.0,12.0,103.0,6.0,4408.85693359375
10.0,10.0,11.0,97.0,6.0,4419.49072265625
10.0,9.0,11.0,100.0,6.0,4407.8251953125
10.0,10.0,12.0,104.0,6.0,4417.64453125
10.0,9.0,11.0,96.0,6.0,4406.95947265625
10.0,9.0,11.0,101.0,6.0,4408.041015625
10.0,9.0,11.0,97.0,6.0,4407.17626953125
10.0,10.0,11.0,101.0,6.0,4419.72265625
10.0,9.0,11.0,91.0,5.0,4406.6171875
10.0,9.0,11.0,99.0,6.0,4407.6083984375
10.0,9.0,12.0,93.0,5.0,4407.9111328125
10.0,9.0,13.0,95.0,5.0,4405.77880859375
10.0,9.0,12.0,92.0,5.0,4407.6943359375
0.0,0.0,10.0,10.0,11.0,4602.93994140625
0.0,0.0,10.0,10.0,11.0,4602.93994140625
0.0,0.0,10.0,10.0,11.0,4602.93994140625
0.0,0.0,10.0,10.0,11.0,4602.93994140625
0.0,0.0,10.0,10.0,11.0,4602.93994140625
0.0,0.0,10.0,10.0,11.0,4602.93994140625
0.0,0.0,10.0,10.0,11.0,4602.93994140625
0.0,0.0,10.0,10.0,11.0,4602.93994140625
0.0,0.0,10.0,10.0,11.0,4602.93994140625
0.0,0.0,10.0,10.0,11.0,4602.93994140625
