StartServers,MinSpareServers,MaxSpareServers,MaxRequestWorkers,MaxRequestsPerChild,PERF
7.0,10.0,11.0,455.0,458.0,4316.58
8.0,2.0,14.0,72.0,623.0,4337.06
10.0,10.0,18.0,731.0,161.0,3953.85
6.0,8.0,14.0,902.0,108.0,4479.1
9.0,1.0,17.0,936.0,56.0,3626.13
9.0,2.0,11.0,165.0,98.0,4314.99
6.0,9.0,20.0,475.0,437.0,4303.97
7.0,10.0,15.0,375.0,833.0,4018.49
10.0,7.0,19.0,576.0,139.0,3527.41
1.0,8.0,20.0,152.0,30.0,4541.04
3.0,1.0,13.0,429.0,454.0,4373.47
9.0,3.0,16.0,861.0,790.0,3908.94
5.0,4.0,14.0,779.0,316.0,4347.74
10.0,9.0,11.0,328.0,969.0,4399.57
10.0,9.0,12.0,635.0,56.0,3591.98
8.0,4.0,14.0,320.0,216.0,4582.97
6.0,4.0,17.0,665.0,782.0,3634.27
10.0,7.0,18.0,925.0,183.0,3691.58
10.0,4.0,11.0,638.0,713.0,3887.37
8.0,9.0,16.0,354.0,383.0,4262.02
5.0,2.0,19.0,370.0,296.0,3915.03
2.0,5.0,13.0,127.0,194.0,4309.93
1.0,2.0,14.0,891.0,884.0,2874.4
5.0,4.0,16.0,685.0,879.0,4389.23
10.0,8.0,20.0,895.0,189.0,3889.69
9.0,1.0,19.0,803.0,134.0,4258.23
4.0,9.0,15.0,660.0,756.0,4420.38
9.0,1.0,17.0,637.0,682.0,3881.21
2.0,4.0,18.0,319.0,501.0,4202.22
4.0,7.0,11.0,940.0,760.0,4203.68
8.0,3.0,18.0,797.0,403.0,3872.16
9.0,4.0,17.0,182.0,578.0,4515.5
10.0,3.0,20.0,210.0,81.0,3989.45
4.0,9.0,17.0,12.0,181.0,4078.9
10.0,2.0,19.0,494.0,718.0,4331.77
7.0,4.0,12.0,343.0,223.0,4259.82
7.0,8.0,12.0,393.0,836.0,4540.52
10.0,8.0,16.0,610.0,713.0,4080.37
8.0,3.0,16.0,632.0,790.0,3841.17
3.0,1.0,16.0,610.0,297.0,4389.85
8.0,5.0,16.0,411.0,923.0,4281.99
6.0,5.0,19.0,294.0,915.0,3958.76
8.0,4.0,20.0,24.0,633.0,4094.53
7.0,4.0,14.0,303.0,508.0,4397.21
9.0,4.0,17.0,280.0,964.0,3620.64
10.0,2.0,19.0,853.0,372.0,4471.13
6.0,6.0,15.0,144.0,852.0,4366.75
7.0,4.0,17.0,607.0,223.0,3674.95
6.0,6.0,11.0,730.0,676.0,3999.31
4.0,9.0,18.0,581.0,51.0,4482.96
10.0,3.0,17.0,678.0,100.0,3176.0
1.0,10.0,12.0,790.0,707.0,4298.06
1.0,1.0,14.0,302.0,673.0,3587.63
9.0,7.0,16.0,741.0,874.0,4291.39
1.0,5.0,15.0,872.0,945.0,4340.63
8.0,8.0,20.0,470.0,465.0,4273.29
9.0,2.0,18.0,598.0,889.0,3947.0
6.0,3.0,19.0,97.0,915.0,3849.9
7.0,4.0,20.0,423.0,930.0,4384.38
8.0,3.0,16.0,849.0,763.0,4342.57
5.0,5.0,18.0,890.0,646.0,4265.18
9.0,10.0,14.0,814.0,62.0,3852.16
4.0,1.0,20.0,565.0,57.0,3157.52
8.0,4.0,16.0,78.0,464.0,4342.94
3.0,4.0,11.0,732.0,522.0,4066.02
10.0,3.0,19.0,338.0,718.0,4360.53
3.0,7.0,15.0,962.0,859.0,4376.9
9.0,1.0,15.0,427.0,678.0,3916.88
7.0,1.0,17.0,860.0,590.0,4348.75
9.0,3.0,18.0,136.0,149.0,4021.91
4.0,1.0,14.0,119.0,938.0,3932.57
4.0,5.0,18.0,492.0,301.0,3933.04
7.0,2.0,18.0,981.0,643.0,4377.64
