StartServers,MinSpareServers,MaxSpareServers,MaxRequestWorkers,MaxRequestsPerChild,PERF
2.0,7.0,14.0,78.0,108.0,4471.8857421875
2.0,6.0,15.0,75.0,116.0,4457.8818359375
2.0,6.0,15.0,75.0,115.0,4459.7939453125
2.0,6.0,15.0,75.0,114.0,4461.705078125
2.0,6.0,15.0,74.0,111.0,4467.2109375
2.0,6.0,15.0,74.0,112.0,4465.29248046875
2.0,6.0,15.0,74.0,114.0,4461.46875
2.0,7.0,15.0,76.0,116.0,4477.142578125
2.0,8.0,15.0,75.0,116.0,4493.7587890625
2.0,8.0,15.0,75.0,114.0,4497.568359375
2.0,8.0,15.0,75.0,113.0,4499.498046875
2.0,7.0,14.0,75.0,112.0,4463.626953125
2.0,7.0,15.0,74.0,112.0,4484.3369140625
2.0,8.0,15.0,76.0,117.0,4492.0693359375
2.0,8.0,14.0,76.0,113.0,4478.4140625
2.0,7.0,15.0,74.0,111.0,4486.2529296875
2.0,8.0,13.0,87.0,104.0,4474.7265625
2.0,8.0,15.0,84.0,104.0,4518.875
2.0,7.0,14.0,83.0,104.0,4480.5771484375
2.0,7.0,14.0,83.0,102.0,4484.384765625
2.0,7.0,14.0,85.0,107.0,4475.294921875
2.0,7.0,15.0,80.0,95.0,4519.1337890625
2.0,7.0,14.0,83.0,100.0,4488.19287109375
2.0,7.0,13.0,81.0,91.0,4483.6240234375
2.0,7.0,15.0,82.0,103.0,4503.9228515625
2.0,8.0,15.0,85.0,105.0,4517.1669921875
2.0,7.0,16.0,80.0,110.0,4511.38330078125
2.0,7.0,15.0,78.0,108.0,4493.04248046875
2.0,7.0,16.0,80.0,109.0,4513.3486328125
2.0,7.0,16.0,77.0,109.0,4512.54931640625
2.0,7.0,15.0,79.0,109.0,4491.326171875
2.0,6.0,15.0,77.0,108.0,4473.78515625
2.0,7.0,15.0,82.0,110.0,4490.1162109375
2.0,6.0,16.0,79.0,107.0,4496.029296875
2.0,7.0,16.0,76.0,109.0,4512.283203125
0.0,6.0,10.0,20.0,95.0,4540.67431640625
0.0,6.0,10.0,20.0,93.0,4544.62451171875
0.0,6.0,10.0,20.0,97.0,4536.7138671875
0.0,6.0,10.0,20.0,94.0,4542.6494140625
0.0,6.0,10.0,20.0,96.0,4538.69677734375
1.0,5.0,11.0,18.0,92.0,-1.0
1.0,6.0,11.0,17.0,91.0,4489.47216796875
1.0,6.0,11.0,18.0,90.0,4491.640625
1.0,6.0,11.0,19.0,92.0,4488.0400390625
1.0,6.0,11.0,18.0,93.0,4485.8720703125
1.0,6.0,11.0,18.0,91.0,4489.7177734375
1.0,6.0,11.0,19.0,88.0,4495.7255859375
1.0,5.0,11.0,18.0,95.0,-1.0
1.0,6.0,11.0,19.0,97.0,4478.42578125
1.0,6.0,11.0,19.0,99.0,4474.5791015625
1.0,6.0,11.0,19.0,96.0,4480.3486328125
1.0,5.0,11.0,19.0,95.0,-1.0
1.0,6.0,11.0,19.0,95.0,4482.271484375
1.0,6.0,11.0,20.0,101.0,4470.9775390625
1.0,6.0,11.0,21.0,91.0,4490.45458984375
1.0,6.0,11.0,20.0,93.0,4486.36328125
1.0,6.0,11.0,21.0,90.0,4492.3779296875
1.0,6.0,11.0,20.0,92.0,4488.2861328125
1.0,6.0,11.0,16.0,83.0,4504.56640625
1.0,6.0,11.0,13.0,85.0,4500.00537109375
1.0,6.0,11.0,17.0,84.0,4502.89599609375
1.0,6.0,11.0,15.0,83.0,4504.32275390625
1.0,6.0,11.0,18.0,85.0,4501.2255859375
1.0,6.0,11.0,17.0,85.0,4500.9814453125
1.0,6.0,11.0,14.0,83.0,4504.07861328125
1.0,6.0,11.0,17.0,82.0,4506.7255859375
1.0,6.0,11.0,19.0,84.0,4503.38427734375
1.0,6.0,11.0,19.0,78.0,4514.873046875
1.0,6.0,11.0,18.0,76.0,4518.458984375
1.0,6.0,11.0,18.0,77.0,4516.5439453125
1.0,6.0,11.0,19.0,90.0,4491.8857421875
1.0,6.0,11.0,19.0,90.0,4491.8857421875
1.0,6.0,11.0,19.0,93.0,4486.1171875
1.0,6.0,11.0,19.0,97.0,4478.42578125
1.0,6.0,11.0,19.0,101.0,4470.732421875
1.0,6.0,11.0,19.0,95.0,4482.271484375
1.0,6.0,11.0,19.0,114.0,4390.10595703125
1.0,6.0,11.0,19.0,91.0,4489.96337890625
1.0,6.0,11.0,19.0,98.0,4476.501953125
1.0,6.0,11.0,19.0,103.0,4466.4599609375
