StartServers,MinSpareServers,MaxSpareServers,MaxRequestWorkers,MaxRequestsPerChild,PERF
4.0,5.0,16.0,87.0,114.0,-1.0
5.0,4.0,15.0,95.0,100.0,-1.0
4.0,6.0,18.0,74.0,152.0,4235.5029296875
5.0,4.0,16.0,77.0,158.0,-1.0
4.0,6.0,16.0,88.0,96.0,4349.38330078125
5.0,5.0,17.0,64.0,163.0,-1.0
4.0,5.0,17.0,75.0,135.0,-1.0
5.0,4.0,14.0,108.0,64.0,-1.0
5.0,4.0,15.0,84.0,130.0,-1.0
3.0,6.0,15.0,113.0,29.0,4544.560546875
6.0,6.0,12.0,87.0,72.0,4293.49072265625
6.0,6.0,13.0,82.0,72.0,4289.8828125
6.0,6.0,12.0,86.0,72.0,4293.357421875
7.0,6.0,12.0,92.0,72.0,4293.02880859375
6.0,6.0,12.0,91.0,72.0,4294.02685546875
6.0,6.0,12.0,84.0,72.0,4293.08984375
6.0,6.0,13.0,83.0,72.0,4290.01708984375
5.0,4.0,12.0,74.0,74.0,-1.0
5.0,4.0,11.0,75.0,75.0,-1.0
4.0,6.0,11.0,71.0,77.0,4289.69140625
5.0,5.0,11.0,73.0,75.0,-1.0
5.0,4.0,11.0,74.0,75.0,-1.0
6.0,5.0,11.0,70.0,75.0,-1.0
7.0,3.0,14.0,74.0,72.0,-1.0
5.0,4.0,11.0,73.0,75.0,-1.0
5.0,4.0,11.0,76.0,74.0,-1.0
6.0,4.0,11.0,73.0,74.0,-1.0
3.0,7.0,15.0,92.0,68.0,4490.81982421875
3.0,9.0,16.0,81.0,70.0,4542.5791015625
3.0,8.0,15.0,88.0,69.0,4506.76611328125
3.0,8.0,16.0,84.0,70.0,4524.6416015625
3.0,8.0,15.0,87.0,69.0,4506.5439453125
3.0,8.0,15.0,90.0,69.0,4507.2109375
3.0,8.0,15.0,91.0,68.0,4509.42236328125
3.0,8.0,16.0,86.0,69.0,4527.0830078125
3.0,8.0,14.0,92.0,68.0,4487.1005859375
3.0,8.0,15.0,77.0,73.0,4496.36328125
3.0,8.0,15.0,82.0,72.0,4499.4638671875
3.0,8.0,15.0,81.0,72.0,4499.2421875
3.0,8.0,15.0,84.0,72.0,4499.908203125
3.0,8.0,15.0,77.0,72.0,4498.3525390625
3.0,8.0,15.0,83.0,72.0,4499.6865234375
3.0,8.0,15.0,78.0,72.0,4498.5751953125
3.0,8.0,15.0,78.0,73.0,4496.5859375
3.0,8.0,16.0,86.0,68.0,4529.06103515625
3.0,8.0,15.0,85.0,72.0,4500.130859375
3.0,8.0,16.0,79.0,70.0,4523.4853515625
3.0,8.0,16.0,81.0,70.0,4523.94775390625
3.0,8.0,16.0,80.0,71.0,4521.73779296875
3.0,8.0,15.0,78.0,71.0,4500.564453125
3.0,8.0,15.0,88.0,71.0,4502.787109375
3.0,8.0,15.0,77.0,71.0,4500.341796875
3.0,8.0,16.0,76.0,70.0,4522.7919921875
3.0,8.0,16.0,96.0,71.0,4525.43896484375
3.0,8.0,16.0,95.0,69.0,4529.1337890625
3.0,8.0,16.0,95.0,71.0,4525.2080078125
3.0,7.0,16.0,95.0,70.0,4508.86962890625
3.0,8.0,16.0,95.0,70.0,4527.17578125
3.0,8.0,16.0,96.0,69.0,4529.357421875
3.0,7.0,16.0,95.0,71.0,4506.94921875
3.0,8.0,15.0,91.0,69.0,4507.4326171875
3.0,8.0,15.0,92.0,70.0,4505.66552734375
3.0,8.0,15.0,94.0,70.0,4506.1103515625
3.0,8.0,14.0,89.0,70.0,4482.5537109375
3.0,8.0,15.0,87.0,71.0,4502.56494140625
3.0,8.0,15.0,88.0,70.0,4504.77734375
3.0,8.0,15.0,93.0,69.0,4507.8779296875
3.0,8.0,15.0,94.0,69.0,4508.099609375
3.0,8.0,15.0,89.0,70.0,4504.9990234375
3.0,9.0,16.0,88.0,65.0,4553.953125
3.0,9.0,16.0,87.0,81.0,4522.03662109375
3.0,9.0,16.0,88.0,63.0,4557.8720703125
3.0,9.0,16.0,89.0,76.0,4532.4296875
3.0,9.0,16.0,87.0,75.0,4533.974609375
3.0,9.0,16.0,86.0,73.0,4537.73193359375
3.0,8.0,16.0,78.0,68.0,4527.2109375
3.0,9.0,16.0,88.0,72.0,4540.16357421875
3.0,9.0,16.0,85.0,74.0,4535.5205078125
3.0,9.0,15.0,88.0,78.0,4505.4560546875
0.0,10.0,10.0,20.0,70.0,4662.6240234375
0.0,10.0,10.0,20.0,68.0,4667.5478515625
0.0,10.0,10.0,20.0,64.0,4677.21533203125
0.0,10.0,10.0,20.0,66.0,4672.39501953125
0.0,10.0,10.0,20.0,69.0,4665.0859375
1.0,10.0,11.0,18.0,48.0,4645.263671875
1.0,10.0,11.0,18.0,47.0,4647.5263671875
1.0,10.0,11.0,18.0,50.0,4640.7412109375
1.0,10.0,11.0,18.0,51.0,4638.51513671875
1.0,10.0,11.0,18.0,43.0,4656.576171875
1.0,10.0,11.0,18.0,45.0,4652.05126953125
1.0,10.0,11.0,19.0,47.0,4647.67724609375
1.0,10.0,11.0,18.0,44.0,4654.314453125
1.0,10.0,11.0,18.0,49.0,4642.9990234375
1.0,10.0,11.0,18.0,53.0,4634.068359375
1.0,10.0,11.0,22.0,24.0,4699.01220703125
1.0,10.0,11.0,21.0,26.0,4694.5517578125
1.0,10.0,11.0,21.0,27.0,4692.3916015625
1.0,10.0,11.0,21.0,28.0,4690.2607421875
1.0,10.0,11.0,21.0,25.0,4696.7197265625
1.0,10.0,11.0,20.0,24.0,4698.763671875
1.0,10.0,11.0,23.0,27.0,4692.6328125
1.0,10.0,11.0,22.0,26.0,4694.67578125
1.0,10.0,11.0,21.0,26.0,4694.5517578125
1.0,10.0,11.0,21.0,25.0,4696.7197265625
1.0,10.0,11.0,20.0,36.0,4672.5517578125
1.0,9.0,11.0,19.0,35.0,4650.37109375
1.0,10.0,11.0,20.0,35.0,4674.7548828125
1.0,9.0,11.0,19.0,32.0,4656.990234375
1.0,9.0,11.0,20.0,39.0,4641.697265625
1.0,9.0,11.0,19.0,33.0,4654.79638671875
1.0,9.0,11.0,20.0,31.0,4659.36669921875
1.0,10.0,11.0,19.0,29.0,4687.8876953125
1.0,10.0,12.0,21.0,27.0,4714.283203125
1.0,10.0,12.0,23.0,27.0,4714.54931640625
1.0,10.0,12.0,22.0,27.0,4714.4208984375
1.0,10.0,12.0,23.0,26.0,4716.7294921875
1.0,10.0,11.0,19.0,27.0,4692.1513671875
1.0,10.0,11.0,20.0,26.0,4694.42724609375
1.0,10.0,11.0,19.0,28.0,4690.01904296875
1.0,10.0,11.0,20.0,28.0,4690.1396484375
1.0,10.0,11.0,19.0,29.0,4687.8876953125
1.0,10.0,11.0,20.0,27.0,4692.271484375
1.0,10.0,12.0,19.0,26.0,4716.18017578125
1.0,10.0,11.0,17.0,27.0,4691.91015625
1.0,10.0,11.0,19.0,24.0,4698.63916015625
1.0,10.0,11.0,19.0,26.0,4694.302734375
1.0,9.0,11.0,20.0,25.0,4672.5263671875
1.0,9.0,11.0,20.0,26.0,4670.3330078125
1.0,10.0,12.0,18.0,27.0,4713.869140625
1.0,10.0,11.0,18.0,25.0,4696.3466796875
1.0,10.0,11.0,23.0,30.0,4686.23779296875
1.0,10.0,12.0,23.0,29.0,4710.18896484375
1.0,9.0,12.0,24.0,29.0,4686.083984375
1.0,10.0,11.0,22.0,29.0,4688.2490234375
1.0,9.0,13.0,18.0,28.0,4710.65478515625
1.0,9.0,13.0,19.0,29.0,4708.646484375
1.0,9.0,13.0,20.0,29.0,4708.806640625
1.0,9.0,14.0,19.0,30.0,4731.16552734375
1.0,9.0,13.0,19.0,28.0,4710.8154296875
1.0,10.0,12.0,24.0,28.0,4712.49755859375
0.0,9.0,10.0,19.0,30.0,4729.494140625
0.0,9.0,10.0,19.0,29.0,4731.7783203125
0.0,8.0,10.0,20.0,30.0,4705.4189453125
0.0,9.0,10.0,20.0,29.0,4731.88916015625
0.0,9.0,10.0,20.0,28.0,4734.154296875
0.0,9.0,10.0,20.0,29.0,4731.88916015625
0.0,9.0,10.0,20.0,30.0,4729.62353515625
0.0,9.0,10.0,19.0,29.0,4731.7783203125
0.0,9.0,10.0,19.0,31.0,4727.18798828125
0.0,9.0,10.0,20.0,29.0,4731.88916015625
