write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
233409.0,126411.0,12706.0,5810.0,1967.0,0.23374230535612184,5308.0,2851.0,3143.0,24.0,4101.0,2901.0,16.0,44613.0,153136.0,259.0,83623.0,742.0,19772.0,18515.0,14.0,17676.0,24657.0,8372.0,2364.0,191556.0,7827.0,8148.0,1263.5249
247615.0,43063.0,12409.0,343.0,594.0,0.07130111203302225,11974.0,686.0,14178.0,24.0,7345.0,3431.0,20.0,32763.0,145167.0,164.0,84761.0,1209.0,17955.0,23120.0,17.0,14041.0,3372.0,5325.0,3091.0,10472.0,6133.0,4704.0,1224.8805
197027.0,5750.0,2332.0,4805.0,1201.0,0.5610790327379039,13830.0,5226.0,8843.0,19.0,12968.0,2566.0,51.0,157197.0,99879.0,28.0,37334.0,730.0,44141.0,2677.0,5.0,4069.0,17642.0,22044.0,2732.0,140117.0,6516.0,795.0,1278.3112
63100.0,148476.0,5643.0,3511.0,1973.0,0.9284610049379274,8152.0,7809.0,11608.0,2.0,1124.0,493.0,47.0,191609.0,161361.0,754.0,47779.0,968.0,54751.0,18166.0,8.0,9277.0,5333.0,16178.0,1532.0,141870.0,2190.0,1605.0,1270.5118
113793.0,68696.0,1951.0,6918.0,210.0,0.882522453961248,9499.0,1167.0,1557.0,24.0,11007.0,2431.0,45.0,159046.0,242591.0,478.0,81528.0,1225.0,59909.0,13196.0,12.0,5612.0,15933.0,6314.0,2883.0,142866.0,3759.0,13873.0,1265.1295
233409.0,126411.0,12706.0,5810.0,1967.0,0.23374230535612184,5308.0,2851.0,3143.0,24.0,4101.0,2901.0,16.0,44613.0,153136.0,259.0,83623.0,742.0,19772.0,18515.0,14.0,17676.0,24657.0,8372.0,2364.0,191556.0,7827.0,8148.0,1263.5249
247615.0,43063.0,12409.0,343.0,594.0,0.07130111203302225,11974.0,686.0,14178.0,24.0,7345.0,3431.0,20.0,32763.0,145167.0,164.0,84761.0,1209.0,17955.0,23120.0,17.0,14041.0,3372.0,5325.0,3091.0,10472.0,6133.0,4704.0,1224.8805
197027.0,5750.0,2332.0,4805.0,1201.0,0.5610790327379039,13830.0,5226.0,8843.0,19.0,12968.0,2566.0,51.0,157197.0,99879.0,28.0,37334.0,730.0,44141.0,2677.0,5.0,4069.0,17642.0,22044.0,2732.0,140117.0,6516.0,795.0,1278.3112
63100.0,148476.0,5643.0,3511.0,1973.0,0.9284610049379274,8152.0,7809.0,11608.0,2.0,1124.0,493.0,47.0,191609.0,161361.0,754.0,47779.0,968.0,54751.0,18166.0,8.0,9277.0,5333.0,16178.0,1532.0,141870.0,2190.0,1605.0,1270.5118
113793.0,68696.0,1951.0,6918.0,210.0,0.882522453961248,9499.0,1167.0,1557.0,24.0,11007.0,2431.0,45.0,159046.0,242591.0,478.0,81528.0,1225.0,59909.0,13196.0,12.0,5612.0,15933.0,6314.0,2883.0,142866.0,3759.0,13873.0,1265.1295
