write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
222202.0,198087.0,12072.0,791.0,189.0,0.6790569792280388,12281.0,2872.0,6141.0,3.0,5859.0,2734.0,24.0,92254.0,209569.0,93.0,23996.0,725.0,56423.0,15577.0,13.0,18063.0,24022.0,2611.0,1334.0,204023.0,6854.0,13699.0,1241.92747144
23076.0,167873.0,5115.0,3265.0,1689.0,0.39684455700991494,4246.0,2708.0,10951.0,20.0,903.0,513.0,31.0,79627.0,9516.0,27.0,52611.0,623.0,24445.0,21141.0,14.0,7318.0,12551.0,21166.0,1541.0,176192.0,2333.0,11794.0,1280.40973111
105972.0,104775.0,2261.0,4283.0,1056.0,0.853332960950715,14027.0,13960.0,1156.0,22.0,13846.0,1118.0,18.0,47881.0,230084.0,649.0,81096.0,1468.0,52851.0,7341.0,18.0,7620.0,12436.0,16338.0,1871.0,77030.0,7620.0,12544.0,1239.6181976
154151.0,92070.0,3773.0,3859.0,416.0,0.7251236379785598,12156.0,3930.0,7718.0,28.0,6493.0,479.0,31.0,15722.0,33278.0,582.0,60535.0,166.0,45423.0,9276.0,9.0,11024.0,5635.0,22968.0,1677.0,226395.0,3801.0,12642.0,1287.99587841
203968.0,139700.0,5710.0,3320.0,122.0,0.895703644828702,9795.0,9191.0,8460.0,5.0,5744.0,2837.0,7.0,95324.0,58007.0,238.0,38435.0,539.0,1892.0,7168.0,20.0,15989.0,16570.0,17408.0,2653.0,179505.0,5605.0,7383.0,1238.85034688
94948.0,55910.0,11046.0,7323.0,2018.0,0.7376341330919877,13509.0,3536.0,9670.0,26.0,5129.0,2534.0,28.0,63181.0,221237.0,570.0,54711.0,1209.0,46319.0,18513.0,20.0,23277.0,24692.0,15656.0,3673.0,233846.0,3950.0,11148.0,1276.16130679
59949.0,51477.0,10643.0,14232.0,1000.0,0.030698778293789197,12285.0,10709.0,9946.0,9.0,7633.0,747.0,45.0,43173.0,112478.0,166.0,7814.0,1305.0,21118.0,1190.0,21.0,23644.0,8687.0,13877.0,2801.0,44779.0,5211.0,5002.0,1245.79544039
128507.0,174160.0,11325.0,5909.0,123.0,0.2693403655579699,9126.0,10992.0,6405.0,15.0,13174.0,681.0,20.0,238061.0,165671.0,639.0,87951.0,1472.0,23802.0,17517.0,6.0,21238.0,20078.0,19001.0,1295.0,12597.0,2729.0,8802.0,1278.28198901
26280.0,74885.0,5712.0,6848.0,998.0,0.41374097353716077,10867.0,6880.0,8367.0,20.0,5850.0,1874.0,45.0,245199.0,222458.0,384.0,20434.0,1193.0,48702.0,21343.0,2.0,22130.0,11739.0,18516.0,3312.0,161141.0,3210.0,12845.0,1273.23656735
86592.0,10961.0,5079.0,10752.0,848.0,0.8653454017762675,8002.0,3397.0,11169.0,15.0,7873.0,1994.0,35.0,244396.0,176095.0,543.0,47365.0,1120.0,35506.0,23096.0,9.0,21859.0,6963.0,11527.0,1555.0,111038.0,5557.0,12598.0,1275.67291746
50317.0,100122.0,3431.0,3291.0,1704.0,0.4790048112524693,12554.0,10586.0,3425.0,28.0,6793.0,2129.0,50.0,147790.0,240496.0,610.0,33293.0,572.0,18670.0,23041.0,13.0,20271.0,17006.0,19463.0,1350.0,46492.0,849.0,6897.0,1224.88975992
