write_request_timeout_in_ms,read_request_timeout_in_ms,commitlog_total_space_in_mb,key_cache_size_in_mb,commitlog_segment_size_in_mb,dynamic_snitch_badness_threshold,index_summary_capacity_in_mb,key_cache_save_period,file_cache_size_in_mb,thrift_framed_transport_size_in_mb,memtable_heap_space_in_mb,concurrent_writes,index_summary_resize_interval_in_minutes,commitlog_sync_period_in_ms,range_request_timeout_in_ms,rpc_min_threads,batch_size_warn_threshold_in_kb,concurrent_reads,column_index_size_in_kb,dynamic_snitch_update_interval_in_ms,memtable_flush_writers,request_timeout_in_ms,cas_contention_timeout_in_ms,permissions_validity_in_ms,rpc_max_threads,truncate_request_timeout_in_ms,stream_throughput_outbound_megabits_per_sec,memtable_offheap_space_in_mb,PERF
171238.0,182311.0,7229.0,11488.0,1472.0,0.49241226506559466,8113.0,2572.0,5120.0,13.0,12901.0,2767.0,27.0,169679.0,32085.0,914.0,19420.0,1050.0,49456.0,22696.0,25.0,8270.0,2677.0,9501.0,1271.0,190334.0,3057.0,12774.0,1287.83000644
33849.0,2440.0,2178.0,3317.0,449.0,0.5724530512221,3989.0,14302.0,4846.0,7.0,888.0,920.0,27.0,5472.0,154215.0,571.0,59268.0,1831.0,21470.0,23299.0,22.0,22356.0,3308.0,19840.0,2206.0,82844.0,7317.0,4117.0,1271.29417747
155889.0,146772.0,9436.0,3085.0,1601.0,0.16719659483505356,10871.0,7462.0,10923.0,28.0,8717.0,959.0,17.0,75610.0,208257.0,456.0,29584.0,1730.0,29909.0,21559.0,15.0,8633.0,14665.0,3025.0,3055.0,147465.0,5725.0,13546.0,1241.7732522
220418.0,51730.0,4773.0,7018.0,690.0,0.3750179145263346,8708.0,791.0,12840.0,27.0,12240.0,833.0,24.0,99910.0,75076.0,812.0,3971.0,516.0,7671.0,18547.0,11.0,13139.0,8952.0,23911.0,2541.0,153995.0,7321.0,7102.0,1254.39036628
73583.0,196564.0,5701.0,9835.0,1827.0,0.583038182570734,11871.0,11352.0,2607.0,3.0,6671.0,1892.0,9.0,183273.0,4691.0,82.0,27947.0,439.0,39674.0,16376.0,23.0,6585.0,22652.0,16100.0,3152.0,42079.0,6894.0,5045.0,1258.33647917
68934.0,13661.0,2731.0,12864.0,315.0,0.8992973304838549,7041.0,7541.0,13132.0,27.0,9833.0,3121.0,2.0,103878.0,239193.0,141.0,5989.0,583.0,24819.0,13631.0,3.0,10130.0,3070.0,5867.0,3519.0,66198.0,1256.0,14792.0,1268.39167935
68359.0,220290.0,13535.0,5290.0,1032.0,0.027333823278160363,6654.0,487.0,1847.0,23.0,13253.0,3307.0,5.0,28061.0,50866.0,408.0,81123.0,1894.0,52861.0,22740.0,18.0,12887.0,7989.0,10534.0,2495.0,18073.0,4162.0,4049.0,1263.90293225
228613.0,24723.0,11363.0,9770.0,1428.0,0.0961043011044157,10794.0,9116.0,817.0,6.0,7101.0,597.0,51.0,235230.0,18473.0,654.0,58300.0,1494.0,40612.0,15339.0,28.0,16929.0,10506.0,17942.0,3116.0,239821.0,3235.0,10103.0,1276.16130679
2969.0,200684.0,13785.0,3381.0,63.0,0.7845266877577396,6610.0,2395.0,11747.0,21.0,11082.0,361.0,52.0,69961.0,16065.0,999.0,80483.0,174.0,24457.0,23868.0,20.0,20689.0,3803.0,1818.0,1650.0,118933.0,1110.0,12197.0,1269.357705
112168.0,239625.0,1880.0,2157.0,1178.0,0.27008839386311,9105.0,8833.0,8681.0,21.0,3140.0,2248.0,45.0,122467.0,221626.0,713.0,64571.0,1287.0,15538.0,15795.0,15.0,19494.0,24760.0,16636.0,3336.0,234955.0,1169.0,1895.0,1266.30365962
